EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : 50 kHz
Channel : Grounded
Acquisition started on : 02/25/2026 11:44:46.515
Technique started on : 02/25/2026 11:44:49.881
Loaded Setting File :  NONE
Saved on :
	File : PtPdNiCoCr_nomagnet_2_25_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : PtPdNiCoCr
Initial state : 
Electrolyte : KOH (1M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
3.0128547E+003	1.083619997116330E+001	-2.2442125E-001	-7.448790876602418E-002	1.6716669E-005	-2.2440283E-001	0
3.0880269E+003	1.103619996611087E+001	-2.2642979E-001	-7.332507406768995E-002	1.6602980E-005	-2.2640280E-001	0
3.1597505E+003	1.123619996105845E+001	-2.2841178E-001	-7.228791892165309E-002	1.6511412E-005	-2.2840281E-001	0
3.2311963E+003	1.143619995600602E+001	-2.3041357E-001	-7.130906063653636E-002	1.6430575E-005	-2.3040283E-001	0
3.3040483E+003	1.163619995095360E+001	-2.3243825E-001	-7.034953041245029E-002	1.6351922E-005	-2.3240282E-001	0
3.3724893E+003	1.183619994590117E+001	-2.3441753E-001	-6.950875333787013E-002	1.6294071E-005	-2.3440282E-001	0
3.4458110E+003	1.203619994084875E+001	-2.3642373E-001	-6.861192804852023E-002	1.6221487E-005	-2.3640282E-001	0
3.5131628E+003	1.223619993579632E+001	-2.3841192E-001	-6.786247497517428E-002	1.6179223E-005	-2.3840281E-001	0
3.5812659E+003	1.243619993074390E+001	-2.4041493E-001	-6.713127259422685E-002	1.6139360E-005	-2.4040282E-001	0
3.6549155E+003	1.263619992569147E+001	-2.4240693E-001	-6.632354055835421E-002	1.6077287E-005	-2.4240282E-001	0
3.7196863E+003	1.283619992063905E+001	-2.4440464E-001	-6.570571600913550E-002	1.6058782E-005	-2.4440283E-001	0
3.7901780E+003	1.303619991558662E+001	-2.4640810E-001	-6.501227683998040E-002	1.6019552E-005	-2.4640280E-001	0
3.8576929E+003	1.323619991053420E+001	-2.4841812E-001	-6.439551708178670E-002	1.5997013E-005	-2.4840283E-001	0
3.9239607E+003	1.343619990548177E+001	-2.5041884E-001	-6.381787555059959E-002	1.5981199E-005	-2.5040281E-001	0
3.9887522E+003	1.363619990042935E+001	-2.5242186E-001	-6.328341321250944E-002	1.5974116E-005	-2.5240281E-001	0
4.0566035E+003	1.383619989537692E+001	-2.5441727E-001	-6.271681984487398E-002	1.5956242E-005	-2.5440282E-001	0
4.1223721E+003	1.403619989032450E+001	-2.5641310E-001	-6.220037669741674E-002	1.5948992E-005	-2.5640279E-001	0
4.1890884E+003	1.423619988527207E+001	-2.5841972E-001	-6.168876954062910E-002	1.5941594E-005	-2.5840279E-001	0
4.2550078E+003	1.443619988021965E+001	-2.6039115E-001	-6.119639535968857E-002	1.5935000E-005	-2.6040280E-001	0
4.3215547E+003	1.463619987516722E+001	-2.6239014E-001	-6.071660434246451E-002	1.5931439E-005	-2.6240280E-001	0
4.3844517E+003	1.483619987011480E+001	-2.6440951E-001	-6.030617306714292E-002	1.5945527E-005	-2.6440281E-001	0
4.4467280E+003	1.503619986506237E+001	-2.6639155E-001	-5.990731712354679E-002	1.5958803E-005	-2.6640281E-001	0
4.5120591E+003	1.523619986000995E+001	-2.6839563E-001	-5.948406574157938E-002	1.5965263E-005	-2.6840281E-001	0
4.5764595E+003	1.543619985495752E+001	-2.7039909E-001	-5.908477551128533E-002	1.5976470E-005	-2.7040282E-001	0
4.6374541E+003	1.563619984990510E+001	-2.7239278E-001	-5.873757082010167E-002	1.5999691E-005	-2.7240282E-001	0
4.7010117E+003	1.583619984485267E+001	-2.7438012E-001	-5.836618341961693E-002	1.6014521E-005	-2.7440280E-001	0
4.7610317E+003	1.603619983980025E+001	-2.7640012E-001	-5.805466901363088E-002	1.6046317E-005	-2.7640283E-001	0
4.8208818E+003	1.623619983474782E+001	-2.7838808E-001	-5.774629922412661E-002	1.6075881E-005	-2.7840281E-001	0
4.8810845E+003	1.643619982969540E+001	-2.8038496E-001	-5.744316575303254E-002	1.6106200E-005	-2.8040281E-001	0
4.9406953E+003	1.663619982464297E+001	-2.8239799E-001	-5.715754066272960E-002	1.6141174E-005	-2.8240281E-001	0
4.9988125E+003	1.683619981959055E+001	-2.8439781E-001	-5.689307447214553E-002	1.6180265E-005	-2.8440282E-001	0
5.0608149E+003	1.703619981453812E+001	-2.8638765E-001	-5.658923726805531E-002	1.6206459E-005	-2.8640282E-001	0
5.1185259E+003	1.723619980948570E+001	-2.8839943E-001	-5.634423549595335E-002	1.6249645E-005	-2.8840283E-001	0
5.1744272E+003	1.743619980443327E+001	-2.9040712E-001	-5.612353114527391E-002	1.6298673E-005	-2.9040280E-001	0
5.2323784E+003	1.763619979938085E+001	-2.9239315E-001	-5.588149803356912E-002	1.6339367E-005	-2.9240280E-001	0
5.2868584E+003	1.783619979432842E+001	-2.9439706E-001	-5.568468692456974E-002	1.6393407E-005	-2.9440281E-001	0
5.3446450E+003	1.803619978927600E+001	-2.9637909E-001	-5.545346566545617E-002	1.6435248E-005	-2.9640281E-001	0
5.3973369E+003	1.823619978422357E+001	-2.9839486E-001	-5.528557321263697E-002	1.6496931E-005	-2.9840279E-001	0
5.4510947E+003	1.843619977917115E+001	-3.0038470E-001	-5.510538760224210E-002	1.6552814E-005	-3.0040282E-001	0
5.5022920E+003	1.863619977411872E+001	-3.0239028E-001	-5.495714623630987E-002	1.6618507E-005	-3.0240282E-001	0
5.5563315E+003	1.883619976906630E+001	-3.0438143E-001	-5.478100743790981E-002	1.6674321E-005	-3.0440280E-001	0
5.6101284E+003	1.903619976401387E+001	-3.0638954E-001	-5.461364011480851E-002	1.6733047E-005	-3.0640283E-001	0
5.6631377E+003	1.923619975896145E+001	-3.0839518E-001	-5.445659000800307E-002	1.6794149E-005	-3.0840281E-001	0
5.7142788E+003	1.943619975390902E+001	-3.1040540E-001	-5.432101164980363E-002	1.6861535E-005	-3.1040281E-001	0
5.7618135E+003	1.963619974885660E+001	-3.1239167E-001	-5.421759443972118E-002	1.6937125E-005	-3.1240281E-001	0
5.8097695E+003	1.983619974380417E+001	-3.1439364E-001	-5.411464867737470E-002	1.7013301E-005	-3.1440282E-001	0
5.8633403E+003	2.003619973875175E+001	-3.1639791E-001	-5.396205585190170E-002	1.7073482E-005	-3.1640279E-001	0
5.9129199E+003	2.023619973369932E+001	-3.1838930E-001	-5.384637247887181E-002	1.7144108E-005	-3.1840283E-001	0
5.9581563E+003	2.043619972864690E+001	-3.2037917E-001	-5.377152992218154E-002	1.7227278E-005	-3.2040280E-001	0
6.0035605E+003	2.063619972359447E+001	-3.2238558E-001	-5.369906315565220E-002	1.7311804E-005	-3.2240281E-001	0
6.0520337E+003	2.083619971854205E+001	-3.2439348E-001	-5.360074103609269E-002	1.7387731E-005	-3.2440281E-001	0
6.0991948E+003	2.103619971348962E+001	-3.2637700E-001	-5.351149061242788E-002	1.7464919E-005	-3.2640281E-001	0
6.1495942E+003	2.123619970843720E+001	-3.2840616E-001	-5.340289837910950E-002	1.7537841E-005	-3.2840282E-001	0
6.1904409E+003	2.143619970338477E+001	-3.3041042E-001	-5.337429353217593E-002	1.7635422E-005	-3.3040279E-001	0
6.2390439E+003	2.163619969833235E+001	-3.3239797E-001	-5.327706680054478E-002	1.7709188E-005	-3.3240283E-001	0
6.2855918E+003	2.183619969327992E+001	-3.3439764E-001	-5.320066193334091E-002	1.7790177E-005	-3.3440280E-001	0
6.3279990E+003	2.203619968822750E+001	-3.3642465E-001	-5.316446079606463E-002	1.7885835E-005	-3.3640283E-001	0
6.3725132E+003	2.223619968317507E+001	-3.3840728E-001	-5.310420989261644E-002	1.7970851E-005	-3.3840281E-001	0
6.4168442E+003	2.243619967812265E+001	-3.4040692E-001	-5.304896254029101E-002	1.8058234E-005	-3.4040281E-001	0
6.4649707E+003	2.263619967307022E+001	-3.4239659E-001	-5.296181571509384E-002	1.8133946E-005	-3.4240282E-001	0
6.5114009E+003	2.283619966801780E+001	-3.4440896E-001	-5.289321946658110E-002	1.8216899E-005	-3.4440282E-001	0
6.5426475E+003	2.303619966296537E+001	-3.4641385E-001	-5.294704632654079E-002	1.8341590E-005	-3.4640282E-001	0
6.5880532E+003	2.323619965791295E+001	-3.4840652E-001	-5.288459476117313E-002	1.8425339E-005	-3.4840283E-001	0
6.6339067E+003	2.343619965286052E+001	-3.5041529E-001	-5.282186079546469E-002	1.8509587E-005	-3.5040283E-001	0
6.6746230E+003	2.363619964780810E+001	-3.5240901E-001	-5.279833812883247E-002	1.8606610E-005	-3.5240281E-001	0
6.7172715E+003	2.383619964275567E+001	-3.5439357E-001	-5.275856061572481E-002	1.8697294E-005	-3.5440284E-001	0
6.7592446E+003	2.403619963770325E+001	-3.5641333E-001	-5.272975894611917E-002	1.8793589E-005	-3.5640281E-001	0
6.7959507E+003	2.423619963265082E+001	-3.5841319E-001	-5.273922852477020E-002	1.8902436E-005	-3.5840279E-001	0
6.8421191E+003	2.443619962759840E+001	-3.6040843E-001	-5.267497234927088E-002	1.8984503E-005	-3.6040282E-001	0
6.8800366E+003	2.463619962254597E+001	-3.6237532E-001	-5.267055010868660E-002	1.9086507E-005	-3.6240283E-001	0
6.9244175E+003	2.483619961749355E+001	-3.6439472E-001	-5.262460496673643E-002	1.9176128E-005	-3.6440280E-001	0
6.9625181E+003	2.503619961244112E+001	-3.6638162E-001	-5.262199931887834E-002	1.9279732E-005	-3.6640283E-001	0
7.0028945E+003	2.523619960738870E+001	-3.6840567E-001	-5.260762888114562E-002	1.9380948E-005	-3.6840281E-001	0
7.0360840E+003	2.543619960233627E+001	-3.7041354E-001	-5.264484520332109E-002	1.9500363E-005	-3.7040284E-001	0
7.0821963E+003	2.563619959728385E+001	-3.7240535E-001	-5.258331447839737E-002	1.9582307E-005	-3.7240282E-001	0
7.1243154E+003	2.583619959223142E+001	-3.7441003E-001	-5.255382656871588E-002	1.9676680E-005	-3.7440285E-001	0
7.1600615E+003	2.603619958717900E+001	-3.7640333E-001	-5.256984683119031E-002	1.9787465E-005	-3.7640283E-001	0
7.1987778E+003	2.623619958212657E+001	-3.7839684E-001	-5.256403753821171E-002	1.9890065E-005	-3.7840280E-001	0
7.2345098E+003	2.643619957707415E+001	-3.8040560E-001	-5.258208636380313E-002	2.0002521E-005	-3.8040280E-001	0
7.2785054E+003	2.663619957202172E+001	-3.8237679E-001	-5.253506869989991E-002	2.0088191E-005	-3.8240281E-001	0
7.3144341E+003	2.683619956696930E+001	-3.8440272E-001	-5.255399354682855E-002	2.0201898E-005	-3.8440284E-001	0
7.3443149E+003	2.703619956191687E+001	-3.8640600E-001	-5.261294196556210E-002	2.0329957E-005	-3.8640285E-001	0
7.3835947E+003	2.723619955686445E+001	-3.8841093E-001	-5.260458309889737E-002	2.0432195E-005	-3.8840282E-001	0
7.4223521E+003	2.743619955181202E+001	-3.9040121E-001	-5.259804589126904E-002	2.0534340E-005	-3.9040279E-001	0
7.4621934E+003	2.763619954675960E+001	-3.9240623E-001	-5.258590916579253E-002	2.0635038E-005	-3.9240286E-001	0
7.5001665E+003	2.783619954170717E+001	-3.9440328E-001	-5.258593492235253E-002	2.0740064E-005	-3.9440286E-001	0
7.5323525E+003	2.803619953665475E+001	-3.9639527E-001	-5.262569088991453E-002	2.0860574E-005	-3.9640284E-001	0
7.5717275E+003	2.823619953160232E+001	-3.9839616E-001	-5.261628373732991E-002	2.0962125E-005	-3.9840281E-001	0
7.6059067E+003	2.843619952654990E+001	-4.0039834E-001	-5.264307845694310E-002	2.1078202E-005	-4.0040284E-001	0
7.6413115E+003	2.863619952149747E+001	-4.0240714E-001	-5.266205196072429E-002	2.1191585E-005	-4.0240282E-001	0
7.6788438E+003	2.883619951644505E+001	-4.0441203E-001	-5.266574518586131E-002	2.1298662E-005	-4.0440285E-001	0
7.7162222E+003	2.903619951139262E+001	-4.0640321E-001	-5.266867809804343E-002	2.1404720E-005	-4.0640283E-001	0
7.7479673E+003	2.923619950634020E+001	-4.0841624E-001	-5.271269608966889E-002	2.1528722E-005	-4.0840286E-001	0
7.7885439E+003	2.943619950128777E+001	-4.1040677E-001	-5.269364407180466E-002	2.1625829E-005	-4.1040280E-001	0
7.8194004E+003	2.963619949623535E+001	-4.1243693E-001	-5.274533877432203E-002	2.1754126E-005	-4.1240284E-001	0
7.8520352E+003	2.983619949118292E+001	-4.1442975E-001	-5.277991427167783E-002	2.1873568E-005	-4.1440287E-001	0
7.8910576E+003	3.003619948613050E+001	-4.1644701E-001	-5.277455001995568E-002	2.1977803E-005	-4.1640285E-001	0
7.9232451E+003	3.023619948107807E+001	-4.1844922E-001	-5.281285946722012E-002	2.2099501E-005	-4.1840282E-001	0
7.9567495E+003	3.043619947602565E+001	-4.2044500E-001	-5.284130018069266E-002	2.2216860E-005	-4.2040285E-001	0
7.9908730E+003	3.063619947097322E+001	-4.2245951E-001	-5.286775520514887E-002	2.2334487E-005	-4.2240283E-001	0
8.0268164E+003	3.083619946592080E+001	-4.2445320E-001	-5.287939484776016E-002	2.2444829E-005	-4.2440283E-001	0
8.0583950E+003	3.103619946086837E+001	-4.2646304E-001	-5.292158385225587E-002	2.2569100E-005	-4.2640284E-001	0
8.0935415E+003	3.123619945581595E+001	-4.2844418E-001	-5.293655187966473E-002	2.2680357E-005	-4.2840284E-001	0
8.1238887E+003	3.143619945076352E+001	-4.3044105E-001	-5.298460588279413E-002	2.2806749E-005	-4.3040282E-001	0
8.1644736E+003	3.163619944571110E+001	-4.3244132E-001	-5.296622349061264E-002	2.2904784E-005	-4.3240285E-001	0
8.1878711E+003	3.183619944065867E+001	-4.3445501E-001	-5.306080174780203E-002	2.3052531E-005	-4.3440282E-001	0
8.2283037E+003	3.203619943560625E+001	-4.3643150E-001	-5.304027380012047E-002	2.3148446E-005	-4.3640286E-001	0
8.2541221E+003	3.223619943055382E+001	-4.3844277E-001	-5.311803926941849E-002	2.3289220E-005	-4.3840283E-001	0
8.2877832E+003	3.243619942550140E+001	-4.4045368E-001	-5.314492936142612E-002	2.3407880E-005	-4.4040281E-001	0
8.3228721E+003	3.263619942044897E+001	-4.4244930E-001	-5.316065088212241E-002	2.3520894E-005	-4.4240284E-001	0
8.3521973E+003	3.283619941539655E+001	-4.4445953E-001	-5.321468262724127E-002	2.3651774E-005	-4.4440284E-001	0
8.3921699E+003	3.303619941034412E+001	-4.4645134E-001	-5.319855768917758E-002	2.3750566E-005	-4.4640285E-001	0
8.4158887E+003	3.323619940529170E+001	-4.4845054E-001	-5.328617485444953E-002	2.3896213E-005	-4.4840285E-001	0
8.4526084E+003	3.343619940023927E+001	-4.5045570E-001	-5.329191820936741E-002	2.4005649E-005	-4.5040286E-001	0
8.4780303E+003	3.363619939518685E+001	-4.5245683E-001	-5.336815715754772E-002	2.4146788E-005	-4.5240280E-001	0
8.5092451E+003	3.383619939013442E+001	-4.5443526E-001	-5.340488728604664E-002	2.4269064E-005	-4.5440283E-001	0
8.5409785E+003	3.403619938508200E+001	-4.5644376E-001	-5.344162367087901E-002	2.4393095E-005	-4.5640287E-001	0
8.5708018E+003	3.423619938002958E+001	-4.5845762E-001	-5.349063109173573E-002	2.4523188E-005	-4.5840284E-001	0
8.5975449E+003	3.443619937497715E+001	-4.6044198E-001	-5.355505514657644E-002	2.4658995E-005	-4.6040282E-001	0
8.6337305E+003	3.463619936992473E+001	-4.6245882E-001	-5.356419642874022E-002	2.4771234E-005	-4.6240285E-001	0
8.6636387E+003	3.483619936487230E+001	-4.6443427E-001	-5.360729937428965E-002	2.4897066E-005	-4.6440282E-001	0
8.6993164E+003	3.503619935981988E+001	-4.6642774E-001	-5.361659582250256E-002	2.5008268E-005	-4.6640283E-001	0
8.7279453E+003	3.523619935476745E+001	-4.6842164E-001	-5.366917955002781E-002	2.5139805E-005	-4.6840286E-001	0
8.7517861E+003	3.543619934971503E+001	-4.7044417E-001	-5.375407788851838E-002	2.5288293E-005	-4.7040287E-001	0
8.7807627E+003	3.563619934466260E+001	-4.7244024E-001	-5.380400789050543E-002	2.5419178E-005	-4.7240281E-001	0
8.8041338E+003	3.583619933961018E+001	-4.7443306E-001	-5.388753397322665E-002	2.5566027E-005	-4.7440284E-001	0
8.8372930E+003	3.603619933455775E+001	-4.7644228E-001	-5.391269734566451E-002	2.5686288E-005	-4.7640288E-001	0
8.8699297E+003	3.623619932950533E+001	-4.7842321E-001	-5.393765657420047E-002	2.5805026E-005	-4.7840282E-001	0
8.8968535E+003	3.643619932445290E+001	-4.8043114E-001	-5.400011770515933E-002	2.5943338E-005	-4.8040283E-001	0
8.9249883E+003	3.663619931940048E+001	-4.8242354E-001	-5.405312907605386E-002	2.6076503E-005	-4.8240286E-001	0
8.9509219E+003	3.683619931434805E+001	-4.8441848E-001	-5.411939299665380E-002	2.6216434E-005	-4.8440289E-001	0
8.9722988E+003	3.703619930929563E+001	-4.8642662E-001	-5.421426885469879E-002	2.6371265E-005	-4.8640284E-001	0
9.0046826E+003	3.723619930424320E+001	-4.8842865E-001	-5.424162594848636E-002	2.6493164E-005	-4.8840281E-001	0
9.0319189E+003	3.743619929919078E+001	-4.9045455E-001	-5.430236436340033E-002	2.6632842E-005	-4.9040285E-001	0
9.0506445E+003	3.763619929413835E+001	-4.9245337E-001	-5.441086133466833E-002	2.6794813E-005	-4.9240282E-001	0
9.0850381E+003	3.783619928908593E+001	-4.9443874E-001	-5.442340849252525E-002	2.6909041E-005	-4.9440286E-001	0
9.1031025E+003	3.803619928403350E+001	-4.9644774E-001	-5.453610547571164E-002	2.7074326E-005	-4.9640289E-001	0
9.1347773E+003	3.823619927898108E+001	-4.9841753E-001	-5.456263702172715E-002	2.7194974E-005	-4.9840286E-001	0
9.1543789E+003	3.843619927392865E+001	-5.0043815E-001	-5.466653005369926E-002	2.7357217E-005	-5.0040287E-001	0
9.1810537E+003	3.863619926887623E+001	-5.0243348E-001	-5.472503329707468E-002	2.7495689E-005	-5.0240284E-001	0
9.2050225E+003	3.883619926382380E+001	-5.0445032E-001	-5.480163954166689E-002	2.7644704E-005	-5.0440282E-001	0
9.2284170E+003	3.903619925877138E+001	-5.0643939E-001	-5.487825014457420E-002	2.7792508E-005	-5.0640285E-001	0
9.2596973E+003	3.923619925371895E+001	-5.0843918E-001	-5.490883456251631E-002	2.7917804E-005	-5.0840282E-001	0
9.2750918E+003	3.943619924866653E+001	-5.1045007E-001	-5.503450217815176E-002	2.8092365E-005	-5.1040286E-001	0
9.3090479E+003	3.963619924361410E+001	-5.1242679E-001	-5.504610250353414E-002	2.8207098E-005	-5.1240283E-001	0
9.3261943E+003	3.983619923856168E+001	-5.1444978E-001	-5.516181007986376E-002	2.8377981E-005	-5.1440281E-001	0
9.3505215E+003	4.003619923350925E+001	-5.1645029E-001	-5.523224502681512E-002	2.8524708E-005	-5.1640284E-001	0
9.3767422E+003	4.023619922845683E+001	-5.1844269E-001	-5.529027964546007E-002	2.8664841E-005	-5.1840281E-001	0
9.3956523E+003	4.043619922340440E+001	-5.2044868E-001	-5.539250210647662E-002	2.8828956E-005	-5.2040285E-001	0
9.4234570E+003	4.063619921835198E+001	-5.2244091E-001	-5.544047378523115E-002	2.8964372E-005	-5.2240288E-001	0
9.4401387E+003	4.083619921329955E+001	-5.2443033E-001	-5.555324304147774E-002	2.9133806E-005	-5.2440286E-001	0
9.4679404E+003	4.103619920824713E+001	-5.2643406E-001	-5.560174824030084E-002	2.9270654E-005	-5.2640289E-001	0
9.4987402E+003	4.123619920319470E+001	-5.2842426E-001	-5.563098433123415E-002	2.9396762E-005	-5.2840281E-001	0
9.5097725E+003	4.143619919814228E+001	-5.3042799E-001	-5.577714974219039E-002	2.9585761E-005	-5.3040284E-001	0
9.5373857E+003	4.163619919308985E+001	-5.3242743E-001	-5.582530122480511E-002	2.9722922E-005	-5.3240287E-001	0
9.5483896E+003	4.183619918803743E+001	-5.3443408E-001	-5.597111990816814E-002	2.9912873E-005	-5.3440279E-001	0
9.5764619E+003	4.203619918298500E+001	-5.3643519E-001	-5.601601015941143E-002	3.0048959E-005	-5.3640288E-001	0
9.5925586E+003	4.223619917793258E+001	-5.3842551E-001	-5.612949869234374E-002	3.0221554E-005	-5.3840292E-001	0
9.6159385E+003	4.243619917288015E+001	-5.4043657E-001	-5.620216569797769E-002	3.0373705E-005	-5.4040289E-001	0
9.6345938E+003	4.263619916782773E+001	-5.4244816E-001	-5.630213358015040E-002	3.0540989E-005	-5.4240280E-001	0
9.6596338E+003	4.283619916277530E+001	-5.4444629E-001	-5.636303655722974E-002	3.0686646E-005	-5.4440284E-001	0
9.6832207E+003	4.303619915772288E+001	-5.4643101E-001	-5.643071013855461E-002	3.0835490E-005	-5.4640293E-001	0
9.7001611E+003	4.323619915267045E+001	-5.4843789E-001	-5.653905026697026E-002	3.1008156E-005	-5.4840279E-001	0
9.7198564E+003	4.343619914761803E+001	-5.5044413E-001	-5.663088981913256E-002	3.1172141E-005	-5.5040282E-001	0
9.7395723E+003	4.363619914256560E+001	-5.5243415E-001	-5.672057698187238E-002	3.1334384E-005	-5.5240291E-001	0
9.7691113E+003	4.383619913751318E+001	-5.5443323E-001	-5.675369895183702E-002	3.1466137E-005	-5.5440283E-001	0
9.7830420E+003	4.403619913246075E+001	-5.5643708E-001	-5.687771595923674E-002	3.1648869E-005	-5.5640286E-001	0
9.8000742E+003	4.423619912740833E+001	-5.5843711E-001	-5.698294764122780E-002	3.1821393E-005	-5.5840284E-001	0
9.8183457E+003	4.443619912235590E+001	-5.6043631E-001	-5.708052407867781E-002	3.1989999E-005	-5.6040293E-001	0
9.8377539E+003	4.463619911730348E+001	-5.6242645E-001	-5.717020857732807E-002	3.2154036E-005	-5.6240284E-001	0
9.8564863E+003	4.483619911225105E+001	-5.6443948E-001	-5.726579051462699E-002	3.2323074E-005	-5.6440282E-001	0
9.8782012E+003	4.503619910719863E+001	-5.6643146E-001	-5.734156013008146E-002	3.2480064E-005	-5.6640291E-001	0
9.9051455E+003	4.523619910214620E+001	-5.6841195E-001	-5.738552109615025E-002	3.2618616E-005	-5.6840277E-001	0
9.9159854E+003	4.543619909709378E+001	-5.7041156E-001	-5.752444770419463E-002	3.2812612E-005	-5.7040286E-001	0
9.9347910E+003	4.563619909204135E+001	-5.7241595E-001	-5.761731257018032E-002	3.2981068E-005	-5.7240289E-001	0
9.9556475E+003	4.583619908698893E+001	-5.7443428E-001	-5.769933963483820E-002	3.3144479E-005	-5.7440287E-001	0
9.9710166E+003	4.603619908193650E+001	-5.7642514E-001	-5.781006846838771E-002	3.3323176E-005	-5.7640284E-001	0
9.9906699E+003	4.623619907688408E+001	-5.7843369E-001	-5.789738514221969E-002	3.3489800E-005	-5.7840282E-001	0
1.0011614E+004	4.643619907183165E+001	-5.8043319E-001	-5.797598308930074E-002	3.3651184E-005	-5.8040291E-001	0
1.0018136E+004	4.663619906677923E+001	-5.8243024E-001	-5.813758661695978E-002	3.3861088E-005	-5.8240283E-001	0
1.0038563E+004	4.683619906172680E+001	-5.8442497E-001	-5.821798891547147E-002	3.4024048E-005	-5.8440280E-001	0
