EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 03/11/2026 18:13:32.747
Technique started on : 03/11/2026 18:13:35.587
Loaded Setting File :  NONE
Saved on :
	File : X22_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 172.28.65.128
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt22.5Pd22.5Ni22.5Co22.5Cr10
Initial state : 
Electrolyte : KOH (1M)
Comments : With magnet side B (-), flat position
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

<I>/mA	Ewe/V	control/V	Rwe/Ohm	time/s	
-8.722422314678960E-002	-2.2692400E-001	-2.2711280E-001	2.6016167E+003	1.057019993961148E+001
-8.551411110487561E-002	-2.2898988E-001	-2.2911277E-001	2.6778022E+003	1.077019993455906E+001
-8.394831484035853E-002	-2.3098233E-001	-2.3111276E-001	2.7514827E+003	1.097019992950663E+001
-8.246498776002142E-002	-2.3303464E-001	-2.3311280E-001	2.8258616E+003	1.117019992445421E+001
-8.114439429073272E-002	-2.3498976E-001	-2.3511277E-001	2.8959458E+003	1.137019991940178E+001
-7.988482784657253E-002	-2.3702167E-001	-2.3711278E-001	2.9670425E+003	1.157019991434936E+001
-7.870657594458452E-002	-2.3899886E-001	-2.3911278E-001	3.0365806E+003	1.177019990929693E+001
-7.765383782053181E-002	-2.4104905E-001	-2.4111277E-001	3.1041487E+003	1.197019990424451E+001
-7.660454259330085E-002	-2.4299185E-001	-2.4311277E-001	3.1720293E+003	1.217019989919208E+001
-7.563480732766102E-002	-2.4497606E-001	-2.4511278E-001	3.2389329E+003	1.237019989413966E+001
-7.474111639282099E-002	-2.4697319E-001	-2.4711278E-001	3.3043818E+003	1.257019988908723E+001
-7.386349983906171E-002	-2.4894270E-001	-2.4911277E-001	3.3703074E+003	1.277019988403481E+001
-7.303825842719208E-002	-2.5096744E-001	-2.5111279E-001	3.4361094E+003	1.297019987898238E+001
-7.225042619201791E-002	-2.5300828E-001	-2.5311276E-001	3.5018240E+003	1.317019987392996E+001
-7.148051246696596E-002	-2.5494197E-001	-2.5511277E-001	3.5665940E+003	1.337019986887753E+001
-7.075639833567364E-002	-2.5693083E-001	-2.5711277E-001	3.6312026E+003	1.357019986382511E+001
-7.008998159450103E-002	-2.5897101E-001	-2.5911275E-001	3.6948362E+003	1.377019985877268E+001
-6.936626279644253E-002	-2.6095667E-001	-2.6111278E-001	3.7620115E+003	1.397019985372026E+001
-6.875876582474727E-002	-2.6295084E-001	-2.6311278E-001	3.8242520E+003	1.417019984866783E+001
-6.815943195032642E-002	-2.6492849E-001	-2.6511279E-001	3.8868940E+003	1.437019984361541E+001
-6.754151514896045E-002	-2.6695740E-001	-2.6711279E-001	3.9524937E+003	1.457019983856299E+001
-6.696087275336093E-002	-2.6894480E-001	-2.6911280E-001	4.0164470E+003	1.477019983351056E+001
-6.644179475443046E-002	-2.7098227E-001	-2.7111280E-001	4.0784910E+003	1.497019982845814E+001
-6.594989256924877E-002	-2.7298766E-001	-2.7311277E-001	4.1393193E+003	1.517019982340571E+001
-6.541469618847051E-002	-2.7497628E-001	-2.7511281E-001	4.2035859E+003	1.537019981835329E+001
-6.494433545642653E-002	-2.7694750E-001	-2.7711275E-001	4.2643828E+003	1.557019981330086E+001
-6.446983657572447E-002	-2.7899283E-001	-2.7911279E-001	4.3274941E+003	1.577019980824844E+001
-6.401695898848081E-002	-2.8098571E-001	-2.8111279E-001	4.3892388E+003	1.597019980319601E+001
-6.353705972771007E-002	-2.8294739E-001	-2.8311276E-001	4.4532656E+003	1.617019979814359E+001
-6.309262582348013E-002	-2.8497741E-001	-2.8511277E-001	4.5168101E+003	1.637019979309116E+001
-6.270180137557668E-002	-2.8697434E-001	-2.8711277E-001	4.5768115E+003	1.657019978803874E+001
-6.228739203665545E-002	-2.8899312E-001	-2.8911281E-001	4.6396729E+003	1.677019978298631E+001
-6.187413446341239E-002	-2.9095566E-001	-2.9111278E-001	4.7023794E+003	1.697019977793389E+001
-6.153349411914588E-002	-2.9299080E-001	-2.9311281E-001	4.7614849E+003	1.717019977288146E+001
-6.115105220057526E-002	-2.9498196E-001	-2.9511276E-001	4.8238247E+003	1.737019976782904E+001
-6.077308022488959E-002	-2.9697105E-001	-2.9711276E-001	4.8865557E+003	1.757019976277661E+001
-6.042948095001244E-002	-2.9894015E-001	-2.9911277E-001	4.9469258E+003	1.777019975772419E+001
-6.009547077932406E-002	-3.0097249E-001	-3.0111277E-001	5.0082393E+003	1.797019975267176E+001
-5.975951634077122E-002	-3.0295733E-001	-3.0311278E-001	5.0696079E+003	1.817019974761934E+001
-5.941065128094392E-002	-3.0498138E-001	-3.0511278E-001	5.1334463E+003	1.837019974256691E+001
-5.908640501112630E-002	-3.0695835E-001	-3.0711278E-001	5.1950757E+003	1.857019973751449E+001
-5.881793115788514E-002	-3.0899581E-001	-3.0911279E-001	5.2534287E+003	1.877019973246206E+001
-5.847225292182423E-002	-3.1097874E-001	-3.1111279E-001	5.3183984E+003	1.897019972740964E+001
-5.813652687587786E-002	-3.1297377E-001	-3.1311280E-001	5.3834272E+003	1.917019972235721E+001
-5.785532603980087E-002	-3.1494775E-001	-3.1511280E-001	5.4437124E+003	1.937019971730479E+001
-5.758699905887532E-002	-3.1693509E-001	-3.1711280E-001	5.5035874E+003	1.957019971225236E+001
-5.734036114360391E-002	-3.1896132E-001	-3.1911278E-001	5.5625972E+003	1.977019970719994E+001
-5.700791751978529E-002	-3.2098645E-001	-3.2111278E-001	5.6305591E+003	1.997019970214751E+001
-5.678933806497777E-002	-3.2295451E-001	-3.2311279E-001	5.6868862E+003	2.017019969709509E+001
-5.658490099213487E-002	-3.2494909E-001	-3.2511279E-001	5.7426816E+003	2.037019969204266E+001
-5.633851529316558E-002	-3.2696003E-001	-3.2711279E-001	5.8034902E+003	2.057019968699024E+001
-5.603383614654212E-002	-3.2899874E-001	-3.2911277E-001	5.8714302E+003	2.077019968193781E+001
-5.582133195597405E-002	-3.3096430E-001	-3.3111280E-001	5.9289932E+003	2.097019967688539E+001
-5.559699380212813E-002	-3.3296800E-001	-3.3311278E-001	5.9889570E+003	2.117019967183296E+001
-5.538106138834864E-002	-3.3500946E-001	-3.3511281E-001	6.0491699E+003	2.137019966678054E+001
-5.505655596007386E-002	-3.3700067E-001	-3.3711275E-001	6.1209907E+003	2.157019966172811E+001
-5.485159657312688E-002	-3.3897442E-001	-3.3911276E-001	6.1798457E+003	2.177019965667569E+001
-5.471025793359109E-002	-3.4098727E-001	-3.4111276E-001	6.2326021E+003	2.197019965162326E+001
-5.451012229021057E-002	-3.4299329E-001	-3.4311280E-001	6.2922861E+003	2.217019964657084E+001
-5.429087754374873E-002	-3.4500846E-001	-3.4511280E-001	6.3548145E+003	2.237019964151841E+001
-5.406990531798184E-002	-3.4699032E-001	-3.4711280E-001	6.4174390E+003	2.257019963646599E+001
-5.390267512579427E-002	-3.4898105E-001	-3.4911281E-001	6.4742808E+003	2.277019963141356E+001
-5.373358787797700E-002	-3.5096720E-001	-3.5111278E-001	6.5316167E+003	2.297019962636114E+001
-5.353963506976145E-002	-3.5301566E-001	-3.5311282E-001	6.5935386E+003	2.317019962130871E+001
-5.333260965719400E-002	-3.5496315E-001	-3.5511279E-001	6.6556494E+003	2.337019961625629E+001
-5.320896366040917E-002	-3.5697702E-001	-3.5711277E-001	6.7089639E+003	2.357019961120386E+001
-5.301335969804677E-002	-3.5901240E-001	-3.5911280E-001	6.7721118E+003	2.377019960615144E+001
-5.280779754582499E-002	-3.6095327E-001	-3.6111277E-001	6.8352266E+003	2.397019960109901E+001
-5.266812214915095E-002	-3.6293301E-001	-3.6311281E-001	6.8909429E+003	2.417019959604659E+001
-5.247951886308311E-002	-3.6500823E-001	-3.6511278E-001	6.9552510E+003	2.437019959099416E+001
-5.234265892318724E-002	-3.6698434E-001	-3.6711279E-001	7.0111904E+003	2.457019958594174E+001
-5.220299930408889E-002	-3.6896318E-001	-3.6911282E-001	7.0678540E+003	2.477019958088931E+001
-5.208004331121185E-002	-3.7098029E-001	-3.7111279E-001	7.1232715E+003	2.497019957583689E+001
-5.188143784085231E-002	-3.7293309E-001	-3.7311277E-001	7.1881797E+003	2.517019957078446E+001
-5.176892445756370E-002	-3.7493402E-001	-3.7511280E-001	7.2424531E+003	2.537019956573204E+001
-5.163176986864038E-002	-3.7696809E-001	-3.7711278E-001	7.3010879E+003	2.557019956067961E+001
-5.143829284958112E-002	-3.7896073E-001	-3.7911278E-001	7.3672881E+003	2.577019955562719E+001
-5.134011481998391E-002	-3.8091540E-001	-3.8111278E-001	7.4194497E+003	2.597019955057476E+001
-5.120496289506771E-002	-3.8292995E-001	-3.8311282E-001	7.4783755E+003	2.617019954552234E+001
-5.107011752099611E-002	-3.8495705E-001	-3.8511279E-001	7.5378140E+003	2.637019954046991E+001
-5.096745745610454E-002	-3.8694590E-001	-3.8711280E-001	7.5920190E+003	2.657019953541749E+001
-5.083890737439856E-002	-3.8899794E-001	-3.8911277E-001	7.6515796E+003	2.677019953036506E+001
-5.074791856851357E-002	-3.9098403E-001	-3.9111280E-001	7.7044346E+003	2.697019952531264E+001
-5.060426260781836E-002	-3.9296767E-001	-3.9311284E-001	7.7655054E+003	2.717019952026021E+001
-5.045639054560425E-002	-3.9499256E-001	-3.9511284E-001	7.8283950E+003	2.737019951520779E+001
-5.037224644588108E-002	-3.9699581E-001	-3.9711279E-001	7.8812412E+003	2.757019951015536E+001
-5.027326934309898E-002	-3.9899063E-001	-3.9911282E-001	7.9364370E+003	2.777019950510294E+001
-5.019047877871644E-002	-4.0098858E-001	-4.0111285E-001	7.9893354E+003	2.797019950005051E+001
-5.008581383449440E-002	-4.0299702E-001	-4.0311280E-001	8.0461309E+003	2.817019949499809E+001
-4.993974249503785E-002	-4.0499985E-001	-4.0511280E-001	8.1097705E+003	2.837019948994566E+001
-4.982299973624360E-002	-4.0696326E-001	-4.0711284E-001	8.1681807E+003	2.857019948489324E+001
-4.976336115099000E-002	-4.0897056E-001	-4.0911278E-001	8.2183066E+003	2.877019947984081E+001
-4.963372443494340E-002	-4.1095072E-001	-4.1111282E-001	8.2796670E+003	2.897019947478839E+001
-4.957254338785688E-002	-4.1302463E-001	-4.1311282E-001	8.3317217E+003	2.917019946973596E+001
-4.952520580250613E-002	-4.1496170E-001	-4.1511285E-001	8.3787979E+003	2.937019946468354E+001
-4.948893784389052E-002	-4.1701913E-001	-4.1711280E-001	8.4265117E+003	2.957019945963111E+001
-4.939472149633084E-002	-4.1903749E-001	-4.1911277E-001	8.4834473E+003	2.977019945457869E+001
-4.935601534313472E-002	-4.2099702E-001	-4.2111281E-001	8.5298018E+003	2.997019944952626E+001
-4.921668426232934E-002	-4.2295977E-001	-4.2311281E-001	8.5938291E+003	3.017019944447384E+001
-4.912852134361263E-002	-4.2501298E-001	-4.2511281E-001	8.6510439E+003	3.037019943942141E+001
-4.897561856722876E-002	-4.2709219E-001	-4.2711282E-001	8.7205068E+003	3.057019943436899E+001
-4.895516980519699E-002	-4.2905244E-001	-4.2911282E-001	8.7641904E+003	3.077019942931656E+001
-4.886301444360852E-002	-4.3105081E-001	-4.3111277E-001	8.8216172E+003	3.097019942426414E+001
-4.880678407502592E-002	-4.3302059E-001	-4.3311283E-001	8.8721396E+003	3.117019941921171E+001
-4.877400137943400E-002	-4.3505400E-001	-4.3511283E-001	8.9197930E+003	3.137019941415929E+001
-4.880292077238357E-002	-4.3702269E-001	-4.3711281E-001	8.9548467E+003	3.157019940910686E+001
-4.873696050306808E-002	-4.3899772E-001	-4.3911278E-001	9.0074902E+003	3.177019940405444E+001
-4.863503391436297E-002	-4.4100317E-001	-4.4111282E-001	9.0676025E+003	3.197019939900201E+001
-4.859394312872134E-002	-4.4298351E-001	-4.4311279E-001	9.1160234E+003	3.217019939394959E+001
-4.853350943817114E-002	-4.4498786E-001	-4.4511279E-001	9.1686729E+003	3.237019938889716E+001
-4.840154760589011E-002	-4.4704697E-001	-4.4711280E-001	9.2362119E+003	3.257019938384474E+001
-4.835150545239109E-002	-4.4905430E-001	-4.4911283E-001	9.2872871E+003	3.277019937879231E+001
-4.838294279550426E-002	-4.5103776E-001	-4.5111278E-001	9.3222471E+003	3.297019937373989E+001
-4.836847935671229E-002	-4.5304769E-001	-4.5311281E-001	9.3665898E+003	3.317019936868746E+001
-4.831764483196090E-002	-4.5506561E-001	-4.5511284E-001	9.4182080E+003	3.337019936363504E+001
-4.827161950202835E-002	-4.5702583E-001	-4.5711279E-001	9.4677959E+003	3.357019935858261E+001
-4.825691115390944E-002	-4.5893186E-001	-4.5911279E-001	9.5101787E+003	3.377019935353019E+001
-4.824171727074444E-002	-4.6094114E-001	-4.6111283E-001	9.5548242E+003	3.397019934847776E+001
-4.818797504551536E-002	-4.6302909E-001	-4.6311286E-001	9.6088096E+003	3.417019934342534E+001
-4.818928022546864E-002	-4.6486729E-001	-4.6511281E-001	9.6466953E+003	3.437019933837291E+001
-4.809787360446560E-002	-4.6692744E-001	-4.6711281E-001	9.7078604E+003	3.457019933332049E+001
-4.804029340022650E-002	-4.6902895E-001	-4.6911281E-001	9.7632412E+003	3.477019932826806E+001
-4.798665768630572E-002	-4.7109997E-001	-4.7111279E-001	9.8173115E+003	3.497019932321564E+001
-4.803620675492135E-002	-4.7301728E-001	-4.7311282E-001	9.8470986E+003	3.517019931816321E+001
-4.799870623522740E-002	-4.7506490E-001	-4.7511286E-001	9.8974521E+003	3.537019931311079E+001
-4.800866750679278E-002	-4.7705463E-001	-4.7711283E-001	9.9368438E+003	3.557019930805836E+001
-4.799612116595497E-002	-4.7900489E-001	-4.7911280E-001	9.9800752E+003	3.577019930300594E+001
-4.799405753727626E-002	-4.8089421E-001	-4.8111281E-001	1.0019870E+004	3.597019929795351E+001
-4.798403325888734E-002	-4.8295200E-001	-4.8311281E-001	1.0064848E+004	3.617019929290109E+001
-4.799190290296518E-002	-4.8492134E-001	-4.8511282E-001	1.0104232E+004	3.637019928784866E+001
-4.792926603476277E-002	-4.8700315E-001	-4.8711279E-001	1.0160872E+004	3.657019928279624E+001
-4.784458696281491E-002	-4.8900917E-001	-4.8911282E-001	1.0220783E+004	3.677019927774381E+001
-4.777889560101356E-002	-4.9106210E-001	-4.9111283E-001	1.0277804E+004	3.697019927269139E+001
-4.784087281301419E-002	-4.9302527E-001	-4.9311277E-001	1.0305524E+004	3.717019926763896E+001
-4.784491983804090E-002	-4.9506360E-001	-4.9511281E-001	1.0347255E+004	3.737019926258654E+001
-4.788526681926553E-002	-4.9702001E-001	-4.9711284E-001	1.0379393E+004	3.757019925753411E+001
-4.786015004041044E-002	-4.9898422E-001	-4.9911281E-001	1.0425881E+004	3.777019925248169E+001
-4.785249875135111E-002	-5.0096673E-001	-5.0111276E-001	1.0468978E+004	3.797019924742926E+001
-4.784650346522944E-002	-5.0298065E-001	-5.0311285E-001	1.0512381E+004	3.817019924237684E+001
-4.779736967936854E-002	-5.0497377E-001	-5.0511277E-001	1.0564886E+004	3.837019923732441E+001
-4.777348985264096E-002	-5.0698167E-001	-5.0711280E-001	1.0612196E+004	3.857019923227199E+001
-4.767358472123062E-002	-5.0902039E-001	-5.0911283E-001	1.0677200E+004	3.877019922721956E+001
-4.764768014616549E-002	-5.1105386E-001	-5.1111281E-001	1.0725682E+004	3.897019922216714E+001
-4.767845389818626E-002	-5.1303226E-001	-5.1311278E-001	1.0760254E+004	3.917019921711471E+001
-4.767968788555066E-002	-5.1504493E-001	-5.1511282E-001	1.0802188E+004	3.937019921206229E+001
-4.765615114903121E-002	-5.1697010E-001	-5.1711285E-001	1.0847920E+004	3.957019920700986E+001
-4.770482446266600E-002	-5.1889253E-001	-5.1911277E-001	1.0877149E+004	3.977019920195744E+001
-4.769168634394239E-002	-5.2091342E-001	-5.2111280E-001	1.0922521E+004	3.997019919690501E+001
-4.765842631094941E-002	-5.2296698E-001	-5.2311283E-001	1.0973232E+004	4.017019919185259E+001
-4.758473020205345E-002	-5.2505201E-001	-5.2511281E-001	1.1034044E+004	4.037019918680016E+001
-4.754015989020832E-002	-5.2709496E-001	-5.2711284E-001	1.1087362E+004	4.057019918174774E+001
-4.754066587158634E-002	-5.2901310E-001	-5.2911282E-001	1.1127591E+004	4.077019917669531E+001
-4.750118407161058E-002	-5.3102726E-001	-5.3111285E-001	1.1179242E+004	4.097019917164289E+001
-4.755063760865164E-002	-5.3297055E-001	-5.3311282E-001	1.1208483E+004	4.117019916659046E+001
-4.752464531582956E-002	-5.3496385E-001	-5.3511280E-001	1.1256557E+004	4.137019916153804E+001
-4.754098647463101E-002	-5.3697848E-001	-5.3711283E-001	1.1295064E+004	4.157019915648561E+001
-4.753539864662326E-002	-5.3899115E-001	-5.3911281E-001	1.1338732E+004	4.177019915143319E+001
-4.754183465897902E-002	-5.4106277E-001	-5.4111278E-001	1.1380771E+004	4.197019914638076E+001
-4.745566388307043E-002	-5.4308218E-001	-5.4311281E-001	1.1443991E+004	4.217019914132834E+001
-4.739642166479763E-002	-5.4507405E-001	-5.4511285E-001	1.1500320E+004	4.237019913627591E+001
-4.732104906254786E-002	-5.4708278E-001	-5.4711288E-001	1.1561087E+004	4.257019913122349E+001
-4.733850361959868E-002	-5.4904109E-001	-5.4911280E-001	1.1598192E+004	4.277019912617106E+001
-4.731079237245209E-002	-5.5092406E-001	-5.5111283E-001	1.1644786E+004	4.297019912111864E+001
-4.736849369376672E-002	-5.5293989E-001	-5.5311280E-001	1.1673157E+004	4.317019911606621E+001
-4.729079629179478E-002	-5.5494887E-001	-5.5511278E-001	1.1734817E+004	4.337019911101379E+001
-4.730402223914726E-002	-5.5698234E-001	-5.5711281E-001	1.1774523E+004	4.357019910596136E+001
-4.725148151032088E-002	-5.5904496E-001	-5.5911285E-001	1.1831269E+004	4.377019910090894E+001
-4.721623571835609E-002	-5.6108713E-001	-5.6111282E-001	1.1883352E+004	4.397019909585651E+001
-4.712142509671219E-002	-5.6308705E-001	-5.6311285E-001	1.1949703E+004	4.417019909080409E+001
-4.709586870641160E-002	-5.6507814E-001	-5.6511283E-001	1.1998465E+004	4.437019908575166E+001
-4.713431194603079E-002	-5.6700194E-001	-5.6711286E-001	1.2029494E+004	4.457019908069924E+001
-4.720369908539457E-002	-5.6895572E-001	-5.6911278E-001	1.2053202E+004	4.477019907564681E+001
-4.713919971881619E-002	-5.7090855E-001	-5.7111281E-001	1.2111121E+004	4.497019907059439E+001
-4.713934811139398E-002	-5.7294339E-001	-5.7311285E-001	1.2154249E+004	4.517019906554197E+001
-4.706047720100548E-002	-5.7500005E-001	-5.7511276E-001	1.2218321E+004	4.537019906048954E+001
-4.704139179491007E-002	-5.7703823E-001	-5.7711285E-001	1.2266606E+004	4.557019905543712E+001
-4.701688100083340E-002	-5.7903349E-001	-5.7911289E-001	1.2315438E+004	4.577019905038469E+001
-4.692053915447048E-002	-5.8097738E-001	-5.8111280E-001	1.2382155E+004	4.597019904533227E+001
-4.699486312789070E-002	-5.8295131E-001	-5.8311278E-001	1.2404575E+004	4.617019904027984E+001
-4.697863974971717E-002	-5.8493263E-001	-5.8511281E-001	1.2451033E+004	4.637019903522742E+001
-4.695806369188610E-002	-5.8694226E-001	-5.8711290E-001	1.2499286E+004	4.657019903017499E+001
-4.694569252390202E-002	-5.8897227E-001	-5.8911276E-001	1.2545821E+004	4.677019902512257E+001
-4.686608639268031E-002	-5.9096664E-001	-5.9111279E-001	1.2609687E+004	4.697019902007014E+001
-4.684271922946393E-002	-5.9301466E-001	-5.9311289E-001	1.2659697E+004	4.717019901501772E+001
-4.673531193781399E-002	-5.9500968E-001	-5.9511280E-001	1.2731479E+004	4.737019900996529E+001
-4.678453052867326E-002	-5.9705228E-001	-5.9711283E-001	1.2761745E+004	4.757019900491287E+001
-4.675434154058143E-002	-5.9895468E-001	-5.9911281E-001	1.2810675E+004	4.777019899986044E+001
-4.671610349049105E-002	-6.0091978E-001	-6.0111284E-001	1.2863226E+004	4.797019899480802E+001
-4.676600339555304E-002	-6.0287154E-001	-6.0311282E-001	1.2891235E+004	4.817019898975559E+001
-4.672354282763780E-002	-6.0494393E-001	-6.0511279E-001	1.2947305E+004	4.837019898470317E+001
-4.667002855047231E-002	-6.0700095E-001	-6.0711288E-001	1.3006227E+004	4.857019897965074E+001
-4.656048021817794E-002	-6.0908890E-001	-6.0911274E-001	1.3081671E+004	4.877019897459832E+001
-4.653169540318808E-002	-6.1103427E-001	-6.1111283E-001	1.3131571E+004	4.897019896954589E+001
-4.657319422690920E-002	-6.1305541E-001	-6.1311287E-001	1.3163268E+004	4.917019896449347E+001
-4.651873322761302E-002	-6.1500579E-001	-6.1511284E-001	1.3220604E+004	4.937019895944104E+001
-4.657312829544788E-002	-6.1705470E-001	-6.1711282E-001	1.3249157E+004	4.957019895438862E+001
-4.655350146254489E-002	-6.1905080E-001	-6.1911279E-001	1.3297621E+004	4.977019894933619E+001
-4.650966607138751E-002	-6.2102759E-001	-6.2111288E-001	1.3352656E+004	4.997019894428377E+001
-4.644690799926021E-002	-6.2307966E-001	-6.2311280E-001	1.3414879E+004	5.017019893923134E+001
-4.638359894766952E-002	-6.2507766E-001	-6.2511277E-001	1.3476265E+004	5.037019893417892E+001
-4.634923070495986E-002	-6.2703192E-001	-6.2711287E-001	1.3528421E+004	5.057019892912649E+001
-4.638039652398585E-002	-6.2899047E-001	-6.2911278E-001	1.3561559E+004	5.077019892407407E+001
-4.636441306855166E-002	-6.3092196E-001	-6.3111281E-001	1.3607893E+004	5.097019891902164E+001
-4.640493271455293E-002	-6.3302076E-001	-6.3311279E-001	1.3641238E+004	5.117019891396922E+001
-4.634473959428531E-002	-6.3496798E-001	-6.3511288E-001	1.3700972E+004	5.137019890891679E+001
-4.625161133322231E-002	-6.3703495E-001	-6.3711286E-001	1.3773249E+004	5.157019890386437E+001
-4.626280359227991E-002	-6.3902611E-001	-6.3911283E-001	1.3812957E+004	5.177019889881194E+001
-4.621581023700466E-002	-6.4111722E-001	-6.4111286E-001	1.3872249E+004	5.197019889375952E+001
-4.617507129225462E-002	-6.4303732E-001	-6.4311284E-001	1.3926071E+004	5.217019888870709E+001
-4.622930450425145E-002	-6.4504778E-001	-6.4511281E-001	1.3953223E+004	5.237019888365467E+001
-4.622762258953360E-002	-6.4700395E-001	-6.4711285E-001	1.3996046E+004	5.257019887860224E+001
-4.618365212307729E-002	-6.4898849E-001	-6.4911288E-001	1.4052342E+004	5.277019887354982E+001
-4.605516710565694E-002	-6.5104306E-001	-6.5111279E-001	1.4136156E+004	5.297019886849739E+001
-4.606087267205594E-002	-6.5308708E-001	-6.5311283E-001	1.4178782E+004	5.317019886344497E+001
-4.607795331629250E-002	-6.5505236E-001	-6.5511286E-001	1.4216178E+004	5.337019885839254E+001
-4.604994867138487E-002	-6.5702194E-001	-6.5711284E-001	1.4267594E+004	5.357019885334012E+001
-4.601831347845242E-002	-6.5902293E-001	-6.5911275E-001	1.4320884E+004	5.377019884828769E+001
-4.605191946874404E-002	-6.6101474E-001	-6.6111284E-001	1.4353685E+004	5.397019884323527E+001
-4.602883306047872E-002	-6.6302013E-001	-6.6311282E-001	1.4404452E+004	5.417019883818284E+001
-4.593906869590197E-002	-6.6507012E-001	-6.6511279E-001	1.4477223E+004	5.437019883313042E+001
-4.591866178847759E-002	-6.6703176E-001	-6.6711283E-001	1.4526376E+004	5.457019882807799E+001
-4.597910593159271E-002	-6.6902989E-001	-6.6911286E-001	1.4550737E+004	5.477019882302557E+001
