EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 02/06/2026 13:06:51.943
Technique started on : 02/06/2026 13:06:54.625
Loaded Setting File :  NONE
Saved on :
	File : Pt40Pt20Ni20Co20_polished_2-6_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt20Pd20Ni40Co20
Initial state : 
Electrolyte : KOH (1M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
3.6877466E+003	1.215719988802448E+001	-2.4451597E-001	-6.630498287267972E-002	1.6212627E-005	-2.4465074E-001	0
3.7207783E+003	1.225719988549827E+001	-2.4551354E-001	-6.598445742080608E-002	1.6200078E-005	-2.4565074E-001	0
3.7540002E+003	1.235719988297205E+001	-2.4650684E-001	-6.566510839318784E-002	1.6186897E-005	-2.4665067E-001	0
3.7889116E+003	1.245719988044584E+001	-2.4754427E-001	-6.533387365440535E-002	1.6173026E-005	-2.4765065E-001	0
3.8271040E+003	1.255719987791963E+001	-2.4845356E-001	-6.491947045584212E-002	1.6129474E-005	-2.4865058E-001	0
3.8580183E+003	1.265719987539342E+001	-2.4953856E-001	-6.468050170655326E-002	1.6140279E-005	-2.4965058E-001	0
3.8968936E+003	1.275719987286720E+001	-2.5052994E-001	-6.428965401007902E-002	1.6106484E-005	-2.5065055E-001	0
3.9246897E+003	1.285719987034099E+001	-2.5152856E-001	-6.408877539689894E-002	1.6120157E-005	-2.5165051E-001	0
3.9620103E+003	1.295719986781478E+001	-2.5252333E-001	-6.373616408004823E-002	1.6094869E-005	-2.5265047E-001	0
3.9890046E+003	1.305719986528857E+001	-2.5348526E-001	-6.354599407253125E-002	1.6107973E-005	-2.5365046E-001	0
4.0248005E+003	1.315719986276235E+001	-2.5461352E-001	-6.326115058941950E-002	1.6107144E-005	-2.5465041E-001	0
4.0578796E+003	1.325719986023614E+001	-2.5554851E-001	-6.297587109212266E-002	1.6093391E-005	-2.5565037E-001	0
4.0930439E+003	1.335719985770993E+001	-2.5653520E-001	-6.267589914474492E-002	1.6078575E-005	-2.5665036E-001	0
4.1184429E+003	1.345719985518372E+001	-2.5751537E-001	-6.252736542201454E-002	1.6101758E-005	-2.5765032E-001	0
4.1518096E+003	1.355719985265750E+001	-2.5853857E-001	-6.227129938391329E-002	1.6099533E-005	-2.5865027E-001	0
4.1834746E+003	1.365719985013129E+001	-2.5955802E-001	-6.204364804930444E-002	1.6103926E-005	-2.5965023E-001	0
4.2205107E+003	1.375719984760508E+001	-2.6053116E-001	-6.172976869641356E-002	1.6082528E-005	-2.6065022E-001	0
4.2460679E+003	1.385719984507887E+001	-2.6152724E-001	-6.159280841583770E-002	1.6108197E-005	-2.6165015E-001	0
4.2791846E+003	1.395719984255265E+001	-2.6253542E-001	-6.135174398379473E-002	1.6107006E-005	-2.6265016E-001	0
4.3113428E+003	1.405719984002644E+001	-2.6350579E-001	-6.111919307322422E-002	1.6105261E-005	-2.6365012E-001	0
4.3367832E+003	1.415719983750023E+001	-2.6458484E-001	-6.100946694129566E-002	1.6142179E-005	-2.6465008E-001	0
4.3749111E+003	1.425719983497402E+001	-2.6552826E-001	-6.069340409400559E-002	1.6115813E-005	-2.6565003E-001	0
4.4052227E+003	1.435719983244780E+001	-2.6654047E-001	-6.050556347084513E-002	1.6127182E-005	-2.6665002E-001	0
4.4314331E+003	1.445719982992159E+001	-2.6755437E-001	-6.037648796552300E-002	1.6153994E-005	-2.6764998E-001	0
4.4668989E+003	1.455719982739538E+001	-2.6854748E-001	-6.011944093431043E-002	1.6144924E-005	-2.6864997E-001	0
4.4870400E+003	1.465719982486917E+001	-2.6954818E-001	-6.007260565335548E-002	1.6192462E-005	-2.6964992E-001	0
4.5273594E+003	1.475719982234295E+001	-2.7056846E-001	-5.976297118252627E-002	1.6169975E-005	-2.7064985E-001	0
4.5572979E+003	1.485719981981674E+001	-2.7156180E-001	-5.958833771378358E-002	1.6181917E-005	-2.7164984E-001	0
4.5808345E+003	1.495719981729053E+001	-2.7249628E-001	-5.948616360762626E-002	1.6209759E-005	-2.7264979E-001	0
4.6187583E+003	1.505719981476432E+001	-2.7356535E-001	-5.922919700646534E-002	1.6203056E-005	-2.7364978E-001	0
4.6464932E+003	1.515719981223810E+001	-2.7454254E-001	-5.908596613099415E-002	1.6221611E-005	-2.7464974E-001	0
4.6741094E+003	1.525719980971189E+001	-2.7553523E-001	-5.894924402754353E-002	1.6242593E-005	-2.7564973E-001	0
4.7090913E+003	1.535719980718568E+001	-2.7658707E-001	-5.873470188252028E-002	1.6245260E-005	-2.7664989E-001	0
4.7270142E+003	1.545709980466199E+001	-2.7752998E-001	-5.871147930283094E-002	1.6294196E-005	-2.7765033E-001	0
4.7632969E+003	1.555699980213831E+001	-2.7852213E-001	-5.847255538079743E-002	1.6285901E-005	-2.7864960E-001	0
4.7965991E+003	1.565699979961209E+001	-2.7953541E-001	-5.827783252526475E-002	1.6290718E-005	-2.7964959E-001	0
4.8234019E+003	1.575699979708588E+001	-2.8059068E-001	-5.817277772628041E-002	1.6322740E-005	-2.8064954E-001	0
4.8462183E+003	1.585699979455967E+001	-2.8153136E-001	-5.809300217811963E-002	1.6355003E-005	-2.8164950E-001	0
4.8744438E+003	1.595699979203346E+001	-2.8252086E-001	-5.795961044107867E-002	1.6374799E-005	-2.8264943E-001	0
4.9093682E+003	1.605699978950724E+001	-2.8351861E-001	-5.775052998904817E-002	1.6373349E-005	-2.8364944E-001	0
4.9290791E+003	1.615699978698103E+001	-2.8451064E-001	-5.772084920425669E-002	1.6422196E-005	-2.8464940E-001	0
4.9681895E+003	1.625699978445482E+001	-2.8559777E-001	-5.748527948917076E-002	1.6417667E-005	-2.8564936E-001	0
4.9905972E+003	1.635699978192861E+001	-2.8654397E-001	-5.741676721825370E-002	1.6452428E-005	-2.8664935E-001	0
5.0173770E+003	1.645699977940239E+001	-2.8750944E-001	-5.730273622881499E-002	1.6475078E-005	-2.8764930E-001	0
5.0470220E+003	1.655699977687618E+001	-2.8849259E-001	-5.716095287007872E-002	1.6490510E-005	-2.8864923E-001	0
5.0751665E+003	1.665699977434997E+001	-2.8954425E-001	-5.705118388868913E-002	1.6518843E-005	-2.8964925E-001	0
5.1018506E+003	1.675699977182376E+001	-2.9050657E-001	-5.694141102678807E-002	1.6541853E-005	-2.9064921E-001	0
5.1220469E+003	1.685699976929754E+001	-2.9149243E-001	-5.690936623486098E-002	1.6588650E-005	-2.9164916E-001	0
5.1528223E+003	1.695699976677133E+001	-2.9249129E-001	-5.676331653915029E-002	1.6602775E-005	-2.9264915E-001	0
5.1804321E+003	1.705699976424512E+001	-2.9354292E-001	-5.666379001922861E-002	1.6633254E-005	-2.9364908E-001	0
5.2070029E+003	1.715699976171891E+001	-2.9450402E-001	-5.655922018060537E-002	1.6656917E-005	-2.9464909E-001	0
5.2294854E+003	1.725699975919269E+001	-2.9552406E-001	-5.651111730063985E-002	1.6700395E-005	-2.9564902E-001	0
5.2553589E+003	1.735699975666648E+001	-2.9655704E-001	-5.642945695392508E-002	1.6734553E-005	-2.9664901E-001	0
5.2901035E+003	1.745699975414027E+001	-2.9754567E-001	-5.624571988462579E-002	1.6735670E-005	-2.9764894E-001	0
5.3182500E+003	1.755699975161406E+001	-2.9857931E-001	-5.614239501732321E-002	1.6762957E-005	-2.9864892E-001	0
5.3344375E+003	1.765699974908785E+001	-2.9946864E-001	-5.613874582815220E-002	1.6811793E-005	-2.9964888E-001	0
5.3660742E+003	1.775699974656163E+001	-3.0053514E-001	-5.600651973617021E-002	1.6831927E-005	-3.0064887E-001	0
5.3867363E+003	1.785699974403542E+001	-3.0160993E-001	-5.599121713182995E-002	1.6887507E-005	-3.0164880E-001	0
5.4158315E+003	1.795699974150921E+001	-3.0252391E-001	-5.585918236627349E-002	1.6898739E-005	-3.0264881E-001	0
5.4361621E+003	1.805699973898300E+001	-3.0355263E-001	-5.583950795267756E-002	1.6950229E-005	-3.0364874E-001	0
5.4634434E+003	1.815699973645678E+001	-3.0448970E-001	-5.573219803368859E-002	1.6969880E-005	-3.0464873E-001	0
5.4871235E+003	1.825699973393057E+001	-3.0553246E-001	-5.568171602984268E-002	1.7012571E-005	-3.0564868E-001	0
5.5088438E+003	1.835699973140436E+001	-3.0658713E-001	-5.565362580603472E-002	1.7062684E-005	-3.0664867E-001	0
5.5345059E+003	1.845699972887815E+001	-3.0757996E-001	-5.557496274855955E-002	1.7093746E-005	-3.0764863E-001	0
5.5603584E+003	1.855699972635193E+001	-3.0850774E-001	-5.548342739887258E-002	1.7117067E-005	-3.0864859E-001	0
5.5769609E+003	1.865699972382572E+001	-3.0952141E-001	-5.550001239990471E-002	1.7178441E-005	-3.0964857E-001	0
5.6105728E+003	1.875699972129951E+001	-3.1054443E-001	-5.534986311707779E-002	1.7188591E-005	-3.1064850E-001	0
5.6259790E+003	1.885699971877330E+001	-3.1163555E-001	-5.539223412914107E-002	1.7262189E-005	-3.1164852E-001	0
5.6483584E+003	1.895699971624708E+001	-3.1247926E-001	-5.532213701452637E-002	1.7287020E-005	-3.1264845E-001	0
5.6775552E+003	1.905699971372087E+001	-3.1353518E-001	-5.522362440307110E-002	1.7314549E-005	-3.1364843E-001	0
5.6955449E+003	1.915699971119466E+001	-3.1453675E-001	-5.522504732599126E-002	1.7370307E-005	-3.1464836E-001	0
5.7285986E+003	1.925699970866845E+001	-3.1550735E-001	-5.507583718712405E-002	1.7376831E-005	-3.1564838E-001	0
5.7505454E+003	1.935699970614223E+001	-3.1653655E-001	-5.504461363199384E-002	1.7423632E-005	-3.1664830E-001	0
5.7663530E+003	1.945699970361602E+001	-3.1753683E-001	-5.506718601962490E-002	1.7485860E-005	-3.1764829E-001	0
5.7862046E+003	1.955699970108981E+001	-3.1847984E-001	-5.504123222393298E-002	1.7529523E-005	-3.1864825E-001	0
5.8087964E+003	1.965699969856360E+001	-3.1954977E-001	-5.501135593901096E-002	1.7578866E-005	-3.1964821E-001	0
5.8315864E+003	1.975699969603738E+001	-3.2055539E-001	-5.496881289959510E-002	1.7620549E-005	-3.2064819E-001	0
5.8613965E+003	1.985699969351117E+001	-3.2151327E-001	-5.485267520675224E-002	1.7635863E-005	-3.2164815E-001	0
5.8734126E+003	1.995699969098496E+001	-3.2251418E-001	-5.491086671611800E-002	1.7709533E-005	-3.2264814E-001	0
5.8974224E+003	2.005699968845875E+001	-3.2356712E-001	-5.486585568050271E-002	1.7752787E-005	-3.2364807E-001	0
5.9240801E+003	2.015699968593253E+001	-3.2455853E-001	-5.478631523092847E-002	1.7781365E-005	-3.2464805E-001	0
5.9395078E+003	2.025699968340632E+001	-3.2549882E-001	-5.480232301030186E-002	1.7838091E-005	-3.2564801E-001	0
5.9656343E+003	2.035699968088011E+001	-3.2650760E-001	-5.473141562780004E-002	1.7870223E-005	-3.2664803E-001	0
5.9749966E+003	2.045699967835390E+001	-3.2756835E-001	-5.482318780936868E-002	1.7958342E-005	-3.2764795E-001	0
6.0097109E+003	2.055699967582768E+001	-3.2854176E-001	-5.466847876259305E-002	1.7960878E-005	-3.2864794E-001	0
6.0395649E+003	2.065699967330147E+001	-3.2954845E-001	-5.456493108498833E-002	1.7981789E-005	-3.2964787E-001	0
6.0475464E+003	2.075699967077526E+001	-3.3053878E-001	-5.465667417134967E-002	1.8066150E-005	-3.3064786E-001	0
6.0677671E+003	2.085699966824905E+001	-3.3148691E-001	-5.463078920729464E-002	1.8109391E-005	-3.3164778E-001	0
6.0917617E+003	2.095699966572283E+001	-3.3255360E-001	-5.459070883484346E-002	1.8154336E-005	-3.3264780E-001	0
6.1060391E+003	2.105699966319662E+001	-3.3356223E-001	-5.462824767110530E-002	1.8221919E-005	-3.3364773E-001	0
6.1145005E+003	2.115699966067041E+001	-3.3450034E-001	-5.470607904027458E-002	1.8299203E-005	-3.3464772E-001	0
6.1378926E+003	2.125699965814420E+001	-3.3554226E-001	-5.466734085887404E-002	1.8343204E-005	-3.3564767E-001	0
6.1628232E+003	2.135689965562051E+001	-3.3650848E-001	-5.460297550401494E-002	1.8374365E-005	-3.3664811E-001	0
6.1793569E+003	2.145679965309682E+001	-3.3750170E-001	-5.461760841448005E-002	1.8433537E-005	-3.3764765E-001	0
6.2003296E+003	2.155679965057061E+001	-3.3851007E-001	-5.459549397885544E-002	1.8481125E-005	-3.3864757E-001	0
6.2233647E+003	2.165679964804440E+001	-3.3951253E-001	-5.455449593460397E-002	1.8521934E-005	-3.3964753E-001	0
6.2275376E+003	2.175679964551819E+001	-3.4056842E-001	-5.468749170433018E-002	1.8624833E-005	-3.4064752E-001	0
6.2558442E+003	2.185679964299197E+001	-3.4154305E-001	-5.459583808530000E-002	1.8646830E-005	-3.4164748E-001	0
6.2705928E+003	2.195679964046576E+001	-3.4254971E-001	-5.462796453179586E-002	1.8712793E-005	-3.4264743E-001	0
6.2950952E+003	2.205679963793955E+001	-3.4350780E-001	-5.456753127725322E-002	1.8744373E-005	-3.4364742E-001	0
6.3085371E+003	2.215679963541334E+001	-3.4455651E-001	-5.461749953597228E-002	1.8818815E-005	-3.4464735E-001	0
6.3323687E+003	2.225679963288712E+001	-3.4552008E-001	-5.456411214200418E-002	1.8852996E-005	-3.4564734E-001	0
6.3574619E+003	2.235679963036091E+001	-3.4652531E-001	-5.450686377783615E-002	1.8888008E-005	-3.4664729E-001	0
6.3604819E+003	2.245679962783470E+001	-3.4752983E-001	-5.463891528132886E-002	1.8988652E-005	-3.4764731E-001	0
6.3789771E+003	2.255679962530849E+001	-3.4850091E-001	-5.463272456459145E-002	1.9039555E-005	-3.4864727E-001	0
6.4014170E+003	2.265679962278227E+001	-3.4953323E-001	-5.460247869982771E-002	1.9085381E-005	-3.4964725E-001	0
6.4049263E+003	2.275679962025606E+001	-3.5049897E-001	-5.472334252704902E-002	1.9180476E-005	-3.5064715E-001	0
6.4244268E+003	2.285679961772985E+001	-3.5154405E-001	-5.471990842165220E-002	1.9236459E-005	-3.5164717E-001	0
6.4351328E+003	2.295679961520364E+001	-3.5250533E-001	-5.477825054657393E-002	1.9309626E-005	-3.5264710E-001	0
6.4447349E+003	2.305679961267742E+001	-3.5351220E-001	-5.485286820610935E-002	1.9391158E-005	-3.5364708E-001	0
6.4791050E+003	2.315679961015121E+001	-3.5455623E-001	-5.472302654137207E-002	1.9402391E-005	-3.5464704E-001	0
6.4962720E+003	2.325679960762500E+001	-3.5554740E-001	-5.473099053078512E-002	1.9459461E-005	-3.5564700E-001	0
6.5129185E+003	2.335679960509879E+001	-3.5653648E-001	-5.474296517463206E-002	1.9517864E-005	-3.5664696E-001	0
6.5257217E+003	2.345679960257257E+001	-3.5753700E-001	-5.478888306835716E-002	1.9589053E-005	-3.5764694E-001	0
6.5344209E+003	2.355679960004636E+001	-3.5854030E-001	-5.486948123305202E-002	1.9672920E-005	-3.5864693E-001	0
6.5405410E+003	2.365679959752015E+001	-3.5954484E-001	-5.497172680097029E-002	1.9764801E-005	-3.5964689E-001	0
6.5592612E+003	2.375679959499394E+001	-3.6054513E-001	-5.496733776224683E-002	1.9818206E-005	-3.6064684E-001	0
6.5690996E+003	2.385679959246772E+001	-3.6151639E-001	-5.503286721391787E-002	1.9895284E-005	-3.6164677E-001	0
6.5907734E+003	2.395679958994151E+001	-3.6256111E-001	-5.501040363580822E-002	1.9944633E-005	-3.6264679E-001	0
6.6003271E+003	2.405679958741530E+001	-3.6352974E-001	-5.507753193550913E-002	2.0022320E-005	-3.6364672E-001	0
6.6169922E+003	2.415679958488909E+001	-3.6452076E-001	-5.508858945945105E-002	2.0080934E-005	-3.6464673E-001	0
6.6394229E+003	2.425679958236287E+001	-3.6555710E-001	-5.505856743116899E-002	2.0127050E-005	-3.6564666E-001	0
6.6428911E+003	2.435679957983666E+001	-3.6652836E-001	-5.517603162917550E-002	2.0223581E-005	-3.6664668E-001	0
6.6529673E+003	2.445679957731045E+001	-3.6754310E-001	-5.524498795987010E-002	2.0304915E-005	-3.6764657E-001	0
6.6640244E+003	2.455679957478424E+001	-3.6851349E-001	-5.529894120128920E-002	2.0378406E-005	-3.6864656E-001	0
6.6817417E+003	2.465679957225802E+001	-3.6954841E-001	-5.530719609965595E-002	2.0438687E-005	-3.6964652E-001	0
6.6857642E+003	2.475679956973181E+001	-3.7054232E-001	-5.542258400021571E-002	2.0536412E-005	-3.7064651E-001	0
6.7075459E+003	2.485679956720560E+001	-3.7154347E-001	-5.539186214338315E-002	2.0580484E-005	-3.7164646E-001	0
6.7277534E+003	2.495679956467939E+001	-3.7255207E-001	-5.537540341416991E-002	2.0630221E-005	-3.7264645E-001	0
6.7265630E+003	2.505679956215317E+001	-3.7354797E-001	-5.553325941717169E-002	2.0744337E-005	-3.7364641E-001	0
6.7395596E+003	2.515679955962696E+001	-3.7457585E-001	-5.557868315803788E-002	2.0818432E-005	-3.7464640E-001	0
6.7575781E+003	2.525679955710075E+001	-3.7553689E-001	-5.557270591250718E-002	2.0869602E-005	-3.7564635E-001	0
6.7729751E+003	2.535679955457454E+001	-3.7656352E-001	-5.559794891936076E-002	2.0936159E-005	-3.7664628E-001	0
6.7798452E+003	2.545679955204832E+001	-3.7755066E-001	-5.568720913423175E-002	2.1024744E-005	-3.7764624E-001	0
6.7929067E+003	2.555679954952211E+001	-3.7852216E-001	-5.572314830324443E-002	2.1092446E-005	-3.7864622E-001	0
6.8146689E+003	2.565679954699590E+001	-3.7954602E-001	-5.569544625985912E-002	2.1138985E-005	-3.7964618E-001	0
6.8194604E+003	2.575679954446969E+001	-3.8050511E-001	-5.579695202996593E-002	2.1231026E-005	-3.8064617E-001	0
6.8145620E+003	2.585679954194347E+001	-3.8148701E-001	-5.598114986248615E-002	2.1356082E-005	-3.8164613E-001	0
6.8382095E+003	2.595679953941726E+001	-3.8255265E-001	-5.594339475242616E-002	2.1401294E-005	-3.8264608E-001	0
6.8456050E+003	2.605679953689105E+001	-3.8352305E-001	-5.602471032869794E-002	2.1486767E-005	-3.8364607E-001	0
6.8555405E+003	2.615679953436484E+001	-3.8456219E-001	-5.609509583424654E-002	2.1572054E-005	-3.8464603E-001	0
6.8648545E+003	2.625679953183862E+001	-3.8555551E-001	-5.616368145543960E-002	2.1654216E-005	-3.8564602E-001	0
6.8911685E+003	2.635679952931241E+001	-3.8650125E-001	-5.608646319834176E-002	2.1677488E-005	-3.8664597E-001	0
6.8895381E+003	2.645679952678620E+001	-3.8753384E-001	-5.624961350285651E-002	2.1798629E-005	-3.8764596E-001	0
6.9033032E+003	2.655679952425999E+001	-3.8857916E-001	-5.628887306967822E-002	2.1872684E-005	-3.8864586E-001	0
6.9229526E+003	2.665679952173377E+001	-3.8959345E-001	-5.627561953884552E-002	2.1924612E-005	-3.8964587E-001	0
6.9252358E+003	2.675679951920756E+001	-3.9053902E-001	-5.639360403573052E-002	2.2023904E-005	-3.9064580E-001	0
6.9259277E+003	2.685679951668135E+001	-3.9153019E-001	-5.653108354588915E-002	2.2133625E-005	-3.9164582E-001	0
6.9505322E+003	2.695679951415514E+001	-3.9259675E-001	-5.648441470435106E-002	2.2175598E-005	-3.9264575E-001	0
6.9624663E+003	2.705679951162892E+001	-3.9356971E-001	-5.652734087952549E-002	2.2247448E-005	-3.9364573E-001	0
