EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 03/03/2026 16:10:33.423
Technique started on : 03/03/2026 16:10:36.106
Loaded Setting File :  NONE
Saved on :
	File : X18_75_N52magA_up_3-3_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni40
Initial state : 
Electrolyte : KOH (1 M)
Comments : with magnet side A (+), N52 Nd magnet, alloy placed straight up
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
3.9587305E+003	1.401299984121579E+001	-2.6305589E-001	-6.644956011625031E-002	1.7479948E-005	-2.6318508E-001	0
4.0211265E+003	1.421299983616336E+001	-2.6495978E-001	-6.589193073737010E-002	1.7458711E-005	-2.6518500E-001	0
4.0869365E+003	1.441299983111094E+001	-2.6696250E-001	-6.532093284645291E-002	1.7438240E-005	-2.6718491E-001	0
4.1510234E+003	1.461299982605851E+001	-2.6892769E-001	-6.478587772682443E-002	1.7422717E-005	-2.6918486E-001	0
4.2161064E+003	1.481299982100609E+001	-2.7096564E-001	-6.426916282904882E-002	1.7414735E-005	-2.7118480E-001	0
4.2816724E+003	1.501299981595366E+001	-2.7295250E-001	-6.374903843588214E-002	1.7400460E-005	-2.7318472E-001	0
4.3479287E+003	1.521299981090124E+001	-2.7500618E-001	-6.324993007997992E-002	1.7394121E-005	-2.7518469E-001	0
4.4114541E+003	1.541299980584881E+001	-2.7696288E-001	-6.278266891353523E-002	1.7388469E-005	-2.7718461E-001	0
4.4749165E+003	1.561299980079639E+001	-2.7894226E-001	-6.233462810520585E-002	1.7387762E-005	-2.7918452E-001	0
4.5426587E+003	1.581299979574396E+001	-2.8100419E-001	-6.185896850619732E-002	1.7382630E-005	-2.8118443E-001	0
4.6072549E+003	1.601299979069154E+001	-2.8297934E-001	-6.142037895417296E-002	1.7380698E-005	-2.8318438E-001	0
4.6695200E+003	1.621299978563911E+001	-2.8498340E-001	-6.103055757077636E-002	1.7392696E-005	-2.8518429E-001	0
4.7343813E+003	1.641299978058669E+001	-2.8699398E-001	-6.061910875426726E-002	1.7397319E-005	-2.8718427E-001	0
4.7986904E+003	1.661299977553426E+001	-2.8898570E-001	-6.022178368535218E-002	1.7403234E-005	-2.8918418E-001	0
4.8614604E+003	1.681299977048184E+001	-2.9096931E-001	-5.985224051210913E-002	1.7415165E-005	-2.9118413E-001	0
4.9251304E+003	1.701299976542941E+001	-2.9300052E-001	-5.949091702507481E-002	1.7430870E-005	-2.9318404E-001	0
4.9893652E+003	1.721299976037699E+001	-2.9498416E-001	-5.912258406644860E-002	1.7440227E-005	-2.9518396E-001	0
5.0545547E+003	1.741299975532456E+001	-2.9701364E-001	-5.876158311162705E-002	1.7452992E-005	-2.9718390E-001	0
5.1196880E+003	1.761299975027214E+001	-2.9900473E-001	-5.840292094326027E-002	1.7462749E-005	-2.9918382E-001	0
5.1843169E+003	1.781299974521971E+001	-3.0094546E-001	-5.804920076527742E-002	1.7469643E-005	-3.0118376E-001	0
5.2491401E+003	1.801299974016729E+001	-3.0298305E-001	-5.772050979754151E-002	1.7488335E-005	-3.0318370E-001	0
5.3147832E+003	1.821299973511486E+001	-3.0503100E-001	-5.739293468993600E-002	1.7506625E-005	-3.0518362E-001	0
5.3805508E+003	1.841299973006244E+001	-3.0701464E-001	-5.706007738044389E-002	1.7518279E-005	-3.0718356E-001	0
5.4426147E+003	1.861299972501001E+001	-3.0897179E-001	-5.676899710300543E-002	1.7540018E-005	-3.0918351E-001	0
5.5080005E+003	1.881299971995759E+001	-3.1098384E-001	-5.646038489245181E-002	1.7558266E-005	-3.1118342E-001	0
5.5714780E+003	1.901299971490516E+001	-3.1298977E-001	-5.617715409891400E-002	1.7582875E-005	-3.1318337E-001	0
5.6361270E+003	1.921299970985274E+001	-3.1500778E-001	-5.589082297476233E-002	1.7606044E-005	-3.1518325E-001	0
5.7000020E+003	1.941289970480284E+001	-3.1699508E-001	-5.561315227082023E-002	1.7629096E-005	-3.1718367E-001	0
5.7651372E+003	1.961279969975294E+001	-3.1899676E-001	-5.533203337597081E-002	1.7650740E-005	-3.1918314E-001	0
5.8260254E+003	1.981279969470052E+001	-3.2098547E-001	-5.509510149972319E-002	1.7684726E-005	-3.2118309E-001	0
5.8962700E+003	2.001279968964809E+001	-3.2296744E-001	-5.477487139061721E-002	1.7690500E-005	-3.2318300E-001	0
5.9615337E+003	2.021279968459567E+001	-3.2495469E-001	-5.450857279699761E-002	1.7712817E-005	-3.2518294E-001	0
6.0283569E+003	2.041279967954324E+001	-3.2698226E-001	-5.424069260962958E-002	1.7735745E-005	-3.2718286E-001	0
6.0891509E+003	2.061279967449082E+001	-3.2895377E-001	-5.402292816502685E-002	1.7771046E-005	-3.2918283E-001	0
6.1555205E+003	2.081279966943839E+001	-3.3101982E-001	-5.377609089498425E-002	1.7800952E-005	-3.3118275E-001	0
6.2244951E+003	2.101279966438597E+001	-3.3300024E-001	-5.349835403297348E-002	1.7814966E-005	-3.3318269E-001	0
6.2869229E+003	2.121279965933354E+001	-3.3502147E-001	-5.328862568260062E-002	1.7852833E-005	-3.3518261E-001	0
6.3487231E+003	2.141279965428112E+001	-3.3696055E-001	-5.307532724335162E-002	1.7884291E-005	-3.3718252E-001	0
6.4166592E+003	2.161279964922869E+001	-3.3899873E-001	-5.283103354302676E-002	1.7909653E-005	-3.3918247E-001	0
6.4841372E+003	2.181279964417627E+001	-3.4098071E-001	-5.258690674901190E-002	1.7931121E-005	-3.4118241E-001	0
6.5455176E+003	2.201279963912384E+001	-3.4303287E-001	-5.240729614794515E-002	1.7977425E-005	-3.4318233E-001	0
6.6149097E+003	2.221279963407142E+001	-3.4500507E-001	-5.215567360102041E-002	1.7993971E-005	-3.4518227E-001	0
6.6788989E+003	2.241279962901899E+001	-3.4698871E-001	-5.195298033149792E-002	1.8027098E-005	-3.4718221E-001	0
6.7454995E+003	2.261279962396657E+001	-3.4901819E-001	-5.174089418544658E-002	1.8058514E-005	-3.4918213E-001	0
6.8076333E+003	2.281279961891414E+001	-3.5099676E-001	-5.155929364950351E-002	1.8097146E-005	-3.5118207E-001	0
6.8762017E+003	2.301279961386172E+001	-3.5300991E-001	-5.133792402406502E-002	1.8122795E-005	-3.5318199E-001	0
6.9425347E+003	2.321279960880929E+001	-3.5498229E-001	-5.113151118997694E-002	1.8150780E-005	-3.5518190E-001	0
7.0069697E+003	2.341279960375687E+001	-3.5696998E-001	-5.094498553146465E-002	1.8185830E-005	-3.5718185E-001	0
7.0759590E+003	2.361279959870444E+001	-3.5894492E-001	-5.072738836485646E-002	1.8208339E-005	-3.5918179E-001	0
7.1404067E+003	2.381279959365202E+001	-3.6098906E-001	-5.055581299638778E-002	1.8250095E-005	-3.6118171E-001	0
7.1998677E+003	2.401279958859959E+001	-3.6299688E-001	-5.041716033075416E-002	1.8301273E-005	-3.6318165E-001	0
7.2677642E+003	2.421279958354717E+001	-3.6495334E-001	-5.021535393004806E-002	1.8326262E-005	-3.6518160E-001	0
7.3274414E+003	2.441279957849474E+001	-3.6697266E-001	-5.008196363926709E-002	1.8378711E-005	-3.6718148E-001	0
7.4050981E+003	2.461279957344232E+001	-3.6899027E-001	-4.982921967965037E-002	1.8386498E-005	-3.6918148E-001	0
7.4656196E+003	2.481279956838989E+001	-3.7094867E-001	-4.968759195526440E-002	1.8431547E-005	-3.7118137E-001	0
7.5271118E+003	2.501279956333747E+001	-3.7295204E-001	-4.954782806182717E-002	1.8478964E-005	-3.7318131E-001	0
7.5927012E+003	2.521269955828757E+001	-3.7495416E-001	-4.938350084182208E-002	1.8516550E-005	-3.7518123E-001	0
7.6628667E+003	2.541259955323767E+001	-3.7699234E-001	-4.919729895188607E-002	1.8547005E-005	-3.7718117E-001	0
7.7273594E+003	2.561259954818524E+001	-3.7899530E-001	-4.904589965219397E-002	1.8588165E-005	-3.7918112E-001	0
7.7934761E+003	2.581259954313282E+001	-3.8099295E-001	-4.888613705202305E-002	1.8625273E-005	-3.8118106E-001	0
7.8582803E+003	2.601259953808039E+001	-3.8298488E-001	-4.873647426477856E-002	1.8665332E-005	-3.8318095E-001	0
7.9251904E+003	2.621259953302797E+001	-3.8499209E-001	-4.857827545235527E-002	1.8702252E-005	-3.8518089E-001	0
7.9904409E+003	2.641259952797554E+001	-3.8700268E-001	-4.843320550165808E-002	1.8743780E-005	-3.8718084E-001	0
8.0570244E+003	2.661259952292312E+001	-3.8903913E-001	-4.828570932498333E-002	1.8785031E-005	-3.8918075E-001	0
8.1223813E+003	2.681259951787069E+001	-3.9095190E-001	-4.813267133550292E-002	1.8817560E-005	-3.9118069E-001	0
8.1913081E+003	2.701259951281827E+001	-3.9302388E-001	-4.798060096773937E-002	1.8857521E-005	-3.9318064E-001	0
8.2576758E+003	2.721259950776584E+001	-3.9501050E-001	-4.783555598166089E-002	1.8895547E-005	-3.9518052E-001	0
8.3249941E+003	2.741259950271342E+001	-3.9698625E-001	-4.768607188929530E-002	1.8930714E-005	-3.9718047E-001	0
8.3902236E+003	2.761259949766099E+001	-3.9895296E-001	-4.754974303398569E-002	1.8970111E-005	-3.9918041E-001	0
8.4550771E+003	2.781259949260857E+001	-4.0096632E-001	-4.742314115899493E-002	1.9015082E-005	-4.0118036E-001	0
8.5207422E+003	2.801259948755614E+001	-4.0299323E-001	-4.729555640026489E-002	1.9059789E-005	-4.0318030E-001	0
8.5888320E+003	2.821259948250372E+001	-4.0499726E-001	-4.715393987022853E-002	1.9097217E-005	-4.0518025E-001	0
8.6552998E+003	2.841259947745129E+001	-4.0701744E-001	-4.702522739574788E-002	1.9140087E-005	-4.0718013E-001	0
8.7208398E+003	2.861259947239887E+001	-4.0900400E-001	-4.689961143578181E-002	1.9182129E-005	-4.0918007E-001	0
8.7905947E+003	2.881259946734644E+001	-4.1099194E-001	-4.675359863211348E-002	1.9215353E-005	-4.1118002E-001	0
8.8481230E+003	2.901259946229402E+001	-4.1306338E-001	-4.668372686685229E-002	1.9283338E-005	-4.1317993E-001	0
8.9183750E+003	2.921259945724159E+001	-4.1503602E-001	-4.653718236484294E-002	1.9314608E-005	-4.1517991E-001	0
8.9807666E+003	2.941259945218917E+001	-4.1705576E-001	-4.643877099828853E-002	1.9367557E-005	-4.1717982E-001	0
9.0583877E+003	2.961259944713674E+001	-4.1905406E-001	-4.626143839059282E-002	1.9386043E-005	-4.1917977E-001	0
9.1176670E+003	2.981259944208432E+001	-4.2104661E-001	-4.617920744997317E-002	1.9443600E-005	-4.2117965E-001	0
9.1884590E+003	3.001259943703189E+001	-4.2301270E-001	-4.603739485092873E-002	1.9474403E-005	-4.2317960E-001	0
9.2503086E+003	3.021259943197947E+001	-4.2501879E-001	-4.594644571970216E-002	1.9528103E-005	-4.2517951E-001	0
9.3122246E+003	3.041259942692705E+001	-4.2706463E-001	-4.586064328424755E-002	1.9585459E-005	-4.2717949E-001	0
9.3861475E+003	3.061259942187462E+001	-4.2905587E-001	-4.571160472308622E-002	1.9612833E-005	-4.2917940E-001	0
9.4593691E+003	3.081259941682220E+001	-4.3099836E-001	-4.556311963362580E-002	1.9637630E-005	-4.3117934E-001	0
9.5193154E+003	3.101259941176977E+001	-4.3305883E-001	-4.549264610357501E-002	1.9700992E-005	-4.3317923E-001	0
9.5876445E+003	3.121249940671987E+001	-4.3502679E-001	-4.537368750814141E-002	1.9738769E-005	-4.3518010E-001	0
9.6530957E+003	3.141239940166997E+001	-4.3703672E-001	-4.527425538862551E-002	1.9786512E-005	-4.3717912E-001	0
9.7207412E+003	3.161239939661755E+001	-4.3907154E-001	-4.516852283406821E-002	1.9832212E-005	-4.3917906E-001	0
9.7850195E+003	3.181239939156512E+001	-4.4098625E-001	-4.506748776920888E-002	1.9874142E-005	-4.4117901E-001	0
9.8895703E+003	3.203239938600746E+001	-4.4323587E-001	-4.481851505506540E-002	1.9865174E-005	-4.4337893E-001	0
9.9768203E+003	3.225239938044979E+001	-4.4541040E-001	-4.464452535224472E-002	1.9885136E-005	-4.4557881E-001	0
1.0040154E+004	3.245239937539736E+001	-4.4737643E-001	-4.455872091819502E-002	1.9934521E-005	-4.4757882E-001	0
1.0112295E+004	3.265239937034494E+001	-4.4946447E-001	-4.444732686769770E-002	1.9977495E-005	-4.4957870E-001	0
1.0182751E+004	3.285239936529251E+001	-4.5145237E-001	-4.433501255302541E-002	2.0015146E-005	-4.5157865E-001	0
1.0240438E+004	3.305239936024009E+001	-4.5339316E-001	-4.427478177174132E-002	2.0073883E-005	-4.5357856E-001	0
1.0308042E+004	3.325239935518766E+001	-4.5543453E-001	-4.418244958583824E-002	2.0122214E-005	-4.5557854E-001	0
1.0375764E+004	3.345239935013524E+001	-4.5746547E-001	-4.408981163548875E-002	2.0169566E-005	-4.5757839E-001	0
1.0435791E+004	3.365239934508281E+001	-4.5944133E-001	-4.402553832951450E-002	2.0227151E-005	-4.5957839E-001	0
1.0508302E+004	3.385239934003039E+001	-4.6140689E-001	-4.390879511957813E-002	2.0259820E-005	-4.6157831E-001	0
1.0565692E+004	3.405239933497796E+001	-4.6343678E-001	-4.386241398482485E-002	2.0327456E-005	-4.6357822E-001	0
1.0622735E+004	3.425239932992554E+001	-4.6543255E-001	-4.381475576026415E-002	2.0392814E-005	-4.6557817E-001	0
1.0686559E+004	3.445239932487311E+001	-4.6739963E-001	-4.373715167823999E-002	2.0442729E-005	-4.6757808E-001	0
1.0749942E+004	3.465239931982069E+001	-4.6937740E-001	-4.366324846806997E-002	2.0494543E-005	-4.6957800E-001	0
1.0815003E+004	3.485239931476826E+001	-4.7137877E-001	-4.358563718598241E-002	2.0545343E-005	-4.7157794E-001	0
1.0874263E+004	3.505239930971584E+001	-4.7337732E-001	-4.353190031137055E-002	2.0607014E-005	-4.7357795E-001	0
1.0950636E+004	3.525239930466341E+001	-4.7541445E-001	-4.341432355558617E-002	2.0639796E-005	-4.7557780E-001	0
1.1013530E+004	3.545239929961099E+001	-4.7743478E-001	-4.334984072130366E-002	2.0696722E-005	-4.7757778E-001	0
1.1080951E+004	3.565239929455856E+001	-4.7942415E-001	-4.326561454877843E-002	2.0742580E-005	-4.7957763E-001	0
1.1144751E+004	3.585239928950614E+001	-4.8139125E-001	-4.319443807608814E-002	2.0793424E-005	-4.8157763E-001	0
1.1218736E+004	3.605239928445371E+001	-4.8338997E-001	-4.308773655589043E-002	2.0828180E-005	-4.8357752E-001	0
1.1286578E+004	3.625239927940129E+001	-4.8544407E-001	-4.301073810174358E-002	2.0879308E-005	-4.8557752E-001	0
1.1352960E+004	3.645239927434886E+001	-4.8742434E-001	-4.293367958441796E-002	2.0926920E-005	-4.8757738E-001	0
1.1411933E+004	3.665239926929644E+001	-4.8944810E-001	-4.288914919933295E-002	2.0992013E-005	-4.8957735E-001	0
1.1482496E+004	3.685239926424401E+001	-4.9142092E-001	-4.279739465912941E-002	2.1031536E-005	-4.9157721E-001	0
1.1544360E+004	3.705219925919664E+001	-4.9339956E-001	-4.273944398788898E-002	2.1087622E-005	-4.9357700E-001	0
1.1608688E+004	3.725219925414422E+001	-4.9537888E-001	-4.267311839797564E-002	2.1139362E-005	-4.9557710E-001	0
1.1672578E+004	3.745219924909179E+001	-4.9741217E-001	-4.261373695568974E-002	2.1196591E-005	-4.9757710E-001	0
1.1747544E+004	3.765219924403937E+001	-4.9937567E-001	-4.250894097005203E-002	2.1227930E-005	-4.9957699E-001	0
1.1804396E+004	3.785219923898694E+001	-5.0142193E-001	-4.247755579499403E-002	2.1299178E-005	-5.0157696E-001	0
1.1873901E+004	3.805219923393452E+001	-5.0340831E-001	-4.239619997052313E-002	2.1342599E-005	-5.0357682E-001	0
1.1938975E+004	3.825219922888209E+001	-5.0544655E-001	-4.233584435716853E-002	2.1398506E-005	-5.0557679E-001	0
1.2001186E+004	3.845219922382967E+001	-5.0738561E-001	-4.227795828025076E-002	2.1451227E-005	-5.0757676E-001	0
1.2065794E+004	3.865219921877724E+001	-5.0942039E-001	-4.222021218312183E-002	2.1507838E-005	-5.0957668E-001	0
1.2129835E+004	3.885219921372482E+001	-5.1141566E-001	-4.216179998603146E-002	2.1562204E-005	-5.1157659E-001	0
1.2196854E+004	3.905219920867239E+001	-5.1346320E-001	-4.209800056538759E-002	2.1615773E-005	-5.1357651E-001	0
1.2269166E+004	3.925219920361997E+001	-5.1549357E-001	-4.201537310230269E-002	2.1658654E-005	-5.1557648E-001	0
1.2325409E+004	3.945219919856754E+001	-5.1739043E-001	-4.197754452713554E-002	2.1718779E-005	-5.1757634E-001	0
1.2391066E+004	3.965219919351512E+001	-5.1942396E-001	-4.191923093699051E-002	2.1773852E-005	-5.1957637E-001	0
1.2454809E+004	3.985219918846269E+001	-5.2136832E-001	-4.186080694737132E-002	2.1824899E-005	-5.2157623E-001	0
1.2515096E+004	4.005219918341027E+001	-5.2343452E-001	-4.182425389344058E-002	2.1892258E-005	-5.2357620E-001	0
1.2591298E+004	4.025219917835784E+001	-5.2541566E-001	-4.172847466068164E-002	2.1924794E-005	-5.2557611E-001	0
1.2650925E+004	4.045219917330542E+001	-5.2739650E-001	-4.168837432788647E-002	2.1986303E-005	-5.2757609E-001	0
1.2722543E+004	4.065219916825299E+001	-5.2944064E-001	-4.161437147174468E-002	2.2032340E-005	-5.2957594E-001	0
1.2795634E+004	4.085219916320057E+001	-5.3145152E-001	-4.153381758015784E-002	2.2073211E-005	-5.3157592E-001	0
1.2849497E+004	4.105219915814814E+001	-5.3342116E-001	-4.151300027255861E-002	2.2143913E-005	-5.3357577E-001	0
1.2916815E+004	4.125219915309572E+001	-5.3543299E-001	-4.145239959597630E-002	2.2194983E-005	-5.3557575E-001	0
1.2973076E+004	4.145219914804329E+001	-5.3741556E-001	-4.142545449706908E-002	2.2262684E-005	-5.3757572E-001	0
1.3038870E+004	4.165219914299087E+001	-5.3945035E-001	-4.137247556196466E-002	2.2318396E-005	-5.3957564E-001	0
1.3108823E+004	4.185219913793844E+001	-5.4144311E-001	-4.130371724484533E-002	2.2363613E-005	-5.4157555E-001	0
1.3161128E+004	4.205219913288602E+001	-5.4343057E-001	-4.129057656287249E-002	2.2438562E-005	-5.4357553E-001	0
1.3233198E+004	4.225219912783359E+001	-5.4543781E-001	-4.121738418518583E-002	2.2481519E-005	-5.4557538E-001	0
1.3299285E+004	4.245219912278117E+001	-5.4739106E-001	-4.115943585326079E-002	2.2530307E-005	-5.4757535E-001	0
1.3345342E+004	4.265209911773127E+001	-5.4940343E-001	-4.116818052930360E-002	2.2617940E-005	-5.4957443E-001	0
1.3411938E+004	4.285209911267884E+001	-5.5142254E-001	-4.111430919256609E-002	2.2671356E-005	-5.5157572E-001	0
1.3475294E+004	4.305199910762894E+001	-5.5339593E-001	-4.106744677182106E-002	2.2726557E-005	-5.5357516E-001	0
1.3527521E+004	4.325199910257652E+001	-5.5541009E-001	-4.105778778913739E-002	2.2803910E-005	-5.5557507E-001	0
1.3592824E+004	4.345199909752409E+001	-5.5742586E-001	-4.100883422053025E-002	2.2859385E-005	-5.5757505E-001	0
1.3645438E+004	4.365199909247167E+001	-5.5945635E-001	-4.099951379524874E-002	2.2937438E-005	-5.5957490E-001	0
1.3709346E+004	4.385199908741924E+001	-5.6142116E-001	-4.095171093217442E-002	2.2991157E-005	-5.6157494E-001	0
1.3767628E+004	4.405199908236682E+001	-5.6345743E-001	-4.092625253955273E-002	2.3060202E-005	-5.6357479E-001	0
1.3829078E+004	4.425199907731439E+001	-5.6548327E-001	-4.089088764626647E-002	2.3123113E-005	-5.6557477E-001	0
1.3883116E+004	4.445199907226197E+001	-5.6743020E-001	-4.087196290070641E-002	2.3191986E-005	-5.6757462E-001	0
1.3950347E+004	4.465199906720954E+001	-5.6944829E-001	-4.081965274839547E-002	2.3244682E-005	-5.6957465E-001	0
1.4005016E+004	4.485199906215712E+001	-5.7133788E-001	-4.079523217751346E-002	2.3307861E-005	-5.7157451E-001	0
1.4055478E+004	4.505199905710469E+001	-5.7340622E-001	-4.079592557277623E-002	2.3392637E-005	-5.7357448E-001	0
1.4104796E+004	4.525199905205227E+001	-5.7537037E-001	-4.079253505836200E-002	2.3470817E-005	-5.7557440E-001	0
1.4175825E+004	4.545199904699984E+001	-5.7741618E-001	-4.073245708155926E-002	2.3519580E-005	-5.7757437E-001	0
1.4217320E+004	4.565199904194742E+001	-5.7939935E-001	-4.075306198847972E-002	2.3612298E-005	-5.7957423E-001	0
1.4283058E+004	4.585199903689499E+001	-5.8139151E-001	-4.070497708407783E-002	2.3665529E-005	-5.8157420E-001	0
1.4340806E+004	4.605199903184257E+001	-5.8342928E-001	-4.068315827051205E-002	2.3735745E-005	-5.8357412E-001	0
1.4396152E+004	4.625199902679014E+001	-5.8539301E-001	-4.066315779563834E-002	2.3803928E-005	-5.8557403E-001	0
