EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 03/03/2026 16:40:59.806
Technique started on : 03/03/2026 16:41:02.643
Loaded Setting File :  NONE
Saved on :
	File : X18_75_N52magB_flat_3-3_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni40
Initial state : 
Electrolyte : KOH (1 M)
Comments : with magnet side B (-), N52 Nd magnet, alloy placed lying flat on magnet
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
7.9656675E+003	2.516719957064197E+001	-3.7287143E-001	-4.680981690934150E-002	1.7454044E-005	-3.7307858E-001	0
8.0215972E+003	2.536719956558954E+001	-3.7490654E-001	-4.673714397048523E-002	1.7522061E-005	-3.7507862E-001	0
8.0822642E+003	2.556719956053712E+001	-3.7690300E-001	-4.663334414547683E-002	1.7576247E-005	-3.7707859E-001	0
8.1443594E+003	2.576719955548469E+001	-3.7888363E-001	-4.652098585537884E-002	1.7626040E-005	-3.7907857E-001	0
8.2007793E+003	2.596719955043227E+001	-3.8087103E-001	-4.644327214364691E-002	1.7688897E-005	-3.8107860E-001	0
8.2636064E+003	2.616719954537984E+001	-3.8287598E-001	-4.633279644452304E-002	1.7739714E-005	-3.8307858E-001	0
8.3246650E+003	2.636719954032742E+001	-3.8491809E-001	-4.623826776019802E-002	1.7797945E-005	-3.8507861E-001	0
8.3810947E+003	2.656719953527499E+001	-3.8688406E-001	-4.616151971963200E-002	1.7859156E-005	-3.8707861E-001	0
8.4423037E+003	2.676719953022257E+001	-3.8889414E-001	-4.606493341402818E-002	1.7914383E-005	-3.8907859E-001	0
8.5002168E+003	2.696719952517014E+001	-3.9088643E-001	-4.598546417798545E-002	1.7975093E-005	-3.9107862E-001	0
8.5645146E+003	2.716719952011772E+001	-3.9291689E-001	-4.587730926951439E-002	1.8025970E-005	-3.9307863E-001	0
8.6201455E+003	2.736719951506529E+001	-3.9487621E-001	-4.580852974395189E-002	1.8088698E-005	-3.9507863E-001	0
8.6828145E+003	2.756719951001287E+001	-3.9689142E-001	-4.570999543199472E-002	1.8141905E-005	-3.9707860E-001	0
8.7367393E+003	2.776719950496044E+001	-3.9888194E-001	-4.565570024401799E-002	1.8211234E-005	-3.9907858E-001	0
8.8010449E+003	2.796719949990802E+001	-4.0089312E-001	-4.555062701753521E-002	1.8260933E-005	-4.0107861E-001	0
8.8659160E+003	2.816719949485559E+001	-4.0289876E-001	-4.544355852403770E-002	1.8309152E-005	-4.0307865E-001	0
8.9195947E+003	2.836719948980317E+001	-4.0490180E-001	-4.539464162968820E-002	1.8380371E-005	-4.0507862E-001	0
8.9810088E+003	2.856719948475074E+001	-4.0690678E-001	-4.530746983908007E-002	1.8435916E-005	-4.0707859E-001	0
9.0433145E+003	2.876719947969832E+001	-4.0890288E-001	-4.521604399133428E-002	1.8488970E-005	-4.0907863E-001	0
9.0991914E+003	2.896719947464590E+001	-4.1092506E-001	-4.516061106374680E-002	1.8557626E-005	-4.1107857E-001	0
9.1545020E+003	2.916719946959347E+001	-4.1292343E-001	-4.510605209079399E-002	1.8625346E-005	-4.1307861E-001	0
9.2156494E+003	2.936719946454105E+001	-4.1493165E-001	-4.502467687617662E-002	1.8682163E-005	-4.1507864E-001	0
9.3189697E+003	2.958719945898338E+001	-4.1714144E-001	-4.476261508664803E-002	1.8672341E-005	-4.1727859E-001	0
9.4161807E+003	2.980719945342571E+001	-4.1933084E-001	-4.453300886371414E-002	1.8674064E-005	-4.1947860E-001	0
9.4742959E+003	3.000719944837329E+001	-4.2133155E-001	-4.447101285473121E-002	1.8737041E-005	-4.2147863E-001	0
9.5403896E+003	3.020719944332086E+001	-4.2334229E-001	-4.437368738574809E-002	1.8785258E-005	-4.2347857E-001	0
9.5985146E+003	3.040719943826844E+001	-4.2536718E-001	-4.431593917228938E-002	1.8850546E-005	-4.2547861E-001	0
9.6612305E+003	3.060719943321601E+001	-4.2733869E-001	-4.423232622948314E-002	1.8902185E-005	-4.2747864E-001	0
9.7190273E+003	3.080719942816359E+001	-4.2936146E-001	-4.417741253006952E-002	1.8968078E-005	-4.2947862E-001	0
9.7309609E+003	3.100719942311116E+001	-4.3136710E-001	-4.432934277919021E-002	1.9122221E-005	-4.3147859E-001	0
9.8019766E+003	3.120719941805874E+001	-4.3336046E-001	-4.421153702232522E-002	1.9159532E-005	-4.3347862E-001	0
9.8644854E+003	3.140719941300631E+001	-4.3536714E-001	-4.413480526274549E-002	1.9214844E-005	-4.3547866E-001	0
9.9301484E+003	3.160719940795389E+001	-4.3736026E-001	-4.404367562071931E-002	1.9262954E-005	-4.3747860E-001	0
9.9879082E+003	3.180719940290146E+001	-4.3933085E-001	-4.398627051145954E-002	1.9324525E-005	-4.3947861E-001	0
1.0055162E+004	3.200719939784904E+001	-4.4132993E-001	-4.389088217785701E-002	1.9370360E-005	-4.4147864E-001	0
1.0115059E+004	3.220719939279661E+001	-4.4336075E-001	-4.383175214462165E-002	1.9433279E-005	-4.4347858E-001	0
1.0175059E+004	3.240719938774419E+001	-4.4535708E-001	-4.376948774578948E-002	1.9493051E-005	-4.4547862E-001	0
1.0232634E+004	3.260719938269176E+001	-4.4732875E-001	-4.371589312066959E-002	1.9555375E-005	-4.4747862E-001	0
1.0305209E+004	3.280719937763934E+001	-4.4936132E-001	-4.360526188856417E-002	1.9594518E-005	-4.4947866E-001	0
1.0363220E+004	3.300719937258691E+001	-4.5134929E-001	-4.355299645715960E-002	1.9657615E-005	-4.5147860E-001	0
1.0424563E+004	3.320719936753449E+001	-4.5335072E-001	-4.348870097023883E-002	1.9715633E-005	-4.5347860E-001	0
1.0485399E+004	3.340719936248206E+001	-4.5530692E-001	-4.342294567213939E-002	1.9770767E-005	-4.5547867E-001	0
1.0545272E+004	3.360719935742964E+001	-4.5731401E-001	-4.336673438431857E-002	1.9832216E-005	-4.5747861E-001	0
1.0606286E+004	3.380719935237721E+001	-4.5931435E-001	-4.330586233781317E-002	1.9891004E-005	-4.5947862E-001	0
1.0667627E+004	3.400719934732479E+001	-4.6135944E-001	-4.324855216062889E-002	1.9953128E-005	-4.6147862E-001	0
1.0735625E+004	3.420719934227236E+001	-4.6333748E-001	-4.315887353923645E-002	1.9997124E-005	-4.6347862E-001	0
1.0795716E+004	3.440719933721994E+001	-4.6532357E-001	-4.310261529829146E-002	2.0056663E-005	-4.6547857E-001	0
1.0867720E+004	3.460719933216751E+001	-4.6733999E-001	-4.300258040973026E-002	2.0096826E-005	-4.6747860E-001	0
1.0926252E+004	3.480719932711509E+001	-4.6932462E-001	-4.295385160901588E-002	2.0159299E-005	-4.6947864E-001	0
1.0982095E+004	3.500719932206266E+001	-4.7132477E-001	-4.291756552788739E-002	2.0228112E-005	-4.7147861E-001	0
1.1047595E+004	3.520719931701024E+001	-4.7332147E-001	-4.284384763375126E-002	2.0278912E-005	-4.7347859E-001	0
1.1105428E+004	3.540719931195781E+001	-4.7527063E-001	-4.279624558050743E-002	2.0339799E-005	-4.7547862E-001	0
1.1173483E+004	3.560719930690539E+001	-4.7732934E-001	-4.271983259960455E-002	2.0391430E-005	-4.7747859E-001	0
1.1227927E+004	3.580719930185296E+001	-4.7934043E-001	-4.269180123988842E-002	2.0463907E-005	-4.7947860E-001	0
1.1288313E+004	3.600719929680054E+001	-4.8132658E-001	-4.263937584670419E-002	2.0523465E-005	-4.8147863E-001	0
1.1348177E+004	3.620719929174811E+001	-4.8331776E-001	-4.258990580191763E-002	2.0584457E-005	-4.8347864E-001	0
1.1402474E+004	3.640719928669569E+001	-4.8532978E-001	-4.256355129219291E-002	2.0657359E-005	-4.8547858E-001	0
1.1465604E+004	3.660719928164326E+001	-4.8732033E-001	-4.250280475803569E-002	2.0712481E-005	-4.8747861E-001	0
1.1530198E+004	3.680719927659084E+001	-4.8933506E-001	-4.243943121578830E-002	2.0767102E-005	-4.8947865E-001	0
1.1590880E+004	3.700719927153841E+001	-4.9132898E-001	-4.238927492195033E-002	2.0827079E-005	-4.9147859E-001	0
1.1648877E+004	3.720719926648599E+001	-4.9333209E-001	-4.235018401373963E-002	2.0892705E-005	-4.9347860E-001	0
1.1705754E+004	3.740719926143356E+001	-4.9532986E-001	-4.231507443535720E-002	2.0959920E-005	-4.9547863E-001	0
1.1778729E+004	3.760719925638114E+001	-4.9731410E-001	-4.222137519224958E-002	2.0997286E-005	-4.9747866E-001	0
1.1827796E+004	3.780719925132871E+001	-4.9931866E-001	-4.221569786250559E-002	2.1079086E-005	-4.9947864E-001	0
1.1890922E+004	3.800719924627629E+001	-5.0130475E-001	-4.215861115680660E-002	2.1134312E-005	-5.0147861E-001	0
1.1942243E+004	3.820719924122386E+001	-5.0335091E-001	-4.214877283645176E-002	2.1215623E-005	-5.0347865E-001	0
1.2009292E+004	3.840719923617144E+001	-5.0535065E-001	-4.207997098211375E-002	2.1265141E-005	-5.0547862E-001	0
1.2068499E+004	3.860719923111901E+001	-5.0732696E-001	-4.203728567560718E-002	2.1326648E-005	-5.0747859E-001	0
1.2128961E+004	3.880719922606659E+001	-5.0934631E-001	-4.199422489299426E-002	2.1389604E-005	-5.0947869E-001	0
1.2185237E+004	3.900719922101416E+001	-5.1135451E-001	-4.196508309372055E-002	2.1459035E-005	-5.1147860E-001	0
1.2239915E+004	3.920719921596174E+001	-5.1333219E-001	-4.193919618184272E-002	2.1528740E-005	-5.1347858E-001	0
1.2303630E+004	3.940719921090931E+001	-5.1536727E-001	-4.188741645944682E-002	2.1587404E-005	-5.1547861E-001	0
1.2362689E+004	3.960719920585689E+001	-5.1733214E-001	-4.184624594963599E-002	2.1648408E-005	-5.1747864E-001	0
1.2413317E+004	3.980719920080446E+001	-5.1930338E-001	-4.183437633370374E-002	2.1724733E-005	-5.1947862E-001	0
1.2477679E+004	4.000719919575204E+001	-5.2129930E-001	-4.177854962429454E-002	2.1779129E-005	-5.2147859E-001	0
1.2535115E+004	4.020719919069961E+001	-5.2330148E-001	-4.174684244551186E-002	2.1846185E-005	-5.2347863E-001	0
1.2593496E+004	4.040719918564719E+001	-5.2532244E-001	-4.171379033186784E-002	2.1913191E-005	-5.2547866E-001	0
1.2651473E+004	4.060719918059476E+001	-5.2731764E-001	-4.168033591590933E-002	2.1978776E-005	-5.2747858E-001	0
1.2707371E+004	4.080719917554234E+001	-5.2930397E-001	-4.165330160670024E-002	2.2047258E-005	-5.2947861E-001	0
1.2766505E+004	4.100719917048991E+001	-5.3131127E-001	-4.161759943446830E-002	2.2111899E-005	-5.3147864E-001	0
1.2816510E+004	4.120719916543749E+001	-5.3332883E-001	-4.161264304263851E-002	2.2193222E-005	-5.3347862E-001	0
1.2869835E+004	4.140719916038506E+001	-5.3529263E-001	-4.159281273713522E-002	2.2264327E-005	-5.3547865E-001	0
1.2930063E+004	4.160719915533264E+001	-5.3729129E-001	-4.155365076990963E-002	2.2326414E-005	-5.3747863E-001	0
1.2973520E+004	4.180719915028021E+001	-5.3931153E-001	-4.157017857916528E-002	2.2419277E-005	-5.3947866E-001	0
1.3038596E+004	4.200719914522779E+001	-5.4135752E-001	-4.151961901526086E-002	2.2476957E-005	-5.4147857E-001	0
1.3095009E+004	4.220719914017536E+001	-5.4332042E-001	-4.149064811130318E-002	2.2542716E-005	-5.4347861E-001	0
1.3154607E+004	4.240719913512294E+001	-5.4532862E-001	-4.145533229301464E-002	2.2606779E-005	-5.4547864E-001	0
1.3211137E+004	4.260719913007051E+001	-5.4732788E-001	-4.142927863347923E-002	2.2675398E-005	-5.4747856E-001	0
1.3267492E+004	4.280719912501809E+001	-5.4933071E-001	-4.140426110515316E-002	2.2744633E-005	-5.4947865E-001	0
1.3350385E+004	4.300719911996566E+001	-5.5129677E-001	-4.129444895673323E-002	2.2765496E-005	-5.5147868E-001	0
1.3418169E+004	4.320719911491324E+001	-5.5332589E-001	-4.123706360692862E-002	2.2817536E-005	-5.5347866E-001	0
1.3466298E+004	4.340719910986081E+001	-5.5530220E-001	-4.123644147209750E-002	2.2898686E-005	-5.5547857E-001	0
1.3526547E+004	4.360719910480839E+001	-5.5730826E-001	-4.120107462113332E-002	2.2961700E-005	-5.5747861E-001	0
1.3581641E+004	4.380719909975596E+001	-5.5930728E-001	-4.118112889261027E-002	2.3032904E-005	-5.5947870E-001	0
1.3638678E+004	4.400719909470354E+001	-5.6129342E-001	-4.115453454409251E-002	2.3099770E-005	-5.6147856E-001	0
1.3697254E+004	4.420719908965111E+001	-5.6333148E-001	-4.112733154697017E-002	2.3168321E-005	-5.6347859E-001	0
1.3749340E+004	4.440719908459869E+001	-5.6533390E-001	-4.111716564313897E-002	2.3244927E-005	-5.6547868E-001	0
1.3797724E+004	4.460719907954626E+001	-5.6729460E-001	-4.111508628070501E-002	2.3324366E-005	-5.6747860E-001	0
1.3855434E+004	4.480719907449384E+001	-5.6931585E-001	-4.108971714431760E-002	2.3393028E-005	-5.6947863E-001	0
1.3907646E+004	4.500719906944141E+001	-5.7127231E-001	-4.107613517145689E-002	2.3465658E-005	-5.7147861E-001	0
1.3955560E+004	4.520719906438899E+001	-5.7327545E-001	-4.107864270574890E-002	2.3549377E-005	-5.7347870E-001	0
1.4009756E+004	4.540719905933656E+001	-5.7528633E-001	-4.106326488716755E-002	2.3623135E-005	-5.7547861E-001	0
1.4066432E+004	4.560719905428414E+001	-5.7726860E-001	-4.103873669441215E-002	2.3690374E-005	-5.7747859E-001	0
1.4113537E+004	4.580719904923171E+001	-5.7930034E-001	-4.104572252709371E-002	2.3777800E-005	-5.7947868E-001	0
1.4166951E+004	4.600719904417929E+001	-5.8132595E-001	-4.103394910928621E-002	2.3854100E-005	-5.8147860E-001	0
1.4216240E+004	4.620719903912686E+001	-5.8333218E-001	-4.103280188222236E-002	2.3935754E-005	-5.8347863E-001	0
