EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 02/12/2026 17:45:15.769
Technique started on : 02/12/2026 17:45:18.452
Loaded Setting File :  NONE
Saved on :
	File : PtPd_40_CoNi_2_12_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : PtPd40CoNi
Initial state : 
Electrolyte : KOH (1M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
2.7545498E+003	1.001319994225923E+001	-2.2300208E-001	-8.095771815498969E-002	1.8053739E-005	-2.2318465E-001	0
2.8468352E+003	1.021319993720681E+001	-2.2503605E-001	-7.904779898000641E-002	1.7788605E-005	-2.2518453E-001	0
2.9328533E+003	1.041319993215438E+001	-2.2699292E-001	-7.739661424737543E-002	1.7568484E-005	-2.2718443E-001	0
3.0189780E+003	1.061319992710196E+001	-2.2901011E-001	-7.585683219819028E-002	1.7371982E-005	-2.2918433E-001	0
3.0999395E+003	1.081319992204953E+001	-2.3099609E-001	-7.451632020935905E-002	1.7212978E-005	-2.3118423E-001	0
3.1790261E+003	1.101319991699711E+001	-2.3309962E-001	-7.332422349352785E-002	1.7091848E-005	-2.3318413E-001	0
3.2577886E+003	1.121319991194468E+001	-2.3500900E-001	-7.213758474032139E-002	1.6952981E-005	-2.3518401E-001	0
3.3321692E+003	1.141319990689226E+001	-2.3699732E-001	-7.112403847794557E-002	1.6856207E-005	-2.3718391E-001	0
3.4116816E+003	1.161299990184489E+001	-2.3902214E-001	-7.005991739149076E-002	1.6745871E-005	-2.3918380E-001	0
3.4865862E+003	1.181299989679246E+001	-2.4103209E-001	-6.913126125623403E-002	1.6662852E-005	-2.4118370E-001	0
3.5556799E+003	1.201299989174004E+001	-2.4298413E-001	-6.833689834324885E-002	1.6604781E-005	-2.4318360E-001	0
3.6303975E+003	1.221299988668761E+001	-2.4501276E-001	-6.748923637361473E-002	1.6535723E-005	-2.4518350E-001	0
3.7042930E+003	1.241299988163519E+001	-2.4701528E-001	-6.668351602829274E-002	1.6471848E-005	-2.4718338E-001	0
3.7751650E+003	1.261299987658276E+001	-2.4906898E-001	-6.597565130178583E-002	1.6432488E-005	-2.4918325E-001	0
3.8416328E+003	1.281299987153034E+001	-2.5104412E-001	-6.534828754065902E-002	1.6405304E-005	-2.5118318E-001	0
3.9100496E+003	1.301299986647791E+001	-2.5301930E-001	-6.470999788955428E-002	1.6372878E-005	-2.5318307E-001	0
3.9765986E+003	1.321299986142549E+001	-2.5500318E-001	-6.412595588251419E-002	1.6352324E-005	-2.5518298E-001	0
4.0453594E+003	1.341299985637306E+001	-2.5700253E-001	-6.353021227984823E-002	1.6327425E-005	-2.5718287E-001	0
4.1126816E+003	1.361299985132064E+001	-2.5902456E-001	-6.298191161655181E-002	1.6313861E-005	-2.5918275E-001	0
4.1763848E+003	1.381299984626821E+001	-2.6101395E-001	-6.249758646487705E-002	1.6312742E-005	-2.6118267E-001	0
4.2434058E+003	1.401299984121579E+001	-2.6298761E-001	-6.197559644886275E-002	1.6298814E-005	-2.6318255E-001	0
4.3081172E+003	1.421299983616336E+001	-2.6501733E-001	-6.151581520125965E-002	1.6302758E-005	-2.6518244E-001	0
4.3716118E+003	1.441299983111094E+001	-2.6696363E-001	-6.106755208876591E-002	1.6302816E-005	-2.6718235E-001	0
4.4414956E+003	1.461299982605851E+001	-2.6899588E-001	-6.056425900118267E-002	1.6291537E-005	-2.6918224E-001	0
4.5022075E+003	1.481299982100609E+001	-2.7096683E-001	-6.018532394397744E-002	1.6308226E-005	-2.7118212E-001	0
4.5690981E+003	1.501299981595366E+001	-2.7302769E-001	-5.975526934933084E-002	1.6314843E-005	-2.7318203E-001	0
4.6308540E+003	1.521299981090124E+001	-2.7497548E-001	-5.937900157358134E-002	1.6327769E-005	-2.7518192E-001	0
4.6930825E+003	1.541289980585134E+001	-2.7701461E-001	-5.902615337169237E-002	1.6351107E-005	-2.7718270E-001	0
4.7507124E+003	1.561279980080144E+001	-2.7900729E-001	-5.872956740346802E-002	1.6385977E-005	-2.7918172E-001	0
4.8158613E+003	1.581279979574902E+001	-2.8096819E-001	-5.834224888191136E-002	1.6392316E-005	-2.8118160E-001	0
4.8753301E+003	1.601279979069659E+001	-2.8297350E-001	-5.804191438466405E-002	1.6424323E-005	-2.8318152E-001	0
4.9388774E+003	1.621279978564417E+001	-2.8498623E-001	-5.770263003920301E-002	1.6444455E-005	-2.8518140E-001	0
4.9995298E+003	1.641279978059174E+001	-2.8697306E-001	-5.740001187881549E-002	1.6472257E-005	-2.8718129E-001	0
5.0624961E+003	1.661279977553932E+001	-2.8899956E-001	-5.708637654194249E-002	1.6497937E-005	-2.8918117E-001	0
5.1274263E+003	1.681279977048689E+001	-2.9098108E-001	-5.674993045587962E-002	1.6513157E-005	-2.9118109E-001	0
5.1774897E+003	1.701279976543447E+001	-2.9298088E-001	-5.658744033341589E-002	1.6579039E-005	-2.9318097E-001	0
5.2428267E+003	1.721279976038204E+001	-2.9495943E-001	-5.625961690057757E-002	1.6594304E-005	-2.9518089E-001	0
5.2953823E+003	1.741279975532962E+001	-2.9697490E-001	-5.608186037427498E-002	1.6654905E-005	-2.9718077E-001	0
5.3538032E+003	1.761279975027719E+001	-2.9898742E-001	-5.584580148042290E-002	1.6697191E-005	-2.9918066E-001	0
5.4065054E+003	1.781279974522477E+001	-3.0097529E-001	-5.566909902490455E-002	1.6755024E-005	-3.0118057E-001	0
5.4694761E+003	1.801279974017234E+001	-3.0299693E-001	-5.539779960443925E-002	1.6785363E-005	-3.0318046E-001	0
5.5280293E+003	1.821279973511992E+001	-3.0500239E-001	-5.517380182681997E-002	1.6828142E-005	-3.0518034E-001	0
5.5814956E+003	1.841279973006749E+001	-3.0700541E-001	-5.500414826360245E-002	1.6886570E-005	-3.0718023E-001	0
5.6325327E+003	1.861279972501507E+001	-3.0902746E-001	-5.486474412835518E-002	1.6954713E-005	-3.0918011E-001	0
5.6897124E+003	1.881279971996264E+001	-3.1100282E-001	-5.466055225996946E-002	1.6999586E-005	-3.1118003E-001	0
5.7518013E+003	1.901269971491274E+001	-3.1298640E-001	-5.441537389530537E-002	1.7031272E-005	-3.1317905E-001	0
5.8018228E+003	1.921259970986284E+001	-3.1501853E-001	-5.429647831655965E-002	1.7104398E-005	-3.1517982E-001	0
5.8504038E+003	1.941259970481042E+001	-3.1702822E-001	-5.418911764753021E-002	1.7179480E-005	-3.1717971E-001	0
5.9100083E+003	1.961259969975799E+001	-3.1899491E-001	-5.397537509993144E-002	1.7217870E-005	-3.1917962E-001	0
5.9637827E+003	1.981259969470557E+001	-3.2101652E-001	-5.382766681110873E-002	1.7279570E-005	-3.2117948E-001	0
6.0160039E+003	2.001259968965314E+001	-3.2303500E-001	-5.369594118868282E-002	1.7345668E-005	-3.2317939E-001	0
6.0706392E+003	2.021259968460072E+001	-3.2501864E-001	-5.353944293273988E-002	1.7401317E-005	-3.2517928E-001	0
6.1231172E+003	2.041259967954829E+001	-3.2697067E-001	-5.339937891426738E-002	1.7460030E-005	-3.2717916E-001	0
6.1719902E+003	2.061259967449587E+001	-3.2897022E-001	-5.330050896848981E-002	1.7534281E-005	-3.2917905E-001	0
6.2254521E+003	2.081259966944344E+001	-3.3100736E-001	-5.317001091210766E-002	1.7599665E-005	-3.3117896E-001	0
6.2675474E+003	2.101259966439102E+001	-3.3299080E-001	-5.312936081151876E-002	1.7691587E-005	-3.3317885E-001	0
6.3267617E+003	2.121259965933859E+001	-3.3498061E-001	-5.294661340198115E-002	1.7736089E-005	-3.3517876E-001	0
6.3789502E+003	2.141259965428617E+001	-3.3702791E-001	-5.283438251142614E-002	1.7806662E-005	-3.3717865E-001	0
6.4211650E+003	2.161259964923374E+001	-3.3904359E-001	-5.280094632251672E-002	1.7901823E-005	-3.3917856E-001	0
6.4665479E+003	2.181259964418132E+001	-3.4099433E-001	-5.273205171763684E-002	1.7981331E-005	-3.4117845E-001	0
6.5184717E+003	2.201259963912889E+001	-3.4296566E-001	-5.261442926976323E-002	1.8044942E-005	-3.4317833E-001	0
6.5600156E+003	2.221259963407647E+001	-3.4505332E-001	-5.259946607161003E-002	1.8149620E-005	-3.4517822E-001	0
6.6110200E+003	2.241259962902404E+001	-3.4700599E-001	-5.248902467884087E-002	1.8214007E-005	-3.4717813E-001	0
6.6527197E+003	2.261259962397162E+001	-3.4899792E-001	-5.245943552742616E-002	1.8308234E-005	-3.4917805E-001	0
6.7057861E+003	2.281249961892172E+001	-3.5098511E-001	-5.234063657736754E-002	1.8370783E-005	-3.5117701E-001	0
6.7391924E+003	2.301239961387182E+001	-3.5300788E-001	-5.238133416059210E-002	1.8491024E-005	-3.5317785E-001	0
6.7883467E+003	2.321239960881940E+001	-3.5501528E-001	-5.229775288803273E-002	1.8566501E-005	-3.5517770E-001	0
6.8312734E+003	2.341239960376697E+001	-3.5701442E-001	-5.226176743376598E-002	1.8658204E-005	-3.5717759E-001	0
6.8736333E+003	2.361239959871455E+001	-3.5900912E-001	-5.222989069118389E-002	1.8751007E-005	-3.5917750E-001	0
6.9053984E+003	2.381239959366212E+001	-3.6099276E-001	-5.227689064042367E-002	1.8871579E-005	-3.6117738E-001	0
6.9499658E+003	2.401239958860970E+001	-3.6298126E-001	-5.222777464446060E-002	1.8957704E-005	-3.6317730E-001	0
6.9849658E+003	2.421239958355727E+001	-3.6499909E-001	-5.225495591521037E-002	1.9073012E-005	-3.6517721E-001	0
7.0257295E+003	2.441239957850485E+001	-3.6703619E-001	-5.224172148458639E-002	1.9174602E-005	-3.6717710E-001	0
7.0641177E+003	2.461239957345242E+001	-3.6906442E-001	-5.224494055935658E-002	1.9281748E-005	-3.6917701E-001	0
7.1093457E+003	2.481239956840000E+001	-3.7097889E-001	-5.218186122555346E-002	1.9358369E-005	-3.7117687E-001	0
7.1431851E+003	2.501239956334757E+001	-3.7302130E-001	-5.222058448942613E-002	1.9479390E-005	-3.7317675E-001	0
7.1769404E+003	2.521239955829515E+001	-3.7501347E-001	-5.225255465992373E-002	1.9595413E-005	-3.7517667E-001	0
7.2134272E+003	2.541239955324272E+001	-3.7703380E-001	-5.226832997822582E-002	1.9706928E-005	-3.7717658E-001	0
7.2488755E+003	2.561239954819030E+001	-3.7903717E-001	-5.228909947740457E-002	1.9819512E-005	-3.7917644E-001	0
7.2945420E+003	2.581239954313787E+001	-3.8098240E-001	-5.222841876225282E-002	1.9898109E-005	-3.8117638E-001	0
7.3169575E+003	2.601239953808545E+001	-3.8302615E-001	-5.234773591574715E-002	2.0050551E-005	-3.8317624E-001	0
7.3504058E+003	2.621239953303302E+001	-3.8503268E-001	-5.238250561867347E-002	2.0168976E-005	-3.8517612E-001	0
7.3859653E+003	2.641239952798060E+001	-3.8703522E-001	-5.240144079409603E-002	2.0281203E-005	-3.8717601E-001	0
7.4202842E+003	2.661239952292817E+001	-3.8902047E-001	-5.242662749570137E-002	2.0395031E-005	-3.8917613E-001	0
7.4395288E+003	2.681219951788080E+001	-3.9097583E-001	-5.255384338364621E-002	2.0547282E-005	-3.9117581E-001	0
7.4705313E+003	2.701219951282837E+001	-3.9298934E-001	-5.260527285835925E-002	2.0673311E-005	-3.9317575E-001	0
7.5038662E+003	2.721219950777595E+001	-3.9499336E-001	-5.263864698866272E-002	2.0791917E-005	-3.9517561E-001	0
7.5334438E+003	2.741219950272352E+001	-3.9696875E-001	-5.269419519460938E-002	2.0917949E-005	-3.9717549E-001	0
7.5651396E+003	2.761219949767110E+001	-3.9900842E-001	-5.274303504445321E-002	2.1044916E-005	-3.9917541E-001	0
7.5917954E+003	2.781219949261867E+001	-4.0096322E-001	-5.281533341899142E-002	2.1177006E-005	-4.0117529E-001	0
7.6238018E+003	2.801219948756625E+001	-4.0301025E-001	-5.286211030802723E-002	2.1303973E-005	-4.0317520E-001	0
7.6435298E+003	2.821219948251382E+001	-4.0502688E-001	-5.298950775925637E-002	2.1462176E-005	-4.0517506E-001	0
7.6792520E+003	2.841219947746140E+001	-4.0697891E-001	-5.299720653045559E-002	2.1568745E-005	-4.0717500E-001	0
7.7091509E+003	2.861219947240897E+001	-4.0900901E-001	-5.305499998723798E-002	2.1699972E-005	-4.0917486E-001	0
7.7306084E+003	2.881219946735655E+001	-4.1096380E-001	-5.316060186520044E-002	2.1847083E-005	-4.1117477E-001	0
7.7483691E+003	2.901219946230412E+001	-4.1300869E-001	-5.330265893034891E-002	2.2014461E-005	-4.1317466E-001	0
7.7769951E+003	2.921219945725170E+001	-4.1503188E-001	-5.336661094402573E-002	2.2148844E-005	-4.1517454E-001	0
7.8016006E+003	2.941219945219927E+001	-4.1706160E-001	-5.345846518405328E-002	2.2295473E-005	-4.1717449E-001	0
7.8212192E+003	2.961219944714685E+001	-4.1900575E-001	-5.357294696723169E-002	2.2447373E-005	-4.1917434E-001	0
7.8467446E+003	2.981219944209442E+001	-4.2102143E-001	-5.365555344018527E-002	2.2590139E-005	-4.2117429E-001	0
7.8903745E+003	3.001219943704200E+001	-4.2305601E-001	-5.361671943603996E-002	2.2682876E-005	-4.2317414E-001	0
7.9007661E+003	3.021219943198957E+001	-4.2500421E-001	-5.379278350689032E-002	2.2862159E-005	-4.2517403E-001	0
7.9351641E+003	3.041219942693715E+001	-4.2700866E-001	-5.381220174518309E-002	2.2978276E-005	-4.2717394E-001	0
7.9577178E+003	3.061199942188978E+001	-4.2906702E-001	-5.391835030842590E-002	2.3134586E-005	-4.2917359E-001	0
7.9771396E+003	3.081199941683735E+001	-4.3097982E-001	-5.402686300976822E-002	2.3284487E-005	-4.3117374E-001	0
7.9988535E+003	3.101199941178493E+001	-4.3300033E-001	-5.413279900551204E-002	2.3439519E-005	-4.3317360E-001	0
8.0346567E+003	3.121199940673250E+001	-4.3506187E-001	-5.414815802631867E-002	2.3557799E-005	-4.3517351E-001	0
8.0505635E+003	3.141199940168008E+001	-4.3702006E-001	-5.428440620765818E-002	2.3723374E-005	-4.3717340E-001	0
8.0737876E+003	3.161199939662765E+001	-4.3900558E-001	-5.437418157519885E-002	2.3870569E-005	-4.3917331E-001	0
8.0982798E+003	3.181199939157523E+001	-4.4100875E-001	-5.445708851689002E-002	2.4016052E-005	-4.4117320E-001	0
8.1303652E+003	3.201199938652280E+001	-4.4307584E-001	-5.449642412218780E-002	2.4146049E-005	-4.4317308E-001	0
8.1465161E+003	3.221199938147038E+001	-4.4502065E-001	-5.462711094350658E-002	2.4310191E-005	-4.4517297E-001	0
8.1806528E+003	3.241199937641795E+001	-4.4706389E-001	-5.464892577836089E-002	2.4431562E-005	-4.4717288E-001	0
8.2039297E+003	3.261199937136553E+001	-4.4904843E-001	-5.473577484009107E-002	2.4579014E-005	-4.4917282E-001	0
8.2320957E+003	3.281199936631310E+001	-4.5106009E-001	-5.479286410191175E-002	2.4714875E-005	-4.5117268E-001	0
8.2549414E+003	3.301199936126068E+001	-4.5302594E-001	-5.487936699674231E-002	2.4861776E-005	-4.5317256E-001	0
8.2906924E+003	3.321199935620825E+001	-4.5505393E-001	-5.488732438154363E-002	2.4976693E-005	-4.5517248E-001	0
8.3119072E+003	3.341199935115583E+001	-4.5700064E-001	-5.498144175548980E-002	2.5126554E-005	-4.5717233E-001	0
8.3485742E+003	3.361199934610340E+001	-4.5899621E-001	-5.497899517108618E-002	2.5235151E-005	-4.5917228E-001	0
8.3685693E+003	3.381199934105098E+001	-4.6105686E-001	-5.509387010754874E-002	2.5401407E-005	-4.6117213E-001	0
8.4123594E+003	3.401199933599855E+001	-4.6302378E-001	-5.504089427315739E-002	2.5485244E-005	-4.6317205E-001	0
8.4358076E+003	3.421199933094613E+001	-4.6507335E-001	-5.513086307755866E-002	2.5639894E-005	-4.6517193E-001	0
8.4595801E+003	3.441179932589876E+001	-4.6700752E-001	-5.520457191628925E-002	2.5780950E-005	-4.6717182E-001	0
8.5024355E+003	3.461179932084633E+001	-4.6902239E-001	-5.516329813218543E-002	2.5872821E-005	-4.6917176E-001	0
8.5372803E+003	3.481179931579391E+001	-4.7103646E-001	-5.517406756577852E-002	2.5988998E-005	-4.7117162E-001	0
8.5725352E+003	3.501179931074148E+001	-4.7304356E-001	-5.518129147808826E-002	2.6103155E-005	-4.7317156E-001	0
8.6004600E+003	3.521179930568906E+001	-4.7500873E-001	-5.523061964665121E-002	2.6235026E-005	-4.7517136E-001	0
8.6395908E+003	3.541179930063663E+001	-4.7705844E-001	-5.521771170424894E-002	2.6342075E-005	-4.7717130E-001	0
8.6789648E+003	3.561179929558421E+001	-4.7901213E-001	-5.519231133555791E-002	2.6437787E-005	-4.7917122E-001	0
8.6985352E+003	3.581179929053178E+001	-4.8103783E-001	-5.530101585712988E-002	2.6601880E-005	-4.8117107E-001	0
8.7482637E+003	3.601179928547936E+001	-4.8298389E-001	-5.520911145186620E-002	2.6665111E-005	-4.8317102E-001	0
8.7799863E+003	3.621179928042693E+001	-4.8503676E-001	-5.524345157961560E-002	2.6795105E-005	-4.8517087E-001	0
8.8335410E+003	3.641179927537451E+001	-4.8704061E-001	-5.513537554714476E-002	2.6853168E-005	-4.8717082E-001	0
8.8641934E+003	3.661179927032208E+001	-4.8900449E-001	-5.516627041069706E-002	2.6976553E-005	-4.8917067E-001	0
8.9175352E+003	3.681179926526966E+001	-4.9104136E-001	-5.506469312761732E-002	2.7039043E-005	-4.9117059E-001	0
8.9681299E+003	3.701179926021723E+001	-4.9302730E-001	-5.497548458126322E-002	2.7104415E-005	-4.9317047E-001	0
9.0232275E+003	3.721179925516481E+001	-4.9501806E-001	-5.486042275834746E-002	2.7156901E-005	-4.9517035E-001	0
9.0676865E+003	3.741179925011238E+001	-4.9701333E-001	-5.481147998627178E-002	2.7242037E-005	-4.9717030E-001	0
9.1171348E+003	3.761179924505996E+001	-4.9901080E-001	-5.473329485848118E-002	2.7312506E-005	-4.9917009E-001	0
9.1540938E+003	3.781179924000753E+001	-5.0102347E-001	-5.473217555921495E-002	2.7422104E-005	-5.0117010E-001	0
9.2329482E+003	3.801179923495511E+001	-5.0303096E-001	-5.448215845690906E-002	2.7406213E-005	-5.0317049E-001	0
9.2804834E+003	3.821159922990773E+001	-5.0501144E-001	-5.441650195240488E-002	2.7480955E-005	-5.0516987E-001	0
9.3258457E+003	3.841159922485531E+001	-5.0703514E-001	-5.436880885710008E-002	2.7566897E-005	-5.0716978E-001	0
9.3877432E+003	3.861159921980288E+001	-5.0904042E-001	-5.422393729500552E-002	2.7602175E-005	-5.0916964E-001	0
9.4400137E+003	3.881159921475046E+001	-5.1103216E-001	-5.413468301458857E-002	2.7664564E-005	-5.1116955E-001	0
9.4980186E+003	3.901159920969803E+001	-5.1304722E-001	-5.401623394084742E-002	2.7712878E-005	-5.1316941E-001	0
9.5591279E+003	3.921159920464561E+001	-5.1500481E-001	-5.387571020275694E-002	2.7746250E-005	-5.1516938E-001	0
9.6273652E+003	3.941159919959318E+001	-5.1701593E-001	-5.370274602220118E-002	2.7765176E-005	-5.1716924E-001	0
9.6913809E+003	3.961159919454076E+001	-5.1900774E-001	-5.355354056792860E-002	2.7794702E-005	-5.1916915E-001	0
9.7551084E+003	3.981159918948833E+001	-5.2101600E-001	-5.340955607210840E-002	2.7827233E-005	-5.2116907E-001	0
9.8264033E+003	4.001159918443591E+001	-5.2300918E-001	-5.322488632883071E-002	2.7837104E-005	-5.2316892E-001	0
9.9000820E+003	4.021159917938348E+001	-5.2501518E-001	-5.303139685993130E-002	2.7842289E-005	-5.2516884E-001	0
9.9688418E+003	4.041159917433106E+001	-5.2704608E-001	-5.286933730415500E-002	2.7864577E-005	-5.2716869E-001	0
1.0040581E+004	4.061159916927863E+001	-5.2899003E-001	-5.268520256346043E-002	2.7869946E-005	-5.2916867E-001	0
1.0124860E+004	4.081159916422621E+001	-5.3102779E-001	-5.244791306092789E-002	2.7851300E-005	-5.3116846E-001	0
1.0185643E+004	4.101159915917378E+001	-5.3302544E-001	-5.233105784546077E-002	2.7893786E-005	-5.3316838E-001	0
1.0269239E+004	4.121159915412136E+001	-5.3502560E-001	-5.209982977354355E-002	2.7874743E-005	-5.3516829E-001	0
1.0333226E+004	4.141159914906893E+001	-5.3705388E-001	-5.197349747657642E-002	2.7912569E-005	-5.3716815E-001	0
1.0399900E+004	4.161159914401651E+001	-5.3903878E-001	-5.183114963815949E-002	2.7938999E-005	-5.3916812E-001	0
1.0491209E+004	4.181149913896661E+001	-5.4103231E-001	-5.157006589962315E-002	2.7901073E-005	-5.4116726E-001	0
1.0560407E+004	4.201139913391671E+001	-5.4305941E-001	-5.142409879980336E-002	2.7926340E-005	-5.4316789E-001	0
1.0637635E+004	4.221139912886429E+001	-5.4506743E-001	-5.123953299191431E-002	2.7929000E-005	-5.4516774E-001	0
1.0712451E+004	4.241139912381186E+001	-5.4706335E-001	-5.106799111990867E-002	2.7937427E-005	-5.4716766E-001	0
1.0794527E+004	4.261139911875944E+001	-5.4903150E-001	-5.086202053416566E-002	2.7924851E-005	-5.4916751E-001	0
1.0879734E+004	4.281139911370701E+001	-5.5104744E-001	-5.064897859561956E-002	2.7909990E-005	-5.5116743E-001	0
1.0960909E+004	4.301139910865459E+001	-5.5301559E-001	-5.045344263669976E-002	2.7901540E-005	-5.5316734E-001	0
1.1038027E+004	4.321139910360216E+001	-5.5505669E-001	-5.028585772887451E-002	2.7911501E-005	-5.5516720E-001	0
1.1120674E+004	4.341139909854974E+001	-5.5704087E-001	-5.009056612122759E-002	2.7902492E-005	-5.5716717E-001	0
1.1194682E+004	4.361139909349731E+001	-5.5906332E-001	-4.994008121874738E-002	2.7919667E-005	-5.5916703E-001	0
1.1281257E+004	4.381139908844489E+001	-5.6100529E-001	-4.972897157919887E-002	2.7898217E-005	-5.6116694E-001	0
1.1387660E+004	4.401139908339246E+001	-5.6301147E-001	-4.944048630434783E-002	2.7835560E-005	-5.6316686E-001	0
1.1465440E+004	4.421139907834004E+001	-5.6509233E-001	-4.928657694618349E-002	2.7851467E-005	-5.6516671E-001	0
1.1540830E+004	4.441139907328761E+001	-5.6694657E-001	-4.912528672251348E-002	2.7851413E-005	-5.6716663E-001	0
1.1624492E+004	4.461139906823519E+001	-5.6904918E-001	-4.895260425594961E-002	2.7856438E-005	-5.6916648E-001	0
1.1700590E+004	4.481139906318276E+001	-5.7102120E-001	-4.880277039071379E-002	2.7867416E-005	-5.7116640E-001	0
1.1795832E+004	4.501139905813034E+001	-5.7301462E-001	-4.857772058736565E-002	2.7835744E-005	-5.7316625E-001	0
1.1870831E+004	4.521139905307791E+001	-5.7500571E-001	-4.843853914486207E-002	2.7852437E-005	-5.7516617E-001	0
1.1963394E+004	4.541139904802549E+001	-5.7701820E-001	-4.823198342482526E-002	2.7830733E-005	-5.7716608E-001	0
1.2047257E+004	4.561129904297559E+001	-5.7900560E-001	-4.806119732759995E-002	2.7827702E-005	-5.7916534E-001	0
1.2129551E+004	4.581119903792569E+001	-5.8099824E-001	-4.789940120605896E-002	2.7829468E-005	-5.8116591E-001	0
1.2207304E+004	4.601119903287326E+001	-5.8305925E-001	-4.776314935882409E-002	2.7848746E-005	-5.8316571E-001	0
1.2287516E+004	4.621119902782084E+001	-5.8502316E-001	-4.761118243412521E-002	2.7853644E-005	-5.8516568E-001	0
1.2373646E+004	4.641119902276841E+001	-5.8702463E-001	-4.744152356252766E-002	2.7849343E-005	-5.8716553E-001	0
