EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 03/11/2026 11:29:47.811
Technique started on : 03/11/2026 11:29:51.148
Loaded Setting File :  NONE
Saved on :
	File : Ni_N52magB_flat_3-11_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 172.28.65.128
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni
Initial state : 
Electrolyte : KOH (1 M)
Comments : With magnet B (-) side, flat position
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

<I>/mA	Ewe/V	control/V	Rwe/Ohm	time/s	
1.521241072475035E-002	-2.2937037E-001	-2.2945032E-001	1.5077845E+004	1.130719995715481E+001
1.426368373337408E-002	-2.3142515E-001	-2.3145030E-001	1.6224781E+004	1.150719995210238E+001
1.343063486155544E-002	-2.3336880E-001	-2.3345031E-001	1.7375857E+004	1.170719994704996E+001
1.263756586382348E-002	-2.3538902E-001	-2.3545031E-001	1.8626137E+004	1.190719994199753E+001
1.193474985435003E-002	-2.3730019E-001	-2.3745032E-001	1.9883131E+004	1.210719993694511E+001
1.126042150441173E-002	-2.3937792E-001	-2.3945029E-001	2.1258344E+004	1.230719993189268E+001
1.068269282051729E-002	-2.4141234E-001	-2.4145032E-001	2.2598453E+004	1.250719992684026E+001
1.011991589716876E-002	-2.4335343E-001	-2.4345028E-001	2.4046980E+004	1.270719992178783E+001
9.605799695461589E-003	-2.4535203E-001	-2.4545029E-001	2.5542072E+004	1.290719991673541E+001
9.115716153473313E-003	-2.4743779E-001	-2.4745032E-001	2.7144086E+004	1.310719991168298E+001
8.675303071847634E-003	-2.4933776E-001	-2.4945030E-001	2.8741102E+004	1.330719990663056E+001
8.255094278230568E-003	-2.5136879E-001	-2.5145030E-001	3.0450143E+004	1.350719990157813E+001
7.850227743791627E-003	-2.5333682E-001	-2.5345030E-001	3.2271270E+004	1.370719989652571E+001
7.494822423073561E-003	-2.5539732E-001	-2.5545028E-001	3.4076500E+004	1.390719989147328E+001
7.131369896006060E-003	-2.5738996E-001	-2.5745031E-001	3.6092641E+004	1.410719988642086E+001
6.825022212395448E-003	-2.5932470E-001	-2.5945029E-001	3.7996168E+004	1.430719988136843E+001
6.504182128843940E-003	-2.6133391E-001	-2.6145029E-001	4.0179367E+004	1.450719987631601E+001
6.217138738135945E-003	-2.6337579E-001	-2.6345029E-001	4.2362863E+004	1.470719987126358E+001
5.926607250048017E-003	-2.6535401E-001	-2.6545030E-001	4.4773340E+004	1.490719986621116E+001
5.681580716856038E-003	-2.6736698E-001	-2.6745030E-001	4.7058555E+004	1.510719986115873E+001
5.427539632744102E-003	-2.6934898E-001	-2.6945031E-001	4.9626348E+004	1.530719985610631E+001
5.184720209818187E-003	-2.7140430E-001	-2.7145031E-001	5.2346953E+004	1.550719985105388E+001
4.958014798909213E-003	-2.7339840E-001	-2.7345029E-001	5.5142715E+004	1.570719984600146E+001
4.737985791858135E-003	-2.7532142E-001	-2.7545032E-001	5.8109383E+004	1.590719984094903E+001
4.531479597268809E-003	-2.7738687E-001	-2.7745029E-001	6.1213313E+004	1.610719983589661E+001
4.344718473226421E-003	-2.7930376E-001	-2.7945030E-001	6.4285813E+004	1.630719983084418E+001
4.124678625394437E-003	-2.8132123E-001	-2.8145030E-001	6.8204398E+004	1.650719982579176E+001
3.942367220571993E-003	-2.8336915E-001	-2.8345031E-001	7.1877922E+004	1.670719982073933E+001
3.761106995619407E-003	-2.8534588E-001	-2.8545028E-001	7.5867523E+004	1.690719981568691E+001
3.604453913666858E-003	-2.8736612E-001	-2.8745031E-001	7.9725289E+004	1.710719981063448E+001
3.434173582301768E-003	-2.8940311E-001	-2.8945032E-001	8.4271547E+004	1.730719980558206E+001
3.284841244567759E-003	-2.9133737E-001	-2.9145029E-001	8.8691461E+004	1.750719980052963E+001
3.155570558223207E-003	-2.9328907E-001	-2.9345033E-001	9.2943273E+004	1.770719979547721E+001
2.997114989497916E-003	-2.9539672E-001	-2.9545030E-001	9.8560352E+004	1.790719979042478E+001
2.861942243282511E-003	-2.9734883E-001	-2.9745030E-001	1.0389756E+005	1.810719978537236E+001
2.728715792069701E-003	-2.9937628E-001	-2.9945028E-001	1.0971325E+005	1.830719978031993E+001
2.593662121916312E-003	-3.0137315E-001	-3.0145031E-001	1.1619600E+005	1.850719977526751E+001
2.489041749253610E-003	-3.0331510E-001	-3.0345029E-001	1.2186019E+005	1.870719977021508E+001
2.395290835116286E-003	-3.0531707E-001	-3.0545029E-001	1.2746555E+005	1.890719976516266E+001
2.239162039893799E-003	-3.0734983E-001	-3.0745029E-001	1.3726109E+005	1.910719976011023E+001
2.150952516573344E-003	-3.0938724E-001	-3.0945030E-001	1.4383731E+005	1.930719975505781E+001
2.006350533914063E-003	-3.1138518E-001	-3.1145030E-001	1.5519980E+005	1.950719975000538E+001
1.912649447386994E-003	-3.1337166E-001	-3.1345034E-001	1.6384166E+005	1.970719974495296E+001
1.792848882382667E-003	-3.1538808E-001	-3.1545031E-001	1.7591448E+005	1.990719973990053E+001
1.705335086970702E-003	-3.1728417E-001	-3.1745031E-001	1.8605386E+005	2.010719973484811E+001
1.598994368103796E-003	-3.1935024E-001	-3.1945029E-001	1.9971942E+005	2.030719972979568E+001
1.513260299652349E-003	-3.2137552E-001	-3.2145029E-001	2.1237292E+005	2.050719972474326E+001
1.409282363053946E-003	-3.2333189E-001	-3.2345030E-001	2.2943017E+005	2.070719971969083E+001
1.323427506061400E-003	-3.2535639E-001	-3.2545030E-001	2.4584377E+005	2.090719971463841E+001
1.240719260636337E-003	-3.2736385E-001	-3.2745031E-001	2.6385006E+005	2.110719970958598E+001
1.148453545366711E-003	-3.2936415E-001	-3.2945031E-001	2.8678928E+005	2.130719970453356E+001
1.059119384330147E-003	-3.3136594E-001	-3.3145031E-001	3.1286931E+005	2.150719969948113E+001
9.595397537678473E-004	-3.3332860E-001	-3.3345029E-001	3.4738384E+005	2.170719969442871E+001
8.977404023302830E-004	-3.3534929E-001	-3.3545032E-001	3.7354819E+005	2.190719968937628E+001
8.270859556383202E-004	-3.3730417E-001	-3.3745030E-001	4.0782241E+005	2.210719968432386E+001
7.428492429595868E-004	-3.3931485E-001	-3.3945030E-001	4.5677484E+005	2.230719967927143E+001
6.503267740347422E-004	-3.4135395E-001	-3.4145030E-001	5.2489606E+005	2.250719967421901E+001
5.756234042328624E-004	-3.4339669E-001	-3.4345031E-001	5.9656488E+005	2.270719966916658E+001
4.864312937320972E-004	-3.4541205E-001	-3.4545031E-001	7.1009419E+005	2.290719966411416E+001
4.120608525965343E-004	-3.4734568E-001	-3.4745032E-001	8.4294756E+005	2.310719965906173E+001
3.222293132230133E-004	-3.4927341E-001	-3.4945032E-001	1.0839281E+006	2.330719965400931E+001
2.822074765722469E-004	-3.5132757E-001	-3.5145029E-001	1.2449265E+006	2.350719964895688E+001
1.943447789487440E-004	-3.5336456E-001	-3.5345033E-001	1.8182354E+006	2.370719964390446E+001
1.228327841523726E-004	-3.5539731E-001	-3.5545030E-001	2.8933425E+006	2.390719963885203E+001
5.232730484587985E-005	-3.5736427E-001	-3.5745028E-001	6.8294035E+006	2.410719963379961E+001
-1.244093014370426E-005	-3.5935906E-001	-3.5945031E-001	2.8885224E+007	2.430719962874718E+001
-9.893005951441955E-005	-3.6141407E-001	-3.6145028E-001	3.6532280E+006	2.450719962369476E+001
-1.525030270747112E-004	-3.6326796E-001	-3.6345032E-001	2.3820378E+006	2.470719961864233E+001
-2.453168542066357E-004	-3.6531913E-001	-3.6545029E-001	1.4891726E+006	2.490719961358991E+001
-3.260111466797371E-004	-3.6734655E-001	-3.6745030E-001	1.1267914E+006	2.510719960853748E+001
-3.435354784860033E-004	-3.6931479E-001	-3.6945033E-001	1.0750413E+006	2.530719960348506E+001
-4.287137813815019E-004	-3.7132806E-001	-3.7145030E-001	8.6614444E+005	2.550719959843264E+001
-5.077673605412020E-004	-3.7332028E-001	-3.7345034E-001	7.3521913E+005	2.570719959338021E+001
-5.326683159020820E-004	-3.7532374E-001	-3.7545031E-001	7.0461063E+005	2.590719958832779E+001
-6.326571026526139E-004	-3.7730622E-001	-3.7745035E-001	5.9638344E+005	2.610719958327536E+001
-6.859941275807746E-004	-3.7941641E-001	-3.7945032E-001	5.5308988E+005	2.630719957822294E+001
-7.522195162158705E-004	-3.8138783E-001	-3.8145030E-001	5.0701666E+005	2.650719957317051E+001
-8.389528391434095E-004	-3.8333356E-001	-3.8345033E-001	4.5691909E+005	2.670719956811809E+001
-9.055275295086051E-004	-3.8536990E-001	-3.8545030E-001	4.2557503E+005	2.690719956306566E+001
-9.496169035001587E-004	-3.8741496E-001	-3.8745031E-001	4.0796975E+005	2.710719955801324E+001
-1.051268867607848E-003	-3.8934353E-001	-3.8945028E-001	3.7035581E+005	2.730719955296081E+001
-1.109579616514332E-003	-3.9135361E-001	-3.9145035E-001	3.5270441E+005	2.750719954790839E+001
-1.181734826949776E-003	-3.9330992E-001	-3.9345035E-001	3.3282419E+005	2.770719954285596E+001
-1.219717237804795E-003	-3.9534718E-001	-3.9545035E-001	3.2413019E+005	2.790719953780354E+001
-1.271313994909107E-003	-3.9736503E-001	-3.9745030E-001	3.1256247E+005	2.810719953275111E+001
-1.371090230550140E-003	-3.9937487E-001	-3.9945033E-001	2.9128272E+005	2.830719952769869E+001
-1.465416595868997E-003	-4.0133333E-001	-4.0145037E-001	2.7386978E+005	2.850719952264626E+001
-1.502164810849360E-003	-4.0340322E-001	-4.0345031E-001	2.6854791E+005	2.870719951759384E+001
-1.582693368263770E-003	-4.0534899E-001	-4.0545031E-001	2.5611341E+005	2.890719951254141E+001
-1.650055494600929E-003	-4.0732443E-001	-4.0745035E-001	2.4685498E+005	2.910719950748899E+001
-1.702586502923174E-003	-4.0930983E-001	-4.0945029E-001	2.4040472E+005	2.930719950243656E+001
-1.788547075506956E-003	-4.1141897E-001	-4.1145033E-001	2.3002972E+005	2.950719949738414E+001
-1.865110584463820E-003	-4.1344708E-001	-4.1345033E-001	2.2167430E+005	2.970719949233171E+001
-1.913853260809249E-003	-4.1537330E-001	-4.1545036E-001	2.1703508E+005	2.990719948727929E+001
-1.999405521309866E-003	-4.1740477E-001	-4.1745031E-001	2.0876444E+005	3.010719948222686E+001
-2.078030660252916E-003	-4.1937262E-001	-4.1945034E-001	2.0181253E+005	3.030719947717444E+001
-2.117530840289469E-003	-4.2141572E-001	-4.2145032E-001	1.9901278E+005	3.050719947212201E+001
-2.199538799006136E-003	-4.2341197E-001	-4.2345032E-001	1.9250034E+005	3.070719946706959E+001
-2.285059119522762E-003	-4.2543796E-001	-4.2545033E-001	1.8618247E+005	3.090719946201716E+001
-2.346002438273806E-003	-4.2738053E-001	-4.2745036E-001	1.8217395E+005	3.110719945696474E+001
-2.425466263924800E-003	-4.2937759E-001	-4.2945033E-001	1.7702889E+005	3.130719945191231E+001
-2.487912471366559E-003	-4.3140462E-001	-4.3145034E-001	1.7340023E+005	3.150719944685989E+001
-2.537165978077910E-003	-4.3341765E-001	-4.3345034E-001	1.7082747E+005	3.170719944180746E+001
-2.645244306435007E-003	-4.3535361E-001	-4.3545035E-001	1.6457973E+005	3.190719943675504E+001
-2.727661626433925E-003	-4.3743646E-001	-4.3745032E-001	1.6037050E+005	3.210719943170261E+001
-2.777965775683185E-003	-4.3943647E-001	-4.3945029E-001	1.5818642E+005	3.230719942665019E+001
-2.870545791657547E-003	-4.4141638E-001	-4.4145033E-001	1.5377438E+005	3.250719942159776E+001
-2.935772800276661E-003	-4.4340205E-001	-4.4345036E-001	1.5103419E+005	3.270719941654534E+001
-3.007676329564959E-003	-4.4544417E-001	-4.4545034E-001	1.4810242E+005	3.290719941149291E+001
-3.089258771968764E-003	-4.4744146E-001	-4.4745031E-001	1.4483781E+005	3.310719940644049E+001
-3.169354355225897E-003	-4.4938678E-001	-4.4945034E-001	1.4179127E+005	3.330719940138806E+001
-3.234386816106077E-003	-4.5146945E-001	-4.5145029E-001	1.3958425E+005	3.350719939633564E+001
-3.332371177958791E-003	-4.5341811E-001	-4.5345032E-001	1.3606470E+005	3.370719939128321E+001
-3.402365305259843E-003	-4.5542076E-001	-4.5545036E-001	1.3385416E+005	3.390719938623079E+001
-3.509036432479171E-003	-4.5745286E-001	-4.5745036E-001	1.3036424E+005	3.410719938117836E+001
-3.570885272565161E-003	-4.5937333E-001	-4.5945030E-001	1.2864410E+005	3.430719937612594E+001
-3.653200764893796E-003	-4.6141502E-001	-4.6145034E-001	1.2630431E+005	3.450719937107351E+001
-3.733339911882981E-003	-4.6345857E-001	-4.6345037E-001	1.2414047E+005	3.470719936602109E+001
-3.824678364125617E-003	-4.6540880E-001	-4.6545032E-001	1.2168573E+005	3.490719936096866E+001
-3.889884898018545E-003	-4.6742135E-001	-4.6745032E-001	1.2016329E+005	3.510719935591624E+001
-3.999396767964875E-003	-4.6939620E-001	-4.6945035E-001	1.1736675E+005	3.530719935086381E+001
-4.100244477476516E-003	-4.7139049E-001	-4.7145033E-001	1.1496644E+005	3.550719934581139E+001
-4.176706219735607E-003	-4.7338715E-001	-4.7345033E-001	1.1333983E+005	3.570719934075896E+001
-4.288194237361137E-003	-4.7539666E-001	-4.7545037E-001	1.1086173E+005	3.590719933570654E+001
-4.368631778070564E-003	-4.7734573E-001	-4.7745034E-001	1.0926664E+005	3.610719933065411E+001
-4.443724069483283E-003	-4.7942603E-001	-4.7945032E-001	1.0788834E+005	3.630719932560169E+001
-4.550964636243771E-003	-4.8129600E-001	-4.8145035E-001	1.0575692E+005	3.650719932054926E+001
-4.650525269044471E-003	-4.8336142E-001	-4.8345038E-001	1.0393695E+005	3.670719931549684E+001
-4.728676671236956E-003	-4.8536894E-001	-4.8545033E-001	1.0264371E+005	3.690719931044441E+001
-4.846373598287690E-003	-4.8738620E-001	-4.8745030E-001	1.0056720E+005	3.710719930539199E+001
-4.944634111373740E-003	-4.8941812E-001	-4.8945034E-001	9.8979641E+004	3.730719930033956E+001
-5.030990516957767E-003	-4.9143851E-001	-4.9145034E-001	9.7682258E+004	3.750719929528714E+001
-5.121263169077427E-003	-4.9337980E-001	-4.9345028E-001	9.6339477E+004	3.770719929023471E+001
-5.214356877591600E-003	-4.9535826E-001	-4.9545032E-001	9.4998914E+004	3.790719928518229E+001
-5.342104425198443E-003	-4.9739268E-001	-4.9745035E-001	9.3108008E+004	3.810719928012986E+001
-5.438069130927314E-003	-4.9937537E-001	-4.9945033E-001	9.1829539E+004	3.830719927507744E+001
-5.558738966478790E-003	-5.0143147E-001	-5.0145030E-001	9.0205977E+004	3.850719927002501E+001
-5.653589412656042E-003	-5.0336474E-001	-5.0345033E-001	8.9034539E+004	3.870719926497259E+001
-5.767698882806571E-003	-5.0534993E-001	-5.0545037E-001	8.7617250E+004	3.890719925992016E+001
-5.870099013865066E-003	-5.0739968E-001	-5.0745034E-001	8.6438008E+004	3.910719925486774E+001
-6.008370584802233E-003	-5.0938296E-001	-5.0945038E-001	8.4778883E+004	3.930719924981531E+001
-6.101007841543549E-003	-5.1138854E-001	-5.1145035E-001	8.3820336E+004	3.950719924476289E+001
-6.201436300775192E-003	-5.1336336E-001	-5.1345032E-001	8.2781367E+004	3.970719923971046E+001
-6.328100021339877E-003	-5.1540667E-001	-5.1545036E-001	8.1447305E+004	3.990719923465804E+001
-6.443844090111325E-003	-5.1736438E-001	-5.1745033E-001	8.0288156E+004	4.010719922960561E+001
-6.571254460537010E-003	-5.1934552E-001	-5.1945031E-001	7.9032938E+004	4.030719922455319E+001
-6.662022952009433E-003	-5.2137339E-001	-5.2145034E-001	7.8260523E+004	4.050719921950076E+001
-6.792446878031738E-003	-5.2338874E-001	-5.2345031E-001	7.7054523E+004	4.070719921444834E+001
-6.913036298742736E-003	-5.2535725E-001	-5.2545041E-001	7.5995148E+004	4.090719920939591E+001
-7.063654047471876E-003	-5.2737981E-001	-5.2745026E-001	7.4661047E+004	4.110719920434349E+001
-7.173660274686355E-003	-5.2937961E-001	-5.2945030E-001	7.3794906E+004	4.130719919929106E+001
-7.291344659867069E-003	-5.3142953E-001	-5.3145039E-001	7.2884984E+004	4.150719919423864E+001
-7.424630973616897E-003	-5.3336042E-001	-5.3345031E-001	7.1836625E+004	4.170719918918621E+001
-7.571005841673320E-003	-5.3542930E-001	-5.3545034E-001	7.0721023E+004	4.190719918413379E+001
-7.655951421158269E-003	-5.3740239E-001	-5.3745031E-001	7.0194070E+004	4.210719917908136E+001
-7.788122107146495E-003	-5.3938365E-001	-5.3945041E-001	6.9257219E+004	4.230719917402894E+001
-7.895516264851594E-003	-5.4133546E-001	-5.4145032E-001	6.8562391E+004	4.250719916897651E+001
-8.027403637655467E-003	-5.4336309E-001	-5.4345036E-001	6.7688523E+004	4.270719916392409E+001
-8.164788863150196E-003	-5.4535341E-001	-5.4545039E-001	6.6793328E+004	4.290719915887166E+001
-8.317002786250582E-003	-5.4740578E-001	-5.4745030E-001	6.5817672E+004	4.310719915381924E+001
-8.434451188532605E-003	-5.4942805E-001	-5.4945034E-001	6.5140938E+004	4.330719914876681E+001
-8.574615241093798E-003	-5.5139035E-001	-5.5145037E-001	6.4304969E+004	4.350719914371439E+001
-8.732462948800090E-003	-5.5341423E-001	-5.5345035E-001	6.3374355E+004	4.370719913866196E+001
-8.851417222998995E-003	-5.5537969E-001	-5.5545032E-001	6.2744719E+004	4.390719913360954E+001
-8.985501717812499E-003	-5.5739546E-001	-5.5745035E-001	6.2032758E+004	4.410719912855711E+001
-9.110939960616377E-003	-5.5943143E-001	-5.5945039E-001	6.1402164E+004	4.430719912350469E+001
-9.261659550907658E-003	-5.6143868E-001	-5.6145030E-001	6.0619664E+004	4.450719911845226E+001
-9.457087433842076E-003	-5.6341112E-001	-5.6345028E-001	5.9575543E+004	4.470719911339984E+001
-9.591696780864476E-003	-5.6539679E-001	-5.6545037E-001	5.8946484E+004	4.490719910834741E+001
-9.716199955938892E-003	-5.6735206E-001	-5.6745028E-001	5.8392383E+004	4.510719910329499E+001
-9.872059331921224E-003	-5.6939626E-001	-5.6945032E-001	5.7677555E+004	4.530719909824256E+001
-1.002994262872847E-002	-5.7141459E-001	-5.7145035E-001	5.6970875E+004	4.550719909319014E+001
-1.018628777595301E-002	-5.7334465E-001	-5.7345039E-001	5.6285926E+004	4.570719908813771E+001
-1.030253983822613E-002	-5.7538354E-001	-5.7545030E-001	5.5848707E+004	4.590719908308529E+001
-1.050297362302785E-002	-5.7739151E-001	-5.7745034E-001	5.4974098E+004	4.610719907803286E+001
-1.065915835911221E-002	-5.7939893E-001	-5.7945037E-001	5.4356910E+004	4.630719907298044E+001
-1.079767735982778E-002	-5.8140981E-001	-5.8145034E-001	5.3845820E+004	4.650719906792801E+001
-1.096015747426959E-002	-5.8339399E-001	-5.8345032E-001	5.3228613E+004	4.670719906287559E+001
-1.115214672313664E-002	-5.8538324E-001	-5.8545035E-001	5.2490633E+004	4.690719905782316E+001
-1.131384766428589E-002	-5.8740515E-001	-5.8745039E-001	5.1919133E+004	4.710719905277074E+001
-1.147199154187620E-002	-5.8937061E-001	-5.8945036E-001	5.1374742E+004	4.730719904771831E+001
-1.164005047183956E-002	-5.9129769E-001	-5.9145033E-001	5.0798551E+004	4.750719904266589E+001
-1.180255240729063E-002	-5.9330845E-001	-5.9345037E-001	5.0269504E+004	4.770719903761346E+001
-1.197853903687407E-002	-5.9538567E-001	-5.9545040E-001	4.9704363E+004	4.790719903256104E+001
-1.214992119035790E-002	-5.9738833E-001	-5.9745032E-001	4.9168082E+004	4.810719902750861E+001
-1.233485479793744E-002	-5.9938794E-001	-5.9945035E-001	4.8593027E+004	4.830719902245619E+001
-1.247647819990955E-002	-6.0147929E-001	-6.0145038E-001	4.8209059E+004	4.850719901740376E+001
-1.269596367319435E-002	-6.0338324E-001	-6.0345030E-001	4.7525598E+004	4.870719901235134E+001
-1.285990293675196E-002	-6.0552520E-001	-6.0545033E-001	4.7086297E+004	4.890719900729891E+001
-1.304419837441181E-002	-6.0740286E-001	-6.0745037E-001	4.6564980E+004	4.910719900224649E+001
-1.323059137938049E-002	-6.0948342E-001	-6.0945034E-001	4.6066227E+004	4.930719899719406E+001
-1.341580816459056E-002	-6.1140049E-001	-6.1145031E-001	4.5573137E+004	4.950719899214164E+001
-1.357514930235920E-002	-6.1339056E-001	-6.1345035E-001	4.5184813E+004	4.970719898708921E+001
-1.376421696505384E-002	-6.1535454E-001	-6.1545038E-001	4.4706832E+004	4.990719898203679E+001
-1.395788506970080E-002	-6.1740100E-001	-6.1745030E-001	4.4233133E+004	5.010719897698436E+001
-1.411795467436588E-002	-6.1940348E-001	-6.1945033E-001	4.3873457E+004	5.030719897193194E+001
-1.432523459392498E-002	-6.2138468E-001	-6.2145036E-001	4.3376930E+004	5.050719896687951E+001
-1.453772630482331E-002	-6.2338346E-001	-6.2345034E-001	4.2880395E+004	5.070719896182709E+001
-1.470465667093329E-002	-6.2539208E-001	-6.2545037E-001	4.2530207E+004	5.090719895677466E+001
-1.489215703190634E-002	-6.2740129E-001	-6.2745035E-001	4.2129645E+004	5.110719895172224E+001
-1.508502769265473E-002	-6.2941682E-001	-6.2945038E-001	4.1724605E+004	5.130719894666981E+001
-1.530915070267055E-002	-6.3140351E-001	-6.3145030E-001	4.1243535E+004	5.150719894161739E+001
-1.547889510072479E-002	-6.3333654E-001	-6.3345033E-001	4.0916133E+004	5.170719893656496E+001
-1.568496003897454E-002	-6.3543862E-001	-6.3545042E-001	4.0512605E+004	5.190719893151254E+001
-1.589357842996932E-002	-6.3748372E-001	-6.3745028E-001	4.0109516E+004	5.210719892646011E+001
-1.608581037897838E-002	-6.3940841E-001	-6.3945037E-001	3.9749840E+004	5.230719892140769E+001
-1.629190728036152E-002	-6.4137161E-001	-6.4145041E-001	3.9367496E+004	5.250719891635526E+001
-1.649397597864660E-002	-6.4346820E-001	-6.4345038E-001	3.9012316E+004	5.270719891130284E+001
-1.670474682136308E-002	-6.4545745E-001	-6.4545029E-001	3.8639164E+004	5.290719890625041E+001
-1.689449906910934E-002	-6.4742821E-001	-6.4745033E-001	3.8321836E+004	5.310719890119799E+001
-1.711623753762068E-002	-6.4937609E-001	-6.4945042E-001	3.7939184E+004	5.330719889614556E+001
-1.733858872887663E-002	-6.5142417E-001	-6.5145034E-001	3.7570773E+004	5.350719889109314E+001
-1.753739263363976E-002	-6.5341806E-001	-6.5345031E-001	3.7258563E+004	5.370719888604071E+001
-1.775881620068540E-002	-6.5545696E-001	-6.5545040E-001	3.6908820E+004	5.390719888098829E+001
-1.796905351673359E-002	-6.5741158E-001	-6.5745032E-001	3.6585766E+004	5.410719887593586E+001
-1.815674247224383E-002	-6.5938276E-001	-6.5945035E-001	3.6316137E+004	5.430719887088344E+001
-1.838533340490267E-002	-6.6137630E-001	-6.6145033E-001	3.5973039E+004	5.450719886583101E+001
-1.861030073208711E-002	-6.6345662E-001	-6.6345036E-001	3.5649969E+004	5.470719886077859E+001
-1.883086212910717E-002	-6.6545004E-001	-6.6545033E-001	3.5338266E+004	5.490719885572616E+001
-1.903787434886176E-002	-6.6740960E-001	-6.6745031E-001	3.5056938E+004	5.510719885067374E+001
-1.925110965906457E-002	-6.6944790E-001	-6.6945040E-001	3.4774508E+004	5.530719884562131E+001
-1.947989545526541E-002	-6.7144012E-001	-6.7145032E-001	3.4468363E+004	5.550719884056889E+001
