EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 02/09/2026 18:03:24.326
Technique started on : 02/09/2026 18:03:27.008
Loaded Setting File :  NONE
Saved on :
	File : PtPd_40NiCo_01_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt20Pd40Ni20Co20
Initial state : 
Electrolyte : 1 M KOH
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.000              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
9.4755869E+003	3.141099940163258E+001	-4.3711028E-001	-4.613015532616094E-002	2.0163965E-005	-4.3717548E-001	0
9.5293965E+003	3.161099939658016E+001	-4.3913767E-001	-4.608241958721060E-002	2.0236526E-005	-4.3917537E-001	0
9.5796934E+003	3.181099939152773E+001	-4.4106871E-001	-4.604204956895130E-002	2.0307707E-005	-4.4117525E-001	0
9.6260586E+003	3.201099938647531E+001	-4.4307902E-001	-4.602912029693865E-002	2.0394538E-005	-4.4317514E-001	0
9.6913027E+003	3.221099938142288E+001	-4.4507653E-001	-4.592535673728312E-002	2.0440299E-005	-4.4517499E-001	0
9.7380576E+003	3.241099937637046E+001	-4.4713044E-001	-4.591577265479185E-002	2.0530340E-005	-4.4717500E-001	0
9.7889326E+003	3.261099937131803E+001	-4.4908077E-001	-4.587637659087318E-002	2.0602198E-005	-4.4917479E-001	0
9.8290322E+003	3.281099936626561E+001	-4.5110667E-001	-4.589533015358088E-002	2.0703690E-005	-4.5117474E-001	0
9.8889297E+003	3.301099936121318E+001	-4.5312721E-001	-4.582166139911781E-002	2.0763042E-005	-4.5317462E-001	0
9.9263975E+003	3.321099935616076E+001	-4.5512637E-001	-4.585010781720533E-002	2.0867594E-005	-4.5517448E-001	0
9.9886045E+003	3.341099935110833E+001	-4.5711890E-001	-4.576403897069836E-002	2.0919608E-005	-4.5717442E-001	0
1.0036244E+004	3.361089934605843E+001	-4.5915249E-001	-4.574943585237756E-002	2.1005968E-005	-4.5917493E-001	0
1.0095501E+004	3.381079934100853E+001	-4.6111038E-001	-4.567483858239180E-002	2.1061142E-005	-4.6117422E-001	0
1.0143373E+004	3.401079933595611E+001	-4.6304542E-001	-4.565004453135879E-002	2.1138045E-005	-4.6317407E-001	0
1.0197663E+004	3.421079933090368E+001	-4.6508253E-001	-4.560677563721971E-002	2.1210915E-005	-4.6517393E-001	0
1.0250314E+004	3.441079932585126E+001	-4.6708721E-001	-4.556808474894947E-002	2.1284270E-005	-4.6717387E-001	0
1.0299743E+004	3.461079932079883E+001	-4.6908802E-001	-4.554366013837691E-002	2.1363985E-005	-4.6917373E-001	0
1.0344143E+004	3.481079931574641E+001	-4.7109231E-001	-4.554193976383814E-002	2.1454458E-005	-4.7117367E-001	0
1.0398965E+004	3.501079931069398E+001	-4.7311941E-001	-4.549677859011925E-002	2.1525409E-005	-4.7317350E-001	0
1.0448129E+004	3.521079930564156E+001	-4.7513872E-001	-4.547596271276527E-002	2.1607391E-005	-4.7517338E-001	0
1.0501278E+004	3.541079930058913E+001	-4.7704515E-001	-4.542734171343055E-002	2.1670892E-005	-4.7717330E-001	0
1.0562983E+004	3.561079929553671E+001	-4.7912639E-001	-4.535900214354394E-002	2.1732694E-005	-4.7917315E-001	0
1.0611936E+004	3.581079929048428E+001	-4.8104975E-001	-4.533101112503690E-002	2.1806471E-005	-4.8117310E-001	0
1.0650519E+004	3.601079928543186E+001	-4.8306486E-001	-4.535599314246541E-002	2.1909886E-005	-4.8317295E-001	0
1.0723087E+004	3.621079928037943E+001	-4.8507115E-001	-4.523614714742596E-002	2.1942749E-005	-4.8517287E-001	0
1.0764230E+004	3.641079927532701E+001	-4.8704508E-001	-4.524662145049163E-002	2.2037144E-005	-4.8717275E-001	0
1.0811606E+004	3.661079927027458E+001	-4.8911124E-001	-4.523946041222282E-002	2.2127129E-005	-4.8917264E-001	0
1.0869433E+004	3.681079926522216E+001	-4.9109343E-001	-4.518114797989531E-002	2.2188166E-005	-4.9117258E-001	0
1.0917526E+004	3.701079926016973E+001	-4.9301875E-001	-4.515846655387334E-002	2.2263970E-005	-4.9317238E-001	0
1.0980663E+004	3.721069925511983E+001	-4.9513641E-001	-4.509166785326912E-002	2.2326527E-005	-4.9517259E-001	0
1.1049790E+004	3.741059925006994E+001	-4.9712819E-001	-4.498983244728433E-002	2.2365713E-005	-4.9717218E-001	0
1.1089534E+004	3.761059924501751E+001	-4.9907556E-001	-4.500419477290163E-002	2.2460494E-005	-4.9917209E-001	0
1.1150343E+004	3.781059923996509E+001	-5.0104839E-001	-4.493569470482695E-002	2.2514958E-005	-5.0117201E-001	0
1.1184274E+004	3.801059923491266E+001	-5.0302696E-001	-4.497627083522582E-002	2.2624277E-005	-5.0317186E-001	0
1.1352899E+004	3.823059922935499E+001	-5.0530350E-001	-4.450876057660946E-002	2.2490432E-005	-5.0537181E-001	0
1.1509468E+004	3.845059922379733E+001	-5.0753027E-001	-4.409676219115988E-002	2.2380442E-005	-5.0757170E-001	0
1.1571864E+004	3.865059921874490E+001	-5.0947613E-001	-4.402714147857578E-002	2.2430777E-005	-5.0957155E-001	0
1.1619507E+004	3.885059921369248E+001	-5.1145047E-001	-4.401653919204251E-002	2.2512280E-005	-5.1157147E-001	0
1.1682040E+004	3.905059920864005E+001	-5.1350498E-001	-4.395678958484950E-002	2.2572031E-005	-5.1357132E-001	0
1.1734928E+004	3.925059920358763E+001	-5.1547718E-001	-4.392674470414304E-002	2.2643235E-005	-5.1557124E-001	0
1.1789822E+004	3.945059919853520E+001	-5.1746333E-001	-4.389067917039047E-002	2.2711816E-005	-5.1757109E-001	0
1.1853675E+004	3.965059919348278E+001	-5.1948988E-001	-4.382521846931409E-002	2.2766757E-005	-5.1957095E-001	0
1.1917829E+004	3.985059918843035E+001	-5.2145588E-001	-4.375426643586122E-002	2.2815919E-005	-5.2157092E-001	0
1.1971525E+004	4.005059918337793E+001	-5.2343917E-001	-4.372368050979919E-002	2.2886687E-005	-5.2357078E-001	0
1.2037488E+004	4.025059917832550E+001	-5.2545649E-001	-4.365167301491352E-002	2.2937054E-005	-5.2557069E-001	0
1.2090776E+004	4.045059917327308E+001	-5.2753633E-001	-4.363130315052766E-002	2.3017097E-005	-5.2757061E-001	0
1.2146429E+004	4.065059916822065E+001	-5.2956009E-001	-4.359800577514261E-002	2.3087763E-005	-5.2957046E-001	0
1.2199615E+004	4.085049916317075E+001	-5.3141266E-001	-4.355978978753103E-002	2.3148224E-005	-5.3157067E-001	0
1.2255739E+004	4.105039915812085E+001	-5.3347170E-001	-4.352831597758844E-002	2.3221124E-005	-5.3357017E-001	0
1.2334923E+004	4.125039915306843E+001	-5.3543311E-001	-4.340790040408793E-002	2.3242028E-005	-5.3557020E-001	0
1.2392963E+004	4.145039914801600E+001	-5.3747594E-001	-4.336944838342738E-002	2.3310035E-005	-5.3757000E-001	0
1.2467007E+004	4.165039914296358E+001	-5.3955656E-001	-4.327875676236476E-002	2.3351336E-005	-5.3956991E-001	0
1.2520878E+004	4.185039913791115E+001	-5.4155016E-001	-4.325177100916816E-002	2.3423003E-005	-5.4156983E-001	0
1.2560903E+004	4.205039913285873E+001	-5.4343092E-001	-4.326368027124883E-002	2.3510822E-005	-5.4356968E-001	0
1.2638142E+004	4.225039912780630E+001	-5.4549611E-001	-4.316268197620871E-002	2.3545075E-005	-5.4556960E-001	0
1.2703255E+004	4.245039912275388E+001	-5.4733437E-001	-4.308615215154343E-002	2.3582532E-005	-5.4756945E-001	0
1.2765324E+004	4.265039911770145E+001	-5.4945785E-001	-4.304299974558523E-002	2.3650315E-005	-5.4956943E-001	0
1.2815955E+004	4.285039911264903E+001	-5.5151320E-001	-4.303332745301369E-002	2.3733448E-005	-5.5156928E-001	0
1.2881109E+004	4.305039910759660E+001	-5.5345714E-001	-4.296657528892966E-002	2.3780158E-005	-5.5356914E-001	0
1.2946712E+004	4.325039910254418E+001	-5.5549067E-001	-4.290592739761911E-002	2.3833842E-005	-5.5556905E-001	0
1.3013912E+004	4.345039909749175E+001	-5.5747736E-001	-4.283703136777320E-002	2.3880675E-005	-5.5756891E-001	0
1.3058416E+004	4.365039909243933E+001	-5.5945295E-001	-4.284232733940141E-002	2.3968267E-005	-5.5956882E-001	0
1.3132856E+004	4.385039908738690E+001	-5.6145203E-001	-4.275170786178506E-002	2.4003033E-005	-5.6156868E-001	0
1.3182375E+004	4.405039908233448E+001	-5.6352270E-001	-4.274819083057796E-002	2.4089575E-005	-5.6356859E-001	0
1.3245717E+004	4.425039907728205E+001	-5.6550395E-001	-4.269334607939240E-002	2.4143255E-005	-5.6556851E-001	0
1.3302508E+004	4.445029907223216E+001	-5.6746548E-001	-4.265853518785745E-002	2.4207246E-005	-5.6756771E-001	0
1.3362341E+004	4.465019906718226E+001	-5.6950784E-001	-4.262036575604233E-002	2.4272633E-005	-5.6956828E-001	0
1.3434901E+004	4.485019906212983E+001	-5.7150161E-001	-4.253857890054247E-002	2.4310866E-005	-5.7156813E-001	0
1.3504634E+004	4.505019905707741E+001	-5.7347864E-001	-4.246532273016312E-002	2.4352956E-005	-5.7356811E-001	0
1.3543599E+004	4.525019905202498E+001	-5.7551777E-001	-4.249371241096031E-002	2.4455887E-005	-5.7556796E-001	0
1.3624482E+004	4.545019904697256E+001	-5.7748270E-001	-4.238566100838154E-002	2.4476985E-005	-5.7756782E-001	0
1.3682746E+004	4.565019904192013E+001	-5.7949752E-001	-4.235242785597659E-002	2.4543127E-005	-5.7956779E-001	0
1.3734084E+004	4.585019903686771E+001	-5.8143175E-001	-4.233494851935654E-002	2.4614883E-005	-5.8156759E-001	0
1.3790928E+004	4.605019903181528E+001	-5.8348352E-001	-4.230922863310815E-002	2.4686737E-005	-5.8356756E-001	0
1.3848591E+004	4.625019902676286E+001	-5.8546716E-001	-4.227629745782457E-002	2.4751384E-005	-5.8556741E-001	0
1.3885631E+004	4.645019902171043E+001	-5.8752954E-001	-4.231205096789337E-002	2.4859581E-005	-5.8756733E-001	0
