EC-Lab ASCII FILE
Nb header lines : 66                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -10.00 V, max = 10.00 V
Ewe,I filtering : 50 kHz
Channel : Grounded
Acquisition started on : 02/10/2026 15:27:25.746
Technique started on : 02/10/2026 15:27:28.585
Loaded Setting File :  NONE
Saved on :
	File : Co40_polished_2-10_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0.001 mg
 at x = 0.000
Molecular weight of active material (at x = 0) : 0.001 g/mol
Atomic weight of intercalated ion : 0.001 g/mol
Acquisition started at : xo = 0.000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26.802 mA.h
Battery capacity : 0.000 A.h
Cable : standard
Electrode surface area : 0.000 cm²
Characteristic mass : 0.001 g
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
4.6322500E+003	1.376919985872519E+001	-2.5904137E-001	-5.592128198515706E-002	1.4485925E-005	-2.5917175E-001	0
4.6933999E+003	1.396919985367276E+001	-2.6099947E-001	-5.560989602671651E-002	1.4514153E-005	-2.6117176E-001	0
4.7523970E+003	1.416919984862034E+001	-2.6299468E-001	-5.533937582072501E-002	1.4553962E-005	-2.6317176E-001	0
4.8039917E+003	1.436919984356791E+001	-2.6502046E-001	-5.516671676921481E-002	1.4620308E-005	-2.6517177E-001	0
4.8603286E+003	1.456919983851549E+001	-2.6697895E-001	-5.493022745492060E-002	1.4665215E-005	-2.6717177E-001	0
4.9185649E+003	1.476919983346306E+001	-2.6899981E-001	-5.469071271812431E-002	1.4711792E-005	-2.6917174E-001	0
4.9780527E+003	1.496919982841064E+001	-2.7096426E-001	-5.443177617877271E-002	1.4749066E-005	-2.7117178E-001	0
5.0275322E+003	1.516919982335821E+001	-2.7301851E-001	-5.430467503278397E-002	1.4826182E-005	-2.7317175E-001	0
5.0898330E+003	1.536919981830579E+001	-2.7502498E-001	-5.403418585239950E-002	1.4860751E-005	-2.7517176E-001	0
5.1345225E+003	1.556919981325336E+001	-2.7697539E-001	-5.394374693283499E-002	1.4941091E-005	-2.7717176E-001	0
5.1907710E+003	1.576919980820094E+001	-2.7898738E-001	-5.374680946701438E-002	1.4994682E-005	-2.7917176E-001	0
5.2443169E+003	1.596919980314851E+001	-2.8100488E-001	-5.358274335932828E-002	1.5057012E-005	-2.8117177E-001	0
5.2953032E+003	1.616919979809609E+001	-2.8297612E-001	-5.343907900617095E-002	1.5121983E-005	-2.8317177E-001	0
5.3512480E+003	1.636919979304366E+001	-2.8502163E-001	-5.326264722445913E-002	1.5181006E-005	-2.8517175E-001	0
5.4037661E+003	1.656919978799124E+001	-2.8699142E-001	-5.310951791547425E-002	1.5241976E-005	-2.8717178E-001	0
5.4553984E+003	1.676919978293881E+001	-2.8900570E-001	-5.297609417785863E-002	1.5310394E-005	-2.8917176E-001	0
5.5044404E+003	1.696919977788639E+001	-2.9098606E-001	-5.286387715682957E-002	1.5382651E-005	-2.9117176E-001	0
5.5553096E+003	1.716919977283396E+001	-2.9297641E-001	-5.273809072154001E-002	1.5451016E-005	-2.9317173E-001	0
5.6056406E+003	1.736919976778154E+001	-2.9499197E-001	-5.262412975200126E-002	1.5523696E-005	-2.9517177E-001	0
5.6548149E+003	1.756919976272911E+001	-2.9699907E-001	-5.252144896729402E-002	1.5598822E-005	-2.9717177E-001	0
5.7081543E+003	1.776919975767669E+001	-2.9899582E-001	-5.238047209589419E-002	1.5661542E-005	-2.9917175E-001	0
5.7580850E+003	1.796919975262426E+001	-3.0097789E-001	-5.227048300172868E-002	1.5732259E-005	-3.0117178E-001	0
5.8011123E+003	1.816919974757184E+001	-3.0302656E-001	-5.223594106049578E-002	1.5828877E-005	-3.0317175E-001	0
5.8549956E+003	1.836919974251941E+001	-3.0505422E-001	-5.210152953861030E-002	1.5893791E-005	-3.0517176E-001	0
5.8966812E+003	1.856919973746699E+001	-3.0701444E-001	-5.206563275111015E-002	1.5984901E-005	-3.0717176E-001	0
5.9447954E+003	1.876919973241456E+001	-3.0903724E-001	-5.198450430872895E-002	1.6065147E-005	-3.0917177E-001	0
5.9914189E+003	1.896919972736214E+001	-3.1101483E-001	-5.191004442055269E-002	1.6144793E-005	-3.1117174E-001	0
6.0352603E+003	1.916919972230971E+001	-3.1303194E-001	-5.186718167492133E-002	1.6236085E-005	-3.1317177E-001	0
6.0841924E+003	1.936919971725729E+001	-3.1498110E-001	-5.177040289044177E-002	1.6306698E-005	-3.1517175E-001	0
6.1315923E+003	1.956919971220486E+001	-3.1700537E-001	-5.170033347862613E-002	1.6389284E-005	-3.1717175E-001	0
6.1739331E+003	1.976919970715244E+001	-3.1897724E-001	-5.166516088048521E-002	1.6480009E-005	-3.1917176E-001	0
6.2239541E+003	1.996919970210001E+001	-3.2103232E-001	-5.158012274118423E-002	1.6558886E-005	-3.2117176E-001	0
6.2707222E+003	2.016919969704759E+001	-3.2302350E-001	-5.151296750739495E-002	1.6639899E-005	-3.2317176E-001	0
6.3068311E+003	2.036919969199516E+001	-3.2495505E-001	-5.152429782736911E-002	1.6743081E-005	-3.2517174E-001	0
6.3583247E+003	2.056919968694274E+001	-3.2701755E-001	-5.143140061429019E-002	1.6818971E-005	-3.2717180E-001	0
6.4046367E+003	2.076919968189031E+001	-3.2902631E-001	-5.137314278708431E-002	1.6903115E-005	-3.2917175E-001	0
6.4479092E+003	2.096919967683789E+001	-3.3099756E-001	-5.133409211633821E-002	1.6991458E-005	-3.3117178E-001	0
6.4856440E+003	2.116919967178546E+001	-3.3302993E-001	-5.134878263179460E-002	1.7100681E-005	-3.3317176E-001	0
6.5273101E+003	2.136919966673304E+001	-3.3497676E-001	-5.131926521228047E-002	1.7190761E-005	-3.3517176E-001	0
6.5665386E+003	2.156919966168061E+001	-3.3702436E-001	-5.132450790106491E-002	1.7297609E-005	-3.3717176E-001	0
6.6152051E+003	2.176919965662819E+001	-3.3903852E-001	-5.125139989043315E-002	1.7376198E-005	-3.3917177E-001	0
6.6584639E+003	2.196919965157576E+001	-3.4104156E-001	-5.121925531130483E-002	1.7467895E-005	-3.4117177E-001	0
6.6927896E+003	2.216919964652334E+001	-3.4300387E-001	-5.124976178113777E-002	1.7578866E-005	-3.4317178E-001	0
6.7305298E+003	2.236919964147091E+001	-3.4500548E-001	-5.125977963794148E-002	1.7684904E-005	-3.4517175E-001	0
6.7771299E+003	2.256919963641849E+001	-3.4700897E-001	-5.120293955823341E-002	1.7767879E-005	-3.4717175E-001	0
6.8133750E+003	2.276919963136606E+001	-3.4900609E-001	-5.122367122692051E-002	1.7877373E-005	-3.4917179E-001	0
6.8489736E+003	2.296919962631364E+001	-3.5102105E-001	-5.125162969427866E-002	1.7990402E-005	-3.5117176E-001	0
6.8914165E+003	2.316919962126121E+001	-3.5300055E-001	-5.122322125715151E-002	1.8081826E-005	-3.5317174E-001	0
6.9238179E+003	2.336919961620879E+001	-3.5503861E-001	-5.127786626762676E-002	1.8205623E-005	-3.5517177E-001	0
6.9627622E+003	2.356919961115636E+001	-3.5703152E-001	-5.127728171804979E-002	1.8307606E-005	-3.5717177E-001	0
6.9992495E+003	2.376919960610394E+001	-3.5901740E-001	-5.129369940237072E-002	1.8415330E-005	-3.5917175E-001	0
7.0427764E+003	2.396919960105151E+001	-3.6103380E-001	-5.126299382643579E-002	1.8507673E-005	-3.6117178E-001	0
7.0694458E+003	2.416919959599909E+001	-3.6301720E-001	-5.135016280802951E-002	1.8640992E-005	-3.6317179E-001	0
7.1095093E+003	2.436919959094666E+001	-3.6498800E-001	-5.133800204344884E-002	1.8737755E-005	-3.6517179E-001	0
7.1360225E+003	2.456919958589424E+001	-3.6700991E-001	-5.143059998467714E-002	1.8875540E-005	-3.6717176E-001	0
7.1752935E+003	2.476919958084181E+001	-3.6895397E-001	-5.142005385731774E-002	1.8971634E-005	-3.6917180E-001	0
7.2087749E+003	2.496919957578939E+001	-3.7099463E-001	-5.146431130496459E-002	1.9092982E-005	-3.7117177E-001	0
7.2419878E+003	2.516919957073696E+001	-3.7296885E-001	-5.150089466198848E-002	1.9208230E-005	-3.7317175E-001	0
7.2728564E+003	2.536919956568454E+001	-3.7500209E-001	-5.156186941478949E-002	1.9335808E-005	-3.7517175E-001	0
7.3076128E+003	2.556919956063211E+001	-3.7700218E-001	-5.159033212151831E-002	1.9449668E-005	-3.7717175E-001	0
7.3263521E+003	2.576919955557969E+001	-3.7903917E-001	-5.173641069931609E-002	1.9610126E-005	-3.7917179E-001	0
7.3651416E+003	2.596919955052726E+001	-3.8100848E-001	-5.173131584584745E-002	1.9710069E-005	-3.8117176E-001	0
7.3954673E+003	2.616919954547484E+001	-3.8302684E-001	-5.179210625274266E-002	1.9837767E-005	-3.8317177E-001	0
7.4274126E+003	2.636919954042241E+001	-3.8499209E-001	-5.183394474311087E-002	1.9955658E-005	-3.8517180E-001	0
7.4561069E+003	2.656919953536999E+001	-3.8703853E-001	-5.190892831333688E-002	2.0090756E-005	-3.8717178E-001	0
7.4813545E+003	2.676919953031756E+001	-3.8902164E-001	-5.199882434575465E-002	2.0228668E-005	-3.8917175E-001	0
7.5069326E+003	2.696919952526514E+001	-3.9099222E-001	-5.208415319391302E-002	2.0364500E-005	-3.9117178E-001	0
7.5429277E+003	2.716919952021271E+001	-3.9298677E-001	-5.210003104217154E-002	2.0474623E-005	-3.9317176E-001	0
7.5600957E+003	2.736919951516029E+001	-3.9500052E-001	-5.224808454017249E-002	2.0638021E-005	-3.9517179E-001	0
7.5857144E+003	2.756919951010786E+001	-3.9702207E-001	-5.233812472907640E-002	2.0779391E-005	-3.9717183E-001	0
7.6057383E+003	2.776919950505544E+001	-3.9903212E-001	-5.246461252998680E-002	2.0935066E-005	-3.9917180E-001	0
7.6448389E+003	2.796919950000301E+001	-4.0102223E-001	-5.245659652624335E-002	2.1036261E-005	-4.0117177E-001	0
7.6526763E+003	2.816919949495059E+001	-4.0299156E-001	-5.266021265671539E-002	2.1221622E-005	-4.0317181E-001	0
7.6805269E+003	2.836919948989816E+001	-4.0501031E-001	-5.273210098639636E-002	2.1357044E-005	-4.0517175E-001	0
7.6994092E+003	2.856919948484574E+001	-4.0701213E-001	-5.286277392076627E-002	2.1515791E-005	-4.0717179E-001	0
7.7258535E+003	2.876919947979331E+001	-4.0907609E-001	-5.294898335976095E-002	2.1660164E-005	-4.0917182E-001	0
7.7444204E+003	2.896919947474089E+001	-4.1103908E-001	-5.307551431564658E-002	2.1816111E-005	-4.1117182E-001	0
7.7644761E+003	2.916919946968846E+001	-4.1308755E-001	-5.320224335972568E-002	2.1977185E-005	-4.1317177E-001	0
7.7863237E+003	2.936919946463604E+001	-4.1501972E-001	-5.330111180662322E-002	2.2121012E-005	-4.1517180E-001	0
7.8073447E+003	2.956919945958362E+001	-4.1699773E-001	-5.341095555903141E-002	2.2272246E-005	-4.1717178E-001	0
7.8283950E+003	2.976919945453119E+001	-4.1905621E-001	-5.353028220261813E-002	2.2432198E-005	-4.1917178E-001	0
7.8522397E+003	2.996919944947877E+001	-4.2106608E-001	-5.362368971341713E-002	2.2579117E-005	-4.2117178E-001	0
7.8788438E+003	3.016919944442634E+001	-4.2305791E-001	-5.369543119718034E-002	2.2716276E-005	-4.2317182E-001	0
7.8866060E+003	3.036919943937392E+001	-4.2507684E-001	-5.389857784868157E-002	2.2911037E-005	-4.2517176E-001	0
7.8993599E+003	3.056919943432149E+001	-4.2705783E-001	-5.406233507299352E-002	2.3087743E-005	-4.2717180E-001	0
7.9251401E+003	3.076919942926907E+001	-4.2903295E-001	-5.413569118500251E-002	2.3225995E-005	-4.2917177E-001	0
7.9412808E+003	3.096919942421664E+001	-4.3108964E-001	-5.428464949192258E-002	2.3401550E-005	-4.3117180E-001	0
7.9560459E+003	3.116919941916422E+001	-4.3305323E-001	-5.443071069981464E-002	2.3571394E-005	-4.3317178E-001	0
7.9714868E+003	3.136919941411179E+001	-4.3505782E-001	-5.457674541886548E-002	2.3744040E-005	-4.3517175E-001	0
7.9943096E+003	3.156919940905937E+001	-4.3703905E-001	-5.466876793790021E-002	2.3892386E-005	-4.3717179E-001	0
8.0107642E+003	3.176919940400694E+001	-4.3902960E-001	-5.480496036870819E-002	2.4061001E-005	-4.3917179E-001	0
8.0311587E+003	3.196919939895452E+001	-4.4106770E-001	-5.491956066796355E-002	2.4223244E-005	-4.4117180E-001	0
8.0432329E+003	3.216919939390209E+001	-4.4307414E-001	-5.508657273743534E-002	2.4407436E-005	-4.4317180E-001	0
8.0625908E+003	3.236919938884967E+001	-4.4504941E-001	-5.519930313419455E-002	2.4566418E-005	-4.4517180E-001	0
8.0791079E+003	3.256919938379724E+001	-4.4709086E-001	-5.533913660334100E-002	2.4741623E-005	-4.4717175E-001	0
8.1033291E+003	3.276919937874482E+001	-4.4905427E-001	-5.541602312798388E-002	2.4884803E-005	-4.4917178E-001	0
8.1099897E+003	3.296919937369239E+001	-4.5104951E-001	-5.561653269790590E-002	2.5085810E-005	-4.5117182E-001	0
8.1330425E+003	3.316919936863997E+001	-4.5304596E-001	-5.570436503670617E-002	2.5236637E-005	-4.5317179E-001	0
8.1506875E+003	3.336919936358754E+001	-4.5505521E-001	-5.583028643404653E-002	2.5405863E-005	-4.5517176E-001	0
8.1687451E+003	3.356919935853512E+001	-4.5706531E-001	-5.595294044927498E-002	2.5574149E-005	-4.5717180E-001	0
8.1776250E+003	3.376919935348269E+001	-4.5903674E-001	-5.613325952706430E-002	2.5767229E-005	-4.5917177E-001	0
8.2113320E+003	3.396919934843027E+001	-4.6103960E-001	-5.614674986021218E-002	2.5885874E-005	-4.6117178E-001	0
8.2267305E+003	3.416919934337784E+001	-4.6305048E-001	-5.628609154457909E-002	2.6063302E-005	-4.6317181E-001	0
8.2404893E+003	3.436919933832542E+001	-4.6508729E-001	-5.643928241377505E-002	2.6249194E-005	-4.6517181E-001	0
8.2562881E+003	3.456919933327299E+001	-4.6705052E-001	-5.656906520966831E-002	2.6420612E-005	-4.6717176E-001	0
8.2773662E+003	3.476919932822057E+001	-4.6904206E-001	-5.666561801062557E-002	2.6578558E-005	-4.6917179E-001	0
8.3030352E+003	3.496919932316814E+001	-4.7105518E-001	-5.673289011483873E-002	2.6724321E-005	-4.7117183E-001	0
8.3173066E+003	3.516919931811572E+001	-4.7304043E-001	-5.687423242000500E-002	2.6903812E-005	-4.7317177E-001	0
8.3443701E+003	3.536919931306329E+001	-4.7502431E-001	-5.692751933514351E-002	2.7041955E-005	-4.7517177E-001	0
8.3582822E+003	3.556919930801087E+001	-4.7704229E-001	-5.707420421396761E-002	2.7226810E-005	-4.7717181E-001	0
8.3810801E+003	3.576919930295844E+001	-4.7905871E-001	-5.715954142238278E-002	2.7382775E-005	-4.7917184E-001	0
8.3978945E+003	3.596919929790602E+001	-4.8102704E-001	-5.727948241153327E-002	2.7552980E-005	-4.8117179E-001	0
8.4214346E+003	3.616919929285359E+001	-4.8302436E-001	-5.735654143675695E-002	2.7704607E-005	-4.8317179E-001	0
8.4467637E+003	3.636919928780117E+001	-4.8506218E-001	-5.742580073625859E-002	2.7855083E-005	-4.8517179E-001	0
8.4780449E+003	3.656919928274874E+001	-4.8702347E-001	-5.744525487851487E-002	2.7977187E-005	-4.8717177E-001	0
8.4975029E+003	3.676919927769632E+001	-4.8906535E-001	-5.755400788799192E-002	2.8147671E-005	-4.8917180E-001	0
8.5227109E+003	3.696919927264389E+001	-4.9104276E-001	-5.761579649582027E-002	2.8291819E-005	-4.9117184E-001	0
8.5494805E+003	3.716919926759147E+001	-4.9305919E-001	-5.767124877765327E-002	2.8435339E-005	-4.9317181E-001	0
8.5798457E+003	3.736919926253904E+001	-4.9509728E-001	-5.770468167156007E-002	2.8569431E-005	-4.9517179E-001	0
8.6027236E+003	3.756919925748662E+001	-4.9705487E-001	-5.777877740046655E-002	2.8719223E-005	-4.9717179E-001	0
8.6246689E+003	3.776919925243419E+001	-4.9903190E-001	-5.786099038435277E-002	2.8874480E-005	-4.9917179E-001	0
8.6547178E+003	3.796919924738177E+001	-5.0104159E-001	-5.789230689100178E-002	2.9006453E-005	-5.0117177E-001	0
8.6786201E+003	3.816919924232934E+001	-5.0303447E-001	-5.796249727549563E-002	2.9157134E-005	-5.0317180E-001	0
8.7157461E+003	3.836919923727692E+001	-5.0505257E-001	-5.794714052069605E-002	2.9266352E-005	-5.0517184E-001	0
8.7409639E+003	3.856919923222449E+001	-5.0703293E-001	-5.800652234126591E-002	2.9411218E-005	-5.0717181E-001	0
8.7697529E+003	3.876919922717207E+001	-5.0904262E-001	-5.804526597069248E-002	2.9547515E-005	-5.0917178E-001	0
8.8065225E+003	3.896919922211964E+001	-5.1105732E-001	-5.803168437796336E-002	2.9657516E-005	-5.1117182E-001	0
8.8366875E+003	3.916919921706722E+001	-5.1302201E-001	-5.805591837283389E-002	2.9783963E-005	-5.1317185E-001	0
8.8706738E+003	3.936919921201479E+001	-5.1504058E-001	-5.806104183807342E-002	2.9903793E-005	-5.1517177E-001	0
8.9098018E+003	3.956919920696237E+001	-5.1706034E-001	-5.803275281244524E-002	3.0006435E-005	-5.1717174E-001	0
8.9395664E+003	3.976919920190994E+001	-5.1906580E-001	-5.806386551519832E-002	3.0138966E-005	-5.1917183E-001	0
8.9771572E+003	3.996919919685752E+001	-5.2102804E-001	-5.803931627186021E-002	3.0240111E-005	-5.2117175E-001	0
9.0164326E+003	4.016919919180509E+001	-5.2307832E-001	-5.801389213807706E-002	3.0345809E-005	-5.2317178E-001	0
9.0502773E+003	4.036919918675267E+001	-5.2505422E-001	-5.801526414834457E-002	3.0461159E-005	-5.2517176E-001	0
9.0850547E+003	4.056919918170024E+001	-5.2703243E-001	-5.801092639571803E-002	3.0573639E-005	-5.2717185E-001	0
9.1358633E+003	4.076919917664782E+001	-5.2901345E-001	-5.790513930599417E-002	3.0632596E-005	-5.2917176E-001	0
9.1631338E+003	4.096919917159539E+001	-5.3104264E-001	-5.795425839633456E-002	3.0776184E-005	-5.3117180E-001	0
9.2112070E+003	4.116919916654297E+001	-5.3304654E-001	-5.786934842106342E-002	3.0847055E-005	-5.3317183E-001	0
9.2432705E+003	4.136919916149054E+001	-5.3502923E-001	-5.788310736422020E-002	3.0969153E-005	-5.3517181E-001	0
9.2902432E+003	4.156919915643812E+001	-5.3703314E-001	-5.780614644781068E-002	3.1043815E-005	-5.3717178E-001	0
9.3328896E+003	4.176919915138569E+001	-5.3906655E-001	-5.775987565762430E-002	3.1136417E-005	-5.3917181E-001	0
9.3762910E+003	4.196919914633327E+001	-5.4104179E-001	-5.770317861723739E-002	3.1219832E-005	-5.4117179E-001	0
9.4173525E+003	4.216919914128084E+001	-5.4306442E-001	-5.766635486600569E-002	3.1316544E-005	-5.4317182E-001	0
9.4634258E+003	4.236919913622842E+001	-5.4506278E-001	-5.759677515141359E-002	3.1393858E-005	-5.4517180E-001	0
9.5075820E+003	4.256919913117599E+001	-5.4700929E-001	-5.753400713277157E-002	3.1471638E-005	-5.4717183E-001	0
9.5476025E+003	4.276919912612357E+001	-5.4904437E-001	-5.750599160131556E-002	3.1573341E-005	-5.4917181E-001	0
9.5983350E+003	4.296919912107114E+001	-5.5104345E-001	-5.741031605395519E-002	3.1635580E-005	-5.5117178E-001	0
9.6405098E+003	4.316919911601872E+001	-5.5303586E-001	-5.736582900150378E-002	3.1725362E-005	-5.5317181E-001	0
9.6857314E+003	4.336919911096629E+001	-5.5506349E-001	-5.730733900730112E-002	3.1809210E-005	-5.5517179E-001	0
9.7398320E+003	4.356919910591387E+001	-5.5702651E-001	-5.719056418915275E-002	3.1856660E-005	-5.5717176E-001	0
9.7831074E+003	4.376919910086144E+001	-5.5901974E-001	-5.714132552628570E-002	3.1943127E-005	-5.5917180E-001	0
9.8333301E+003	4.396919909580902E+001	-5.6102794E-001	-5.705370611401372E-002	3.2008724E-005	-5.6117183E-001	0
9.8874531E+003	4.416919909075659E+001	-5.6303316E-001	-5.694420413745549E-002	3.2061474E-005	-5.6317180E-001	0
9.9319883E+003	4.436919908570417E+001	-5.6505036E-001	-5.689196890830350E-002	3.2146829E-005	-5.6517178E-001	0
9.9795273E+003	4.456919908065174E+001	-5.6704819E-001	-5.682114694349905E-002	3.2220327E-005	-5.6717181E-001	0
1.0030309E+004	4.476919907559932E+001	-5.6899267E-001	-5.672733744029834E-002	3.2277439E-005	-5.6917179E-001	0
1.0078687E+004	4.496919907054689E+001	-5.7100171E-001	-5.665437738007806E-002	3.2349748E-005	-5.7117176E-001	0
1.0133386E+004	4.516919906549447E+001	-5.7300460E-001	-5.654621221465139E-002	3.2401240E-005	-5.7317179E-001	0
1.0178161E+004	4.536919906044204E+001	-5.7501930E-001	-5.649540420672339E-002	3.2485947E-005	-5.7517183E-001	0
1.0237533E+004	4.556919905538962E+001	-5.7705629E-001	-5.636673216452448E-002	3.2526776E-005	-5.7717180E-001	0
1.0275600E+004	4.576919905033719E+001	-5.7902688E-001	-5.634969157006270E-002	3.2627984E-005	-5.7917184E-001	0
1.0335775E+004	4.596919904528477E+001	-5.8106136E-001	-5.621845980941448E-002	3.2666376E-005	-5.8117181E-001	0
