EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 02/19/2026 17:10:45.691
Technique started on : 02/19/2026 17:10:48.529
Loaded Setting File :  NONE
Saved on :
	File : Ni10Co10_2_19_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni10Co10
Initial state : 
Electrolyte : KOH (1M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
4.1430444E+003	1.316819987383496E+001	-2.5304443E-001	-6.107692672425480E-002	1.5455176E-005	-2.5319234E-001	0
4.2218823E+003	1.336819986878254E+001	-2.5503775E-001	-6.040854219140290E-002	1.5406458E-005	-2.5519237E-001	0
4.2935669E+003	1.356819986373011E+001	-2.5702891E-001	-5.986372740514795E-002	1.5386708E-005	-2.5719234E-001	0
4.3662139E+003	1.376819985867769E+001	-2.5899971E-001	-5.931905991516073E-002	1.5363619E-005	-2.5919235E-001	0
4.4403115E+003	1.396819985362527E+001	-2.6103100E-001	-5.878664132011246E-002	1.5345136E-005	-2.6119235E-001	0
4.5060132E+003	1.416819984857284E+001	-2.6304024E-001	-5.837538248390517E-002	1.5355075E-005	-2.6319236E-001	0
4.5857051E+003	1.436819984352042E+001	-2.6501426E-001	-5.779138719821419E-002	1.5315542E-005	-2.6519236E-001	0
4.6493765E+003	1.456819983846799E+001	-2.6697254E-001	-5.742114910944585E-002	1.5329870E-005	-2.6719236E-001	0
4.7304326E+003	1.476819983341557E+001	-2.6902759E-001	-5.687166719545367E-002	1.5300047E-005	-2.6919237E-001	0
4.7948467E+003	1.496819982836314E+001	-2.7104849E-001	-5.652912208903349E-002	1.5322134E-005	-2.7119234E-001	0
4.8676206E+003	1.516819982331072E+001	-2.7303863E-001	-5.609283018688260E-002	1.5315509E-005	-2.7319238E-001	0
4.9370474E+003	1.536819981825829E+001	-2.7503467E-001	-5.570833271162390E-002	1.5321722E-005	-2.7519235E-001	0
5.0099321E+003	1.556819981320587E+001	-2.7695563E-001	-5.528131516358886E-002	1.5310472E-005	-2.7719232E-001	0
5.0808691E+003	1.576819980815344E+001	-2.7902153E-001	-5.491610311601081E-002	1.5322776E-005	-2.7919236E-001	0
5.1502739E+003	1.596819980310102E+001	-2.8094840E-001	-5.455018791513733E-002	1.5325788E-005	-2.8119236E-001	0
5.2223535E+003	1.616819979804859E+001	-2.8312165E-001	-5.421341882961600E-002	1.5348993E-005	-2.8319237E-001	0
5.2907266E+003	1.636819979299617E+001	-2.8502285E-001	-5.387215514122490E-002	1.5354795E-005	-2.8519234E-001	0
5.3624624E+003	1.656819978794374E+001	-2.8701639E-001	-5.352324586944515E-002	1.5362049E-005	-2.8719234E-001	0
5.4326494E+003	1.676819978289132E+001	-2.8906825E-001	-5.320944379468162E-002	1.5381162E-005	-2.8919235E-001	0
5.4955278E+003	1.696819977783889E+001	-2.9100427E-001	-5.295292658482134E-002	1.5409527E-005	-2.9119235E-001	0
5.5686421E+003	1.716819977278647E+001	-2.9306379E-001	-5.262751388152376E-002	1.5423218E-005	-2.9319236E-001	0
5.6396768E+003	1.736819976773404E+001	-2.9503059E-001	-5.231338870540547E-002	1.5434051E-005	-2.9519233E-001	0
5.7043140E+003	1.756819976268162E+001	-2.9708797E-001	-5.208127787009387E-002	1.5472720E-005	-2.9719234E-001	0
5.7829370E+003	1.776819975762919E+001	-2.9907492E-001	-5.171678771683030E-002	1.5467194E-005	-2.9919237E-001	0
5.8518477E+003	1.796819975257677E+001	-3.0103236E-001	-5.144227800633172E-002	1.5485790E-005	-3.0119234E-001	0
5.9187100E+003	1.816819974752434E+001	-3.0305961E-001	-5.120365998640142E-002	1.5517760E-005	-3.0319238E-001	0
5.9868979E+003	1.836819974247192E+001	-3.0506715E-001	-5.095579773673353E-002	1.5544940E-005	-3.0519232E-001	0
6.0565186E+003	1.856819973741949E+001	-3.0703074E-001	-5.069426044160730E-002	1.5564696E-005	-3.0719236E-001	0
6.1229648E+003	1.876819973236707E+001	-3.0904400E-001	-5.047293522082641E-002	1.5598358E-005	-3.0919236E-001	0
6.1925981E+003	1.896819972731464E+001	-3.1103539E-001	-5.022696158246853E-002	1.5622363E-005	-3.1119233E-001	0
6.2569355E+003	1.916819972226222E+001	-3.1300858E-001	-5.002585986719943E-002	1.5658523E-005	-3.1319234E-001	0
6.3325059E+003	1.936819971720979E+001	-3.1503749E-001	-4.974926067378926E-002	1.5672882E-005	-3.1519237E-001	0
6.3957729E+003	1.956819971215737E+001	-3.1702060E-001	-4.956720705997292E-002	1.5713826E-005	-3.1719235E-001	0
6.4677485E+003	1.976819970710494E+001	-3.1901395E-001	-4.932380369188616E-002	1.5734982E-005	-3.1919235E-001	0
6.5300483E+003	1.996819970205252E+001	-3.2104689E-001	-4.916455108744178E-002	1.5784126E-005	-3.2119235E-001	0
6.6009883E+003	2.016819969700009E+001	-3.2302216E-001	-4.893542479041577E-002	1.5807227E-005	-3.2319233E-001	0
6.6650356E+003	2.036819969194767E+001	-3.2506576E-001	-4.877179764663098E-002	1.5854042E-005	-3.2519236E-001	0
6.7339438E+003	2.056819968689524E+001	-3.2703787E-001	-4.856557841307113E-002	1.5882782E-005	-3.2719234E-001	0
6.8046172E+003	2.076819968184282E+001	-3.2907340E-001	-4.836030929246937E-002	1.5914091E-005	-3.2919237E-001	0
6.8710303E+003	2.096819967679039E+001	-3.3103210E-001	-4.817794075197712E-002	1.5948444E-005	-3.3119234E-001	0
6.9382080E+003	2.116819967173797E+001	-3.3300251E-001	-4.799546450197034E-002	1.5982610E-005	-3.3319238E-001	0
7.0072310E+003	2.136819966668554E+001	-3.3499900E-001	-4.780761334467531E-002	1.6015503E-005	-3.3519235E-001	0
7.0677939E+003	2.156819966163312E+001	-3.3703563E-001	-4.768611214603069E-002	1.6071919E-005	-3.3719236E-001	0
7.1395420E+003	2.176819965658069E+001	-3.3902699E-001	-4.748581632071047E-002	1.6098973E-005	-3.3919236E-001	0
7.2064775E+003	2.196819965152827E+001	-3.4099782E-001	-4.731823732736440E-002	1.6135416E-005	-3.4119236E-001	0
7.2738994E+003	2.216819964647584E+001	-3.4302911E-001	-4.715890369495235E-002	1.6176877E-005	-3.4319237E-001	0
7.3393130E+003	2.236819964142342E+001	-3.4506080E-001	-4.701540664618709E-002	1.6223174E-005	-3.4519237E-001	0
7.4090781E+003	2.256819963637099E+001	-3.4710911E-001	-4.684916258100102E-002	1.6261771E-005	-3.4719235E-001	0
7.4701187E+003	2.276819963131857E+001	-3.4901756E-001	-4.672182213553067E-002	1.6306736E-005	-3.4919235E-001	0
7.5414307E+003	2.296819962626614E+001	-3.5106513E-001	-4.655152768326420E-002	1.6342618E-005	-3.5119238E-001	0
7.6110566E+003	2.316819962121372E+001	-3.5304618E-001	-4.638596212696236E-002	1.6376387E-005	-3.5319236E-001	0
7.6735088E+003	2.336819961616129E+001	-3.5503712E-001	-4.626789887498073E-002	1.6426822E-005	-3.5519233E-001	0
7.7389805E+003	2.356819961110887E+001	-3.5702237E-001	-4.613299787576719E-002	1.6470512E-005	-3.5719237E-001	0
7.8149272E+003	2.376819960605644E+001	-3.5907808E-001	-4.594771869141667E-002	1.6498818E-005	-3.5919237E-001	0
7.8738525E+003	2.396819960100402E+001	-3.6105695E-001	-4.585518287742918E-002	1.6556332E-005	-3.6119235E-001	0
7.9353628E+003	2.416819959595159E+001	-3.6304221E-001	-4.574991806379622E-002	1.6609150E-005	-3.6319238E-001	0
8.0039165E+003	2.436819959089917E+001	-3.6499789E-001	-4.560241279880717E-002	1.6644784E-005	-3.6519235E-001	0
8.0687319E+003	2.456819958584674E+001	-3.6700037E-001	-4.548426989419485E-002	1.6692744E-005	-3.6719239E-001	0
8.1377832E+003	2.476819958079432E+001	-3.6897248E-001	-4.534066208588627E-002	1.6729457E-005	-3.6919236E-001	0
8.2015703E+003	2.496819957574189E+001	-3.7102753E-001	-4.523859864239133E-002	1.6784765E-005	-3.7119240E-001	0
8.2682002E+003	2.516819957068947E+001	-3.7302527E-001	-4.511565539527629E-002	1.6829279E-005	-3.7319237E-001	0
8.3348643E+003	2.536819956563704E+001	-3.7504044E-001	-4.499658652768174E-002	1.6875540E-005	-3.7519234E-001	0
8.3894209E+003	2.556819956058462E+001	-3.7702316E-001	-4.494030724222575E-002	1.6943537E-005	-3.7719235E-001	0
8.4596875E+003	2.576819955553219E+001	-3.7904000E-001	-4.480543683173216E-002	1.6983053E-005	-3.7919235E-001	0
8.5295830E+003	2.596819955047977E+001	-3.8105708E-001	-4.467476308879026E-002	1.7023634E-005	-3.8119239E-001	0
8.5846719E+003	2.616819954542734E+001	-3.8301322E-001	-4.461594071168495E-002	1.7088496E-005	-3.8319239E-001	0
8.6511963E+003	2.636819954037492E+001	-3.8505900E-001	-4.450933631803060E-002	1.7138720E-005	-3.8519236E-001	0
8.7253281E+003	2.656819953532249E+001	-3.8700980E-001	-4.435475439740277E-002	1.7165725E-005	-3.8719234E-001	0
8.7787217E+003	2.676819953027007E+001	-3.8904878E-001	-4.431724736795406E-002	1.7241571E-005	-3.8919237E-001	0
8.8484482E+003	2.696819952521764E+001	-3.9105502E-001	-4.419475817068748E-002	1.7282582E-005	-3.9119241E-001	0
8.9070879E+003	2.716819952016522E+001	-3.9304474E-001	-4.412718914536867E-002	1.7343960E-005	-3.9319238E-001	0
8.9812529E+003	2.736819951511279E+001	-3.9508304E-001	-4.398974606977402E-002	1.7379603E-005	-3.9519235E-001	0
9.0368564E+003	2.756819951006037E+001	-3.9700907E-001	-4.393220920740837E-002	1.7441485E-005	-3.9719239E-001	0
9.1117168E+003	2.776819950500794E+001	-3.9905331E-001	-4.379562429936990E-002	1.7476788E-005	-3.9919236E-001	0
9.1604609E+003	2.796819949995552E+001	-4.0101966E-001	-4.377723418444368E-002	1.7555532E-005	-4.0119237E-001	0
9.2371670E+003	2.816819949490309E+001	-4.0303484E-001	-4.363186498776583E-002	1.7585162E-005	-4.0319237E-001	0
9.2976504E+003	2.836819948985067E+001	-4.0498123E-001	-4.355737246185454E-002	1.7639919E-005	-4.0519240E-001	0
9.3823662E+003	2.858819948429300E+001	-4.0719745E-001	-4.340029121674625E-002	1.7672488E-005	-4.0739235E-001	0
9.4746777E+003	2.880819947873533E+001	-4.0945572E-001	-4.321579228587177E-002	1.7694952E-005	-4.0959239E-001	0
9.5419297E+003	2.900819947368291E+001	-4.1148451E-001	-4.312382548437138E-002	1.7744786E-005	-4.1159236E-001	0
9.6020098E+003	2.920819946863048E+001	-4.1349071E-001	-4.306293323703625E-002	1.7806124E-005	-4.1359237E-001	0
9.6602148E+003	2.940819946357806E+001	-4.1552484E-001	-4.301403907271295E-002	1.7873403E-005	-4.1559237E-001	0
9.7188066E+003	2.960819945852563E+001	-4.1745126E-001	-4.295293530533723E-002	1.7930757E-005	-4.1759241E-001	0
9.7933867E+003	2.980819945347321E+001	-4.1956633E-001	-4.284180235936008E-002	1.7974979E-005	-4.1959235E-001	0
9.8584648E+003	3.000819944842078E+001	-4.2142898E-001	-4.274793258074100E-002	1.8015218E-005	-4.2159238E-001	0
9.9163203E+003	3.020819944336836E+001	-4.2351264E-001	-4.270865004789501E-002	1.8087652E-005	-4.2359242E-001	0
9.9818740E+003	3.040819943831593E+001	-4.2548880E-001	-4.262614555449934E-002	1.8136947E-005	-4.2559236E-001	0
1.0035949E+004	3.060819943326351E+001	-4.2752773E-001	-4.259963058328053E-002	1.8212524E-005	-4.2759237E-001	0
1.0095575E+004	3.080819942821108E+001	-4.2947564E-001	-4.254097619770814E-002	1.8270313E-005	-4.2959240E-001	0
1.0161957E+004	3.100819942315866E+001	-4.3149674E-001	-4.246197355849896E-002	1.8322204E-005	-4.3159238E-001	0
1.0216471E+004	3.120819941810623E+001	-4.3347704E-001	-4.242923594810610E-002	1.8392100E-005	-4.3359238E-001	0
1.0281028E+004	3.140819941305381E+001	-4.3543983E-001	-4.235372210793675E-002	1.8442497E-005	-4.3559238E-001	0
1.0344133E+004	3.160819940800138E+001	-4.3748066E-001	-4.229263641397407E-002	1.8502211E-005	-4.3759239E-001	0
1.0408072E+004	3.180819940294896E+001	-4.3944210E-001	-4.222127801792544E-002	1.8553807E-005	-4.3959236E-001	0
1.0461435E+004	3.200819939789653E+001	-4.4143754E-001	-4.219665296524627E-002	1.8627186E-005	-4.4159240E-001	0
1.0535009E+004	3.220819939284411E+001	-4.4348839E-001	-4.209663340681433E-002	1.8669369E-005	-4.4359237E-001	0
1.0604118E+004	3.240819938779168E+001	-4.4549251E-001	-4.201127173560687E-002	1.8715707E-005	-4.4559240E-001	0
1.0654537E+004	3.260819938273926E+001	-4.4756013E-001	-4.200653051677683E-002	1.8800449E-005	-4.4759238E-001	0
1.0720338E+004	3.280819937768683E+001	-4.4950992E-001	-4.193057469937025E-002	1.8848210E-005	-4.4959235E-001	0
1.0773808E+004	3.300819937263441E+001	-4.5144486E-001	-4.190207294968770E-002	1.8916475E-005	-4.5159239E-001	0
1.0846149E+004	3.320819936758198E+001	-4.5352155E-001	-4.181405894543833E-002	1.8963578E-005	-4.5359239E-001	0
1.0895898E+004	3.340819936252956E+001	-4.5552659E-001	-4.180716327866719E-002	1.9044275E-005	-4.5559239E-001	0
1.0960712E+004	3.360819935747713E+001	-4.5741734E-001	-4.173244947362734E-002	1.9089146E-005	-4.5759240E-001	0
1.1032783E+004	3.380819935242471E+001	-4.5950532E-001	-4.164908455933981E-002	1.9137977E-005	-4.5959240E-001	0
1.1076688E+004	3.400819934737228E+001	-4.6146867E-001	-4.166125206096211E-002	1.9225363E-005	-4.6159235E-001	0
1.1146095E+004	3.420819934231986E+001	-4.6344754E-001	-4.157936531214079E-002	1.9269855E-005	-4.6359238E-001	0
1.1204593E+004	3.440819933726743E+001	-4.6548927E-001	-4.154450505076485E-002	1.9338520E-005	-4.6559241E-001	0
1.1258748E+004	3.460819933221501E+001	-4.6744797E-001	-4.151864594287846E-002	1.9407807E-005	-4.6759239E-001	0
1.1333235E+004	3.480819932716258E+001	-4.6950600E-001	-4.142735779043616E-002	1.9450394E-005	-4.6959236E-001	0
1.1389767E+004	3.500819932211016E+001	-4.7147575E-001	-4.139468036623681E-002	1.9516589E-005	-4.7159240E-001	0
1.1436066E+004	3.520819931705773E+001	-4.7343832E-001	-4.139870461187373E-002	1.9599733E-005	-4.7359237E-001	0
1.1505440E+004	3.540819931200531E+001	-4.7549438E-001	-4.132778681666849E-002	1.9651130E-005	-4.7559237E-001	0
1.1567100E+004	3.560819930695288E+001	-4.7749367E-001	-4.128032894261285E-002	1.9711097E-005	-4.7759241E-001	0
1.1622406E+004	3.580819930190046E+001	-4.7948465E-001	-4.125519450980937E-002	1.9781233E-005	-4.7959241E-001	0
1.1681484E+004	3.600819929684803E+001	-4.8147625E-001	-4.121704374243626E-002	1.9845027E-005	-4.8159236E-001	0
1.1747040E+004	3.620819929179561E+001	-4.8342985E-001	-4.115333140388444E-002	1.9894749E-005	-4.8359239E-001	0
1.1809103E+004	3.640819928674318E+001	-4.8547813E-001	-4.111050123685683E-002	1.9958250E-005	-4.8559242E-001	0
1.1856054E+004	3.660819928169076E+001	-4.8742497E-001	-4.111190515732953E-002	2.0038970E-005	-4.8759237E-001	0
1.1924272E+004	3.680819927663833E+001	-4.8945412E-001	-4.104687607833440E-002	2.0090563E-005	-4.8959237E-001	0
1.1993253E+004	3.700819927158591E+001	-4.9150223E-001	-4.098156012374027E-002	2.0142528E-005	-4.9159241E-001	0
1.2042797E+004	3.720819926653348E+001	-4.9348655E-001	-4.097773509402084E-002	2.0221962E-005	-4.9359244E-001	0
1.2105527E+004	3.740819926148106E+001	-4.9548545E-001	-4.093051228625810E-002	2.0280473E-005	-4.9559239E-001	0
1.2152000E+004	3.760819925642863E+001	-4.9750394E-001	-4.094008733692636E-002	2.0367854E-005	-4.9759236E-001	0
1.2224535E+004	3.780819925137621E+001	-4.9950957E-001	-4.086123104523987E-002	2.0410576E-005	-4.9959239E-001	0
1.2276747E+004	3.800819924632378E+001	-5.0144392E-001	-4.084501479559133E-002	2.0481484E-005	-5.0159234E-001	0
1.2345896E+004	3.820819924127136E+001	-5.0343853E-001	-4.077780217168817E-002	2.0529116E-005	-5.0359237E-001	0
1.2399609E+004	3.840819923621893E+001	-5.0545901E-001	-4.076410701700062E-002	2.0604586E-005	-5.0559247E-001	0
1.2471027E+004	3.860819923116651E+001	-5.0750005E-001	-4.069432669505063E-002	2.0652373E-005	-5.0759238E-001	0
1.2523676E+004	3.880819922611408E+001	-5.0948852E-001	-4.068202859708356E-002	2.0727026E-005	-5.0959235E-001	0
1.2579547E+004	3.900819922106166E+001	-5.1144677E-001	-4.065700941782469E-002	2.0793896E-005	-5.1159239E-001	0
1.2644579E+004	3.920819921600923E+001	-5.1343983E-001	-4.060552966313175E-002	2.0848496E-005	-5.1359236E-001	0
1.2702803E+004	3.940819921095681E+001	-5.1552719E-001	-4.058373437417234E-002	2.0922018E-005	-5.1559234E-001	0
1.2772324E+004	3.960819920590438E+001	-5.1749802E-001	-4.051713633816685E-002	2.0967538E-005	-5.1759237E-001	0
1.2827380E+004	3.980819920085196E+001	-5.1941258E-001	-4.049249082569317E-002	2.1032309E-005	-5.1959240E-001	0
1.2883073E+004	4.000819919579953E+001	-5.2147543E-001	-4.047756355605353E-002	2.1108055E-005	-5.2159238E-001	0
1.2947350E+004	4.020819919074711E+001	-5.2354157E-001	-4.043619611111515E-002	2.1170030E-005	-5.2359235E-001	0
1.2998592E+004	4.040819918569468E+001	-5.2549458E-001	-4.042703752160959E-002	2.1244188E-005	-5.2559239E-001	0
1.3060319E+004	4.060819918064226E+001	-5.2748066E-001	-4.038803682814623E-002	2.1303909E-005	-5.2759242E-001	0
1.3134453E+004	4.080819917558983E+001	-5.2950478E-001	-4.031418562104383E-002	2.1346554E-005	-5.2959239E-001	0
1.3182291E+004	4.100819917053741E+001	-5.3145117E-001	-4.031553787370407E-002	2.1425740E-005	-5.3159243E-001	0
1.3248506E+004	4.120819916548498E+001	-5.3342491E-001	-4.026302450591002E-002	2.1477301E-005	-5.3359240E-001	0
1.3305707E+004	4.140819916043256E+001	-5.3543121E-001	-4.024071955489508E-002	2.1546137E-005	-5.3559244E-001	0
1.3364532E+004	4.160819915538013E+001	-5.3751361E-001	-4.021941238878068E-002	2.1618482E-005	-5.3759235E-001	0
1.3427331E+004	4.180819915032771E+001	-5.3947550E-001	-4.017741731426094E-002	2.1674732E-005	-5.3959239E-001	0
1.3478241E+004	4.200819914527528E+001	-5.4151249E-001	-4.017679102569949E-002	2.1756234E-005	-5.4159242E-001	0
1.3535704E+004	4.220819914022286E+001	-5.4340333E-001	-4.014592249260037E-002	2.1815427E-005	-5.4359233E-001	0
1.3593688E+004	4.240819913517043E+001	-5.4541087E-001	-4.012236062753022E-002	2.1883172E-005	-5.4559243E-001	0
1.3657934E+004	4.260819913011801E+001	-5.4751259E-001	-4.008751439063674E-002	2.1948419E-005	-5.4759246E-001	0
1.3719226E+004	4.280819912506558E+001	-5.4950470E-001	-4.005362449320521E-002	2.2009655E-005	-5.4959244E-001	0
1.3776938E+004	4.300819912001316E+001	-5.5155396E-001	-4.003458505769852E-002	2.2081234E-005	-5.5159235E-001	0
1.3836462E+004	4.320819911496073E+001	-5.5345815E-001	-3.999997589387672E-002	2.2138312E-005	-5.5359238E-001	0
1.3901656E+004	4.340819910990831E+001	-5.5550647E-001	-3.995973256980463E-002	2.2197890E-005	-5.5559248E-001	0
1.3955815E+004	4.360819910485588E+001	-5.5742860E-001	-3.994238687427859E-002	2.2265029E-005	-5.5759233E-001	0
1.4019004E+004	4.380819909980346E+001	-5.5951411E-001	-3.991111729725942E-002	2.2330833E-005	-5.5959237E-001	0
1.4072207E+004	4.400819909475103E+001	-5.6139702E-001	-3.989402679362186E-002	2.2396387E-005	-5.6159246E-001	0
1.4128548E+004	4.420819908969861E+001	-5.6351554E-001	-3.988488809661764E-002	2.2475755E-005	-5.6359237E-001	0
1.4182639E+004	4.440819908464618E+001	-5.6547022E-001	-3.987059261873704E-002	2.2545633E-005	-5.6559241E-001	0
1.4243991E+004	4.460819907959376E+001	-5.6748009E-001	-3.983996343870738E-002	2.2608387E-005	-5.6759238E-001	0
1.4288155E+004	4.480819907454134E+001	-5.6941485E-001	-3.985223054221654E-002	2.2692451E-005	-5.6959248E-001	0
1.4354616E+004	4.500819906948891E+001	-5.7145733E-001	-3.981000435134174E-002	2.2749718E-005	-5.7159239E-001	0
1.4426256E+004	4.520819906443649E+001	-5.7349187E-001	-3.975334092013766E-002	2.2798218E-005	-5.7359236E-001	0
1.4475541E+004	4.540819905938406E+001	-5.7546413E-001	-3.975423918023280E-002	2.2877139E-005	-5.7559246E-001	0
1.4527533E+004	4.560819905433164E+001	-5.7743073E-001	-3.974733525008617E-002	2.2951333E-005	-5.7759231E-001	0
1.4606810E+004	4.580819904927921E+001	-5.7954139E-001	-3.967611093571408E-002	2.2993949E-005	-5.7959241E-001	0
1.4655817E+004	4.600819904422679E+001	-5.8149439E-001	-3.967669576827781E-002	2.3071776E-005	-5.8159244E-001	0
1.4710723E+004	4.620819903917436E+001	-5.8354497E-001	-3.966800124482664E-002	2.3148063E-005	-5.8359241E-001	0
1.4764121E+004	4.640819903412194E+001	-5.8540756E-001	-3.965068723274678E-002	2.3211813E-005	-5.8559239E-001	0
