EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 01/29/2026 17:45:27.294
Technique started on : 01/29/2026 17:45:30.132
Loaded Setting File :  NONE
Saved on :
	File : PtPdNiCoCr_oxidized_IR_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : PtPdNiCoCr
Initial state : 
Electrolyte : KOH (1 M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.000              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
4.9305947E+003	2.096759967680555E+001	-3.3103549E-001	-6.713905926770590E-002	2.2225411E-005	-3.3105716E-001	0
4.9672290E+003	2.116759967175312E+001	-3.3304417E-001	-6.704828188260420E-002	2.2330039E-005	-3.3305708E-001	0
5.0102529E+003	2.136759966670070E+001	-3.3508748E-001	-6.688035045309060E-002	2.2410768E-005	-3.3505693E-001	0
5.0505898E+003	2.156759966164827E+001	-3.3706090E-001	-6.673693804855951E-002	2.2494412E-005	-3.3705685E-001	0
5.0865522E+003	2.176759965659585E+001	-3.3905369E-001	-6.665687849048207E-002	2.2600261E-005	-3.3905673E-001	0
5.1237549E+003	2.196759965154342E+001	-3.4108549E-001	-6.656943877331079E-002	2.2705870E-005	-3.4105662E-001	0
5.1606084E+003	2.216759964649100E+001	-3.4299636E-001	-6.646432506043043E-002	2.2797021E-005	-3.4305650E-001	0
5.2026230E+003	2.236759964143857E+001	-3.4509695E-001	-6.633133601445829E-002	2.2890741E-005	-3.4505638E-001	0
5.2343726E+003	2.256759963638615E+001	-3.4705725E-001	-6.630350657329037E-002	2.3011113E-005	-3.4705630E-001	0
5.2814883E+003	2.276749963133625E+001	-3.4906340E-001	-6.609186498248121E-002	2.3070252E-005	-3.4905598E-001	0
5.3117544E+003	2.296739962628635E+001	-3.5108253E-001	-6.609540299592698E-002	2.3204942E-005	-3.5105607E-001	0
5.3537427E+003	2.316739962123393E+001	-3.5306066E-001	-6.594651046920730E-002	2.3283119E-005	-3.5305598E-001	0
5.3890718E+003	2.336739961618150E+001	-3.5507417E-001	-6.588781423879420E-002	2.3395061E-005	-3.5505587E-001	0
5.4264780E+003	2.356739961112908E+001	-3.5709286E-001	-6.580563891275726E-002	2.3498724E-005	-3.5705578E-001	0
5.4617993E+003	2.376739960607665E+001	-3.5906589E-001	-6.574132172982139E-002	2.3605466E-005	-3.5905564E-001	0
5.5006934E+003	2.396739960102423E+001	-3.6105931E-001	-6.563887124260248E-002	2.3699526E-005	-3.6105555E-001	0
5.5327637E+003	2.416739959597180E+001	-3.6305800E-001	-6.561964769718869E-002	2.3823739E-005	-3.6305544E-001	0
5.5711182E+003	2.436739959091938E+001	-3.6509153E-001	-6.553290117122335E-002	2.3925508E-005	-3.6505535E-001	0
5.6014443E+003	2.456739958586695E+001	-3.6704081E-001	-6.552610008094617E-002	2.4050752E-005	-3.6705521E-001	0
5.6385449E+003	2.476739958081453E+001	-3.6900726E-001	-6.544370455308401E-002	2.4149202E-005	-3.6905509E-001	0
5.6738403E+003	2.496739957576210E+001	-3.7102482E-001	-6.539218247416201E-002	2.4262123E-005	-3.7105501E-001	0
5.7084458E+003	2.516739957070968E+001	-3.7308955E-001	-6.535746342430759E-002	2.4384186E-005	-3.7305486E-001	0
5.7425938E+003	2.536739956565725E+001	-3.7508893E-001	-6.531698780362394E-002	2.4499679E-005	-3.7505478E-001	0
5.7724893E+003	2.556739956060483E+001	-3.7705517E-001	-6.531933581407967E-002	2.4628993E-005	-3.7705463E-001	0
5.8084165E+003	2.576739955555240E+001	-3.7906832E-001	-6.526190242328811E-002	2.4738720E-005	-3.7905458E-001	0
5.8406777E+003	2.596739955049998E+001	-3.8107082E-001	-6.524427944969577E-002	2.4862691E-005	-3.8105443E-001	0
5.8727368E+003	2.616739954544755E+001	-3.8304833E-001	-6.522484174496629E-002	2.4984267E-005	-3.8305435E-001	0
5.9046255E+003	2.636729954039765E+001	-3.8504875E-001	-6.521137560747303E-002	2.5109559E-005	-3.8505355E-001	0
5.9348276E+003	2.656719953534775E+001	-3.8707864E-001	-6.522154712853079E-002	2.5245869E-005	-3.8705409E-001	0
5.9702798E+003	2.676719953029533E+001	-3.8909754E-001	-6.517241181765590E-002	2.5358426E-005	-3.8905400E-001	0
6.0062129E+003	2.696719952524290E+001	-3.9102918E-001	-6.510411721364884E-002	2.5457610E-005	-3.9105389E-001	0
6.0299692E+003	2.716719952019048E+001	-3.9306656E-001	-6.518550071276108E-002	2.5622241E-005	-3.9305380E-001	0
6.0647695E+003	2.736719951513805E+001	-3.9507523E-001	-6.514265947783027E-002	2.5736252E-005	-3.9505371E-001	0
6.0967676E+003	2.756719951008563E+001	-3.9703366E-001	-6.512199235708371E-002	2.5855623E-005	-3.9705357E-001	0
6.1229321E+003	2.776719950503320E+001	-3.9908284E-001	-6.517838736068954E-002	2.6011576E-005	-3.9905345E-001	0
6.1570166E+003	2.796719949998078E+001	-4.0106815E-001	-6.514001659660378E-002	2.6125586E-005	-4.0105337E-001	0
6.1873672E+003	2.816719949492835E+001	-4.0307558E-001	-6.514492454302934E-002	2.6258327E-005	-4.0305322E-001	0
6.2172754E+003	2.836719948987593E+001	-4.0503505E-001	-6.514671323989873E-002	2.6386702E-005	-4.0505317E-001	0
6.2486035E+003	2.856719948482350E+001	-4.0704820E-001	-6.514226426972280E-002	2.6516042E-005	-4.0705302E-001	0
6.2824258E+003	2.876719947977108E+001	-4.0908766E-001	-6.511619437302230E-002	2.6638232E-005	-4.0905294E-001	0
6.3043936E+003	2.896719947471865E+001	-4.1105962E-001	-6.520208909573322E-002	2.6801947E-005	-4.1105279E-001	0
6.3344912E+003	2.916719946966623E+001	-4.1308397E-001	-6.521186347926222E-002	2.6937976E-005	-4.1305268E-001	0
6.3630879E+003	2.936719946461380E+001	-4.1511351E-001	-6.523774503022750E-002	2.7081069E-005	-4.1505259E-001	0
6.3972109E+003	2.956719945956138E+001	-4.1706383E-001	-6.519463665935479E-002	2.7190325E-005	-4.1705245E-001	0
6.4272622E+003	2.976719945450895E+001	-4.1910052E-001	-6.520669379951616E-002	2.7328160E-005	-4.1905239E-001	0
6.4557280E+003	2.996719944945653E+001	-4.2107823E-001	-6.522552084595878E-002	2.7465047E-005	-4.2105225E-001	0
6.4895410E+003	3.016709944440663E+001	-4.2311546E-001	-6.519959660247787E-002	2.7586957E-005	-4.2305258E-001	0
6.5142324E+003	3.036699943935673E+001	-4.2507121E-001	-6.525269143131318E-002	2.7737040E-005	-4.2505205E-001	0
6.5447007E+003	3.056699943430431E+001	-4.2711636E-001	-6.526140763810795E-002	2.7874215E-005	-4.2705193E-001	0
6.5790195E+003	3.076699942925188E+001	-4.2907628E-001	-6.521888179947410E-002	2.7983875E-005	-4.2905182E-001	0
6.6105049E+003	3.096699942419946E+001	-4.3111700E-001	-6.521695350769874E-002	2.8116137E-005	-4.3105167E-001	0
6.6396812E+003	3.116699941914703E+001	-4.3306205E-001	-6.522331979598739E-002	2.8245744E-005	-4.3305162E-001	0
6.6718574E+003	3.136699941409461E+001	-4.3507138E-001	-6.520993507344763E-002	2.8370976E-005	-4.3505147E-001	0
6.7025972E+003	3.156699940904218E+001	-4.3710533E-001	-6.521432226747614E-002	2.8505528E-005	-4.3705139E-001	0
6.7288438E+003	3.176699940398976E+001	-4.3913415E-001	-6.526145529183602E-002	2.8658535E-005	-4.3905127E-001	0
6.7610742E+003	3.196699939893733E+001	-4.4110039E-001	-6.524117082587599E-002	2.8777906E-005	-4.4105116E-001	0
6.7968149E+003	3.216699939388491E+001	-4.4311988E-001	-6.519522695525526E-002	2.8889301E-005	-4.4305104E-001	0
6.8231289E+003	3.236699938883248E+001	-4.4510671E-001	-6.523498381876625E-002	2.9036530E-005	-4.4505095E-001	0
6.8560898E+003	3.256699938378006E+001	-4.4714066E-001	-6.521802991860937E-002	2.9161632E-005	-4.4705084E-001	0
6.8844194E+003	3.276699937872763E+001	-4.4910780E-001	-6.523539161873479E-002	2.9297724E-005	-4.4905069E-001	0
6.9164570E+003	3.296699937367521E+001	-4.5108613E-001	-6.521924689587399E-002	2.9419498E-005	-4.5105061E-001	0
6.9505830E+003	3.316699936862278E+001	-4.5308793E-001	-6.518703789234825E-002	2.9535460E-005	-4.5305052E-001	0
6.9871641E+003	3.336699936357036E+001	-4.5509714E-001	-6.513331115854037E-002	2.9641984E-005	-4.5505038E-001	0
7.0178428E+003	3.356699935851793E+001	-4.5709538E-001	-6.513331837259442E-002	2.9772140E-005	-4.5705032E-001	0
7.0486982E+003	3.376689935346803E+001	-4.5912665E-001	-6.513637389781740E-002	2.9905845E-005	-4.5905042E-001	0
7.0774409E+003	3.396679934841814E+001	-4.6108225E-001	-6.514816121419986E-002	3.0038660E-005	-4.6105006E-001	0
7.1135518E+003	3.416679934336571E+001	-4.6310195E-001	-6.510136922707366E-002	3.0148571E-005	-4.6304998E-001	0
7.1445615E+003	3.436679933831329E+001	-4.6509877E-001	-6.509829304485129E-002	3.0277137E-005	-4.6504983E-001	0
7.1839180E+003	3.456679933326086E+001	-4.6708328E-001	-6.501790207901476E-002	3.0368774E-005	-4.6704978E-001	0
7.2215913E+003	3.476679932820844E+001	-4.6914136E-001	-6.496370817131303E-002	3.0477162E-005	-4.6904960E-001	0
7.2534180E+003	3.496679932315601E+001	-4.7110164E-001	-6.494891726308383E-002	3.0597541E-005	-4.7104949E-001	0
7.2917886E+003	3.516679931810359E+001	-4.7316936E-001	-6.489071107042899E-002	3.0704297E-005	-4.7304940E-001	0
7.3263638E+003	3.536679931305116E+001	-4.7508490E-001	-6.484593248602977E-002	3.0807325E-005	-4.7504926E-001	0
7.3615659E+003	3.556679930799874E+001	-4.7707322E-001	-6.480594190754130E-002	3.0917181E-005	-4.7704920E-001	0
7.4009771E+003	3.576679930294631E+001	-4.7910249E-001	-6.473503288466589E-002	3.1014715E-005	-4.7904906E-001	0
7.4446758E+003	3.596679929789389E+001	-4.8116022E-001	-6.463145571676354E-002	3.1098087E-005	-4.8104897E-001	0
7.4729258E+003	3.616679929284146E+001	-4.8308235E-001	-6.464433836615535E-002	3.1228537E-005	-4.8304886E-001	0
7.5123652E+003	3.636679928778904E+001	-4.8508954E-001	-6.457214745959033E-002	3.1323274E-005	-4.8504874E-001	0
7.5494634E+003	3.656679928273661E+001	-4.8707104E-001	-6.451730482183132E-002	3.1424512E-005	-4.8704863E-001	0
7.5882358E+003	3.676679927768419E+001	-4.8908505E-001	-6.445306433784981E-002	3.1523032E-005	-4.8904848E-001	0
7.6286226E+003	3.696679927263176E+001	-4.9112046E-001	-6.437865551402755E-002	3.1617674E-005	-4.9104843E-001	0
7.6710776E+003	3.716679926757934E+001	-4.9306232E-001	-6.427549438491920E-002	3.1691823E-005	-4.9304828E-001	0
7.7036450E+003	3.736669926252944E+001	-4.9504212E-001	-6.426076401485847E-002	3.1811785E-005	-4.9504825E-001	0
7.7457461E+003	3.756659925747954E+001	-4.9710998E-001	-6.417845039472159E-002	3.1903750E-005	-4.9704811E-001	0
7.7880029E+003	3.776659925242711E+001	-4.9912843E-001	-6.408940104011640E-002	3.1988842E-005	-4.9904796E-001	0
7.8307935E+003	3.796659924737469E+001	-5.0108880E-001	-6.398952942153646E-002	3.2064436E-005	-5.0104797E-001	0
7.8704712E+003	3.816659924232226E+001	-5.0311846E-001	-6.392481911329827E-002	3.2161755E-005	-5.0304776E-001	0
7.9048379E+003	3.836659923726984E+001	-5.0506246E-001	-6.389282899063997E-002	3.2269869E-005	-5.0504774E-001	0
7.9590020E+003	3.856659923221741E+001	-5.0712866E-001	-6.371761903287143E-002	3.2313030E-005	-5.0704759E-001	0
7.9923276E+003	3.876659922716499E+001	-5.0910705E-001	-6.369947051827951E-002	3.2429849E-005	-5.0904745E-001	0
8.0416685E+003	3.896659922211256E+001	-5.1106542E-001	-6.355216363423773E-002	3.2479315E-005	-5.1104736E-001	0
8.0813618E+003	3.916659921706014E+001	-5.1314324E-001	-6.349712476617908E-002	3.2583121E-005	-5.1304722E-001	0
8.1236689E+003	3.936659921200771E+001	-5.1511264E-001	-6.340886517628486E-002	3.2662709E-005	-5.1504719E-001	0
8.1698604E+003	3.956659920695529E+001	-5.1709443E-001	-6.329293340674735E-002	3.2728425E-005	-5.1704705E-001	0
8.2152578E+003	3.976659920190286E+001	-5.1916385E-001	-6.319507305687733E-002	3.2808599E-005	-5.1904690E-001	0
8.2575547E+003	3.996659919685044E+001	-5.2109504E-001	-6.310524760171046E-002	3.2883832E-005	-5.2104682E-001	0
8.2997900E+003	4.016659919179801E+001	-5.2310944E-001	-6.302682811535854E-002	3.2969929E-005	-5.2304667E-001	0
8.3504336E+003	4.036659918674559E+001	-5.2508211E-001	-6.288082013540219E-002	3.3017594E-005	-5.2504659E-001	0
8.3904541E+003	4.056659918169316E+001	-5.2709097E-001	-6.282031294613111E-002	3.3112021E-005	-5.2704644E-001	0
8.4382598E+003	4.076659917664074E+001	-5.2910161E-001	-6.270269283817878E-002	3.3176097E-005	-5.2904642E-001	0
8.4836201E+003	4.096649917159084E+001	-5.3109592E-001	-6.260251334632277E-002	3.3247939E-005	-5.3104651E-001	0
8.5193945E+003	4.116639916654094E+001	-5.3308415E-001	-6.257301057707920E-002	3.3356679E-005	-5.3304619E-001	0
8.5730781E+003	4.136639916148852E+001	-5.3510815E-001	-6.241727129835040E-002	3.3399989E-005	-5.3504610E-001	0
8.6128164E+003	4.156639915643609E+001	-5.3707761E-001	-6.235795169952574E-002	3.3491058E-005	-5.3704590E-001	0
8.6585664E+003	4.176639915138367E+001	-5.3906685E-001	-6.225820960183448E-002	3.3561337E-005	-5.3904587E-001	0
8.6991533E+003	4.196639914633124E+001	-5.4108006E-001	-6.219916534979664E-002	3.3654727E-005	-5.4104573E-001	0
8.7495576E+003	4.216639914127882E+001	-5.4309964E-001	-6.207166678988096E-002	3.3711101E-005	-5.4304558E-001	0
8.7870850E+003	4.236639913622639E+001	-5.4505247E-001	-6.202881666884474E-002	3.3808959E-005	-5.4504550E-001	0
8.8422217E+003	4.256639913117397E+001	-5.4710317E-001	-6.187395118451489E-002	3.3851433E-005	-5.4704535E-001	0
8.8927227E+003	4.276639912612154E+001	-5.4905927E-001	-6.174253771670768E-002	3.3900313E-005	-5.4904532E-001	0
8.9288848E+003	4.296639912106912E+001	-5.5109322E-001	-6.172027565219973E-002	3.4013625E-005	-5.5104512E-001	0
8.9690186E+003	4.316639911601669E+001	-5.5307066E-001	-6.166456797151776E-002	3.4104865E-005	-5.5304503E-001	0
9.0283330E+003	4.336639911096427E+001	-5.5504900E-001	-6.147857226881193E-002	3.4123619E-005	-5.5504495E-001	0
9.0790703E+003	4.356639910591184E+001	-5.5711138E-001	-6.136216327617716E-002	3.4185559E-005	-5.5704480E-001	0
9.1223066E+003	4.376639910085942E+001	-5.5909145E-001	-6.128838633413097E-002	3.4265813E-005	-5.5904478E-001	0
9.1692402E+003	4.396639909580699E+001	-5.6113678E-001	-6.119773789391325E-002	3.4340301E-005	-5.6104457E-001	0
9.2127070E+003	4.416639909075457E+001	-5.6312090E-001	-6.112436633430357E-002	3.4420409E-005	-5.6304455E-001	0
9.2609434E+003	4.436639908570214E+001	-5.6508994E-001	-6.101861706820810E-002	3.4481007E-005	-5.6504440E-001	0
9.3033779E+003	4.456629908065224E+001	-5.6707376E-001	-6.095353674811377E-002	3.4565150E-005	-5.6704426E-001	0
9.3544980E+003	4.476619907560234E+001	-5.6907523E-001	-6.083439541568825E-002	3.4619348E-005	-5.6904417E-001	0
9.4054287E+003	4.496619907054992E+001	-5.7109582E-001	-6.071981016806224E-002	3.4676828E-005	-5.7104403E-001	0
9.4504893E+003	4.516619906549749E+001	-5.7306355E-001	-6.063850727217412E-002	3.4749719E-005	-5.7304400E-001	0
9.5091787E+003	4.536619906044507E+001	-5.7504505E-001	-6.047263145636850E-002	3.4774486E-005	-5.7504386E-001	0
9.5418643E+003	4.556619905539264E+001	-5.7707244E-001	-6.047795552711788E-002	3.4900160E-005	-5.7704371E-001	0
9.5763809E+003	4.576619905034022E+001	-5.7907963E-001	-6.046957003275821E-002	3.5016696E-005	-5.7904363E-001	0
9.6448477E+003	4.596619904528779E+001	-5.8108360E-001	-6.024808155017947E-002	3.5009172E-005	-5.8104348E-001	0
9.6840664E+003	4.616619904023537E+001	-5.8307540E-001	-6.020976821184520E-002	3.5106834E-005	-5.8304340E-001	0
9.7302441E+003	4.636619903518294E+001	-5.8508444E-001	-6.013050016127686E-002	3.5181420E-005	-5.8504325E-001	0
9.7757070E+003	4.656619903013052E+001	-5.8708513E-001	-6.005551497813089E-002	3.5257701E-005	-5.8704323E-001	0
