EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 02/09/2026 17:53:06.863
Technique started on : 02/09/2026 17:53:09.547
Loaded Setting File :  NONE
Saved on :
	File : PtPdNi_10Co_10Cr_01_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt30Pd30Ni10Co10Cr20
Initial state : 
Electrolyte : 1 M KOH
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.000              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
3.1900054E+003	1.001419994230673E+001	-2.2294176E-001	-6.988757959030589E-002	1.5580859E-005	-2.2303355E-001	0
3.2951328E+003	1.021419993725431E+001	-2.2488867E-001	-6.824874196702058E-002	1.5348369E-005	-2.2503346E-001	0
3.3971318E+003	1.041419993220188E+001	-2.2687849E-001	-6.678530676533267E-002	1.5152150E-005	-2.2703335E-001	0
3.4965627E+003	1.061419992714946E+001	-2.2893834E-001	-6.547525591827297E-002	1.4989797E-005	-2.2903325E-001	0
3.5869690E+003	1.081419992209703E+001	-2.3083922E-001	-6.435495472139341E-002	1.4855647E-005	-2.3103310E-001	0
3.6850730E+003	1.101419991704461E+001	-2.3298328E-001	-6.322351623750988E-002	1.4730022E-005	-2.3303300E-001	0
3.7738477E+003	1.121419991199218E+001	-2.3497754E-001	-6.226471236531039E-002	1.4630809E-005	-2.3503289E-001	0
3.8608923E+003	1.141409990694228E+001	-2.3687503E-001	-6.135240412141751E-002	1.4532852E-005	-2.3703279E-001	0
3.9488542E+003	1.161399990189238E+001	-2.3890261E-001	-6.049922399186952E-002	1.4453422E-005	-2.3903267E-001	0
4.0318982E+003	1.181399989683996E+001	-2.4085930E-001	-5.973843731093842E-002	1.4388558E-005	-2.4103257E-001	0
4.1231523E+003	1.201399989178753E+001	-2.4294886E-001	-5.892308930340573E-002	1.4315297E-005	-2.4303246E-001	0
4.2059199E+003	1.221399988673511E+001	-2.4492571E-001	-5.823356469527152E-002	1.4262897E-005	-2.4503234E-001	0
4.2898330E+003	1.241399988168268E+001	-2.4686329E-001	-5.754612935569692E-002	1.4206027E-005	-2.4703221E-001	0
4.3669092E+003	1.261399987663026E+001	-2.4884121E-001	-5.698337285333843E-002	1.4179812E-005	-2.4903211E-001	0
4.4539014E+003	1.281399987157783E+001	-2.5084865E-001	-5.632110865619866E-002	1.4128074E-005	-2.5103202E-001	0
4.5349971E+003	1.301399986652541E+001	-2.5297958E-001	-5.578384279060156E-002	1.4112173E-005	-2.5303191E-001	0
4.6131504E+003	1.321399986147298E+001	-2.5490466E-001	-5.525609323873160E-002	1.4085035E-005	-2.5503179E-001	0
4.6919126E+003	1.341399985642056E+001	-2.5676227E-001	-5.472443380462810E-002	1.4051169E-005	-2.5703168E-001	0
4.7671431E+003	1.361399985136813E+001	-2.5886092E-001	-5.430106055878445E-002	1.4056423E-005	-2.5903156E-001	0
4.8483135E+003	1.381399984631571E+001	-2.6099077E-001	-5.383125139039269E-002	1.4049459E-005	-2.6103148E-001	0
4.9277935E+003	1.401399984126328E+001	-2.6287511E-001	-5.334539903811453E-002	1.4023178E-005	-2.6303136E-001	0
5.0079683E+003	1.421399983621086E+001	-2.6487660E-001	-5.289103099632826E-002	1.4009596E-005	-2.6503122E-001	0
5.0851538E+003	1.441399983115844E+001	-2.6686895E-001	-5.248001458486540E-002	1.4005286E-005	-2.6703113E-001	0
5.1628516E+003	1.461399982610601E+001	-2.6893321E-001	-5.209005099210207E-002	1.4008744E-005	-2.6903102E-001	0
5.2390640E+003	1.481399982105359E+001	-2.7090350E-001	-5.170837821926744E-002	1.4007980E-005	-2.7103090E-001	0
5.3152842E+003	1.501389981600369E+001	-2.7290085E-001	-5.134266372783580E-002	1.4011456E-005	-2.7303147E-001	0
5.3929321E+003	1.521379981095379E+001	-2.7482602E-001	-5.096040852948658E-002	1.4005246E-005	-2.7503070E-001	0
5.4697837E+003	1.541379980590136E+001	-2.7686843E-001	-5.061780093839641E-002	1.4014471E-005	-2.7703059E-001	0
5.5524814E+003	1.561379980084894E+001	-2.7892703E-001	-5.023466121635567E-002	1.4011805E-005	-2.7903047E-001	0
5.6298906E+003	1.581379979579651E+001	-2.8090405E-001	-4.989511721245887E-002	1.4015741E-005	-2.8103033E-001	0
5.7053652E+003	1.601379979074409E+001	-2.8288177E-001	-4.958170834271947E-002	1.4025762E-005	-2.8303024E-001	0
5.7778862E+003	1.621379978569166E+001	-2.8484651E-001	-4.929943455440222E-002	1.4042772E-005	-2.8503016E-001	0
5.8550083E+003	1.641379978063924E+001	-2.8689429E-001	-4.899981026400413E-002	1.4057766E-005	-2.8703001E-001	0
5.9308325E+003	1.661379977558681E+001	-2.8888851E-001	-4.870960763771759E-002	1.4071647E-005	-2.8902990E-001	0
6.0051104E+003	1.681379977053439E+001	-2.9085624E-001	-4.843478553026670E-002	1.4087560E-005	-2.9102978E-001	0
6.0818613E+003	1.701379976548196E+001	-2.9287812E-001	-4.815600003731429E-002	1.4103839E-005	-2.9302970E-001	0
6.1578745E+003	1.721379976042954E+001	-2.9479641E-001	-4.787307858093304E-002	1.4112811E-005	-2.9502958E-001	0
6.2322593E+003	1.741379975537711E+001	-2.9684198E-001	-4.762991447801029E-002	1.4138558E-005	-2.9702947E-001	0
6.3055806E+003	1.761379975032469E+001	-2.9880551E-001	-4.738747075573868E-002	1.4159637E-005	-2.9902935E-001	0
6.3821953E+003	1.781379974527226E+001	-3.0085239E-001	-4.713932643913776E-002	1.4181979E-005	-3.0102926E-001	0
6.4600278E+003	1.801379974021984E+001	-3.0287823E-001	-4.688497436604533E-002	1.4200438E-005	-3.0302912E-001	0
6.5367188E+003	1.821379973516741E+001	-3.0487230E-001	-4.663995977057156E-002	1.4219232E-005	-3.0502900E-001	0
6.6021797E+003	1.841379973011499E+001	-3.0693933E-001	-4.649060710186537E-002	1.4269796E-005	-3.0702889E-001	0
6.6817085E+003	1.861359972506762E+001	-3.0889151E-001	-4.622941864462066E-002	1.4279874E-005	-3.0902854E-001	0
6.7604023E+003	1.881359972001519E+001	-3.1086016E-001	-4.598249320063275E-002	1.4294125E-005	-3.1102869E-001	0
6.8336416E+003	1.901359971496277E+001	-3.1287292E-001	-4.578421549457623E-002	1.4324641E-005	-3.1302854E-001	0
6.9120757E+003	1.921359970991034E+001	-3.1484866E-001	-4.555052380888514E-002	1.4341522E-005	-3.1502849E-001	0
6.9788779E+003	1.941359970485792E+001	-3.1689513E-001	-4.540774789285063E-002	1.4389494E-005	-3.1702834E-001	0
7.0553149E+003	1.961359969980549E+001	-3.1888875E-001	-4.519837301450441E-002	1.4413253E-005	-3.1902823E-001	0
7.1327905E+003	1.981359969475307E+001	-3.2084969E-001	-4.498235183575799E-002	1.4432573E-005	-3.2102811E-001	0
7.3509595E+003	2.005359968869016E+001	-3.2324478E-001	-4.397314242265471E-002	1.4214089E-005	-3.2342798E-001	0
7.4490903E+003	2.025359968363773E+001	-3.2526559E-001	-4.366514161297769E-002	1.4202767E-005	-3.2542786E-001	0
7.5176406E+003	2.045359967858531E+001	-3.2733178E-001	-4.354182378306592E-002	1.4252622E-005	-3.2742774E-001	0
7.5880986E+003	2.065359967353288E+001	-3.2925051E-001	-4.339038505421650E-002	1.4286306E-005	-3.2942766E-001	0
7.6670366E+003	2.085359966848046E+001	-3.3119893E-001	-4.319777632292660E-002	1.4307057E-005	-3.3142754E-001	0
7.7438481E+003	2.105359966342803E+001	-3.3334744E-001	-4.304674256787273E-002	1.4349522E-005	-3.3342743E-001	0
7.8161113E+003	2.125359965837561E+001	-3.3524388E-001	-4.289139147299859E-002	1.4379077E-005	-3.3542731E-001	0
7.8927642E+003	2.145359965332318E+001	-3.3722094E-001	-4.272532849118539E-002	1.4407875E-005	-3.3742720E-001	0
7.9602612E+003	2.165359964827076E+001	-3.3931258E-001	-4.262581100827828E-002	1.4463474E-005	-3.3942708E-001	0
8.0359248E+003	2.185359964321833E+001	-3.4123638E-001	-4.246385870321889E-002	1.4490213E-005	-3.4142697E-001	0
8.1238457E+003	2.205349963816843E+001	-3.4326160E-001	-4.225358471255392E-002	1.4504033E-005	-3.4342623E-001	0
8.1833364E+003	2.225339963311853E+001	-3.4529600E-001	-4.219501459461063E-002	1.4569770E-005	-3.4542677E-001	0
8.2697510E+003	2.245339962806611E+001	-3.4724042E-001	-4.198922504841968E-002	1.4580356E-005	-3.4742665E-001	0
8.3341807E+003	2.265339962301368E+001	-3.4925610E-001	-4.190647214769372E-002	1.4636091E-005	-3.4942654E-001	0
8.4187666E+003	2.285339961796126E+001	-3.5126138E-001	-4.172361331259034E-002	1.4655894E-005	-3.5142645E-001	0
8.4886611E+003	2.305339961290883E+001	-3.5328579E-001	-4.161855112259694E-002	1.4703242E-005	-3.5342631E-001	0
8.5579814E+003	2.325339960785641E+001	-3.5530552E-001	-4.151744298534488E-002	1.4751377E-005	-3.5542622E-001	0
8.6378965E+003	2.345339960280398E+001	-3.5726622E-001	-4.136032854917482E-002	1.4776648E-005	-3.5742608E-001	0
8.7077666E+003	2.365339959775156E+001	-3.5925561E-001	-4.125691634679907E-002	1.4821779E-005	-3.5942596E-001	0
8.7993994E+003	2.385339959269913E+001	-3.6129931E-001	-4.105954305184356E-002	1.4834784E-005	-3.6142588E-001	0
8.8493945E+003	2.405339958764671E+001	-3.6322820E-001	-4.104554315088124E-002	1.4908899E-005	-3.6342579E-001	0
8.9318154E+003	2.425339958259428E+001	-3.6532661E-001	-4.090172125136415E-002	1.4942488E-005	-3.6542565E-001	0
9.0024863E+003	2.445339957754186E+001	-3.6724684E-001	-4.079393568726419E-002	1.4981444E-005	-3.6742550E-001	0
9.0859268E+003	2.465339957248943E+001	-3.6925367E-001	-4.064017602732484E-002	1.5006534E-005	-3.6942545E-001	0
9.1411670E+003	2.485339956743701E+001	-3.7125021E-001	-4.061299906869337E-002	1.5077585E-005	-3.7142530E-001	0
9.2277813E+003	2.505339956238458E+001	-3.7328717E-001	-4.045253683382100E-002	1.5100413E-005	-3.7342522E-001	0
9.2984834E+003	2.525339955733216E+001	-3.7521520E-001	-4.035230265384371E-002	1.5140798E-005	-3.7542507E-001	0
9.3658906E+003	2.545339955227973E+001	-3.7725762E-001	-4.027995076019918E-002	1.5195918E-005	-3.7742501E-001	0
9.4365254E+003	2.565329954722984E+001	-3.7926248E-001	-4.019090231849348E-002	1.5242901E-005	-3.7942463E-001	0
9.5146748E+003	2.585319954217994E+001	-3.8128731E-001	-4.007360380556851E-002	1.5279556E-005	-3.8142475E-001	0
9.5838467E+003	2.605319953712751E+001	-3.8322106E-001	-3.998614404173129E-002	1.5323532E-005	-3.8342464E-001	0
9.6632168E+003	2.625319953207509E+001	-3.8526607E-001	-3.986933929718983E-002	1.5360303E-005	-3.8542452E-001	0
9.7323076E+003	2.645319952702266E+001	-3.8728726E-001	-3.979397933854126E-002	1.5411701E-005	-3.8742444E-001	0
9.7965654E+003	2.665319952197024E+001	-3.8932031E-001	-3.974049165792111E-002	1.5471780E-005	-3.8942429E-001	0
9.8812402E+003	2.685319951691781E+001	-3.9129698E-001	-3.959998858183424E-002	1.5495356E-005	-3.9142418E-001	0
9.9469697E+003	2.705319951186539E+001	-3.9329085E-001	-3.953875914636285E-002	1.5550233E-005	-3.9342409E-001	0
1.0025364E+004	2.725319950681296E+001	-3.9533073E-001	-3.943305492032612E-002	1.5589098E-005	-3.9542401E-001	0
1.0082059E+004	2.745319950176054E+001	-3.9720294E-001	-3.939700871283633E-002	1.5648608E-005	-3.9742386E-001	0
1.0171570E+004	2.765319949670811E+001	-3.9937699E-001	-3.926404445699261E-002	1.5681157E-005	-3.9942375E-001	0
1.0237392E+004	2.785319949165569E+001	-4.0127382E-001	-3.919688234018058E-002	1.5728683E-005	-4.0142366E-001	0
1.0313230E+004	2.805319948660326E+001	-4.0324324E-001	-3.909960446394606E-002	1.5766651E-005	-4.0342352E-001	0
1.0388406E+004	2.825319948155084E+001	-4.0528017E-001	-3.901273798980998E-002	1.5811089E-005	-4.0542346E-001	0
1.0460491E+004	2.845319947649841E+001	-4.0734509E-001	-3.894129513008970E-002	1.5862544E-005	-4.0742332E-001	0
1.0542819E+004	2.865319947144599E+001	-4.0934169E-001	-3.882658587717991E-002	1.5893340E-005	-4.0942323E-001	0
1.0601021E+004	2.885319946639356E+001	-4.1126207E-001	-3.879457447216406E-002	1.5954736E-005	-4.1142309E-001	0
1.0662984E+004	2.905319946134114E+001	-4.1326252E-001	-3.875673936506796E-002	1.6016707E-005	-4.1342297E-001	0
1.0742641E+004	2.925309945629124E+001	-4.1531056E-001	-3.866000846900877E-002	1.6055910E-005	-4.1542220E-001	0
1.0806842E+004	2.945299945124134E+001	-4.1739529E-001	-3.862324309252341E-002	1.6121159E-005	-4.1742274E-001	0
1.0893160E+004	2.965299944618891E+001	-4.1937113E-001	-3.849857217445329E-002	1.6145190E-005	-4.1942266E-001	0
1.0952989E+004	2.985299944113649E+001	-4.2132992E-001	-3.846711672994549E-002	1.6207347E-005	-4.2142254E-001	0
1.1029621E+004	3.005299943608406E+001	-4.2329827E-001	-3.837831604216346E-002	1.6245474E-005	-4.2342240E-001	0
1.1111125E+004	3.025299943103164E+001	-4.2551771E-001	-3.829654644015337E-002	1.6295859E-005	-4.2542231E-001	0
1.1179219E+004	3.045299942597921E+001	-4.2733201E-001	-3.822557157161077E-002	1.6335011E-005	-4.2742217E-001	0
1.1249816E+004	3.065299942092679E+001	-4.2935345E-001	-3.816537455499358E-002	1.6386435E-005	-4.2942211E-001	0
1.1320517E+004	3.085299941587436E+001	-4.3130058E-001	-3.809901772968699E-002	1.6432128E-005	-4.3142197E-001	0
1.1388819E+004	3.105299941082194E+001	-4.3333453E-001	-3.804911944361578E-002	1.6487997E-005	-4.3342182E-001	0
1.1460495E+004	3.125299940576951E+001	-4.3535551E-001	-3.798749611861879E-002	1.6538066E-005	-4.3542176E-001	0
1.1539921E+004	3.145299940071709E+001	-4.3731496E-001	-3.789583535689661E-002	1.6572416E-005	-4.3742165E-001	0
1.1605537E+004	3.165299939566466E+001	-4.3942192E-001	-3.786312700766636E-002	1.6637889E-005	-4.3942153E-001	0
1.1671848E+004	3.185299939061224E+001	-4.4133189E-001	-3.781165595904462E-002	1.6687489E-005	-4.4142139E-001	0
1.1740975E+004	3.205299938555982E+001	-4.4333890E-001	-3.775997531928688E-002	1.6740465E-005	-4.4342130E-001	0
1.1816334E+004	3.225299938050739E+001	-4.4542226E-001	-3.769547121901314E-002	1.6790402E-005	-4.4542119E-001	0
1.1898354E+004	3.245299937545497E+001	-4.4735205E-001	-3.759781288351585E-002	1.6819458E-005	-4.4742107E-001	0
1.1954646E+004	3.265299937040254E+001	-4.4931296E-001	-3.758479997936981E-002	1.6887338E-005	-4.4942099E-001	0
1.2035755E+004	3.285289936535264E+001	-4.5134759E-001	-3.750056396527374E-002	1.6925789E-005	-4.5142040E-001	0
1.2104055E+004	3.305279936030274E+001	-4.5331889E-001	-3.745182150950566E-002	1.6977618E-005	-4.5342076E-001	0
1.2171095E+004	3.325279935525032E+001	-4.5531955E-001	-3.740990823272045E-002	1.7033462E-005	-4.5542061E-001	0
1.2235475E+004	3.345279935019789E+001	-4.5735538E-001	-3.737945607076709E-002	1.7095696E-005	-4.5742053E-001	0
1.2326299E+004	3.365279934514547E+001	-4.5930892E-001	-3.726251713473300E-002	1.7115006E-005	-4.5942044E-001	0
1.2375458E+004	3.385279934009304E+001	-4.6130720E-001	-3.727597110247971E-002	1.7195674E-005	-4.6142030E-001	0
1.2464550E+004	3.405279933504062E+001	-4.6341708E-001	-3.717880757116920E-002	1.7229295E-005	-4.6342024E-001	0
1.2530149E+004	3.425279932998819E+001	-4.6529889E-001	-3.713434503747381E-002	1.7278569E-005	-4.6542004E-001	0
1.2605372E+004	3.445279932493577E+001	-4.6731582E-001	-3.707275106840874E-002	1.7324683E-005	-4.6741998E-001	0
1.2660535E+004	3.465279931988334E+001	-4.6929562E-001	-3.706759649071245E-002	1.7395661E-005	-4.6941987E-001	0
1.2746768E+004	3.485279931483092E+001	-4.7141558E-001	-3.698314603337849E-002	1.7434431E-005	-4.7141972E-001	0
1.2794239E+004	3.505279930977849E+001	-4.7330752E-001	-3.699380031294797E-002	1.7509445E-005	-4.7341967E-001	0
1.2879373E+004	3.525279930472607E+001	-4.7531387E-001	-3.690504672743859E-002	1.7541481E-005	-4.7541952E-001	0
1.2947174E+004	3.545279929967364E+001	-4.7723812E-001	-3.686040753969622E-002	1.7591192E-005	-4.7741941E-001	0
1.3030411E+004	3.565279929462122E+001	-4.7930115E-001	-3.678327180839069E-002	1.7630264E-005	-4.7941929E-001	0
1.3105281E+004	3.585279928956879E+001	-4.8130772E-001	-3.672624107919098E-002	1.7676623E-005	-4.8141918E-001	0
1.3168552E+004	3.605279928451637E+001	-4.8330024E-001	-3.670109357487394E-002	1.7737648E-005	-4.8341912E-001	0
1.3232289E+004	3.625279927946394E+001	-4.8537257E-001	-3.668092293722891E-002	1.7803914E-005	-4.8541895E-001	0
1.3313708E+004	3.645269927441404E+001	-4.8735830E-001	-3.660575307444783E-002	1.7840117E-005	-4.8741868E-001	0
1.3376960E+004	3.665259926936415E+001	-4.8933244E-001	-3.658024277833716E-002	1.7899900E-005	-4.8941875E-001	0
1.3453667E+004	3.685259926431172E+001	-4.9134687E-001	-3.652140788038094E-002	1.7944680E-005	-4.9141866E-001	0
1.3518923E+004	3.705259925925930E+001	-4.9333161E-001	-3.649193302637421E-002	1.8002624E-005	-4.9341854E-001	0
1.3594251E+004	3.725259925420687E+001	-4.9530461E-001	-3.643485853240480E-002	1.8046354E-005	-4.9541840E-001	0
1.3671634E+004	3.745259924915445E+001	-4.9732327E-001	-3.637628711980739E-002	1.8090774E-005	-4.9741834E-001	0
1.3738537E+004	3.765259924410202E+001	-4.9930757E-001	-3.634357511946534E-002	1.8146622E-005	-4.9941817E-001	0
1.3803676E+004	3.785259923904960E+001	-5.0134343E-001	-3.631956001813375E-002	1.8208573E-005	-5.0141811E-001	0
1.3871148E+004	3.805259923399717E+001	-5.0331944E-001	-3.628534822573753E-002	1.8263121E-005	-5.0341803E-001	0
1.3953819E+004	3.825259922894475E+001	-5.0538272E-001	-3.621823615088304E-002	1.8304070E-005	-5.0541782E-001	0
1.4013165E+004	3.845259922389232E+001	-5.0731581E-001	-3.620280038254958E-002	1.8366252E-005	-5.0741786E-001	0
1.4098618E+004	3.865259921883990E+001	-5.0937504E-001	-3.612942873213076E-002	1.8403429E-005	-5.0941765E-001	0
1.4156331E+004	3.885259921378747E+001	-5.1128334E-001	-3.611693802329796E-002	1.8465989E-005	-5.1141757E-001	0
1.4234677E+004	3.905259920873505E+001	-5.1331115E-001	-3.606061246050739E-002	1.8510314E-005	-5.1341742E-001	0
1.4310477E+004	3.925259920368262E+001	-5.1536053E-001	-3.601281385860330E-002	1.8559584E-005	-5.1541734E-001	0
1.4371259E+004	3.945259919863020E+001	-5.1733977E-001	-3.599822153089166E-002	1.8623312E-005	-5.1741719E-001	0
1.4444817E+004	3.965259919357777E+001	-5.1936138E-001	-3.595485895092844E-002	1.8673565E-005	-5.1941705E-001	0
1.4508781E+004	3.985259918852535E+001	-5.2136314E-001	-3.593431734728103E-002	1.8734829E-005	-5.2141702E-001	0
1.4582094E+004	4.005249918347545E+001	-5.2321416E-001	-3.588059127266247E-002	1.8773233E-005	-5.2341717E-001	0
1.4658446E+004	4.025239917842555E+001	-5.2531552E-001	-3.583705445298536E-002	1.8825762E-005	-5.2541679E-001	0
1.4730057E+004	4.045239917337312E+001	-5.2735031E-001	-3.580097035481644E-002	1.8879653E-005	-5.2741671E-001	0
1.4805532E+004	4.065239916832070E+001	-5.2934265E-001	-3.575302991971732E-002	1.8925604E-005	-5.2941656E-001	0
1.4873512E+004	4.085239916326827E+001	-5.3130680E-001	-3.572167850457453E-002	1.8979170E-005	-5.3141648E-001	0
1.4935597E+004	4.105239915821585E+001	-5.3329957E-001	-3.570661366475814E-002	1.9042322E-005	-5.3341633E-001	0
1.5019365E+004	4.125239915316342E+001	-5.3533345E-001	-3.564288038174379E-002	1.9080826E-005	-5.3541625E-001	0
1.5088629E+004	4.145239914811100E+001	-5.3730130E-001	-3.560968390412522E-002	1.9133129E-005	-5.3741616E-001	0
1.5135507E+004	4.165239914305857E+001	-5.3929192E-001	-3.563091138355612E-002	1.9215462E-005	-5.3941602E-001	0
1.5212799E+004	4.185239913800615E+001	-5.4128742E-001	-3.558105489137720E-002	1.9259578E-005	-5.4141593E-001	0
1.5278541E+004	4.205239913295372E+001	-5.4333895E-001	-3.556222732674075E-002	1.9322344E-005	-5.4341578E-001	0
1.5361796E+004	4.225239912790130E+001	-5.4526705E-001	-3.549500577185562E-002	1.9354256E-005	-5.4541564E-001	0
1.5424979E+004	4.245239912284887E+001	-5.4736251E-001	-3.548546098441929E-002	1.9423411E-005	-5.4741555E-001	0
1.5502179E+004	4.265239911779645E+001	-5.4931003E-001	-3.543437702994146E-002	1.9464458E-005	-5.4941541E-001	0
1.5566979E+004	4.285239911274402E+001	-5.5125141E-001	-3.541158784794363E-002	1.9520689E-005	-5.5141538E-001	0
1.5643563E+004	4.305239910769160E+001	-5.5335623E-001	-3.537277379437498E-002	1.9573745E-005	-5.5341518E-001	0
1.5689134E+004	4.325239910263917E+001	-5.5536050E-001	-3.539777968512847E-002	1.9658528E-005	-5.5541515E-001	0
1.5772486E+004	4.345239909758675E+001	-5.5733758E-001	-3.533606343483453E-002	1.9694116E-005	-5.5741501E-001	0
1.5841829E+004	4.365229909253685E+001	-5.5926263E-001	-3.530290800448133E-002	1.9743597E-005	-5.5941510E-001	0
1.5901265E+004	4.385219908748695E+001	-5.6126821E-001	-3.529708065296354E-002	1.9811130E-005	-5.6141478E-001	0
1.5973494E+004	4.405219908243453E+001	-5.6323975E-001	-3.526089832850887E-002	1.9860339E-005	-5.6341463E-001	0
1.6046099E+004	4.425219907738210E+001	-5.6523448E-001	-3.522566327499969E-002	1.9910760E-005	-5.6541455E-001	0
1.6110005E+004	4.445219907232968E+001	-5.6731015E-001	-3.521477136245660E-002	1.9977697E-005	-5.6741440E-001	0
1.6160238E+004	4.465219906727725E+001	-5.6934011E-001	-3.523092351029179E-002	2.0058378E-005	-5.6941432E-001	0
1.6237958E+004	4.485219906222483E+001	-5.7127941E-001	-3.518172611467640E-002	2.0098596E-005	-5.7141423E-001	0
1.6304621E+004	4.505219905717240E+001	-5.7330525E-001	-3.516213262433612E-002	2.0158635E-005	-5.7341403E-001	0
1.6362878E+004	4.525219905211998E+001	-5.7530475E-001	-3.515914121253072E-002	2.0227220E-005	-5.7541400E-001	0
1.6434010E+004	4.545219904706755E+001	-5.7732493E-001	-3.512988719020615E-002	2.0281359E-005	-5.7741386E-001	0
1.6508605E+004	4.565219904201513E+001	-5.7930696E-001	-3.509121060254189E-002	2.0328582E-005	-5.7941377E-001	0
1.6558537E+004	4.585219903696270E+001	-5.8124685E-001	-3.510254725276385E-002	2.0403246E-005	-5.8141363E-001	0
1.6637535E+004	4.605219903191028E+001	-5.8329690E-001	-3.505909401879070E-002	2.0449861E-005	-5.8341354E-001	0
1.6697504E+004	4.625219902685785E+001	-5.8528793E-001	-3.505242159912181E-002	2.0515759E-005	-5.8541346E-001	0
