EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 03/11/2026 11:48:50.031
Technique started on : 03/11/2026 11:48:53.211
Loaded Setting File :  NONE
Saved on :
	File : Ni_N52magB_up_3-11_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 172.28.65.128
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni
Initial state : 
Electrolyte : KOH (1 M)
Comments : With magnet B (-) side, up position
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

<I>/mA	Ewe/V	control/V	Rwe/Ohm	time/s	
1.520564246728967E-002	-2.2946127E-001	-2.2943127E-001	1.5090534E+004	1.115019994969771E+001
1.426436415717186E-002	-2.3155601E-001	-2.3143128E-001	1.6233182E+004	1.135019994464528E+001
1.338794599751819E-002	-2.3342685E-001	-2.3343128E-001	1.7435600E+004	1.155019993959286E+001
1.258292904492184E-002	-2.3546475E-001	-2.3543127E-001	1.8713031E+004	1.175019993454043E+001
1.186921992324676E-002	-2.3747161E-001	-2.3743129E-001	2.0007348E+004	1.195019992948801E+001
1.121780439213974E-002	-2.3939574E-001	-2.3943126E-001	2.1340695E+004	1.215019992443558E+001
1.061773329235130E-002	-2.4146990E-001	-2.4143127E-001	2.2742133E+004	1.235019991938316E+001
1.002823115270239E-002	-2.4347043E-001	-2.4343129E-001	2.4278502E+004	1.255019991433073E+001
9.518029214708755E-003	-2.4543847E-001	-2.4543124E-001	2.5786689E+004	1.275019990927831E+001
9.025774134495637E-003	-2.4743198E-001	-2.4743128E-001	2.7413934E+004	1.295019990422588E+001
8.557332467785131E-003	-2.4946581E-001	-2.4943128E-001	2.9152287E+004	1.315019989917346E+001
8.160358506292847E-003	-2.5147122E-001	-2.5143126E-001	3.0816197E+004	1.335019989412103E+001
7.749172251673139E-003	-2.5345030E-001	-2.5343129E-001	3.2706758E+004	1.355019988906861E+001
7.376868537214837E-003	-2.5544658E-001	-2.5543126E-001	3.4628051E+004	1.375019988401618E+001
7.047803192982868E-003	-2.5740910E-001	-2.5743130E-001	3.6523309E+004	1.395019987896376E+001
6.694607107275541E-003	-2.5940391E-001	-2.5943127E-001	3.8748191E+004	1.415019987391133E+001
6.393007255862032E-003	-2.6146874E-001	-2.6143128E-001	4.0899176E+004	1.435019986885891E+001
6.132104288091855E-003	-2.6340410E-001	-2.6343125E-001	4.2954930E+004	1.455019986380648E+001
5.854179300373102E-003	-2.6542670E-001	-2.6543126E-001	4.5339695E+004	1.475019985875406E+001
5.558525717598392E-003	-2.6742294E-001	-2.6743126E-001	4.8110410E+004	1.495019985370163E+001
5.305583601681018E-003	-2.6939291E-001	-2.6943126E-001	5.0775359E+004	1.515019984864921E+001
5.055563077248748E-003	-2.7142084E-001	-2.7143127E-001	5.3687559E+004	1.535019984359678E+001
4.837911040416580E-003	-2.7342877E-001	-2.7343124E-001	5.6517941E+004	1.555019983854436E+001
4.653362206231151E-003	-2.7539173E-001	-2.7543128E-001	5.9181234E+004	1.575019983349193E+001
4.403744312834797E-003	-2.7741984E-001	-2.7743128E-001	6.2996355E+004	1.595019982843951E+001
4.215910056549949E-003	-2.7941248E-001	-2.7943128E-001	6.6275719E+004	1.615019982338708E+001
4.044111416594109E-003	-2.8139392E-001	-2.8143126E-001	6.9581148E+004	1.635019981833466E+001
3.846431935746936E-003	-2.8342712E-001	-2.8343126E-001	7.3685727E+004	1.655019981328223E+001
3.687747342083301E-003	-2.8543508E-001	-2.8543127E-001	7.7400930E+004	1.675019980822981E+001
3.493591124028743E-003	-2.8743452E-001	-2.8743127E-001	8.2274805E+004	1.695019980317738E+001
3.330229845088316E-003	-2.8945974E-001	-2.8943121E-001	8.6918844E+004	1.715019979812496E+001
3.175299230708500E-003	-2.9146746E-001	-2.9143125E-001	9.1792125E+004	1.735019979307253E+001
3.047681996871915E-003	-2.9342750E-001	-2.9343125E-001	9.6278906E+004	1.755019978802011E+001
2.886812320021186E-003	-2.9543966E-001	-2.9543129E-001	1.0234114E+005	1.775019978296768E+001
2.751939477427497E-003	-2.9745251E-001	-2.9743126E-001	1.0808832E+005	1.795019977791526E+001
2.606406520754882E-003	-2.9942101E-001	-2.9943126E-001	1.1487886E+005	1.815019977286283E+001
2.497910217109718E-003	-3.0147627E-001	-3.0143127E-001	1.2069140E+005	1.835019976781041E+001
2.375460396633104E-003	-3.0342925E-001	-3.0343127E-001	1.2773492E+005	1.855019976275798E+001
2.238433494974643E-003	-3.0544862E-001	-3.0543128E-001	1.3645642E+005	1.875019975770556E+001
2.122637647882002E-003	-3.0738828E-001	-3.0743128E-001	1.4481430E+005	1.895019975265313E+001
2.013448409735111E-003	-3.0941996E-001	-3.0943128E-001	1.5367663E+005	1.915019974760071E+001
1.903546321371567E-003	-3.1144151E-001	-3.1143126E-001	1.6361120E+005	1.935019974254828E+001
1.786811212875612E-003	-3.1340575E-001	-3.1343129E-001	1.7539948E+005	1.955019973749586E+001
1.653843955080735E-003	-3.1540009E-001	-3.1543127E-001	1.9070728E+005	1.975019973244343E+001
1.568514682150413E-003	-3.1744158E-001	-3.1743127E-001	2.0238356E+005	1.995019972739101E+001
1.464944407140269E-003	-3.1947288E-001	-3.1943128E-001	2.1807850E+005	2.015019972233858E+001
1.366656247276563E-003	-3.2140103E-001	-3.2143128E-001	2.3517328E+005	2.035019971728616E+001
1.291374941304012E-003	-3.2345796E-001	-3.2343125E-001	2.5047564E+005	2.055019971223373E+001
1.189978773275174E-003	-3.2537958E-001	-3.2543126E-001	2.7343309E+005	2.075019970718131E+001
1.093293536755718E-003	-3.2743737E-001	-3.2743126E-001	2.9949631E+005	2.095019970212888E+001
9.791883402563654E-004	-3.2946846E-001	-3.2943127E-001	3.3647097E+005	2.115019969707646E+001
9.135681449936100E-004	-3.3143079E-001	-3.3143130E-001	3.6278716E+005	2.135019969202403E+001
8.123070759947521E-004	-3.3338544E-001	-3.3343127E-001	4.1041800E+005	2.155019968697161E+001
7.385188915103777E-004	-3.3550546E-001	-3.3543128E-001	4.5429503E+005	2.175019968191918E+001
6.447319245733675E-004	-3.3742785E-001	-3.3743125E-001	5.2336147E+005	2.195019967686676E+001
6.049737563114613E-004	-3.3946109E-001	-3.3943129E-001	5.6111706E+005	2.215019967181433E+001
4.989460526486477E-004	-3.4139645E-001	-3.4143126E-001	6.8423519E+005	2.235019966676191E+001
3.919980059490704E-004	-3.4338614E-001	-3.4343126E-001	8.7598950E+005	2.255019966170948E+001
3.348366944684058E-004	-3.4549317E-001	-3.4543127E-001	1.0318259E+006	2.275019965665706E+001
2.709238961184943E-004	-3.4745872E-001	-3.4743127E-001	1.2824956E+006	2.295019965160463E+001
1.754650556904376E-004	-3.4938347E-001	-3.4943128E-001	1.9911855E+006	2.315019964655221E+001
1.189643782026264E-004	-3.5146105E-001	-3.5143128E-001	2.9543385E+006	2.335019964149978E+001
1.696265274161030E-005	-3.5341510E-001	-3.5343128E-001	2.0834896E+007	2.355019963644736E+001
-6.625589605595122E-005	-3.5545188E-001	-3.5543132E-001	5.3648340E+006	2.375019963139493E+001
-1.238046343943174E-004	-3.5744452E-001	-3.5743129E-001	2.8871660E+006	2.395019962634251E+001
-2.199894669906964E-004	-3.5942891E-001	-3.5943127E-001	1.6338460E+006	2.415019962129008E+001
-2.620797120186655E-004	-3.6138743E-001	-3.6143130E-001	1.3789219E+006	2.435019961623766E+001
-3.591840171836909E-004	-3.6338773E-001	-3.6343127E-001	1.0117035E+006	2.455019961118524E+001
-4.179868686263579E-004	-3.6546570E-001	-3.6543128E-001	8.7434731E+005	2.475019960613281E+001
-4.917227131023168E-004	-3.6742401E-001	-3.6743128E-001	7.4721788E+005	2.495019960108039E+001
-5.751109678842617E-004	-3.6938211E-001	-3.6943129E-001	6.4227975E+005	2.515019959602796E+001
-6.404619074866190E-004	-3.7143224E-001	-3.7143129E-001	5.7994431E+005	2.535019959097554E+001
-7.295713675862427E-004	-3.7339437E-001	-3.7343130E-001	5.1179966E+005	2.555019958592311E+001
-7.856278826031612E-004	-3.7543732E-001	-3.7543127E-001	4.7788188E+005	2.575019958087069E+001
-8.813685700114499E-004	-3.7740028E-001	-3.7743130E-001	4.2819803E+005	2.595019957581826E+001
-9.551862330749658E-004	-3.7938744E-001	-3.7943128E-001	3.9718688E+005	2.615019957076584E+001
-9.957989822491397E-004	-3.8145545E-001	-3.8143125E-001	3.8306472E+005	2.635019956571341E+001
-1.105137531047152E-003	-3.8345149E-001	-3.8343129E-001	3.4697175E+005	2.655019956066099E+001
-1.196832261220837E-003	-3.8549402E-001	-3.8543129E-001	3.2209528E+005	2.675019955560856E+001
-1.226807734773109E-003	-3.8742748E-001	-3.8743126E-001	3.1580131E+005	2.695019955055614E+001
-1.301229706082949E-003	-3.8948315E-001	-3.8943130E-001	2.9931928E+005	2.715019954550371E+001
-1.360797105389852E-003	-3.9147970E-001	-3.9143130E-001	2.8768409E+005	2.735019954045129E+001
-1.467660698917302E-003	-3.9338323E-001	-3.9343131E-001	2.6803419E+005	2.755019953539886E+001
-1.533268841872194E-003	-3.9549431E-001	-3.9543128E-001	2.5794192E+005	2.775019953034644E+001
-1.601303329750177E-003	-3.9740503E-001	-3.9743131E-001	2.4817598E+005	2.795019952529401E+001
-1.681609383247067E-003	-3.9941701E-001	-3.9943129E-001	2.3752069E+005	2.815019952024159E+001
-1.770196342761593E-003	-4.0147337E-001	-4.0143132E-001	2.2679595E+005	2.835019951518916E+001
-1.846486276431157E-003	-4.0345415E-001	-4.0343130E-001	2.1849833E+005	2.855019951013674E+001
-1.873898866976569E-003	-4.0541986E-001	-4.0543127E-001	2.1635098E+005	2.875019950508431E+001
-1.954380816712932E-003	-4.0743545E-001	-4.0743130E-001	2.0847291E+005	2.895019950003189E+001
-2.056161596094230E-003	-4.0948075E-001	-4.0943128E-001	1.9914814E+005	2.915019949497946E+001
-2.139585845502640E-003	-4.1145706E-001	-4.1143131E-001	1.9230688E+005	2.935019948992704E+001
-2.220104443118684E-003	-4.1348946E-001	-4.1343132E-001	1.8624775E+005	2.955019948487461E+001
-2.298820358319596E-003	-4.1547146E-001	-4.1543132E-001	1.8073247E+005	2.975019947982219E+001
-2.358301097546015E-003	-4.1755921E-001	-4.1743127E-001	1.7705933E+005	2.995019947476976E+001
-2.450781645916683E-003	-4.1946363E-001	-4.1943130E-001	1.7115505E+005	3.015019946971734E+001
-2.520163553174138E-003	-4.2149428E-001	-4.2143133E-001	1.6724878E+005	3.035019946466491E+001
-2.636735580583463E-003	-4.2350602E-001	-4.2343131E-001	1.6061756E+005	3.055019945961249E+001
-2.669882931678689E-003	-4.2547199E-001	-4.2543128E-001	1.5935980E+005	3.075019945456006E+001
-2.798500774740940E-003	-4.2754018E-001	-4.2743132E-001	1.5277472E+005	3.095019944950764E+001
-2.830885785842754E-003	-4.2949885E-001	-4.2943129E-001	1.5171889E+005	3.115019944445521E+001
-2.920109884366764E-003	-4.3146038E-001	-4.3143129E-001	1.4775484E+005	3.135019943940279E+001
-2.981730631777403E-003	-4.3350503E-001	-4.3343130E-001	1.4538705E+005	3.155019943435036E+001
-3.105690611854769E-003	-4.3548709E-001	-4.3543133E-001	1.4022230E+005	3.175019942929794E+001
-3.171488340798063E-003	-4.3749908E-001	-4.3743128E-001	1.3794756E+005	3.195019942424551E+001
-3.235586809932606E-003	-4.3952125E-001	-4.3943131E-001	1.3583973E+005	3.215019941919309E+001
-3.327127443680633E-003	-4.4146383E-001	-4.4143134E-001	1.3268617E+005	3.235019941414066E+001
-3.426007798499622E-003	-4.4348472E-001	-4.4343129E-001	1.2944650E+005	3.255019940908824E+001
-3.504466638411197E-003	-4.4548011E-001	-4.4543129E-001	1.2711780E+005	3.275019940403581E+001
-3.587621986409826E-003	-4.4746089E-001	-4.4743133E-001	1.2472353E+005	3.295019939898339E+001
-3.701862494577129E-003	-4.4949326E-001	-4.4943136E-001	1.2142354E+005	3.315019939393096E+001
-3.790978686426055E-003	-4.5150018E-001	-4.5143130E-001	1.1909858E+005	3.335019938887854E+001
-3.854671669445503E-003	-4.5349237E-001	-4.5343131E-001	1.1764747E+005	3.355019938382611E+001
-3.938279195276603E-003	-4.5549485E-001	-4.5543131E-001	1.1565834E+005	3.375019937877369E+001
-4.035807839683755E-003	-4.5747861E-001	-4.5743129E-001	1.1335491E+005	3.395019937372126E+001
-4.166650617540853E-003	-4.5948377E-001	-4.5943126E-001	1.1027653E+005	3.415019936866884E+001
-4.233763861399190E-003	-4.6156728E-001	-4.6143135E-001	1.0902055E+005	3.435019936361641E+001
-4.330426598017398E-003	-4.6344218E-001	-4.6343133E-001	1.0701998E+005	3.455019935856399E+001
-4.409495662660745E-003	-4.6537900E-001	-4.6543127E-001	1.0554019E+005	3.475019935351156E+001
-4.495239891378462E-003	-4.6758109E-001	-4.6743131E-001	1.0401694E+005	3.495019934845914E+001
-4.613024549814285E-003	-4.6950591E-001	-4.6943131E-001	1.0177832E+005	3.515019934340671E+001
-4.703254966963354E-003	-4.7147799E-001	-4.7143126E-001	1.0024504E+005	3.535019933835429E+001
-4.797309720520490E-003	-4.7345173E-001	-4.7343129E-001	9.8691094E+004	3.555019933330186E+001
-4.916853579060840E-003	-4.7537294E-001	-4.7543132E-001	9.6682344E+004	3.575019932824944E+001
-5.004890585268568E-003	-4.7755340E-001	-4.7743133E-001	9.5417352E+004	3.595019932319701E+001
-5.110880771189635E-003	-4.7947645E-001	-4.7943127E-001	9.3814836E+004	3.615019931814459E+001
-5.207852489019855E-003	-4.8148230E-001	-4.8143131E-001	9.2453133E+004	3.635019931309216E+001
-5.299202712475019E-003	-4.8339114E-001	-4.8343134E-001	9.1219594E+004	3.655019930803974E+001
-5.423265834696114E-003	-4.8549524E-001	-4.8543131E-001	8.9520828E+004	3.675019930298731E+001
-5.528911641128967E-003	-4.8746240E-001	-4.8743129E-001	8.8166070E+004	3.695019929793489E+001
-5.626057279919209E-003	-4.8950219E-001	-4.8943132E-001	8.7006258E+004	3.715019929288246E+001
-5.763930013547691E-003	-4.9151099E-001	-4.9143133E-001	8.5273586E+004	3.735019928783004E+001
-5.853143457528937E-003	-4.9348685E-001	-4.9343130E-001	8.4311422E+004	3.755019928277761E+001
-5.960623907596357E-003	-4.9550164E-001	-4.9543133E-001	8.3129156E+004	3.775019927772519E+001
-6.038481090158435E-003	-4.9749750E-001	-4.9743131E-001	8.2387852E+004	3.795019927267276E+001
-6.186123785183698E-003	-4.9955550E-001	-4.9943128E-001	8.0754203E+004	3.815019926762034E+001
-6.295000856701080E-003	-5.0143570E-001	-5.0143135E-001	7.9656180E+004	3.835019926256791E+001
-6.417648010486492E-003	-5.0349623E-001	-5.0343132E-001	7.8454945E+004	3.855019925751549E+001
-6.537870741346360E-003	-5.0544268E-001	-5.0543129E-001	7.7309984E+004	3.875019925246306E+001
-6.662007765881425E-003	-5.0748074E-001	-5.0743127E-001	7.6175344E+004	3.895019924741064E+001
-6.764425981241814E-003	-5.0955176E-001	-5.0943130E-001	7.5328156E+004	3.915019924235821E+001
-6.900453327863543E-003	-5.1145488E-001	-5.1143134E-001	7.4119023E+004	3.935019923730579E+001
-7.010400447046206E-003	-5.1348573E-001	-5.1343125E-001	7.3246273E+004	3.955019923225336E+001
-7.140481892654840E-003	-5.1550496E-001	-5.1543128E-001	7.2194703E+004	3.975019922720094E+001
-7.260437517732032E-003	-5.1750505E-001	-5.1743132E-001	7.1277391E+004	3.995019922214851E+001
-7.393776532117355E-003	-5.1948875E-001	-5.1943129E-001	7.0260273E+004	4.015019921709609E+001
-7.513470607801803E-003	-5.2149481E-001	-5.2143133E-001	6.9407977E+004	4.035019921204366E+001
-7.635048752288473E-003	-5.2345651E-001	-5.2343130E-001	6.8559680E+004	4.055019920699124E+001
-7.754192919147779E-003	-5.2547568E-001	-5.2543139E-001	6.7766648E+004	4.075019920193881E+001
-7.887780866250457E-003	-5.2744472E-001	-5.2743131E-001	6.6868578E+004	4.095019919688639E+001
-8.000160398845033E-003	-5.2949226E-001	-5.2943128E-001	6.6185203E+004	4.115019919183396E+001
-8.119318857335009E-003	-5.3152603E-001	-5.3143138E-001	6.5464363E+004	4.135019918678154E+001
-8.269318690628580E-003	-5.3353703E-001	-5.3343123E-001	6.4520070E+004	4.155019918172911E+001
-8.375164777908450E-003	-5.3547853E-001	-5.3543133E-001	6.3936477E+004	4.175019917667669E+001
-8.533467837282593E-003	-5.3748012E-001	-5.3743136E-001	6.2984957E+004	4.195019917162426E+001
-8.658732567140920E-003	-5.3948295E-001	-5.3943133E-001	6.2305070E+004	4.215019916657184E+001
-8.820263713375472E-003	-5.4153454E-001	-5.4143131E-001	6.1396637E+004	4.235019916151941E+001
-8.952998724154157E-003	-5.4349566E-001	-5.4343128E-001	6.0705434E+004	4.255019915646699E+001
-9.081053500506659E-003	-5.4551250E-001	-5.4543138E-001	6.0071500E+004	4.275019915141456E+001
-9.234905361777054E-003	-5.4751897E-001	-5.4743123E-001	5.9287988E+004	4.295019914636214E+001
-9.377471150662980E-003	-5.4948807E-001	-5.4943126E-001	5.8596613E+004	4.315019914130971E+001
-9.513737396571992E-003	-5.5145419E-001	-5.5143136E-001	5.7963992E+004	4.335019913625729E+001
-9.672234958494938E-003	-5.5352283E-001	-5.5343127E-001	5.7228016E+004	4.355019913120486E+001
-9.800643894212674E-003	-5.5547667E-001	-5.5543131E-001	5.6677570E+004	4.375019912615244E+001
-9.948272226365639E-003	-5.5746448E-001	-5.5743128E-001	5.6036313E+004	4.395019912110001E+001
-1.009670074834051E-002	-5.5957854E-001	-5.5943137E-001	5.5421918E+004	4.415019911604759E+001
-1.025164878591648E-002	-5.6148738E-001	-5.6143129E-001	5.4770445E+004	4.435019911099516E+001
-1.042119036425992E-002	-5.6347853E-001	-5.6343132E-001	5.4070457E+004	4.455019910594274E+001
-1.055467412327928E-002	-5.6558073E-001	-5.6543136E-001	5.3585805E+004	4.475019910089031E+001
-1.069986384831609E-002	-5.6746435E-001	-5.6743127E-001	5.3034727E+004	4.495019909583789E+001
-1.088475622777887E-002	-5.6935090E-001	-5.6943130E-001	5.2307180E+004	4.515019909078546E+001
-1.099512942182587E-002	-5.7152545E-001	-5.7143134E-001	5.1979875E+004	4.535019908573304E+001
-1.115723278586250E-002	-5.7354295E-001	-5.7343131E-001	5.1405484E+004	4.555019908068061E+001
-1.132528533218774E-002	-5.7546389E-001	-5.7543135E-001	5.0812309E+004	4.575019907562819E+001
-1.150277630642980E-002	-5.7748365E-001	-5.7743132E-001	5.0203852E+004	4.595019907057576E+001
-1.167336806263980E-002	-5.7950222E-001	-5.7943135E-001	4.9643105E+004	4.615019906552334E+001
-1.180915459011134E-002	-5.8151972E-001	-5.8143127E-001	4.9243129E+004	4.635019906047091E+001
-1.199508604898203E-002	-5.8347654E-001	-5.8343124E-001	4.8642965E+004	4.655019905541849E+001
-1.216943345665922E-002	-5.8547515E-001	-5.8543134E-001	4.8110305E+004	4.675019905036606E+001
-1.229841817516723E-002	-5.8750916E-001	-5.8743131E-001	4.7771117E+004	4.695019904531364E+001
-1.251874920843982E-002	-5.8954775E-001	-5.8943129E-001	4.7093184E+004	4.715019904026121E+001
-1.264194640660427E-002	-5.9152102E-001	-5.9143132E-001	4.6790344E+004	4.735019903520879E+001
-1.281301726578143E-002	-5.9349275E-001	-5.9343135E-001	4.6319516E+004	4.755019903015636E+001
-1.301221111541209E-002	-5.9543914E-001	-5.9543127E-001	4.5760027E+004	4.775019902510394E+001
-1.315447595089257E-002	-5.9746069E-001	-5.9743130E-001	4.5418813E+004	4.795019902005151E+001
-1.333425509481523E-002	-5.9955746E-001	-5.9943134E-001	4.4963699E+004	4.815019901499909E+001
-1.351166456909278E-002	-6.0146850E-001	-6.0143131E-001	4.4514762E+004	4.835019900994666E+001
-1.368174478443357E-002	-6.0355937E-001	-6.0343128E-001	4.4114211E+004	4.855019900489424E+001
-1.384347491797856E-002	-6.0540032E-001	-6.0543132E-001	4.3731816E+004	4.875019899984181E+001
-1.404793955960637E-002	-6.0744435E-001	-6.0743135E-001	4.3240813E+004	4.895019899478939E+001
-1.421175340439730E-002	-6.0948068E-001	-6.0943133E-001	4.2885680E+004	4.915019898973696E+001
-1.439544376589846E-002	-6.1151844E-001	-6.1143130E-001	4.2480000E+004	4.935019898468454E+001
-1.458011100347454E-002	-6.1351955E-001	-6.1343133E-001	4.2079211E+004	4.955019897963211E+001
-1.476452707116602E-002	-6.1551946E-001	-6.1543137E-001	4.1689074E+004	4.975019897457969E+001
-1.494923032291734E-002	-6.1754715E-001	-6.1743128E-001	4.1309629E+004	4.995019896952726E+001
-1.513401891990267E-002	-6.1951703E-001	-6.1943132E-001	4.0935395E+004	5.015019896447484E+001
-1.531345162476261E-002	-6.2145817E-001	-6.2143135E-001	4.0582500E+004	5.035019895942241E+001
-1.549195445695983E-002	-6.2353110E-001	-6.2343127E-001	4.0248703E+004	5.055019895436999E+001
-1.567109128858372E-002	-6.2552923E-001	-6.2543130E-001	3.9916125E+004	5.075019894931756E+001
-1.584825317149388E-002	-6.2757158E-001	-6.2743139E-001	3.9598785E+004	5.095019894426514E+001
-1.603434577358825E-002	-6.2953877E-001	-6.2943137E-001	3.9261895E+004	5.115019893921271E+001
-1.624254482867440E-002	-6.3152206E-001	-6.3143128E-001	3.8880734E+004	5.135019893416029E+001
-1.643843939192609E-002	-6.3344979E-001	-6.3343132E-001	3.8534668E+004	5.155019892910786E+001
-1.662060053905053E-002	-6.3557327E-001	-6.3543141E-001	3.8240090E+004	5.175019892405544E+001
-1.680340273136827E-002	-6.3752830E-001	-6.3743126E-001	3.7940430E+004	5.195019891900301E+001
-1.699954054615080E-002	-6.3945073E-001	-6.3943130E-001	3.7615766E+004	5.215019891395059E+001
-1.719378538642510E-002	-6.4154935E-001	-6.4143139E-001	3.7312863E+004	5.235019890889816E+001
-1.739016700973695E-002	-6.4353001E-001	-6.4343131E-001	3.7005395E+004	5.255019890384574E+001
-1.757432297774952E-002	-6.4559811E-001	-6.4543134E-001	3.6735305E+004	5.275019889879331E+001
-1.777377685552031E-002	-6.4745921E-001	-6.4743131E-001	3.6427777E+004	5.295019889374089E+001
-1.796640107083999E-002	-6.4955270E-001	-6.4943135E-001	3.6153746E+004	5.315019888868846E+001
-1.815468035907594E-002	-6.5150517E-001	-6.5143126E-001	3.5886348E+004	5.335019888363604E+001
-1.834190848057501E-002	-6.5355241E-001	-6.5343130E-001	3.5631648E+004	5.355019887858361E+001
-1.855378197635416E-002	-6.5555543E-001	-6.5543139E-001	3.5332711E+004	5.375019887353119E+001
-1.878052613726458E-002	-6.5759671E-001	-6.5743130E-001	3.5014816E+004	5.395019886847876E+001
-1.895333243343364E-002	-6.5953261E-001	-6.5943128E-001	3.4797711E+004	5.415019886342634E+001
-1.913022756158922E-002	-6.6157120E-001	-6.6143137E-001	3.4582504E+004	5.435019885837391E+001
-1.934608271941560E-002	-6.6350323E-001	-6.6343129E-001	3.4296516E+004	5.455019885332149E+001
-1.954051280220495E-002	-6.6552788E-001	-6.6543126E-001	3.4058875E+004	5.475019884826906E+001
-1.974407640032905E-002	-6.6752023E-001	-6.6743129E-001	3.3808633E+004	5.495019884321664E+001
-1.995813343481245E-002	-6.6955161E-001	-6.6943139E-001	3.3547809E+004	5.515019883816422E+001
-2.016271414000814E-002	-6.7151421E-001	-6.7143130E-001	3.3304754E+004	5.535019883311179E+001
