EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 03/11/2026 11:40:16.786
Technique started on : 03/11/2026 11:40:19.467
Loaded Setting File :  NONE
Saved on :
	File : Ni_N52magA_up_3-11_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 172.28.65.128
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni
Initial state : 
Electrolyte : KOH (1 M)
Comments : With magnet A (+) side, up position
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

<I>/mA	Ewe/V	control/V	Rwe/Ohm	time/s	
-1.014366136475974E-003	-3.5076827E-001	-3.5087594E-001	3.4580044E+005	2.279119961931428E+001
-1.124618194832887E-003	-3.5276860E-001	-3.5287595E-001	3.1367853E+005	2.299119961426186E+001
-1.225810396073396E-003	-3.5475782E-001	-3.5487595E-001	2.8940675E+005	2.319119960920943E+001
-1.294187245311291E-003	-3.5680544E-001	-3.5687593E-001	2.7569847E+005	2.339119960415701E+001
-1.393001579239668E-003	-3.5877305E-001	-3.5887590E-001	2.5755395E+005	2.359119959910458E+001
-1.482280251844784E-003	-3.6080536E-001	-3.6087593E-001	2.4341238E+005	2.379119959405216E+001
-1.576317130097405E-003	-3.6271635E-001	-3.6287597E-001	2.3010366E+005	2.399119958899973E+001
-1.676540447714080E-003	-3.6473235E-001	-3.6487594E-001	2.1755058E+005	2.419119958394731E+001
-1.777939101010401E-003	-3.6676133E-001	-3.6687595E-001	2.0628453E+005	2.439119957889488E+001
-1.868825701204127E-003	-3.6878747E-001	-3.6887595E-001	1.9733647E+005	2.459119957384246E+001
-1.962873796461057E-003	-3.7075046E-001	-3.7087595E-001	1.8888145E+005	2.479119956879003E+001
-2.051942734999218E-003	-3.7280631E-001	-3.7287593E-001	1.8168456E+005	2.499119956373761E+001
-2.176051051175238E-003	-3.7476036E-001	-3.7487596E-001	1.7222039E+005	2.519119955868518E+001
-2.259291213390795E-003	-3.7671763E-001	-3.7687594E-001	1.6674152E+005	2.539119955363276E+001
-2.348051237941184E-003	-3.7879938E-001	-3.7887591E-001	1.6132500E+005	2.559119954858033E+001
-2.446630967663743E-003	-3.8075021E-001	-3.8087595E-001	1.5562225E+005	2.579119954352791E+001
-2.552350945323946E-003	-3.8278979E-001	-3.8287592E-001	1.4997538E+005	2.599119953847548E+001
-2.639164632651424E-003	-3.8474214E-001	-3.8487595E-001	1.4578178E+005	2.619119953342306E+001
-2.747969525976286E-003	-3.8676363E-001	-3.8687596E-001	1.4074523E+005	2.639119952837063E+001
-2.852156403122877E-003	-3.8875887E-001	-3.8887593E-001	1.3630348E+005	2.659119952331821E+001
-2.968768186975092E-003	-3.9074239E-001	-3.9087597E-001	1.3161769E+005	2.679119951826578E+001
-3.038914855420452E-003	-3.9278004E-001	-3.9287597E-001	1.2925009E+005	2.699119951321336E+001
-3.165521564683055E-003	-3.9478502E-001	-3.9487597E-001	1.2471405E+005	2.719119950816093E+001
-3.259542527076137E-003	-3.9671612E-001	-3.9687595E-001	1.2170914E+005	2.739119950310851E+001
-3.351598129675851E-003	-3.9875779E-001	-3.9887592E-001	1.1897541E+005	2.759119949805608E+001
-3.434401844106011E-003	-4.0082836E-001	-4.0087596E-001	1.1670980E+005	2.779119949300366E+001
-3.552101918957093E-003	-4.0272531E-001	-4.0287599E-001	1.1337662E+005	2.799119948795123E+001
-3.661239375120091E-003	-4.0470994E-001	-4.0487596E-001	1.1053905E+005	2.819119948289881E+001
-3.787461040573731E-003	-4.0670934E-001	-4.0687594E-001	1.0738311E+005	2.839119947784639E+001
-3.882089520580459E-003	-4.0876311E-001	-4.0887597E-001	1.0529461E+005	2.859119947279396E+001
-3.995549295298467E-003	-4.1076279E-001	-4.1087592E-001	1.0280509E+005	2.879119946774154E+001
-4.112659865530152E-003	-4.1280934E-001	-4.1287595E-001	1.0037527E+005	2.899119946268911E+001
-4.204694146010331E-003	-4.1486269E-001	-4.1487598E-001	9.8666555E+004	2.919119945763669E+001
-4.295374647198903E-003	-4.1673866E-001	-4.1687599E-001	9.7020328E+004	2.939119945258426E+001
-4.406713312611873E-003	-4.1886604E-001	-4.1887593E-001	9.5051805E+004	2.959119944753184E+001
-4.522805243266995E-003	-4.2070740E-001	-4.2087597E-001	9.3019133E+004	2.979119944247941E+001
-4.626271338941187E-003	-4.2285433E-001	-4.2287600E-001	9.1402836E+004	2.999119943742699E+001
-4.755254930022289E-003	-4.2475197E-001	-4.2487594E-001	8.9322648E+004	3.019119943237456E+001
-4.857334732839596E-003	-4.2684537E-001	-4.2687595E-001	8.7876461E+004	3.039119942732214E+001
-4.992804102836680E-003	-4.2877287E-001	-4.2887598E-001	8.5878164E+004	3.059119942226971E+001
-5.083326120865372E-003	-4.3089840E-001	-4.3087593E-001	8.4767016E+004	3.079119941721729E+001
-5.192570231182830E-003	-4.3278384E-001	-4.3287596E-001	8.3346750E+004	3.099119941216486E+001
-5.334693097221441E-003	-4.3474898E-001	-4.3487597E-001	8.1494656E+004	3.119119940711244E+001
-5.426818197623445E-003	-4.3676814E-001	-4.3687597E-001	8.0483281E+004	3.139119940206001E+001
-5.568198016604471E-003	-4.3874109E-001	-4.3887594E-001	7.8794086E+004	3.159119939700759E+001
-5.678651275157043E-003	-4.4079742E-001	-4.4087598E-001	7.7623609E+004	3.179119939195516E+001
-5.807088309765139E-003	-4.4278559E-001	-4.4287595E-001	7.6249156E+004	3.199119938690274E+001
-5.921893962282765E-003	-4.4483450E-001	-4.4487596E-001	7.5116930E+004	3.219119938185031E+001
-6.002994505573706E-003	-4.4679251E-001	-4.4687596E-001	7.4428273E+004	3.239119937679789E+001
-6.143709062268660E-003	-4.4885531E-001	-4.4887596E-001	7.3059336E+004	3.259119937174546E+001
-6.289628745492770E-003	-4.5076090E-001	-4.5087597E-001	7.1667328E+004	3.279119936669304E+001
-6.381315792395481E-003	-4.5277923E-001	-4.5287597E-001	7.0953898E+004	3.299119936164061E+001
-6.544460251857703E-003	-4.5478994E-001	-4.5487598E-001	6.9492352E+004	3.319119935658819E+001
-6.653506631641937E-003	-4.5676860E-001	-4.5687598E-001	6.8650805E+004	3.339119935153576E+001
-6.772673448210906E-003	-4.5877931E-001	-4.5887595E-001	6.7739766E+004	3.359119934648334E+001
-6.917491306874440E-003	-4.6084556E-001	-4.6087593E-001	6.6620328E+004	3.379119934143091E+001
-7.049235631579810E-003	-4.6287769E-001	-4.6287596E-001	6.5663531E+004	3.399119933637849E+001
-7.206186116765427E-003	-4.6480414E-001	-4.6487600E-001	6.4500715E+004	3.419119933132606E+001
-7.303624759061780E-003	-4.6678856E-001	-4.6687594E-001	6.3911902E+004	3.439119932627364E+001
-7.450248092590366E-003	-4.6875298E-001	-4.6887597E-001	6.2917770E+004	3.459119932122121E+001
-7.587984137703258E-003	-4.7082776E-001	-4.7087598E-001	6.2049121E+004	3.479119931616879E+001
-7.717394711377933E-003	-4.7279876E-001	-4.7287592E-001	6.1264039E+004	3.499119931111636E+001
-7.882275471773711E-003	-4.7475517E-001	-4.7487596E-001	6.0230727E+004	3.519119930606394E+001
-8.009152264516928E-003	-4.7680449E-001	-4.7687599E-001	5.9532453E+004	3.539119930101151E+001
-8.162853522374031E-003	-4.7877654E-001	-4.7887596E-001	5.8653086E+004	3.559119929595909E+001
-8.293120973466891E-003	-4.8077577E-001	-4.8087594E-001	5.7972840E+004	3.579119929090666E+001
-8.417762970248821E-003	-4.8278859E-001	-4.8287597E-001	5.7353551E+004	3.599119928585424E+001
-8.572932650784459E-003	-4.8483029E-001	-4.8487601E-001	5.6553609E+004	3.619119928080181E+001
-8.728240769332221E-003	-4.8669815E-001	-4.8687595E-001	5.5761313E+004	3.639119927574939E+001
-8.858856657356792E-003	-4.8876402E-001	-4.8887596E-001	5.5172359E+004	3.659119927069696E+001
-9.013960161655513E-003	-4.9079594E-001	-4.9087599E-001	5.4448426E+004	3.679119926564454E+001
-9.172759907924145E-003	-4.9282321E-001	-4.9287593E-001	5.3726820E+004	3.699119926059211E+001
-9.332800178897899E-003	-4.9476600E-001	-4.9487597E-001	5.3013672E+004	3.719119925553969E+001
-9.451738564451171E-003	-4.9678281E-001	-4.9687600E-001	5.2559941E+004	3.739119925048726E+001
-9.643506200056488E-003	-4.9880648E-001	-4.9887598E-001	5.1724598E+004	3.759119924543484E+001
-9.800711355109792E-003	-5.0080872E-001	-5.0087595E-001	5.1099223E+004	3.779119924038241E+001
-9.921094580197631E-003	-5.0274408E-001	-5.0287598E-001	5.0674254E+004	3.799119923532999E+001
-1.008944388811872E-002	-5.0476855E-001	-5.0487602E-001	5.0029371E+004	3.819119923027756E+001
-1.025482201020875E-002	-5.0683802E-001	-5.0687593E-001	4.9424359E+004	3.839119922522514E+001
-1.043651648123944E-002	-5.0885087E-001	-5.0887597E-001	4.8756773E+004	3.859119922017271E+001
-1.056253366911987E-002	-5.1081014E-001	-5.1087600E-001	4.8360570E+004	3.879119921512029E+001
-1.073464221817858E-002	-5.1283997E-001	-5.1287597E-001	4.7774297E+004	3.899119921006786E+001
-1.088450117527176E-002	-5.1483816E-001	-5.1487595E-001	4.7300113E+004	3.919119920501544E+001
-1.106094810918989E-002	-5.1676291E-001	-5.1687598E-001	4.6719586E+004	3.939119919996301E+001
-1.124478636164056E-002	-5.1880097E-001	-5.1887602E-001	4.6137023E+004	3.959119919491059E+001
-1.139370795338553E-002	-5.2086645E-001	-5.2087593E-001	4.5715273E+004	3.979119918985816E+001
-1.157212868829663E-002	-5.2282560E-001	-5.2287591E-001	4.5179727E+004	3.999119918480574E+001
-1.175281991452229E-002	-5.2479511E-001	-5.2487600E-001	4.4652699E+004	4.019119917975331E+001
-1.190620243791951E-002	-5.2682233E-001	-5.2687597E-001	4.4247723E+004	4.039119917470089E+001
-1.208039530254099E-002	-5.2882284E-001	-5.2887595E-001	4.3775293E+004	4.059119916964846E+001
-1.227091069977629E-002	-5.3079915E-001	-5.3087598E-001	4.3256703E+004	4.079119916459604E+001
-1.241245907464736E-002	-5.3277826E-001	-5.3287601E-001	4.2922863E+004	4.099119915954361E+001
-1.258437178924449E-002	-5.3482580E-001	-5.3487593E-001	4.2499207E+004	4.119119915449119E+001
-1.276092243641136E-002	-5.3678226E-001	-5.3687596E-001	4.2064535E+004	4.139119914943876E+001
-1.295965297576335E-002	-5.3877980E-001	-5.3887600E-001	4.1573629E+004	4.159119914438634E+001
-1.311568563918598E-002	-5.4083097E-001	-5.4087597E-001	4.1235434E+004	4.179119913933391E+001
-1.329559535133944E-002	-5.4285973E-001	-5.4287595E-001	4.0830043E+004	4.199119913428149E+001
-1.347386646095042E-002	-5.4480207E-001	-5.4487598E-001	4.0433980E+004	4.219119912922906E+001
-1.364352258728485E-002	-5.4681599E-001	-5.4687595E-001	4.0078797E+004	4.239119912417664E+001
-1.384044543559118E-002	-5.4883683E-001	-5.4887599E-001	3.9654563E+004	4.259119911912421E+001
-1.406546452733662E-002	-5.5081028E-001	-5.5087596E-001	3.9160477E+004	4.279119911407179E+001
-1.423181912279958E-002	-5.5286294E-001	-5.5287600E-001	3.8846961E+004	4.299119910901936E+001
-1.442184252413675E-002	-5.5483013E-001	-5.5487603E-001	3.8471516E+004	4.319119910396694E+001
-1.458493277457984E-002	-5.5687118E-001	-5.5687594E-001	3.8181266E+004	4.339119909891451E+001
-1.472992434146837E-002	-5.5879635E-001	-5.5887598E-001	3.7936133E+004	4.359119909386209E+001
-1.489954436189430E-002	-5.6087178E-001	-5.6087601E-001	3.7643551E+004	4.379119908880966E+001
-1.507184506922454E-002	-5.6277823E-001	-5.6287593E-001	3.7339703E+004	4.399119908375724E+001
-1.523514944624976E-002	-5.6486487E-001	-5.6487596E-001	3.7076426E+004	4.419119907870481E+001
-1.542740885805563E-002	-5.6676728E-001	-5.6687599E-001	3.6737684E+004	4.439119907365239E+001
-1.562909180334876E-002	-5.6885809E-001	-5.6887603E-001	3.6397387E+004	4.459119906859996E+001
-1.579209739107912E-002	-5.7078099E-001	-5.7087594E-001	3.6143457E+004	4.479119906354754E+001
-1.596855347679904E-002	-5.7276493E-001	-5.7287598E-001	3.5868305E+004	4.499119905849511E+001
-1.616303865188551E-002	-5.7476056E-001	-5.7487601E-001	3.5560180E+004	4.519119905344269E+001
-1.634045142618109E-002	-5.7677293E-001	-5.7687593E-001	3.5297246E+004	4.539119904839026E+001
-1.653305866294641E-002	-5.7877219E-001	-5.7887596E-001	3.5006965E+004	4.559119904333784E+001
-1.670011470177207E-002	-5.8076102E-001	-5.8087599E-001	3.4775871E+004	4.579119903828541E+001
-1.689246137583708E-002	-5.8284593E-001	-5.8287597E-001	3.4503316E+004	4.599119903323299E+001
-1.708054933667943E-002	-5.8472532E-001	-5.8487600E-001	3.4233402E+004	4.619119902818056E+001
-1.726482287387185E-002	-5.8683932E-001	-5.8687598E-001	3.3990461E+004	4.639119902312814E+001
-1.745737324267634E-002	-5.8883703E-001	-5.8887601E-001	3.3729988E+004	4.659119901807571E+001
-1.762284575357015E-002	-5.9086221E-001	-5.9087592E-001	3.3528195E+004	4.679119901302329E+001
-1.778752327386640E-002	-5.9277320E-001	-5.9287596E-001	3.3325223E+004	4.699119900797086E+001
-1.797505056479196E-002	-5.9483522E-001	-5.9487599E-001	3.3092270E+004	4.719119900291844E+001
-1.817966300227042E-002	-5.9679586E-001	-5.9687591E-001	3.2827664E+004	4.739119899786601E+001
-1.832285281648222E-002	-5.9875864E-001	-5.9887600E-001	3.2678242E+004	4.759119899281359E+001
-1.852180030872166E-002	-6.0081279E-001	-6.0087603E-001	3.2438143E+004	4.779119898776116E+001
-1.867883064670067E-002	-6.0280991E-001	-6.0287595E-001	3.2272357E+004	4.799119898270874E+001
-1.885411831829592E-002	-6.0480005E-001	-6.0487592E-001	3.2077875E+004	4.819119897765631E+001
-1.904033924795617E-002	-6.0685337E-001	-6.0687596E-001	3.1871982E+004	4.839119897260389E+001
-1.922087931713564E-002	-6.0876513E-001	-6.0887605E-001	3.1672074E+004	4.859119896755146E+001
-1.939662712306207E-002	-6.1082000E-001	-6.1087596E-001	3.1491041E+004	4.879119896249904E+001
-1.958129358348003E-002	-6.1272711E-001	-6.1287594E-001	3.1291451E+004	4.899119895744661E+001
-1.977714949354531E-002	-6.1486387E-001	-6.1487603E-001	3.1089611E+004	4.919119895239419E+001
-1.993271726135545E-002	-6.1674279E-001	-6.1687595E-001	3.0941230E+004	4.939119894734176E+001
-2.010280811140748E-002	-6.1876798E-001	-6.1887598E-001	3.0780176E+004	4.959119894228934E+001
-2.027508117471855E-002	-6.2075633E-001	-6.2087595E-001	3.0616713E+004	4.979119893723691E+001
-2.044344492889663E-002	-6.2282687E-001	-6.2287599E-001	3.0465848E+004	4.999119893218449E+001
-2.059728268609442E-002	-6.2478179E-001	-6.2487596E-001	3.0333215E+004	5.019119892713206E+001
-2.078515625769448E-002	-6.2682897E-001	-6.2687594E-001	3.0157529E+004	5.039119892207964E+001
-2.092614909172030E-002	-6.2882948E-001	-6.2887603E-001	3.0049938E+004	5.059119891702721E+001
-2.110679315291181E-002	-6.3086224E-001	-6.3087600E-001	2.9889061E+004	5.079119891197479E+001
-2.126875331046171E-002	-6.3282675E-001	-6.3287598E-001	2.9753824E+004	5.099119890692236E+001
-2.145554328283464E-002	-6.3489252E-001	-6.3487601E-001	2.9591072E+004	5.119119890186994E+001
-2.161519165700426E-002	-6.3682497E-001	-6.3687599E-001	2.9461916E+004	5.139119889681751E+001
-2.178353856514623E-002	-6.3884395E-001	-6.3887596E-001	2.9326914E+004	5.159119889176509E+001
-2.191972114777196E-002	-6.4082128E-001	-6.4087594E-001	2.9234920E+004	5.179119888671266E+001
-2.209224857143371E-002	-6.4283258E-001	-6.4287603E-001	2.9097652E+004	5.199119888166024E+001
-2.227973861909144E-002	-6.4478582E-001	-6.4487600E-001	2.8940457E+004	5.219119887660781E+001
-2.243433921474355E-002	-6.4673114E-001	-6.4687592E-001	2.8827732E+004	5.239119887155539E+001
-2.258148914413705E-002	-6.4886385E-001	-6.4887601E-001	2.8734324E+004	5.259119886650296E+001
-2.271895071604055E-002	-6.5083712E-001	-6.5087599E-001	2.8647322E+004	5.279119886145054E+001
-2.291463255668968E-002	-6.5287721E-001	-6.5287596E-001	2.8491717E+004	5.299119885639811E+001
-2.305162464830263E-002	-6.5483016E-001	-6.5487593E-001	2.8407115E+004	5.319119885134569E+001
-2.319089941986124E-002	-6.5684319E-001	-6.5687597E-001	2.8323316E+004	5.339119884629326E+001
-2.335282151791640E-002	-6.5886974E-001	-6.5887600E-001	2.8213711E+004	5.359119884124084E+001
-2.350061320129027E-002	-6.6082424E-001	-6.6087598E-001	2.8119447E+004	5.379119883618841E+001
-2.367457305622356E-002	-6.6278172E-001	-6.6287601E-001	2.7995508E+004	5.399119883113599E+001
-2.383015552232604E-002	-6.6485202E-001	-6.6487598E-001	2.7899609E+004	5.419119882608356E+001
-2.400200494420934E-002	-6.6682667E-001	-6.6687596E-001	2.7782123E+004	5.439119882103114E+001
-2.414203004894655E-002	-6.6879129E-001	-6.6887599E-001	2.7702363E+004	5.459119881597871E+001
-2.430900158093982E-002	-6.7083174E-001	-6.7087603E-001	2.7596021E+004	5.479119881092629E+001
