EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 03/11/2026 18:33:08.109
Technique started on : 03/11/2026 18:33:10.948
Loaded Setting File :  NONE
Saved on :
	File : X225_N52magA_flat_3_11_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 172.28.65.128
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt22.5Pd22.5Ni22.5Co22.5Cr10
Initial state : 
Electrolyte : KOH (1M)
Comments : With magnet side A (+), flat position
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

<I>/mA	Ewe/V	control/V	Rwe/Ohm	time/s	
-8.582368350213987E-002	-2.2886379E-001	-2.2901501E-001	2.6666741E+003	1.076919993451156E+001
-8.401678534765231E-002	-2.3086004E-001	-2.3101501E-001	2.7477847E+003	1.096919992945914E+001
-8.255932483950941E-002	-2.3284933E-001	-2.3301500E-001	2.8203879E+003	1.116919992440671E+001
-8.108835715152218E-002	-2.3491751E-001	-2.3501500E-001	2.8970559E+003	1.136919991935429E+001
-7.973533812931438E-002	-2.3685439E-001	-2.3701504E-001	2.9705071E+003	1.156919991430186E+001
-7.853265916305630E-002	-2.3888290E-001	-2.3901500E-001	3.0418286E+003	1.176919990924944E+001
-7.743198537878071E-002	-2.4086729E-001	-2.4101502E-001	3.1106951E+003	1.196919990419701E+001
-7.633283516168232E-002	-2.4286655E-001	-2.4301502E-001	3.1816785E+003	1.216919989914459E+001
-7.528890096719720E-002	-2.4486962E-001	-2.4501500E-001	3.2523999E+003	1.236919989409216E+001
-7.439141943385597E-002	-2.4686566E-001	-2.4701501E-001	3.3184695E+003	1.256919988903974E+001
-7.346373926658123E-002	-2.4888825E-001	-2.4901502E-001	3.3879063E+003	1.276919988398731E+001
-7.257729170309668E-002	-2.5087157E-001	-2.5101501E-001	3.4566125E+003	1.296919987893489E+001
-7.177253779237164E-002	-2.5293046E-001	-2.5301501E-001	3.5240564E+003	1.316919987388246E+001
-7.101547875274761E-002	-2.5486797E-001	-2.5501502E-001	3.5889072E+003	1.336919986883004E+001
-7.027722092170063E-002	-2.5685406E-001	-2.5701502E-001	3.6548694E+003	1.356919986377761E+001
-6.952120281297647E-002	-2.5886899E-001	-2.5901502E-001	3.7235977E+003	1.376919985872519E+001
-6.892624398579394E-002	-2.6086420E-001	-2.6101503E-001	3.7846860E+003	1.396919985367276E+001
-6.823084507160765E-002	-2.6282695E-001	-2.6301500E-001	3.8520254E+003	1.416919984862034E+001
-6.758263592276736E-002	-2.6483107E-001	-2.6501504E-001	3.9186260E+003	1.436919984356791E+001
-6.702970171267020E-002	-2.6683900E-001	-2.6701501E-001	3.9809067E+003	1.456919983851549E+001
-6.645978915414325E-002	-2.6887497E-001	-2.6901501E-001	4.0456790E+003	1.476919983346306E+001
-6.591607746509776E-002	-2.7082202E-001	-2.7101502E-001	4.1085884E+003	1.496919982841064E+001
-6.536128384097030E-002	-2.7285054E-001	-2.7301502E-001	4.1744980E+003	1.516919982335821E+001
-6.484469959867156E-002	-2.7487653E-001	-2.7501500E-001	4.2389976E+003	1.536919981830579E+001
-6.437910169303884E-002	-2.7681211E-001	-2.7701500E-001	4.2997197E+003	1.556919981325336E+001
-6.384981455769218E-002	-2.7883366E-001	-2.7901503E-001	4.3670239E+003	1.576919980820094E+001
-6.337231568054524E-002	-2.8082290E-001	-2.8101501E-001	4.4313184E+003	1.596919980314851E+001
-6.298204440921290E-002	-2.8290659E-001	-2.8301504E-001	4.4918608E+003	1.616919979809609E+001
-6.258430204654120E-002	-2.8487721E-001	-2.8501502E-001	4.5518955E+003	1.636919979304366E+001
-6.214613226810461E-002	-2.8683487E-001	-2.8701499E-001	4.6154902E+003	1.656919978799124E+001
-6.169019224303796E-002	-2.8890458E-001	-2.8901500E-001	4.6831523E+003	1.676919978293881E+001
-6.129087064185013E-002	-2.9086709E-001	-2.9101500E-001	4.7456836E+003	1.696919977788639E+001
-6.094911312758334E-002	-2.9287460E-001	-2.9301500E-001	4.8052314E+003	1.716919977283396E+001
-6.055640934516660E-002	-2.9488596E-001	-2.9501501E-001	4.8696079E+003	1.736919976778154E+001
-6.021429162341557E-002	-2.9689667E-001	-2.9701501E-001	4.9306680E+003	1.756919976272911E+001
-5.982069448829797E-002	-2.9884773E-001	-2.9901502E-001	4.9957251E+003	1.776919975767669E+001
-5.953961694423027E-002	-3.0086184E-001	-3.0101502E-001	5.0531367E+003	1.796919975262426E+001
-5.918646477059353E-002	-3.0287445E-001	-3.0301502E-001	5.1172925E+003	1.816919974757184E+001
-5.885751124275024E-002	-3.0486289E-001	-3.0501500E-001	5.1796768E+003	1.836919974251941E+001
-5.859629634731878E-002	-3.0688420E-001	-3.0701500E-001	5.2372627E+003	1.856919973746699E+001
-5.819729926189199E-002	-3.0884480E-001	-3.0901501E-001	5.3068579E+003	1.876919973241456E+001
-5.803832218902039E-002	-3.1089586E-001	-3.1101501E-001	5.3567339E+003	1.896919972736214E+001
-5.766989923791865E-002	-3.1290185E-001	-3.1301501E-001	5.4257397E+003	1.916919972230971E+001
-5.738274890891448E-002	-3.1487563E-001	-3.1501502E-001	5.4872876E+003	1.936919971725729E+001
-5.709421029103201E-002	-3.1684348E-001	-3.1701502E-001	5.5494854E+003	1.956919971220486E+001
-5.684401061071201E-002	-3.1882066E-001	-3.1901503E-001	5.6086938E+003	1.976919970715244E+001
-5.661592380114122E-002	-3.2085896E-001	-3.2101503E-001	5.6672915E+003	1.996919970210001E+001
-5.636161785359450E-002	-3.2290486E-001	-3.2301500E-001	5.7291621E+003	2.016919969704759E+001
-5.603061151287425E-002	-3.2484090E-001	-3.2501504E-001	5.7975610E+003	2.036919969199516E+001
-5.592948414412735E-002	-3.2685882E-001	-3.2701498E-001	5.8441235E+003	2.056919968694274E+001
-5.565702341773604E-002	-3.2890770E-001	-3.2901502E-001	5.9095454E+003	2.076919968189031E+001
-5.539279404020275E-002	-3.3082500E-001	-3.3101502E-001	5.9723472E+003	2.096919967683789E+001
-5.519121078100653E-002	-3.3287013E-001	-3.3301502E-001	6.0312163E+003	2.116919967178546E+001
-5.500782754688238E-002	-3.3485854E-001	-3.3501503E-001	6.0874707E+003	2.136919966673304E+001
-5.481555899330637E-002	-3.3685881E-001	-3.3701503E-001	6.1453140E+003	2.156919966168061E+001
-5.455307525798014E-002	-3.3887401E-001	-3.3901501E-001	6.2118223E+003	2.176919965662819E+001
-5.442523753403572E-002	-3.4088749E-001	-3.4101501E-001	6.2634082E+003	2.196919965157576E+001
-5.419469807009736E-002	-3.4284937E-001	-3.4301504E-001	6.3262529E+003	2.216919964652334E+001
-5.403859694720659E-002	-3.4484780E-001	-3.4501502E-001	6.3815093E+003	2.236919964147091E+001
-5.378341553056953E-002	-3.4689388E-001	-3.4701499E-001	6.4498296E+003	2.256919963641849E+001
-5.370553795674837E-002	-3.4884351E-001	-3.4901503E-001	6.4954849E+003	2.276919963136606E+001
-5.348863436253376E-002	-3.5088855E-001	-3.5101500E-001	6.5600581E+003	2.296919962631364E+001
-5.330599336663155E-002	-3.5289761E-001	-3.5301504E-001	6.6202241E+003	2.316919962126121E+001
-5.318258147604338E-002	-3.5488853E-001	-3.5501501E-001	6.6730220E+003	2.336919961620879E+001
-5.305935118121435E-002	-3.5689351E-001	-3.5701501E-001	6.7263076E+003	2.356919961115636E+001
-5.294407156555835E-002	-3.5887918E-001	-3.5901505E-001	6.7784580E+003	2.376919960610394E+001
-5.271993905185479E-002	-3.6089733E-001	-3.6101502E-001	6.8455566E+003	2.396919960105151E+001
-5.267640697039122E-002	-3.6289468E-001	-3.6301506E-001	6.8891313E+003	2.416919959599909E+001
-5.251875705330711E-002	-3.6485061E-001	-3.6501503E-001	6.9470532E+003	2.436919959094666E+001
-5.240821325517919E-002	-3.6680743E-001	-3.6701506E-001	6.9990449E+003	2.456919958589424E+001
-5.217176257651682E-002	-3.6886355E-001	-3.6901501E-001	7.0701763E+003	2.476919958084181E+001
-5.213616838279594E-002	-3.7086320E-001	-3.7101501E-001	7.1133574E+003	2.496919957578939E+001
-5.194866799806475E-002	-3.7280771E-001	-3.7301505E-001	7.1764634E+003	2.516919957073696E+001
-5.196333423683475E-002	-3.7487319E-001	-3.7501502E-001	7.2141865E+003	2.536919956568454E+001
-5.174676188407168E-002	-3.7690127E-001	-3.7701502E-001	7.2835723E+003	2.556919956063211E+001
-5.166989978024833E-002	-3.7881818E-001	-3.7901503E-001	7.3315059E+003	2.576919955557969E+001
-5.171367720502307E-002	-3.8084713E-001	-3.8101503E-001	7.3645337E+003	2.596919955052726E+001
-5.149330708827571E-002	-3.8283321E-001	-3.8301501E-001	7.4346206E+003	2.616919954547484E+001
-5.148402283912157E-002	-3.8485092E-001	-3.8501504E-001	7.4751523E+003	2.636919954042241E+001
-5.142670153912635E-002	-3.8686162E-001	-3.8701501E-001	7.5225830E+003	2.656919953536999E+001
-5.135735063475727E-002	-3.8884306E-001	-3.8901502E-001	7.5713223E+003	2.676919953031756E+001
-5.122323253914268E-002	-3.9084652E-001	-3.9101502E-001	7.6302588E+003	2.696919952526514E+001
-5.112365773211613E-002	-3.9287060E-001	-3.9301503E-001	7.6847124E+003	2.716919952021271E+001
-5.106666268962440E-002	-3.9486390E-001	-3.9501503E-001	7.7323223E+003	2.736919951516029E+001
-5.113497559433122E-002	-3.9687693E-001	-3.9701506E-001	7.7613594E+003	2.756919951010786E+001
-5.098514855140279E-002	-3.9883822E-001	-3.9901501E-001	7.8226353E+003	2.776919950505544E+001
-5.095280943672797E-002	-4.0084389E-001	-4.0101504E-001	7.8669634E+003	2.796919950000301E+001
-5.093208898826074E-002	-4.0288061E-001	-4.0301505E-001	7.9101528E+003	2.816919949495059E+001
-5.087005161488112E-002	-4.0486443E-001	-4.0501508E-001	7.9587974E+003	2.836919948989816E+001
-5.085556631931049E-002	-4.0689078E-001	-4.0701503E-001	8.0009092E+003	2.856919948484574E+001
-5.079599504534343E-002	-4.0887946E-001	-4.0901506E-001	8.0494429E+003	2.876919947979331E+001
-5.074021364868386E-002	-4.1088590E-001	-4.1101503E-001	8.0978354E+003	2.896919947474089E+001
-5.074000347599957E-002	-4.1293544E-001	-4.1301501E-001	8.1382617E+003	2.916919946968846E+001
-5.071193497478044E-002	-4.1491878E-001	-4.1501504E-001	8.1818765E+003	2.936919946463604E+001
-5.076651930568260E-002	-4.1688594E-001	-4.1701505E-001	8.2118281E+003	2.956919945958362E+001
-5.069156845212164E-002	-4.1891047E-001	-4.1901505E-001	8.2639082E+003	2.976919945453119E+001
-5.064649244373387E-002	-4.2090291E-001	-4.2101505E-001	8.3106035E+003	2.996919944947877E+001
-5.055422660242126E-002	-4.2289287E-001	-4.2301506E-001	8.3651338E+003	3.016919944442634E+001
-5.059701255459315E-002	-4.2489758E-001	-4.2501506E-001	8.3976816E+003	3.036919943937392E+001
-5.061995134057462E-002	-4.2690617E-001	-4.2701504E-001	8.4335557E+003	3.056919943432149E+001
-5.062481766891863E-002	-4.2886382E-001	-4.2901501E-001	8.4714150E+003	3.076919942926907E+001
-5.055156961883811E-002	-4.3090528E-001	-4.3101504E-001	8.5240732E+003	3.096919942421664E+001
-5.055751500106420E-002	-4.3287969E-001	-4.3301508E-001	8.5621230E+003	3.116919941916422E+001
-5.056345719071131E-002	-4.3491691E-001	-4.3501505E-001	8.6014082E+003	3.136919941411179E+001
-5.054628668836592E-002	-4.3692279E-001	-4.3701503E-001	8.6440137E+003	3.156919940905937E+001
-5.054836123157513E-002	-4.3894321E-001	-4.3901506E-001	8.6836289E+003	3.176919940400694E+001
-5.054578363848961E-002	-4.4088325E-001	-4.4101501E-001	8.7224531E+003	3.196919939895452E+001
-5.053146399057096E-002	-4.4290560E-001	-4.4301504E-001	8.7649473E+003	3.216919939390209E+001
-5.055496093232074E-002	-4.4493270E-001	-4.4501507E-001	8.8009697E+003	3.236919938884967E+001
-5.052524119195317E-002	-4.4692659E-001	-4.4701508E-001	8.8456104E+003	3.256919938379724E+001
-5.055520930084600E-002	-4.4883546E-001	-4.4901502E-001	8.8781250E+003	3.276919937874482E+001
-5.056128037835794E-002	-4.5089352E-001	-4.5101506E-001	8.9177627E+003	3.296919937369239E+001
-5.055479864725021E-002	-4.5291695E-001	-4.5301509E-001	8.9589307E+003	3.316919936863997E+001
-5.059288865823292E-002	-4.5491743E-001	-4.5501503E-001	8.9917266E+003	3.336919936358754E+001
-5.055574745535335E-002	-4.5688406E-001	-4.5701504E-001	9.0372324E+003	3.356919935853512E+001
-5.051614898425905E-002	-4.5891827E-001	-4.5901507E-001	9.0845859E+003	3.376919935348269E+001
-5.055338378188934E-002	-4.6089604E-001	-4.6101502E-001	9.1170166E+003	3.396919934843027E+001
-5.053806353081647E-002	-4.6286500E-001	-4.6301505E-001	9.1587402E+003	3.416919934337784E+001
-5.064763446748172E-002	-4.6489418E-001	-4.6501508E-001	9.1789912E+003	3.436919933832542E+001
-5.056979615439816E-002	-4.6695262E-001	-4.6701506E-001	9.2338242E+003	3.456919933327299E+001
-5.065050140200644E-002	-4.6892494E-001	-4.6901503E-001	9.2580518E+003	3.476919932822057E+001
-5.059185781824482E-002	-4.7084498E-001	-4.7101504E-001	9.3067344E+003	3.496919932316814E+001
-5.054363563114045E-002	-4.7289240E-001	-4.7301510E-001	9.3561221E+003	3.516919931811572E+001
-5.064577933996411E-002	-4.7491580E-001	-4.7501504E-001	9.3772041E+003	3.536919931306329E+001
-5.061476144943899E-002	-4.7689176E-001	-4.7701505E-001	9.4219893E+003	3.556919930801087E+001
-5.064651122646147E-002	-4.7883415E-001	-4.7901505E-001	9.4544355E+003	3.576919930295844E+001
-5.061388453426452E-002	-4.8084527E-001	-4.8101506E-001	9.5002637E+003	3.596919929790602E+001
-5.059860044268794E-002	-4.8289672E-001	-4.8301500E-001	9.5436777E+003	3.616919929285359E+001
-5.061145316727045E-002	-4.8485285E-001	-4.8501503E-001	9.5799033E+003	3.636919928780117E+001
-5.065188386008712E-002	-4.8689032E-001	-4.8701507E-001	9.6124814E+003	3.656919928274874E+001
-5.065568020121702E-002	-4.8890039E-001	-4.8901504E-001	9.6514424E+003	3.676919927769632E+001
-5.055373652612172E-002	-4.9087307E-001	-4.9101502E-001	9.7099268E+003	3.696919927264389E+001
-5.055043087742131E-002	-4.9283519E-001	-4.9301505E-001	9.7493770E+003	3.716919926759147E+001
-5.060028796065197E-002	-4.9489173E-001	-4.9501505E-001	9.7804131E+003	3.736919926253904E+001
-5.053060108588806E-002	-4.9692985E-001	-4.9701503E-001	9.8342363E+003	3.756919925748662E+001
-5.049766788349930E-002	-4.9889809E-001	-4.9901506E-001	9.8796260E+003	3.776919925243419E+001
-5.053197911754687E-002	-5.0090861E-001	-5.0101507E-001	9.9127051E+003	3.796919924738177E+001
-5.047125090652782E-002	-5.0289911E-001	-5.0301504E-001	9.9640703E+003	3.816919924232934E+001
-5.054020405115545E-002	-5.0489670E-001	-5.0501508E-001	9.9900010E+003	3.836919923727692E+001
-5.048740014925934E-002	-5.0691080E-001	-5.0701505E-001	1.0040343E+004	3.856919923222449E+001
-5.053336983504386E-002	-5.0888288E-001	-5.0901508E-001	1.0070234E+004	3.876919922717207E+001
-5.050374716446404E-002	-5.1088166E-001	-5.1101506E-001	1.0115718E+004	3.896919922211964E+001
-5.048514663689496E-002	-5.1292801E-001	-5.1301509E-001	1.0159979E+004	3.916919921706722E+001
-5.045677260168357E-002	-5.1493025E-001	-5.1501513E-001	1.0205374E+004	3.936919921201479E+001
-5.039129269947162E-002	-5.1686311E-001	-5.1701498E-001	1.0256992E+004	3.956919920696237E+001
-5.039535658571337E-002	-5.1889455E-001	-5.1901501E-001	1.0296476E+004	3.976919920190994E+001
-5.032739628427363E-002	-5.2089787E-001	-5.2101505E-001	1.0350186E+004	3.996919919685752E+001
-5.028823951772410E-002	-5.2288693E-001	-5.2301502E-001	1.0397798E+004	4.016919919180509E+001
-5.020097846560201E-002	-5.2488452E-001	-5.2501506E-001	1.0455663E+004	4.036919918675267E+001
-5.013356014427287E-002	-5.2688271E-001	-5.2701503E-001	1.0509581E+004	4.056919918170024E+001
-5.015331840400256E-002	-5.2889830E-001	-5.2901512E-001	1.0545629E+004	4.076919917664782E+001
-5.007421723915395E-002	-5.3087837E-001	-5.3101504E-001	1.0601830E+004	4.096919917159539E+001
-5.008611334656721E-002	-5.3290439E-001	-5.3301507E-001	1.0639764E+004	4.116919916654297E+001
-4.999605958696347E-002	-5.3488743E-001	-5.3501511E-001	1.0698592E+004	4.136919916149054E+001
-4.990689675038573E-002	-5.3687876E-001	-5.3701502E-001	1.0757606E+004	4.156919915643812E+001
-4.995287304887730E-002	-5.3884691E-001	-5.3901505E-001	1.0787105E+004	4.176919915138569E+001
-4.982925740824551E-002	-5.4089302E-001	-5.4101509E-001	1.0854929E+004	4.196919914633327E+001
-4.979229123487894E-002	-5.4289639E-001	-5.4301506E-001	1.0903222E+004	4.216919914128084E+001
-4.965389030246370E-002	-5.4489261E-001	-5.4501504E-001	1.0973815E+004	4.236919913622842E+001
-4.967914744863133E-002	-5.4691225E-001	-5.4701507E-001	1.1008890E+004	4.256919913117599E+001
-4.954837630513441E-002	-5.4891086E-001	-5.4901510E-001	1.1078281E+004	4.276919912612357E+001
-4.951973868293225E-002	-5.5089182E-001	-5.5101502E-001	1.1124691E+004	4.296919912107114E+001
-4.941246176535530E-002	-5.5286735E-001	-5.5301499E-001	1.1188824E+004	4.316919911601872E+001
-4.926992788839035E-002	-5.5491096E-001	-5.5501509E-001	1.1262670E+004	4.336919911096629E+001
-4.934802033110619E-002	-5.5690765E-001	-5.5701500E-001	1.1285309E+004	4.356919910591387E+001
-4.923792414223604E-002	-5.5893105E-001	-5.5901504E-001	1.1351638E+004	4.376919910086144E+001
-4.915804252801381E-002	-5.6090784E-001	-5.6101507E-001	1.1410297E+004	4.396919909580902E+001
-4.902409918262074E-002	-5.6293023E-001	-5.6301510E-001	1.1482725E+004	4.416919909075659E+001
-4.899826098540705E-002	-5.6492966E-001	-5.6501502E-001	1.1529586E+004	4.436919908570417E+001
-4.891398046857343E-002	-5.6688964E-001	-5.6701505E-001	1.1589521E+004	4.456919908065174E+001
-4.882622944204834E-002	-5.6893849E-001	-5.6901509E-001	1.1652313E+004	4.476919907559932E+001
-4.869283711677105E-002	-5.7090831E-001	-5.7101506E-001	1.1724688E+004	4.496919907054689E+001
-4.866083319797315E-002	-5.7290518E-001	-5.7301503E-001	1.1773436E+004	4.516919906549447E+001
-4.859872776597873E-002	-5.7493842E-001	-5.7501507E-001	1.1830318E+004	4.536919906044204E+001
-4.856018331736017E-002	-5.7689565E-001	-5.7701510E-001	1.1880014E+004	4.556919905538962E+001
-4.842664079071191E-002	-5.7890213E-001	-5.7901508E-001	1.1954208E+004	4.576919905033719E+001
-4.837986473796589E-002	-5.8086634E-001	-5.8101505E-001	1.2006365E+004	4.596919904528477E+001
-4.822191748242255E-002	-5.8290589E-001	-5.8301508E-001	1.2087986E+004	4.616919904023234E+001
-4.815692708868746E-002	-5.8492571E-001	-5.8501506E-001	1.2146242E+004	4.636919903517992E+001
-4.803623227759457E-002	-5.8688551E-001	-5.8701503E-001	1.2217560E+004	4.656919903012749E+001
-4.797856327063921E-002	-5.8887154E-001	-5.8901507E-001	1.2273639E+004	4.676919902507507E+001
-4.793048351886958E-002	-5.9090817E-001	-5.9101504E-001	1.2328441E+004	4.696919902002264E+001
-4.782449312285297E-002	-5.9292614E-001	-5.9301502E-001	1.2397960E+004	4.716919901497022E+001
-4.773015611147180E-002	-5.9487545E-001	-5.9501505E-001	1.2463304E+004	4.736919900991779E+001
-4.764623423751069E-002	-5.9691119E-001	-5.9701508E-001	1.2527982E+004	4.756919900486537E+001
-4.755874842330354E-002	-5.9887522E-001	-5.9901500E-001	1.2592325E+004	4.776919899981294E+001
-4.744170092879374E-002	-6.0093158E-001	-6.0101503E-001	1.2666737E+004	4.796919899476052E+001
-4.742276902514386E-002	-6.0290402E-001	-6.0301507E-001	1.2713387E+004	4.816919898970809E+001
-4.731567576897146E-002	-6.0488677E-001	-6.0501504E-001	1.2784067E+004	4.836919898465567E+001
-4.720533473940891E-002	-6.0689706E-001	-6.0701501E-001	1.2856535E+004	4.856919897960324E+001
-4.716499434422938E-002	-6.0888582E-001	-6.0901505E-001	1.2909698E+004	4.876919897455082E+001
-4.706496479546207E-002	-6.1088538E-001	-6.1101508E-001	1.2979620E+004	4.896919896949839E+001
-4.698691486519332E-002	-6.1293381E-001	-6.1301506E-001	1.3044776E+004	4.916919896444597E+001
-4.690545151414582E-002	-6.1490589E-001	-6.1501509E-001	1.3109476E+004	4.936919895939354E+001
-4.682866043106043E-002	-6.1690348E-001	-6.1701506E-001	1.3173631E+004	4.956919895434112E+001
-4.673481654600692E-002	-6.1890322E-001	-6.1901510E-001	1.3242873E+004	4.976919894928869E+001
-4.670731020909732E-002	-6.2092906E-001	-6.2101501E-001	1.3294045E+004	4.996919894423627E+001
-4.660680048434862E-002	-6.2289351E-001	-6.2301505E-001	1.3364863E+004	5.016919893918384E+001
-4.655061670697290E-002	-6.2486160E-001	-6.2501514E-001	1.3423272E+004	5.036919893413142E+001
-4.647848507481289E-002	-6.2689453E-001	-6.2701499E-001	1.3487844E+004	5.056919892907899E+001
-4.643354821414847E-002	-6.2891906E-001	-6.2901509E-001	1.3544497E+004	5.076919892402657E+001
-4.634891842125521E-002	-6.3089478E-001	-6.3101512E-001	1.3611855E+004	5.096919891897414E+001
-4.624284275378732E-002	-6.3292521E-001	-6.3301510E-001	1.3686987E+004	5.116919891392172E+001
-4.622927081481865E-002	-6.3491577E-001	-6.3501501E-001	1.3734064E+004	5.136919890886929E+001
-4.613197396103885E-002	-6.3690460E-001	-6.3701504E-001	1.3806143E+004	5.156919890381687E+001
-4.605703389107357E-002	-6.3891250E-001	-6.3901514E-001	1.3872202E+004	5.176919889876444E+001
-4.596544916677137E-002	-6.4093786E-001	-6.4101505E-001	1.3943905E+004	5.196919889371202E+001
-4.597266866374661E-002	-6.4290744E-001	-6.4301503E-001	1.3984558E+004	5.216919888865959E+001
-4.596014545708838E-002	-6.4491725E-001	-6.4501512E-001	1.4032098E+004	5.236919888360717E+001
-4.581765285872608E-002	-6.4695686E-001	-6.4701504E-001	1.4120253E+004	5.256919887855474E+001
-4.573829158113191E-002	-6.4897579E-001	-6.4901507E-001	1.4188895E+004	5.276919887350232E+001
-4.570388172245266E-002	-6.5095741E-001	-6.5101504E-001	1.4242935E+004	5.296919886844989E+001
-4.561977021426783E-002	-6.5291256E-001	-6.5301508E-001	1.4312053E+004	5.316919886339747E+001
-4.561160661120689E-002	-6.5491480E-001	-6.5501505E-001	1.4358512E+004	5.336919885834504E+001
-4.546558383805765E-002	-6.5693009E-001	-6.5701503E-001	1.4448953E+004	5.356919885329262E+001
-4.545256679549248E-002	-6.5891492E-001	-6.5901512E-001	1.4496760E+004	5.376919884824019E+001
-4.542718221493658E-002	-6.6092139E-001	-6.6101503E-001	1.4549029E+004	5.396919884318777E+001
-4.534717874660610E-002	-6.6292357E-001	-6.6301501E-001	1.4618850E+004	5.416919883813534E+001
-4.530843575099641E-002	-6.6490972E-001	-6.6501510E-001	1.4675186E+004	5.436919883308292E+001
-4.525097322918503E-002	-6.6686827E-001	-6.6701502E-001	1.4737104E+004	5.456919882803049E+001
-4.517832788313533E-002	-6.6894221E-001	-6.6901505E-001	1.4806706E+004	5.476919882297807E+001
