EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 02/10/2026 15:52:08.751
Technique started on : 02/10/2026 15:52:11.433
Loaded Setting File :  NONE
Saved on :
	File : Pt_2-10_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt18.75Pd18.75Ni18.75o18.75Cr25
Initial state : 
Electrolyte : KOH (1 M)
Comments : After polishing
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
2.4072891E+003	1.001219994221174E+001	-2.2298867E-001	-9.263061762464303E-002	2.0655578E-005	-2.2310205E-001	0
2.4787378E+003	1.021219993715931E+001	-2.2499417E-001	-9.076965257236180E-002	2.0422642E-005	-2.2510195E-001	0
2.5522546E+003	1.041219993210689E+001	-2.2700498E-001	-8.894291754691652E-002	2.0190484E-005	-2.2710185E-001	0
2.6204673E+003	1.061219992705446E+001	-2.2900242E-001	-8.738991422810960E-002	2.0012501E-005	-2.2910173E-001	0
2.6897207E+003	1.081219992200204E+001	-2.3101620E-001	-8.588855025620362E-002	1.9841647E-005	-2.3110163E-001	0
2.7550476E+003	1.101219991694961E+001	-2.3301405E-001	-8.457714255873849E-002	1.9707662E-005	-2.3310152E-001	0
2.8186311E+003	1.121219991189719E+001	-2.3502573E-001	-8.338293321578483E-002	1.9597135E-005	-2.3510142E-001	0
2.8851470E+003	1.141209990684729E+001	-2.3700726E-001	-8.214738152012591E-002	1.9469526E-005	-2.3710041E-001	0
2.9472700E+003	1.161199990179739E+001	-2.3900871E-001	-8.109495104206033E-002	1.9382400E-005	-2.3910120E-001	0
3.0118174E+003	1.181199989674496E+001	-2.4099851E-001	-8.001763374458053E-002	1.9284131E-005	-2.4110107E-001	0
3.0758098E+003	1.201199989169254E+001	-2.4304199E-001	-7.901723907316471E-002	1.9204506E-005	-2.4310097E-001	0
3.1334495E+003	1.221199988664011E+001	-2.4504432E-001	-7.820273870274896E-002	1.9163137E-005	-2.4510084E-001	0
3.1956946E+003	1.241199988158769E+001	-2.4703816E-001	-7.730343295028941E-002	1.9096897E-005	-2.4710076E-001	0
3.2588770E+003	1.261199987653526E+001	-2.4903899E-001	-7.641865377358703E-002	1.9031224E-005	-2.4910064E-001	0
3.3159646E+003	1.281199987148284E+001	-2.5102881E-001	-7.570310195225827E-002	1.9003659E-005	-2.5110054E-001	0
3.3772834E+003	1.301199986643041E+001	-2.5306678E-001	-7.493205144927506E-002	1.8962814E-005	-2.5310040E-001	0
3.4345554E+003	1.321199986137799E+001	-2.5498101E-001	-7.423988943539395E-002	1.8929763E-005	-2.5510034E-001	0
3.4929023E+003	1.341199985632556E+001	-2.5702876E-001	-7.358601131442666E-002	1.8913721E-005	-2.5710019E-001	0
3.5549526E+003	1.361199985127314E+001	-2.5906718E-001	-7.287500076082487E-002	1.8879520E-005	-2.5910008E-001	0
3.6042290E+003	1.381199984622072E+001	-2.6099756E-001	-7.241425448088856E-002	1.8899944E-005	-2.6109999E-001	0
3.6674951E+003	1.401199984116829E+001	-2.6301387E-001	-7.171484963258812E-002	1.8862000E-005	-2.6309991E-001	0
3.7246179E+003	1.421199983611587E+001	-2.6500836E-001	-7.115048228007004E-002	1.8855473E-005	-2.6509976E-001	0
3.7809409E+003	1.441199983106344E+001	-2.6698884E-001	-7.061439028639077E-002	1.8853254E-005	-2.6709968E-001	0
3.8388247E+003	1.461199982601102E+001	-2.6904884E-001	-7.008625426627435E-002	1.8856625E-005	-2.6909956E-001	0
3.8938733E+003	1.481199982095859E+001	-2.7099472E-001	-6.959515613453049E-002	1.8859921E-005	-2.7109945E-001	0
3.9535129E+003	1.501199981590617E+001	-2.7298602E-001	-6.904897791156112E-002	1.8849407E-005	-2.7309936E-001	0
4.0084412E+003	1.521189981085627E+001	-2.7498606E-001	-6.860174312367706E-002	1.8864523E-005	-2.7509972E-001	0
4.0658110E+003	1.541179980580637E+001	-2.7699190E-001	-6.812709550766020E-002	1.8870654E-005	-2.7709913E-001	0
4.1258081E+003	1.561179980075394E+001	-2.7899295E-001	-6.762140908103248E-002	1.8865896E-005	-2.7909902E-001	0
4.1788491E+003	1.581179979570152E+001	-2.8098637E-001	-6.724013292701592E-002	1.8893561E-005	-2.8109893E-001	0
4.2309980E+003	1.601179979064909E+001	-2.8300738E-001	-6.688903946621627E-002	1.8930092E-005	-2.8309882E-001	0
4.2850854E+003	1.621179978559667E+001	-2.8498909E-001	-6.650721415710503E-002	1.8953830E-005	-2.8509870E-001	0
4.3419063E+003	1.641179978054424E+001	-2.8701818E-001	-6.610418842522564E-002	1.8973104E-005	-2.8709859E-001	0
4.3966372E+003	1.661179977549182E+001	-2.8899887E-001	-6.573179925426587E-002	1.8996416E-005	-2.8909850E-001	0
4.4502944E+003	1.681179977043939E+001	-2.9103917E-001	-6.539773201947921E-002	1.9033301E-005	-2.9109839E-001	0
4.5049028E+003	1.701179976538697E+001	-2.9298735E-001	-6.503743649240756E-002	1.9055145E-005	-2.9309827E-001	0
4.5593931E+003	1.721179976033454E+001	-2.9498482E-001	-6.469826313219301E-002	1.9085006E-005	-2.9509819E-001	0
4.6115439E+003	1.741179975528212E+001	-2.9701298E-001	-6.440640951753882E-002	1.9129540E-005	-2.9709807E-001	0
4.6619033E+003	1.761179975022969E+001	-2.9902300E-001	-6.414182497243349E-002	1.9179881E-005	-2.9909796E-001	0
4.7135596E+003	1.781179974517727E+001	-3.0098605E-001	-6.385536278363624E-002	1.9219573E-005	-3.0109784E-001	0
4.7679575E+003	1.801179974012484E+001	-3.0299559E-001	-6.354830172620329E-002	1.9254856E-005	-3.0309775E-001	0
4.8179688E+003	1.821179973507242E+001	-3.0503440E-001	-6.331182780090616E-002	1.9312285E-005	-3.0509761E-001	0
4.8684058E+003	1.841179973001999E+001	-3.0700257E-001	-6.306018765705329E-002	1.9359641E-005	-3.0709752E-001	0
4.9204233E+003	1.861179972496757E+001	-3.0901742E-001	-6.280301665504973E-002	1.9407225E-005	-3.0909741E-001	0
4.9699053E+003	1.881179971991514E+001	-3.1102842E-001	-6.258236432594910E-002	1.9464895E-005	-3.1109753E-001	0
5.0215747E+003	1.901159971486777E+001	-3.1298366E-001	-6.232779088798975E-002	1.9507581E-005	-3.1309721E-001	0
5.0698184E+003	1.921159970981535E+001	-3.1501082E-001	-6.213453532114221E-002	1.9573050E-005	-3.1509709E-001	0
5.1191353E+003	1.941159970476292E+001	-3.1698379E-001	-6.192135384207020E-002	1.9628065E-005	-3.1709698E-001	0
5.1641313E+003	1.961159969971050E+001	-3.1900036E-001	-6.177231534056871E-002	1.9705391E-005	-3.1909686E-001	0
5.2118267E+003	1.981159969465807E+001	-3.2098699E-001	-6.158819245047820E-002	1.9769008E-005	-3.2109678E-001	0
5.2606167E+003	2.001159968960565E+001	-3.2295048E-001	-6.139023049286840E-002	1.9826004E-005	-3.2309666E-001	0
5.3096689E+003	2.021159968455322E+001	-3.2502216E-001	-6.121326541547106E-002	1.9895668E-005	-3.2509655E-001	0
5.3570762E+003	2.041159967950080E+001	-3.2699651E-001	-6.104010815442873E-002	1.9959902E-005	-3.2709643E-001	0
5.4058975E+003	2.061159967444837E+001	-3.2902148E-001	-6.086343539986423E-002	2.0025378E-005	-3.2909632E-001	0
5.4502090E+003	2.081159966939595E+001	-3.3100706E-001	-6.073291330807373E-002	2.0103023E-005	-3.3109620E-001	0
5.4898999E+003	2.101159966434352E+001	-3.3296463E-001	-6.065040063577580E-002	2.0194439E-005	-3.3309612E-001	0
5.5406709E+003	2.121159965929110E+001	-3.3500916E-001	-6.046364243647040E-002	2.0255873E-005	-3.3509600E-001	0
5.5910337E+003	2.141159965423867E+001	-3.3699027E-001	-6.027333656127443E-002	2.0311527E-005	-3.3709589E-001	0
5.6327065E+003	2.161159964918625E+001	-3.3901167E-001	-6.018628412065685E-002	2.0403853E-005	-3.3909577E-001	0
5.6757310E+003	2.181159964413382E+001	-3.4100339E-001	-6.008096159881382E-002	2.0487811E-005	-3.4109569E-001	0
5.7192280E+003	2.201159963908140E+001	-3.4301126E-001	-5.997509712695481E-002	2.0572134E-005	-3.4309557E-001	0
5.7633193E+003	2.221159963402897E+001	-3.4499675E-001	-5.986077297487344E-002	2.0651773E-005	-3.4509546E-001	0
5.8050972E+003	2.241159962897655E+001	-3.4705427E-001	-5.978440462881929E-002	2.0748434E-005	-3.4709537E-001	0
5.8479321E+003	2.261149962392665E+001	-3.4906489E-001	-5.969030984006496E-002	2.0835791E-005	-3.4909526E-001	0
5.8871328E+003	2.281139961887675E+001	-3.5102776E-001	-5.962626792885406E-002	2.0930474E-005	-3.5109514E-001	0
5.9286182E+003	2.301139961382432E+001	-3.5301119E-001	-5.954358670036897E-002	2.1019552E-005	-3.5309505E-001	0
5.9696294E+003	2.321139960877190E+001	-3.5498548E-001	-5.946524657230934E-002	2.1109299E-005	-3.5509494E-001	0
6.0122417E+003	2.341139960371947E+001	-3.5700521E-001	-5.937971904516952E-002	2.1198868E-005	-3.5709485E-001	0
6.0470195E+003	2.361139959866705E+001	-3.5902092E-001	-5.937154871008249E-002	2.1315627E-005	-3.5909471E-001	0
6.0857847E+003	2.381139959361462E+001	-3.6097828E-001	-5.931499175877308E-002	2.1411424E-005	-3.6109462E-001	0
6.1268652E+003	2.401139958856220E+001	-3.6297968E-001	-5.924394637105501E-002	2.1504349E-005	-3.6309448E-001	0
6.1622671E+003	2.421139958350977E+001	-3.6498713E-001	-5.922936060299044E-002	2.1617954E-005	-3.6509442E-001	0
6.2050044E+003	2.441139957845735E+001	-3.6701339E-001	-5.914796779751574E-002	2.1708096E-005	-3.6709428E-001	0
6.2375474E+003	2.461139957340492E+001	-3.6901385E-001	-5.916008740967645E-002	2.1830891E-005	-3.6909419E-001	0
6.2704448E+003	2.481139956835250E+001	-3.7101486E-001	-5.916882847232996E-002	2.1952515E-005	-3.7109408E-001	0
6.3082192E+003	2.501139956330007E+001	-3.7300044E-001	-5.912927541535458E-002	2.2055247E-005	-3.7309399E-001	0
6.3442500E+003	2.521139955824765E+001	-3.7497815E-001	-5.910519687638371E-002	2.2163158E-005	-3.7509385E-001	0
6.3804839E+003	2.541139955319522E+001	-3.7696350E-001	-5.908070706874269E-002	2.2271270E-005	-3.7709373E-001	0
6.4107134E+003	2.561139954814280E+001	-3.7901232E-001	-5.912170502042524E-002	2.2407854E-005	-3.7909362E-001	0
6.4523921E+003	2.581139954309037E+001	-3.8098252E-001	-5.904516061005516E-002	2.2495175E-005	-3.8109353E-001	0
6.4845210E+003	2.601139953803795E+001	-3.8298061E-001	-5.906074263351879E-002	2.2619119E-005	-3.8309342E-001	0
6.5174512E+003	2.621139953298552E+001	-3.8498166E-001	-5.906936005834906E-002	2.2740620E-005	-3.8509330E-001	0
6.5486367E+003	2.641119952793815E+001	-3.8700756E-001	-5.909742639607374E-002	2.2871151E-005	-3.8709322E-001	0
6.5843203E+003	2.661119952288573E+001	-3.8899013E-001	-5.907825096732067E-002	2.2980857E-005	-3.8909310E-001	0
6.6145879E+003	2.681119951783330E+001	-3.9099205E-001	-5.911056865735276E-002	2.3111763E-005	-3.9109302E-001	0
6.6470156E+003	2.701119951278088E+001	-3.9298418E-001	-5.912189766217668E-002	2.3233970E-005	-3.9309287E-001	0
6.6827446E+003	2.721119950772845E+001	-3.9499012E-001	-5.910597394047348E-002	2.3346276E-005	-3.9509282E-001	0
6.7167612E+003	2.741119950267603E+001	-3.9701685E-001	-5.910837844852579E-002	2.3467022E-005	-3.9709267E-001	0
6.7429556E+003	2.761119949762360E+001	-3.9899689E-001	-5.917240396752299E-002	2.3609606E-005	-3.9909253E-001	0
6.7784526E+003	2.781119949257118E+001	-4.0102702E-001	-5.916202981172825E-002	2.3725574E-005	-4.0109247E-001	0
6.8095464E+003	2.801119948751875E+001	-4.0299243E-001	-5.918051069866359E-002	2.3849298E-005	-4.0309232E-001	0
6.8377783E+003	2.821119948246633E+001	-4.0500361E-001	-5.923029087756310E-002	2.3988481E-005	-4.0509224E-001	0
6.8676670E+003	2.841119947741390E+001	-4.0699661E-001	-5.926271925454374E-002	2.4119725E-005	-4.0709215E-001	0
6.8990107E+003	2.861119947236148E+001	-4.0902549E-001	-5.928755459025092E-002	2.4250121E-005	-4.0909204E-001	0
6.9273853E+003	2.881119946730905E+001	-4.1099909E-001	-5.932961168325179E-002	2.4384417E-005	-4.1109195E-001	0
6.9523960E+003	2.901119946225663E+001	-4.1301507E-001	-5.940614974806246E-002	2.4535635E-005	-4.1309181E-001	0
6.9850903E+003	2.921119945720420E+001	-4.1501841E-001	-5.941489551484591E-002	2.4658275E-005	-4.1509169E-001	0
7.0099219E+003	2.941119945215178E+001	-4.1701719E-001	-5.948956322205793E-002	2.4808171E-005	-4.1709158E-001	0
7.0378672E+003	2.961119944709935E+001	-4.1896451E-001	-5.953003655244771E-002	2.4940973E-005	-4.1909152E-001	0
7.0720742E+003	2.981119944204693E+001	-4.2105958E-001	-5.953834442286654E-002	2.5069190E-005	-4.2109138E-001	0
7.0982456E+003	3.001109943699703E+001	-4.2303360E-001	-5.959692376185932E-002	2.5211501E-005	-4.2309108E-001	0
7.1289775E+003	3.021099943194713E+001	-4.2509708E-001	-5.962946104379974E-002	2.5348310E-005	-4.2509118E-001	0
7.1610244E+003	3.041099942689470E+001	-4.2708185E-001	-5.963977158192091E-002	2.5471065E-005	-4.2709103E-001	0
7.1856563E+003	3.061099942184228E+001	-4.2905951E-001	-5.971055241911971E-002	2.5619380E-005	-4.2909098E-001	0
7.2088184E+003	3.081099941678985E+001	-4.3094194E-001	-5.977983213274762E-002	2.5761638E-005	-4.3109083E-001	0
7.2361470E+003	3.101099941173743E+001	-4.3304864E-001	-5.984519669773447E-002	2.5915881E-005	-4.3309075E-001	0
7.2689512E+003	3.121099940668500E+001	-4.3506292E-001	-5.985222779300990E-002	2.6039485E-005	-4.3509063E-001	0
7.2907671E+003	3.141099940163258E+001	-4.3703040E-001	-5.994299547577853E-002	2.6196911E-005	-4.3709049E-001	0
7.3271860E+003	3.161099939658016E+001	-4.3905035E-001	-5.992073036176970E-002	2.6308217E-005	-4.3909043E-001	0
7.3502134E+003	3.181099939152773E+001	-4.4104180E-001	-6.000394642230555E-002	2.6464248E-005	-4.4109026E-001	0
7.3809595E+003	3.201099938647531E+001	-4.4305688E-001	-6.002700350737250E-002	2.6595377E-005	-4.4309020E-001	0
7.4113188E+003	3.221099938142288E+001	-4.4504750E-001	-6.004970297407441E-002	2.6724971E-005	-4.4509006E-001	0
7.4382104E+003	3.241099937637046E+001	-4.4701421E-001	-6.009700918483574E-002	2.6864218E-005	-4.4709006E-001	0
7.4727656E+003	3.261099937131803E+001	-4.4904664E-001	-6.009108993930140E-002	2.6983702E-005	-4.4908985E-001	0
7.4919814E+003	3.281099936626561E+001	-4.5104745E-001	-6.020402699041583E-002	2.7154872E-005	-4.5108980E-001	0
7.5197578E+003	3.301099936121318E+001	-4.5307273E-001	-6.025097271334590E-002	2.7298072E-005	-4.5308968E-001	0
7.5495269E+003	3.321099935616076E+001	-4.5506251E-001	-6.027695860992494E-002	2.7429784E-005	-4.5508954E-001	0
7.5802783E+003	3.341099935110833E+001	-4.5704576E-001	-6.029406207658003E-002	2.7557146E-005	-4.5708948E-001	0
7.6113340E+003	3.361099934605591E+001	-4.5900929E-001	-6.030602475719082E-002	2.7681026E-005	-4.5908934E-001	0
7.6409434E+003	3.381089934100601E+001	-4.6101710E-001	-6.033510455431879E-002	2.7815515E-005	-4.6109012E-001	0
7.6713521E+003	3.401079933595611E+001	-4.6305040E-001	-6.036098767758313E-002	2.7950180E-005	-4.6308914E-001	0
7.6999053E+003	3.421079933090368E+001	-4.6503535E-001	-6.039494455658956E-002	2.8085784E-005	-4.6508899E-001	0
7.7281802E+003	3.441079932585126E+001	-4.6703678E-001	-6.043295725829501E-002	2.8224415E-005	-4.6708894E-001	0
7.7520996E+003	3.461079932079883E+001	-4.6899816E-001	-6.049950050808856E-002	2.8374154E-005	-4.6908879E-001	0
7.7795845E+003	3.481079931574641E+001	-4.7100535E-001	-6.054376531709116E-002	2.8516437E-005	-4.7108874E-001	0
7.8142700E+003	3.501079931069398E+001	-4.7303191E-001	-6.053436986833821E-002	2.8634688E-005	-4.7308856E-001	0
7.8380991E+003	3.521079930564156E+001	-4.7502419E-001	-6.060451499499031E-002	2.8788611E-005	-4.7508845E-001	0
7.8802983E+003	3.541079930058913E+001	-4.7702000E-001	-6.053324096177248E-002	2.8875565E-005	-4.7708836E-001	0
7.9089702E+003	3.561079929553671E+001	-4.7901931E-001	-6.056658297781414E-002	2.9012563E-005	-4.7908822E-001	0
7.9380439E+003	3.581079929048428E+001	-4.8102650E-001	-6.059761205740921E-002	2.9149058E-005	-4.8108816E-001	0
7.9661304E+003	3.601079928543186E+001	-4.8302415E-001	-6.063472662203440E-002	2.9288038E-005	-4.8308802E-001	0
7.9987935E+003	3.621079928037943E+001	-4.8501098E-001	-6.063551693265645E-002	2.9408891E-005	-4.8508793E-001	0
8.0354712E+003	3.641079927532701E+001	-4.8701292E-001	-6.060788636159198E-002	2.9516825E-005	-4.8708782E-001	0
8.0659946E+003	3.661079927027458E+001	-4.8903558E-001	-6.062929500200598E-002	2.9649882E-005	-4.8908770E-001	0
8.0988462E+003	3.681079926522216E+001	-4.9103406E-001	-6.063012672638912E-002	2.9771458E-005	-4.9108765E-001	0
8.1300620E+003	3.701079926016973E+001	-4.9299610E-001	-6.063866308286292E-002	2.9894623E-005	-4.9308750E-001	0
8.1674106E+003	3.721079925511731E+001	-4.9502027E-001	-6.060920413551840E-002	3.0002784E-005	-4.9508744E-001	0
8.2014219E+003	3.741069925006741E+001	-4.9700585E-001	-6.059996180956606E-002	3.0118536E-005	-4.9708682E-001	0
8.2366094E+003	3.761059924501751E+001	-4.9902362E-001	-6.058604696864822E-002	3.0233869E-005	-4.9908718E-001	0
8.2685537E+003	3.781059923996509E+001	-5.0100309E-001	-6.059138347498239E-002	3.0356470E-005	-5.0108713E-001	0
8.3046699E+003	3.801059923491266E+001	-5.0301600E-001	-6.057025577984931E-002	3.0467807E-005	-5.0308698E-001	0
8.3407344E+003	3.821059922986024E+001	-5.0504720E-001	-6.055188526625410E-002	3.0581559E-005	-5.0508690E-001	0
8.3779336E+003	3.841059922480781E+001	-5.0701386E-001	-6.051776979314993E-002	3.0683346E-005	-5.0708675E-001	0
8.4113916E+003	3.861059921975539E+001	-5.0903350E-001	-6.051715920085843E-002	3.0805262E-005	-5.0908667E-001	0
8.4497188E+003	3.881059921470296E+001	-5.1102936E-001	-6.047886389396373E-002	3.0906474E-005	-5.1108652E-001	0
8.4831436E+003	3.901059920965054E+001	-5.1300174E-001	-6.047307223434273E-002	3.1022792E-005	-5.1308644E-001	0
8.5172148E+003	3.921059920459811E+001	-5.1502782E-001	-6.046904392156105E-002	3.1143241E-005	-5.1508635E-001	0
8.5594561E+003	3.941059919954569E+001	-5.1699871E-001	-6.040088381605574E-002	3.1227180E-005	-5.1708621E-001	0
8.5959063E+003	3.961059919449326E+001	-5.1903290E-001	-6.038140425196686E-002	3.1339936E-005	-5.1908612E-001	0
8.6390635E+003	3.981059918944084E+001	-5.2100039E-001	-6.030750627335921E-002	3.1420233E-005	-5.2108598E-001	0
8.6722656E+003	4.001059918438841E+001	-5.2296573E-001	-6.030324028695050E-002	3.1536529E-005	-5.2308589E-001	0
8.7128350E+003	4.021059917933599E+001	-5.2503496E-001	-6.025994327204443E-002	3.1638578E-005	-5.2508575E-001	0
8.7489307E+003	4.041059917428356E+001	-5.2703285E-001	-6.023968605307695E-002	3.1748292E-005	-5.2708566E-001	0
8.7866357E+003	4.061059916923114E+001	-5.2904874E-001	-6.021061705376818E-002	3.1854350E-005	-5.2908558E-001	0
8.8282041E+003	4.081059916417871E+001	-5.3104293E-001	-6.015299682140096E-002	3.1943822E-005	-5.3108543E-001	0
8.8701201E+003	4.101049915912881E+001	-5.3302467E-001	-6.009215865901459E-002	3.2030603E-005	-5.3308451E-001	0
8.9060098E+003	4.121049915407639E+001	-5.3504175E-001	-6.007648492136808E-002	3.2143427E-005	-5.3508592E-001	0
8.9434805E+003	4.141039914902649E+001	-5.3699249E-001	-6.004289769020577E-002	3.2242584E-005	-5.3708512E-001	0
8.9911377E+003	4.161039914397406E+001	-5.3905416E-001	-5.995394571952506E-002	3.2318425E-005	-5.3908509E-001	0
9.0203047E+003	4.181039913892164E+001	-5.4105735E-001	-5.998215639896176E-002	3.2453787E-005	-5.4108489E-001	0
9.0621348E+003	4.201039913386921E+001	-5.4304928E-001	-5.992509072061532E-002	3.2542277E-005	-5.4308486E-001	0
9.1091748E+003	4.221039912881679E+001	-5.4506373E-001	-5.983678412110527E-002	3.2614862E-005	-5.4508471E-001	0
9.1362109E+003	4.241039912376436E+001	-5.4700428E-001	-5.987211295652722E-002	3.2750304E-005	-5.4708457E-001	0
9.1977061E+003	4.261039911871194E+001	-5.4903567E-001	-5.969267111544041E-002	3.2773405E-005	-5.4908448E-001	0
9.2333770E+003	4.281039911365951E+001	-5.5100250E-001	-5.967508128774524E-002	3.2881118E-005	-5.5108434E-001	0
9.2760498E+003	4.301039910860709E+001	-5.5302995E-001	-5.961912338381192E-002	3.2971162E-005	-5.5308431E-001	0
9.3082256E+003	4.321039910355466E+001	-5.5504054E-001	-5.962903884792808E-002	3.3096534E-005	-5.5508411E-001	0
9.3579648E+003	4.341039909850224E+001	-5.5700415E-001	-5.952193363001590E-002	3.3153963E-005	-5.5708408E-001	0
9.4004414E+003	4.361039909344981E+001	-5.5902249E-001	-5.946768438887026E-002	3.3243774E-005	-5.5908394E-001	0
9.4245547E+003	4.381039908839739E+001	-5.6100351E-001	-5.952573272446066E-002	3.3394146E-005	-5.6108385E-001	0
9.4793916E+003	4.401039908334496E+001	-5.6303126E-001	-5.939529639037311E-002	3.3441407E-005	-5.6308371E-001	0
9.5105967E+003	4.421039907829254E+001	-5.6501895E-001	-5.940941215414686E-002	3.3567445E-005	-5.6508362E-001	0
9.5487959E+003	4.441039907324011E+001	-5.6701410E-001	-5.938068807786090E-002	3.3669687E-005	-5.6708354E-001	0
9.5956924E+003	4.461039906818769E+001	-5.6897795E-001	-5.929514019836656E-002	3.3737626E-005	-5.6908339E-001	0
9.6446123E+003	4.481029906313779E+001	-5.7099342E-001	-5.920335475099769E-002	3.3804725E-005	-5.7108289E-001	0
9.6829668E+003	4.501019905808789E+001	-5.7300746E-001	-5.917685155021851E-002	3.3908778E-005	-5.7308322E-001	0
9.7129854E+003	4.521019905303547E+001	-5.7499027E-001	-5.919809784379071E-002	3.4038330E-005	-5.7508308E-001	0
9.7582744E+003	4.541019904798304E+001	-5.7702637E-001	-5.913201067860641E-002	3.4120731E-005	-5.7708299E-001	0
9.8011094E+003	4.561019904293062E+001	-5.7904863E-001	-5.907990622794557E-002	3.4210138E-005	-5.7908285E-001	0
9.8419268E+003	4.581019903787819E+001	-5.8101273E-001	-5.903444999074992E-002	3.4299766E-005	-5.8108282E-001	0
9.8858936E+003	4.601019903282577E+001	-5.8301550E-001	-5.897448836380215E-002	3.4383040E-005	-5.8308262E-001	0
9.9192344E+003	4.621019902777334E+001	-5.8500320E-001	-5.897664904484623E-002	3.4501529E-005	-5.8508259E-001	0
