EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : 50 kHz
Channel : Grounded
Acquisition started on : 02/26/2026 17:07:47.001
Technique started on : 02/26/2026 17:07:49.683
Loaded Setting File :  NONE
Saved on :
	File : PtPdCoNiCr_2_26_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : PtPdCoNiCr
Initial state : 
Electrolyte : KOH (1M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
1.2540571E+003	1.055219992857019E+001	-2.2826019E-001	-1.820173793136570E-001	4.1547322E-005	-2.2843844E-001	0
1.2796874E+003	1.075219992351776E+001	-2.3025647E-001	-1.799318131361405E-001	4.1430463E-005	-2.3043843E-001	0
1.3045006E+003	1.095219991846534E+001	-2.3226275E-001	-1.780472447590955E-001	4.1353742E-005	-2.3243842E-001	0
1.3290533E+003	1.115219991341291E+001	-2.3425348E-001	-1.762558900267566E-001	4.1288557E-005	-2.3443843E-001	0
1.3531273E+003	1.135219990836049E+001	-2.3624934E-001	-1.745950508453036E-001	4.1247968E-005	-2.3643839E-001	0
1.3773531E+003	1.155219990330806E+001	-2.3825176E-001	-1.729779804184566E-001	4.1212308E-005	-2.3843843E-001	0
1.4005614E+003	1.175219989825564E+001	-2.4025674E-001	-1.715431654912389E-001	4.1214404E-005	-2.4043843E-001	0
1.4240098E+003	1.195219989320321E+001	-2.4224477E-001	-1.701145436648537E-001	4.1209358E-005	-2.4243842E-001	0
1.4474194E+003	1.215219988815079E+001	-2.4426334E-001	-1.687578130830207E-001	4.1221345E-005	-2.4443842E-001	0
1.4709309E+003	1.235219988309836E+001	-2.4624474E-001	-1.674074099299897E-001	4.1223193E-005	-2.4643843E-001	0
1.4930948E+003	1.255219987804594E+001	-2.4825461E-001	-1.662684846986213E-001	4.1276919E-005	-2.4843843E-001	0
1.5168312E+003	1.275219987299351E+001	-2.5025746E-001	-1.649870291001710E-001	4.1289237E-005	-2.5043842E-001	0
1.5396427E+003	1.295219986794109E+001	-2.5224546E-001	-1.638337649603512E-001	4.1326322E-005	-2.5243846E-001	0
1.5632345E+003	1.315219986288866E+001	-2.5424537E-001	-1.626405874193302E-001	4.1350617E-005	-2.5443840E-001	0
1.5864250E+003	1.335219985783624E+001	-2.5624096E-001	-1.615210068010873E-001	4.1388299E-005	-2.5643840E-001	0
1.6096605E+003	1.355219985278382E+001	-2.5822687E-001	-1.604231861747307E-001	4.1425577E-005	-2.5843844E-001	0
1.6329197E+003	1.375219984773139E+001	-2.6023591E-001	-1.593684667949469E-001	4.1473399E-005	-2.6043841E-001	0
1.6569880E+003	1.395219984267897E+001	-2.6222876E-001	-1.582562819328119E-001	4.1499348E-005	-2.6243842E-001	0
1.6800660E+003	1.415219983762654E+001	-2.6422974E-001	-1.572734272506619E-001	4.1556319E-005	-2.6443842E-001	0
1.7042792E+003	1.435219983257412E+001	-2.6622751E-001	-1.562112078467663E-001	4.1587722E-005	-2.6643842E-001	0
1.7290017E+003	1.455219982752169E+001	-2.6820615E-001	-1.551219661394871E-001	4.1604664E-005	-2.6843843E-001	0
1.7530940E+003	1.475219982246927E+001	-2.7023831E-001	-1.541493578144517E-001	4.1657062E-005	-2.7043846E-001	0
1.7781251E+003	1.495219981741684E+001	-2.7222714E-001	-1.530978538511987E-001	4.1677391E-005	-2.7243841E-001	0
1.8035845E+003	1.515219981236442E+001	-2.7421489E-001	-1.520388417733650E-001	4.1691314E-005	-2.7443838E-001	0
1.8292238E+003	1.535219980731199E+001	-2.7622572E-001	-1.510070694141651E-001	4.1712035E-005	-2.7643827E-001	0
1.8547306E+003	1.555219980225957E+001	-2.7821001E-001	-1.500002336941759E-001	4.1731568E-005	-2.7843815E-001	0
1.8807688E+003	1.575219979720714E+001	-2.8022972E-001	-1.489974266074405E-001	4.1753508E-005	-2.8043807E-001	0
1.9072371E+003	1.595219979215472E+001	-2.8222948E-001	-1.479781873074367E-001	4.1763808E-005	-2.8243795E-001	0
1.9341290E+003	1.615219978710229E+001	-2.8424263E-001	-1.469615665908541E-001	4.1772742E-005	-2.8443784E-001	0
1.9612213E+003	1.635219978204987E+001	-2.8623456E-001	-1.459470956550395E-001	4.1775103E-005	-2.8643772E-001	0
1.9883130E+003	1.655219977699744E+001	-2.8824431E-001	-1.449692854731683E-001	4.1786570E-005	-2.8843760E-001	0
2.0152052E+003	1.675219977194502E+001	-2.9022777E-001	-1.440189660636626E-001	4.1798303E-005	-2.9043752E-001	0
2.0430089E+003	1.695219976689259E+001	-2.9223239E-001	-1.430401998010300E-001	4.1800980E-005	-2.9243737E-001	0
2.0720447E+003	1.715219976184017E+001	-2.9422280E-001	-1.419963561718578E-001	4.1778567E-005	-2.9443726E-001	0
2.1009063E+003	1.735219975678774E+001	-2.9622856E-001	-1.410003704992446E-001	4.1768337E-005	-2.9643714E-001	0
2.1311472E+003	1.755219975173532E+001	-2.9825506E-001	-1.399504729977421E-001	4.1740936E-005	-2.9843703E-001	0
2.1616882E+003	1.775219974668289E+001	-3.0023533E-001	-1.388892796938039E-001	4.1699470E-005	-3.0043694E-001	0
2.1918394E+003	1.795219974163047E+001	-3.0224106E-001	-1.378937968646353E-001	4.1677165E-005	-3.0243680E-001	0
2.2229438E+003	1.815219973657804E+001	-3.0423787E-001	-1.368625956606500E-001	4.1638785E-005	-3.0443671E-001	0
2.2554255E+003	1.835209973152814E+001	-3.0624741E-001	-1.357825357363778E-001	4.1583051E-005	-3.0643660E-001	0
2.2870244E+003	1.855199972647824E+001	-3.0822828E-001	-1.347726258552726E-001	4.1540734E-005	-3.0843648E-001	0
2.3215193E+003	1.875199972142582E+001	-3.1023294E-001	-1.336335811970961E-001	4.1457537E-005	-3.1043637E-001	0
2.3546560E+003	1.895199971637339E+001	-3.1223249E-001	-1.326021682661103E-001	4.1402705E-005	-3.1243625E-001	0
2.3871912E+003	1.915199971132097E+001	-3.1422827E-001	-1.316309601887893E-001	4.1362167E-005	-3.1443617E-001	0
2.4219617E+003	1.935199970626854E+001	-3.1623819E-001	-1.305711011681079E-001	4.1291569E-005	-3.1643602E-001	0
2.4580144E+003	1.955199970121612E+001	-3.1822756E-001	-1.294653000090433E-001	4.1199426E-005	-3.1843594E-001	0
2.4944180E+003	1.975199969616369E+001	-3.2021016E-001	-1.283706897740882E-001	4.1105599E-005	-3.2043579E-001	0
2.5289287E+003	1.995199969111127E+001	-3.2221800E-001	-1.274128444450577E-001	4.1054711E-005	-3.2243571E-001	0
2.5667905E+003	2.015199968605884E+001	-3.2421222E-001	-1.263103596095312E-001	4.0951363E-005	-3.2443559E-001	0
2.6044185E+003	2.035199968100642E+001	-3.2623047E-001	-1.252603849127907E-001	4.0863753E-005	-3.2643548E-001	0
2.6420635E+003	2.055199967595399E+001	-3.2822219E-001	-1.242294856758956E-001	4.0774874E-005	-3.2843536E-001	0
2.6799834E+003	2.075199967090157E+001	-3.3021772E-001	-1.232163260908390E-001	4.0688214E-005	-3.3043525E-001	0
2.7185889E+003	2.095199966584914E+001	-3.3223465E-001	-1.222084970646402E-001	4.0601899E-005	-3.3243513E-001	0
2.7573860E+003	2.115199966079672E+001	-3.3422300E-001	-1.212100885310070E-001	4.0511200E-005	-3.3443502E-001	0
2.7990708E+003	2.135199965574429E+001	-3.3624464E-001	-1.201272336660528E-001	4.0392140E-005	-3.3643493E-001	0
2.8386433E+003	2.155199965069187E+001	-3.3824378E-001	-1.191568425127938E-001	4.0304061E-005	-3.3843482E-001	0
2.8806653E+003	2.175199964563944E+001	-3.4025753E-001	-1.181176858901336E-001	4.0190433E-005	-3.4043470E-001	0
2.9202366E+003	2.195189964058955E+001	-3.4223381E-001	-1.171938595488524E-001	4.0107701E-005	-3.4243503E-001	0
2.9631780E+003	2.215179963553965E+001	-3.4423077E-001	-1.161694596701059E-001	3.9989103E-005	-3.4443447E-001	0
3.0061453E+003	2.235179963048722E+001	-3.4623653E-001	-1.151762487833510E-001	3.9878225E-005	-3.4643435E-001	0
3.0493096E+003	2.255179962543480E+001	-3.4824497E-001	-1.142045262189425E-001	3.9771152E-005	-3.4843427E-001	0
3.0911287E+003	2.275179962038237E+001	-3.5023987E-001	-1.133048487468173E-001	3.9683877E-005	-3.5043415E-001	0
3.1352002E+003	2.295179961532995E+001	-3.5222864E-001	-1.123464600459729E-001	3.9571642E-005	-3.5243401E-001	0
3.1777747E+003	2.315179961027752E+001	-3.5423627E-001	-1.114730636204877E-001	3.9487804E-005	-3.5443392E-001	0
3.2237151E+003	2.335179960522510E+001	-3.5623205E-001	-1.105035765354187E-001	3.9364917E-005	-3.5643381E-001	0
3.2673889E+003	2.355179960017267E+001	-3.5825193E-001	-1.096447132920635E-001	3.9280429E-005	-3.5843372E-001	0
3.3136470E+003	2.375179959512025E+001	-3.6023515E-001	-1.087125904779972E-001	3.9162096E-005	-3.6043358E-001	0
3.3597542E+003	2.395179959006782E+001	-3.6223429E-001	-1.078157138486991E-001	3.9054550E-005	-3.6243349E-001	0
3.4038755E+003	2.415179958501540E+001	-3.6420885E-001	-1.069982894263362E-001	3.8969723E-005	-3.6443335E-001	0
3.4473660E+003	2.435179957996297E+001	-3.6625463E-001	-1.062418777028906E-001	3.8911578E-005	-3.6643323E-001	0
3.4933491E+003	2.455179957491055E+001	-3.6821622E-001	-1.054049308460348E-001	3.8811806E-005	-3.6843315E-001	0
3.5379397E+003	2.475179956985812E+001	-3.7022170E-001	-1.046433041100294E-001	3.8741222E-005	-3.7043300E-001	0
3.5840823E+003	2.495179956480570E+001	-3.7222892E-001	-1.038561348323956E-001	3.8658258E-005	-3.7243292E-001	0
3.6339199E+003	2.515179955975327E+001	-3.7423697E-001	-1.029843761418814E-001	3.8540562E-005	-3.7443277E-001	0
3.6822744E+003	2.535179955470085E+001	-3.7621465E-001	-1.021691001898901E-001	3.8437513E-005	-3.7643272E-001	0
3.7327871E+003	2.555169954965095E+001	-3.7822297E-001	-1.013245512760236E-001	3.8323273E-005	-3.7843326E-001	0
3.7811958E+003	2.575159954460105E+001	-3.8022611E-001	-1.005571068976236E-001	3.8234437E-005	-3.8043249E-001	0
3.8306663E+003	2.595159953954862E+001	-3.8222098E-001	-9.977924566749730E-002	3.8137721E-005	-3.8243234E-001	0
3.8806174E+003	2.615159953449620E+001	-3.8422820E-001	-9.901213285760302E-002	3.8043254E-005	-3.8443223E-001	0
3.9308701E+003	2.635159952944377E+001	-3.8622501E-001	-9.825433344979362E-002	3.7948281E-005	-3.8643214E-001	0
3.9814915E+003	2.655159952439135E+001	-3.8822752E-001	-9.750806496324452E-002	3.7855316E-005	-3.8843200E-001	0
4.0322466E+003	2.675159951933892E+001	-3.9021525E-001	-9.677365965309170E-002	3.7762558E-005	-3.9043191E-001	0
4.0811353E+003	2.695159951428650E+001	-3.9221951E-001	-9.610549501215193E-002	3.7694452E-005	-3.9243180E-001	0
4.1331855E+003	2.715159950923407E+001	-3.9423835E-001	-9.538365501378321E-002	3.7603895E-005	-3.9443171E-001	0
4.1838706E+003	2.735159950418165E+001	-3.9623895E-001	-9.470631494218518E-002	3.7526330E-005	-3.9643157E-001	0
4.2334609E+003	2.755159949912922E+001	-3.9821622E-001	-9.406398940681482E-002	3.7457805E-005	-3.9843145E-001	0
4.2852256E+003	2.775159949407680E+001	-4.0021327E-001	-9.339374210527129E-002	3.7377416E-005	-4.0043133E-001	0
4.3367026E+003	2.795159948902437E+001	-4.0222132E-001	-9.274818997169154E-002	3.7305301E-005	-4.0243128E-001	0
4.3858120E+003	2.815159948397195E+001	-4.0421236E-001	-9.216362853743598E-002	3.7253678E-005	-4.0443113E-001	0
4.4372563E+003	2.835159947891952E+001	-4.0624845E-001	-9.155397412743116E-002	3.7193658E-005	-4.0643099E-001	0
4.4887891E+003	2.855159947386710E+001	-4.0821958E-001	-9.094202485993561E-002	3.7124315E-005	-4.0843093E-001	0
4.5383398E+003	2.875159946881467E+001	-4.1021448E-001	-9.038866165911341E-002	3.7078738E-005	-4.1043079E-001	0
4.5894385E+003	2.895159946376225E+001	-4.1225010E-001	-8.982582968847652E-002	3.7030706E-005	-4.1243070E-001	0
4.6420015E+003	2.915149945871235E+001	-4.1424233E-001	-8.923786948920387E-002	3.6966103E-005	-4.1443124E-001	0
4.6938662E+003	2.935139945366245E+001	-4.1624817E-001	-8.867916926084884E-002	3.6912541E-005	-4.1643044E-001	0
4.7445767E+003	2.955139944861003E+001	-4.1824669E-001	-8.815258098639478E-002	3.6869526E-005	-4.1843036E-001	0
4.7947817E+003	2.975139944355760E+001	-4.2024583E-001	-8.764649631641386E-002	3.6833073E-005	-4.2043021E-001	0
4.8455977E+003	2.995139943850518E+001	-4.2223921E-001	-8.713872776347747E-002	3.6793386E-005	-4.2243016E-001	0
4.8995327E+003	3.015139943345275E+001	-4.2426255E-001	-8.659244946873579E-002	3.6737933E-005	-4.2443001E-001	0
4.9462622E+003	3.035139942840033E+001	-4.2625004E-001	-8.617619276173449E-002	3.6732607E-005	-4.2642993E-001	0
4.9994780E+003	3.055139942334790E+001	-4.2825088E-001	-8.565911515869296E-002	3.6683592E-005	-4.2842978E-001	0
5.0493823E+003	3.075139941829548E+001	-4.3024191E-001	-8.520684349023308E-002	3.6659556E-005	-4.3042967E-001	0
5.1029478E+003	3.095139941324305E+001	-4.3224746E-001	-8.470544771369437E-002	3.6613714E-005	-4.3242958E-001	0
5.1525381E+003	3.115139940819063E+001	-4.3424425E-001	-8.427773355590806E-002	3.6597121E-005	-4.3442944E-001	0
5.2023335E+003	3.135139940313820E+001	-4.3624783E-001	-8.385617934619305E-002	3.6582074E-005	-4.3642935E-001	0
5.2502183E+003	3.155139939808578E+001	-4.3825033E-001	-8.347278250256729E-002	3.6581976E-005	-4.3842924E-001	0
5.3004341E+003	3.175139939303335E+001	-4.4024503E-001	-8.305829508090690E-002	3.6566002E-005	-4.4042909E-001	0
5.3496748E+003	3.195139938798093E+001	-4.4225076E-001	-8.266871487098826E-002	3.6560301E-005	-4.4242901E-001	0
5.4012642E+003	3.215139938292850E+001	-4.4423804E-001	-8.224705004507094E-002	3.6537269E-005	-4.4442886E-001	0
5.4468857E+003	3.235139937787608E+001	-4.4625372E-001	-8.192822858247695E-002	3.6560778E-005	-4.4642881E-001	0
5.4949897E+003	3.255139937282365E+001	-4.4825098E-001	-8.157448555910923E-002	3.6565842E-005	-4.4842866E-001	0
5.5449570E+003	3.275119936777628E+001	-4.5024243E-001	-8.119854281176703E-002	3.6559028E-005	-4.5042831E-001	0
5.5960278E+003	3.295119936272386E+001	-4.5225281E-001	-8.081675280316342E-002	3.6549602E-005	-4.5242846E-001	0
5.6394429E+003	3.315119935767143E+001	-4.5425138E-001	-8.054898466171512E-002	3.6589488E-005	-4.5442829E-001	0
5.6870884E+003	3.335119935261901E+001	-4.5623496E-001	-8.022294098314897E-002	3.6600512E-005	-4.5642823E-001	0
5.7365005E+003	3.355119934756658E+001	-4.5824772E-001	-7.988279806439391E-002	3.6606110E-005	-4.5842808E-001	0
5.7831509E+003	3.375119934251416E+001	-4.6026954E-001	-7.958802071668214E-002	3.6631940E-005	-4.6042800E-001	0
5.8286157E+003	3.395119933746173E+001	-4.6224660E-001	-7.930641377961423E-002	3.6659119E-005	-4.6242788E-001	0
5.8732676E+003	3.415119933240931E+001	-4.6424171E-001	-7.904317260027133E-002	3.6695139E-005	-4.6442777E-001	0
5.9212505E+003	3.435119932735688E+001	-4.6624050E-001	-7.874020677093663E-002	3.6711874E-005	-4.6642771E-001	0
5.9653657E+003	3.455119932230446E+001	-4.6822238E-001	-7.849013948255557E-002	3.6750840E-005	-4.6842751E-001	0
6.0097310E+003	3.475119931725203E+001	-4.7023001E-001	-7.824476896637395E-002	3.6793037E-005	-4.7042745E-001	0
6.0506240E+003	3.495119931219961E+001	-4.7222576E-001	-7.804579164330194E-002	3.6855232E-005	-4.7242731E-001	0
6.0969297E+003	3.515119930714718E+001	-4.7422850E-001	-7.778152878356087E-002	3.6886217E-005	-4.7442722E-001	0
6.1398442E+003	3.535119930209476E+001	-4.7622046E-001	-7.756230299299799E-002	3.6936755E-005	-4.7642714E-001	0
6.1765288E+003	3.555119929704233E+001	-4.7822019E-001	-7.742539737025128E-002	3.7026388E-005	-4.7842699E-001	0
6.2212578E+003	3.575119929198991E+001	-4.8022228E-001	-7.719054718738372E-002	3.7068621E-005	-4.8042694E-001	0
6.2613931E+003	3.595119928693748E+001	-4.8224393E-001	-7.701863172567536E-002	3.7141766E-005	-4.8242673E-001	0
6.3026240E+003	3.615119928188506E+001	-4.8423162E-001	-7.683016225862449E-002	3.7203594E-005	-4.8442668E-001	0
6.3437334E+003	3.635099927683768E+001	-4.8622188E-001	-7.664601661871007E-002	3.7266971E-005	-4.8642656E-001	0
6.3818530E+003	3.655099927178526E+001	-4.8823392E-001	-7.650347111552375E-002	3.7351590E-005	-4.8842642E-001	0
6.4231060E+003	3.675099926673283E+001	-4.9023902E-001	-7.632429297652321E-002	3.7417147E-005	-4.9042636E-001	0
6.4597295E+003	3.695099926168041E+001	-4.9222922E-001	-7.619966779172405E-002	3.7507703E-005	-4.9242616E-001	0
6.4992090E+003	3.715099925662798E+001	-4.9424875E-001	-7.604752312405894E-002	3.7586393E-005	-4.9442610E-001	0
6.5397617E+003	3.735099925157556E+001	-4.9624851E-001	-7.588174315370078E-002	3.7656202E-005	-4.9642599E-001	0
6.5745571E+003	3.755099924652313E+001	-4.9824214E-001	-7.578337856129119E-002	3.7758473E-005	-4.9842587E-001	0
6.6129448E+003	3.775099924147071E+001	-5.0023723E-001	-7.564515464457633E-002	3.7840524E-005	-5.0042582E-001	0
6.6480420E+003	3.795099923641828E+001	-5.0224215E-001	-7.554738144516998E-002	3.7943078E-005	-5.0242567E-001	0
6.6846636E+003	3.815099923136586E+001	-5.0423974E-001	-7.543233099611069E-002	3.8035978E-005	-5.0442559E-001	0
6.7213804E+003	3.835099922631343E+001	-5.0623739E-001	-7.531747139162481E-002	3.8128521E-005	-5.0642544E-001	0
6.7545903E+003	3.855099922126101E+001	-5.0824654E-001	-7.524461322094475E-002	3.8242815E-005	-5.0842535E-001	0
6.7889824E+003	3.875099921620858E+001	-5.1024103E-001	-7.515721792268593E-002	3.8348295E-005	-5.1042527E-001	0
6.8225088E+003	3.895099921115616E+001	-5.1223820E-001	-7.508062341307520E-002	3.8459162E-005	-5.1242512E-001	0
6.8539639E+003	3.915099920610373E+001	-5.1424581E-001	-7.502896197155018E-002	3.8583330E-005	-5.1442504E-001	0
6.8886855E+003	3.935099920105131E+001	-5.1623762E-001	-7.493992955339418E-002	3.8686812E-005	-5.1642489E-001	0
6.9256899E+003	3.955099919599888E+001	-5.1823056E-001	-7.482728465616550E-002	3.8777784E-005	-5.1842475E-001	0
6.9573906E+003	3.975089919094899E+001	-5.2023244E-001	-7.477407344450815E-002	3.8899900E-005	-5.2042425E-001	0
6.9911626E+003	3.995079918589909E+001	-5.2222735E-001	-7.469821206236982E-002	3.9009450E-005	-5.2242452E-001	0
7.0255679E+003	4.015079918084666E+001	-5.2422631E-001	-7.461693085035287E-002	3.9116159E-005	-5.2442443E-001	0
7.0549482E+003	4.035079917579424E+001	-5.2621847E-001	-7.458856527254287E-002	3.9249881E-005	-5.2642429E-001	0
7.0851821E+003	4.055079917074181E+001	-5.2822286E-001	-7.455317922836158E-002	3.9380695E-005	-5.2842420E-001	0
7.1210171E+003	4.075079916568939E+001	-5.3021866E-001	-7.445827838616292E-002	3.9479168E-005	-5.3042412E-001	0
7.1521338E+003	4.095079916063696E+001	-5.3222561E-001	-7.441493844330457E-002	3.9605537E-005	-5.3242397E-001	0
7.1811929E+003	4.115079915558454E+001	-5.3422922E-001	-7.439282506835265E-002	3.9742819E-005	-5.3442389E-001	0
7.2085220E+003	4.135079915053211E+001	-5.3621799E-001	-7.438667714352909E-002	3.9887473E-005	-5.3642374E-001	0
7.2438516E+003	4.155079914547969E+001	-5.3822196E-001	-7.430051997369407E-002	3.9990173E-005	-5.3842366E-001	0
7.2675713E+003	4.175079914042726E+001	-5.4025036E-001	-7.433712693372696E-002	4.0160659E-005	-5.4042351E-001	0
7.2993711E+003	4.195079913537484E+001	-5.4225934E-001	-7.428850019625188E-002	4.0283634E-005	-5.4242343E-001	0
7.3297451E+003	4.215079913032241E+001	-5.4423660E-001	-7.425041348343919E-002	4.0409792E-005	-5.4442334E-001	0
7.3589229E+003	4.235079912526999E+001	-5.4623407E-001	-7.422744663740577E-002	4.0545561E-005	-5.4642320E-001	0
7.3886079E+003	4.255079912021756E+001	-5.4825246E-001	-7.420240352014773E-002	4.0681651E-005	-5.4842311E-001	0
7.4245825E+003	4.275079911516514E+001	-5.5023903E-001	-7.411043248308269E-002	4.0778454E-005	-5.5042303E-001	0
7.4463423E+003	4.295079911011271E+001	-5.5224496E-001	-7.416325060823879E-002	4.0956282E-005	-5.5242288E-001	0
7.4730151E+003	4.315079910506029E+001	-5.5424339E-001	-7.416596831574329E-002	4.1105999E-005	-5.5442280E-001	0
7.5017573E+003	4.335069910001039E+001	-5.5623412E-001	-7.414717418164418E-002	4.1243187E-005	-5.5642241E-001	0
7.5299185E+003	4.355059909496049E+001	-5.5824327E-001	-7.413669675958165E-002	4.1386313E-005	-5.5842257E-001	0
7.5596831E+003	4.375059908990806E+001	-5.6024259E-001	-7.410926996812628E-002	4.1519168E-005	-5.6042242E-001	0
7.5905859E+003	4.395059908485564E+001	-5.6225127E-001	-7.407218142932065E-002	4.1647178E-005	-5.6242234E-001	0
7.6152246E+003	4.415059907980321E+001	-5.6426281E-001	-7.409667244440785E-002	4.1809995E-005	-5.6442225E-001	0
7.6476914E+003	4.435059907475079E+001	-5.6623113E-001	-7.403948263617888E-002	4.1923460E-005	-5.6642205E-001	0
7.6753452E+003	4.455059906969836E+001	-5.6823194E-001	-7.403340401674940E-002	4.2068146E-005	-5.6842202E-001	0
7.7049180E+003	4.475059906464594E+001	-5.7021958E-001	-7.400722045170512E-002	4.2200365E-005	-5.7042187E-001	0
7.7259077E+003	4.495059905959351E+001	-5.7222152E-001	-7.406527802555085E-002	4.2381747E-005	-5.7242173E-001	0
7.7516187E+003	4.515059905454109E+001	-5.7422787E-001	-7.407844803124936E-002	4.2537908E-005	-5.7442164E-001	0
7.7783066E+003	4.535059904948866E+001	-5.7620919E-001	-7.407900068566842E-002	4.2685002E-005	-5.7642150E-001	0
7.8046333E+003	4.555059904443624E+001	-5.7821816E-001	-7.408652376054109E-002	4.2838172E-005	-5.7842147E-001	0
7.8314185E+003	4.575059903938381E+001	-5.8021653E-001	-7.408830620266083E-002	4.2987260E-005	-5.8042127E-001	0
7.8576646E+003	4.595059903433139E+001	-5.8222336E-001	-7.409623477506599E-002	4.3140557E-005	-5.8242124E-001	0
7.8852764E+003	4.615059902927896E+001	-5.8423656E-001	-7.409208514907184E-002	4.3287306E-005	-5.8442110E-001	0
7.9105186E+003	4.635059902422654E+001	-5.8622140E-001	-7.410656835391793E-002	4.3442855E-005	-5.8642095E-001	0
