EC-Lab ASCII FILE
Nb header lines : 63                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Safety Limits :
	Do not start on E overload
Channel : Floating
Acquisition started on : 03/03/2026 15:52:52.604
Technique started on : 03/03/2026 15:52:55.441
Loaded Setting File :  NONE
Saved on :
	File : Ni40_N52magB_flat_3-3_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni40
Initial state : 
Electrolyte : KOH (1 M)
Comments : with magnet side B (-), N52 Nd magnet, alloy placed lying flat on top of magnet
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
2.8869919E+003	1.156719991420687E+001	-2.3703982E-001	-8.210615799741186E-002	1.9462428E-005	-2.3705453E-001	0
2.9486309E+003	1.176719990915444E+001	-2.3900020E-001	-8.105463582743599E-002	1.9372073E-005	-2.3905453E-001	0
3.0051565E+003	1.196719990410202E+001	-2.4102849E-001	-8.020497348989530E-002	1.9331683E-005	-2.4105455E-001	0
3.0657183E+003	1.216719989904959E+001	-2.4302897E-001	-7.927309537080485E-002	1.9265659E-005	-2.4305451E-001	0
3.1228035E+003	1.236719989399717E+001	-2.4505174E-001	-7.847171508107387E-002	1.9229630E-005	-2.4505454E-001	0
3.1805781E+003	1.256719988894474E+001	-2.4702825E-001	-7.766772124572091E-002	1.9186122E-005	-2.4705455E-001	0
3.2356902E+003	1.276719988389232E+001	-2.4902828E-001	-7.696295414244536E-002	1.9165953E-005	-2.4905454E-001	0
3.2925076E+003	1.296719987883989E+001	-2.5104067E-001	-7.624603853541972E-002	1.9140856E-005	-2.5105456E-001	0
3.3475845E+003	1.316719987378747E+001	-2.5300294E-001	-7.557776322600995E-002	1.9121397E-005	-2.5305450E-001	0
3.4027646E+003	1.336719986873504E+001	-2.5502124E-001	-7.494531055097209E-002	1.9112646E-005	-2.5505453E-001	0
3.4574202E+003	1.356719986368262E+001	-2.5704488E-001	-7.434585934944149E-002	1.9110223E-005	-2.5705454E-001	0
3.5125723E+003	1.376719985863019E+001	-2.5899336E-001	-7.373324880596110E-002	1.9096422E-005	-2.5905451E-001	0
3.5656501E+003	1.396719985357777E+001	-2.6100740E-001	-7.320050728114469E-002	1.9105873E-005	-2.6105452E-001	0
3.6182185E+003	1.416719984852534E+001	-2.6301169E-001	-7.269093609529054E-002	1.9118566E-005	-2.6305452E-001	0
3.6689119E+003	1.436719984347292E+001	-2.6502514E-001	-7.223535182488805E-002	1.9144185E-005	-2.6505452E-001	0
3.7202009E+003	1.456719983842049E+001	-2.6696512E-001	-7.176094293824531E-002	1.9157669E-005	-2.6705453E-001	0
3.7746528E+003	1.476719983336807E+001	-2.6903394E-001	-7.127382403795024E-002	1.9175077E-005	-2.6905453E-001	0
3.8255129E+003	1.496719982831564E+001	-2.7101621E-001	-7.084440975661144E-002	1.9199984E-005	-2.7105451E-001	0
3.8765554E+003	1.516719982326322E+001	-2.7302578E-001	-7.042999445912612E-002	1.9229205E-005	-2.7305454E-001	0
3.9298723E+003	1.536719981821079E+001	-2.7499637E-001	-6.997590399581644E-002	1.9243120E-005	-2.7505454E-001	0
3.9801831E+003	1.556719981315837E+001	-2.7700850E-001	-6.959692534542850E-002	1.9278939E-005	-2.7705455E-001	0
4.0331614E+003	1.576719980810594E+001	-2.7900073E-001	-6.917668368177443E-002	1.9300345E-005	-2.7905452E-001	0
4.0838279E+003	1.596719980305352E+001	-2.8101692E-001	-6.881213318366464E-002	1.9337373E-005	-2.8105453E-001	0
4.1317700E+003	1.616719979800109E+001	-2.8298089E-001	-6.848902114964783E-002	1.9381085E-005	-2.8305453E-001	0
4.1831162E+003	1.636719979294867E+001	-2.8500664E-001	-6.813261097628653E-002	1.9418247E-005	-2.8505453E-001	0
4.2350093E+003	1.656719978789624E+001	-2.8703362E-001	-6.777638788525109E-002	1.9454103E-005	-2.8705454E-001	0
4.2810845E+003	1.676719978284382E+001	-2.8895497E-001	-6.749573953834076E-002	1.9503230E-005	-2.8905454E-001	0
4.3272754E+003	1.696719977779139E+001	-2.9099810E-001	-6.724742258732075E-002	1.9568872E-005	-2.9105452E-001	0
4.3836733E+003	1.716719977273897E+001	-2.9300788E-001	-6.684071719150186E-002	1.9584857E-005	-2.9305455E-001	0
4.4303555E+003	1.736719976768654E+001	-2.9496366E-001	-6.657787280995608E-002	1.9638053E-005	-2.9505453E-001	0
4.4798218E+003	1.756719976263412E+001	-2.9704306E-001	-6.630688767548643E-002	1.9696001E-005	-2.9705453E-001	0
4.5278599E+003	1.776719975758169E+001	-2.9902017E-001	-6.604006840866458E-002	1.9747313E-005	-2.9905453E-001	0
4.5734512E+003	1.796719975252927E+001	-3.0100393E-001	-6.581548803069914E-002	1.9810721E-005	-3.0105451E-001	0
4.6217080E+003	1.816719974747684E+001	-3.0303261E-001	-6.556723324334890E-002	1.9869010E-005	-3.0305454E-001	0
4.6735122E+003	1.836719974242442E+001	-3.0503395E-001	-6.526867387755081E-002	1.9909161E-005	-3.0505455E-001	0
4.7172656E+003	1.856719973737199E+001	-3.0703169E-001	-6.508679033728004E-002	1.9983707E-005	-3.0705455E-001	0
4.7622007E+003	1.876719973231957E+001	-3.0904317E-001	-6.489503201437241E-002	2.0055366E-005	-3.0905452E-001	0
4.8089941E+003	1.896719972726714E+001	-3.1104791E-001	-6.468045215392726E-002	2.0118719E-005	-3.1105456E-001	0
4.8527471E+003	1.916719972221472E+001	-3.1303948E-001	-6.450768754935821E-002	2.0193453E-005	-3.1305453E-001	0
4.9019131E+003	1.936719971716229E+001	-3.1502509E-001	-6.426574201893298E-002	2.0245321E-005	-3.1505454E-001	0
4.9447090E+003	1.956719971210987E+001	-3.1700289E-001	-6.410951248123020E-002	2.0322901E-005	-3.1705451E-001	0
4.9906221E+003	1.976719970705744E+001	-3.1901821E-001	-6.392353666944184E-002	2.0392772E-005	-3.1905454E-001	0
5.0373750E+003	1.996719970200502E+001	-3.2099682E-001	-6.372303541067589E-002	2.0454892E-005	-3.2105452E-001	0
5.0826035E+003	2.016719969695259E+001	-3.2297903E-001	-6.354598026900060E-002	2.0524019E-005	-3.2305452E-001	0
5.1261758E+003	2.036719969190017E+001	-3.2498401E-001	-6.339696924098648E-002	2.0603002E-005	-3.2505453E-001	0
5.1667632E+003	2.056719968684774E+001	-3.2700253E-001	-6.328962641808300E-002	2.0695868E-005	-3.2705453E-001	0
5.2150522E+003	2.076719968179532E+001	-3.2899323E-001	-6.308531876951207E-002	2.0754644E-005	-3.2905456E-001	0
5.2566431E+003	2.096719967674289E+001	-3.3097485E-001	-6.296315720376661E-002	2.0839221E-005	-3.3105454E-001	0
5.3003105E+003	2.116719967169047E+001	-3.3300123E-001	-6.282673622302015E-002	2.0921379E-005	-3.3305454E-001	0
5.3443989E+003	2.136719966663804E+001	-3.3502436E-001	-6.268700142549394E-002	2.1001671E-005	-3.3505452E-001	0
5.3887310E+003	2.156719966158562E+001	-3.3699453E-001	-6.253690133504797E-002	2.1074593E-005	-3.3705452E-001	0
5.4211113E+003	2.176719965653319E+001	-3.3898741E-001	-6.253098068144303E-002	2.1197215E-005	-3.3905452E-001	0
5.4634517E+003	2.196719965148077E+001	-3.4096813E-001	-6.240892183149682E-002	2.1279453E-005	-3.4105453E-001	0
5.5044048E+003	2.216719964642834E+001	-3.4302357E-001	-6.231801068123055E-002	2.1376547E-005	-3.4305453E-001	0
5.5474702E+003	2.236719964137592E+001	-3.4503788E-001	-6.219733990158682E-002	2.1460439E-005	-3.4505454E-001	0
5.5827993E+003	2.256719963632349E+001	-3.4700629E-001	-6.215632349556824E-002	2.1568636E-005	-3.4705454E-001	0
5.6277153E+003	2.276719963127107E+001	-3.4900084E-001	-6.201465583940702E-002	2.1643167E-005	-3.4905455E-001	0
5.6718989E+003	2.296719962621864E+001	-3.5100707E-001	-6.188528374145807E-002	2.1722173E-005	-3.5105455E-001	0
5.7052856E+003	2.316719962116622E+001	-3.5305017E-001	-6.188124293448771E-002	2.1847183E-005	-3.5305458E-001	0
5.7457617E+003	2.336719961611379E+001	-3.5503072E-001	-6.179001967975967E-002	2.1937354E-005	-3.5505456E-001	0
5.7849688E+003	2.356719961106137E+001	-3.5701400E-001	-6.171407790267502E-002	2.2032789E-005	-3.5705453E-001	0
5.8301694E+003	2.376719960600894E+001	-3.5902235E-001	-6.158009081838167E-002	2.2108628E-005	-3.5905457E-001	0
5.8620483E+003	2.396719960095652E+001	-3.6103237E-001	-6.158809283539207E-002	2.2235296E-005	-3.6105454E-001	0
5.8974873E+003	2.416719959590409E+001	-3.6298361E-001	-6.154885833614132E-002	2.2341226E-005	-3.6305454E-001	0
5.9390107E+003	2.436719959085167E+001	-3.6500534E-001	-6.145894683553244E-002	2.2432843E-005	-3.6505455E-001	0
5.9690298E+003	2.456719958579924E+001	-3.6699733E-001	-6.148358420922911E-002	2.2564311E-005	-3.6705455E-001	0
6.0097114E+003	2.476719958074682E+001	-3.6899906E-001	-6.140046335900373E-002	2.2656714E-005	-3.6905453E-001	0
6.0439316E+003	2.496719957569439E+001	-3.7096792E-001	-6.137857891465037E-002	2.2769484E-005	-3.7105456E-001	0
6.0772275E+003	2.516719957064197E+001	-3.7298116E-001	-6.137357172746305E-002	2.2891187E-005	-3.7305453E-001	0
6.1202197E+003	2.536719956558954E+001	-3.7499395E-001	-6.127132277074088E-002	2.2976375E-005	-3.7505451E-001	0
6.1458296E+003	2.556719956053712E+001	-3.7700483E-001	-6.134319808196864E-002	2.3126682E-005	-3.7705454E-001	0
6.1812861E+003	2.576719955548469E+001	-3.7903777E-001	-6.132020845707262E-002	2.3242676E-005	-3.7905452E-001	0
6.2195806E+003	2.596719955043227E+001	-3.8101280E-001	-6.126020864378708E-002	2.3340923E-005	-3.8105455E-001	0
6.2496758E+003	2.616719954537984E+001	-3.8301456E-001	-6.128550883616990E-002	2.3473242E-005	-3.8305455E-001	0
6.2802612E+003	2.636719954032742E+001	-3.8501376E-001	-6.130537396622064E-002	2.3603412E-005	-3.8505453E-001	0
6.3122427E+003	2.656719953527499E+001	-3.8700193E-001	-6.130973716021471E-002	2.3726987E-005	-3.8705456E-001	0
6.3407671E+003	2.676719953022257E+001	-3.8902488E-001	-6.135296633904197E-002	2.3867831E-005	-3.8905454E-001	0
6.3713462E+003	2.696719952517014E+001	-3.9103237E-001	-6.137358558695782E-002	2.3999059E-005	-3.9105457E-001	0
6.3967456E+003	2.716719952011772E+001	-3.9304987E-001	-6.144528641458402E-002	2.4151062E-005	-3.9305454E-001	0
6.4391162E+003	2.736719951506529E+001	-3.9500344E-001	-6.134435385169978E-002	2.4231231E-005	-3.9505452E-001	0
6.4657363E+003	2.756719951001287E+001	-3.9700520E-001	-6.140139205127826E-002	2.4376672E-005	-3.9705455E-001	0
6.4896865E+003	2.776719950496044E+001	-3.9901525E-001	-6.148451788175668E-002	2.4533259E-005	-3.9905459E-001	0
6.5217344E+003	2.796719949990802E+001	-4.0099430E-001	-6.148583667728746E-002	2.4655470E-005	-4.0105456E-001	0
6.5436089E+003	2.816719949485559E+001	-4.0298605E-001	-6.158467718345154E-002	2.4817766E-005	-4.0305454E-001	0
6.5651953E+003	2.836719948980317E+001	-4.0500775E-001	-6.169012788516326E-002	2.4984980E-005	-4.0505457E-001	0
6.5932788E+003	2.856719948475074E+001	-4.0702033E-001	-6.173261128526519E-002	2.5126428E-005	-4.0705451E-001	0
6.6230552E+003	2.876719947969832E+001	-4.0902275E-001	-6.175741429394210E-002	2.5260188E-005	-4.0905458E-001	0
6.6466323E+003	2.896719947464590E+001	-4.1103366E-001	-6.184088868773252E-002	2.5418687E-005	-4.1105458E-001	0
6.6626675E+003	2.916719946959347E+001	-4.1301668E-001	-6.198968670316152E-002	2.5602774E-005	-4.1305459E-001	0
6.6915278E+003	2.936719946454105E+001	-4.1505072E-001	-6.202630003462306E-002	2.5744061E-005	-4.1505453E-001	0
6.7161597E+003	2.956719945948862E+001	-4.1704187E-001	-6.209528608914983E-002	2.5896334E-005	-4.1705456E-001	0
6.7326138E+003	2.976719945443620E+001	-4.1903067E-001	-6.223893028477012E-002	2.6080021E-005	-4.1905460E-001	0
6.7530698E+003	2.996719944938377E+001	-4.2104807E-001	-6.234913661467761E-002	2.6251984E-005	-4.2105454E-001	0
6.7815542E+003	3.016719944433135E+001	-4.2304716E-001	-6.238203766426309E-002	2.6390544E-005	-4.2305455E-001	0
6.7988931E+003	3.036719943927892E+001	-4.2502490E-001	-6.251383798097687E-002	2.6569938E-005	-4.2505458E-001	0
6.8186738E+003	3.056719943422650E+001	-4.2708734E-001	-6.263495754722981E-002	2.6750597E-005	-4.2705452E-001	0
6.8417720E+003	3.076719942917407E+001	-4.2902350E-001	-6.270649101608383E-002	2.6902559E-005	-4.2905456E-001	0
6.8590454E+003	3.096719942412165E+001	-4.3104157E-001	-6.284279140058779E-002	2.7087855E-005	-4.3105456E-001	0
6.8758311E+003	3.116719941906922E+001	-4.3307415E-001	-6.298498794554719E-002	2.7277170E-005	-4.3305457E-001	0
6.8981616E+003	3.136719941401680E+001	-4.3504685E-001	-6.306707167305281E-002	2.7437130E-005	-4.3505454E-001	0
6.9108735E+003	3.156719940896437E+001	-4.3705750E-001	-6.324200456816265E-002	2.7640392E-005	-4.3705457E-001	0
6.9212417E+003	3.176719940391195E+001	-4.3907154E-001	-6.343826112789386E-002	2.7853936E-005	-4.3905455E-001	0
6.9415088E+003	3.196719939885952E+001	-4.4105545E-001	-6.353884291319856E-002	2.8024153E-005	-4.4105455E-001	0
6.9597646E+003	3.216719939380710E+001	-4.4305643E-001	-6.365968444270620E-002	2.8204833E-005	-4.4305456E-001	0
6.9827407E+003	3.236719938875467E+001	-4.4506791E-001	-6.373828569270867E-002	2.8367866E-005	-4.4505459E-001	0
6.9911445E+003	3.256719938370225E+001	-4.4706777E-001	-6.394772204441640E-002	2.8588966E-005	-4.4705456E-001	0
7.0052202E+003	3.276719937864982E+001	-4.4908825E-001	-6.410765769266347E-002	2.8789995E-005	-4.4905457E-001	0
7.0147856E+003	3.296719937359740E+001	-4.5107490E-001	-6.430344819883227E-002	2.9005671E-005	-4.5105457E-001	0
7.0343950E+003	3.316719936854497E+001	-4.5303822E-001	-6.440329443570458E-002	2.9177154E-005	-4.5305458E-001	0
7.0486216E+003	3.336719936349255E+001	-4.5506203E-001	-6.456042663458206E-002	2.9378998E-005	-4.5505455E-001	0
7.0661074E+003	3.356719935844012E+001	-4.5704514E-001	-6.468131574548697E-002	2.9562281E-005	-4.5705453E-001	0
7.0797349E+003	3.376719935338770E+001	-4.5904264E-001	-6.483895842053511E-002	2.9763847E-005	-4.5905462E-001	0
7.0937954E+003	3.396719934833527E+001	-4.6104255E-001	-6.499236638186801E-002	2.9964247E-005	-4.6105459E-001	0
7.1017153E+003	3.416719934328285E+001	-4.6306232E-001	-6.520429030462038E-002	3.0193649E-005	-4.6305454E-001	0
7.1191255E+003	3.436719933823042E+001	-4.6509591E-001	-6.533048530647778E-002	3.0384941E-005	-4.6505457E-001	0
7.1309448E+003	3.456719933317800E+001	-4.6704075E-001	-6.549493196872327E-002	3.0588802E-005	-4.6705458E-001	0
7.1458906E+003	3.476719932812557E+001	-4.6901852E-001	-6.563472016313252E-002	3.0783900E-005	-4.6905452E-001	0
7.1650791E+003	3.496719932307315E+001	-4.7105232E-001	-6.574279306690878E-002	3.0968295E-005	-4.7105455E-001	0
7.1797915E+003	3.516719931802072E+001	-4.7300488E-001	-6.588002795547832E-002	3.1161573E-005	-4.7305459E-001	0
7.1958774E+003	3.536719931296830E+001	-4.7503629E-001	-6.601506218846298E-002	3.1359552E-005	-4.7505459E-001	0
7.2015488E+003	3.556719930791587E+001	-4.7699600E-001	-6.623519857756199E-002	3.1593925E-005	-4.7705454E-001	0
7.2237852E+003	3.576719930286345E+001	-4.7902223E-001	-6.631180642715438E-002	3.1764830E-005	-4.7905457E-001	0
7.2407500E+003	3.596719929781102E+001	-4.8108146E-001	-6.644083390090494E-002	3.1963453E-005	-4.8105460E-001	0
7.2589741E+003	3.616719929275860E+001	-4.8300639E-001	-6.653920792638757E-002	3.2138862E-005	-4.8305455E-001	0
7.2761006E+003	3.636719928770617E+001	-4.8503274E-001	-6.666108284276528E-002	3.2332806E-005	-4.8505455E-001	0
7.2943662E+003	3.656719928265375E+001	-4.8703668E-001	-6.676888312772722E-002	3.2518896E-005	-4.8705459E-001	0
7.3051987E+003	3.676719927760132E+001	-4.8901659E-001	-6.694090177036816E-002	3.2735210E-005	-4.8905459E-001	0
7.3233032E+003	3.696719927254890E+001	-4.9104592E-001	-6.705251989449018E-002	3.2925866E-005	-4.9105456E-001	0
7.3446929E+003	3.716719926749647E+001	-4.9300840E-001	-6.712444260549599E-002	3.3092914E-005	-4.9305460E-001	0
7.3688486E+003	3.736719926244405E+001	-4.9505088E-001	-6.718157888537951E-002	3.3258300E-005	-4.9505457E-001	0
7.3907368E+003	3.756719925739162E+001	-4.9703062E-001	-6.725048428599878E-002	3.3425549E-005	-4.9705455E-001	0
7.4121167E+003	3.776719925233920E+001	-4.9904040E-001	-6.732764844455330E-002	3.3599215E-005	-4.9905458E-001	0
7.4276714E+003	3.796719924728677E+001	-5.0104856E-001	-6.745701952142596E-002	3.3799242E-005	-5.0105458E-001	0
7.4529116E+003	3.816719924223435E+001	-5.0306576E-001	-6.749922611229020E-002	3.3956549E-005	-5.0305456E-001	0
7.4740073E+003	3.836719923718192E+001	-5.0501728E-001	-6.756981545499607E-002	3.4123925E-005	-5.0505453E-001	0
7.5039839E+003	3.856719923212950E+001	-5.0705743E-001	-6.757176615922894E-002	3.4262765E-005	-5.0705457E-001	0
7.5248384E+003	3.876719922707707E+001	-5.0903076E-001	-6.764673504159024E-002	3.4434270E-005	-5.0905460E-001	0
7.5558413E+003	3.896719922202465E+001	-5.1105452E-001	-6.763701233062525E-002	3.4566201E-005	-5.1105452E-001	0
7.5738213E+003	3.916719921697222E+001	-5.1304382E-001	-6.773909767867914E-002	3.4753124E-005	-5.1305455E-001	0
7.6041206E+003	3.936719921191980E+001	-5.1506144E-001	-6.773451809104025E-002	3.4887438E-005	-5.1505458E-001	0
7.6292349E+003	3.956719920686737E+001	-5.1704401E-001	-6.777141126909636E-002	3.5040801E-005	-5.1705456E-001	0
7.6511299E+003	3.976719920181495E+001	-5.1900280E-001	-6.783348262677458E-002	3.5205769E-005	-5.1905453E-001	0
7.6773843E+003	3.996719919676252E+001	-5.2104867E-001	-6.786799194109583E-002	3.5362526E-005	-5.2105457E-001	0
7.7087422E+003	4.016719919171010E+001	-5.2303940E-001	-6.785016311670478E-002	3.5488309E-005	-5.2305466E-001	0
7.7382046E+003	4.036719918665767E+001	-5.2503777E-001	-6.785007465214743E-002	3.5623852E-005	-5.2505457E-001	0
7.7681675E+003	4.056719918160525E+001	-5.2704895E-001	-6.784726748699105E-002	3.5758832E-005	-5.2705455E-001	0
7.8006128E+003	4.076719917655282E+001	-5.2902132E-001	-6.781791838449858E-002	3.5877125E-005	-5.2905458E-001	0
7.8370190E+003	4.096719917150040E+001	-5.3102541E-001	-6.775859655873628E-002	3.5981535E-005	-5.3105450E-001	0
7.8719868E+003	4.116719916644797E+001	-5.3305137E-001	-6.771497272879989E-002	3.6095560E-005	-5.3305459E-001	0
7.9042261E+003	4.136719916139555E+001	-5.3505206E-001	-6.769189898182293E-002	3.6218691E-005	-5.3505462E-001	0
7.9309028E+003	4.156719915634312E+001	-5.3704071E-001	-6.771495429030283E-002	3.6365687E-005	-5.3705460E-001	0
7.9583638E+003	4.176719915129070E+001	-5.3905308E-001	-6.773415817287798E-002	3.6512305E-005	-5.3905457E-001	0
7.9994077E+003	4.196719914623827E+001	-5.4106605E-001	-6.763826281438354E-002	3.6596768E-005	-5.4105455E-001	0
8.0359443E+003	4.216719914118585E+001	-5.4305613E-001	-6.757838270561471E-002	3.6698853E-005	-5.4305464E-001	0
8.0626821E+003	4.236719913613342E+001	-5.4503894E-001	-6.760020046114779E-002	3.6844740E-005	-5.4505450E-001	0
8.1137119E+003	4.256719913108100E+001	-5.4702353E-001	-6.741963900877013E-002	3.6880130E-005	-5.4705453E-001	0
8.1442671E+003	4.276719912602857E+001	-5.4905909E-001	-6.741663676162835E-002	3.7015718E-005	-5.4905462E-001	0
8.1752061E+003	4.296719912097615E+001	-5.5106294E-001	-6.740661041944163E-002	3.7145284E-005	-5.5105454E-001	0
8.2063066E+003	4.316719911592372E+001	-5.5307335E-001	-6.739613195182215E-002	3.7275004E-005	-5.5305457E-001	0
8.2551953E+003	4.336719911087130E+001	-5.5503505E-001	-6.723463591061468E-002	3.7317579E-005	-5.5505455E-001	0
8.2971855E+003	4.356719910581887E+001	-5.5704188E-001	-6.713624310398822E-002	3.7397698E-005	-5.5705464E-001	0
8.3339512E+003	4.376719910076645E+001	-5.5904913E-001	-6.708091988794185E-002	3.7501530E-005	-5.5905455E-001	0
8.3587803E+003	4.396719909571402E+001	-5.6108487E-001	-6.712520609202177E-002	3.7662936E-005	-5.6105459E-001	0
8.4032842E+003	4.416719909066160E+001	-5.6303239E-001	-6.700146697670673E-002	3.7723996E-005	-5.6305462E-001	0
8.4414658E+003	4.436719908560917E+001	-5.6506336E-001	-6.693901077320452E-002	3.7824782E-005	-5.6505454E-001	0
8.4783613E+003	4.456719908055675E+001	-5.6702495E-001	-6.687907656430836E-002	3.7922106E-005	-5.6705457E-001	0
8.5227529E+003	4.476719907550432E+001	-5.6901503E-001	-6.676422675613214E-002	3.7989848E-005	-5.6905460E-001	0
8.5566836E+003	4.496719907045190E+001	-5.7103378E-001	-6.673541021968377E-002	3.8108174E-005	-5.7105458E-001	0
8.5918643E+003	4.516719906539947E+001	-5.7301885E-001	-6.669318913946753E-002	3.8216454E-005	-5.7305455E-001	0
8.6355684E+003	4.536719906034705E+001	-5.7502353E-001	-6.658780471212689E-002	3.8289556E-005	-5.7505459E-001	0
8.6619316E+003	4.556719905529462E+001	-5.7701510E-001	-6.661506249493332E-002	3.8437898E-005	-5.7705462E-001	0
8.7086289E+003	4.576719905024220E+001	-5.7904351E-001	-6.649077824388727E-002	3.8501053E-005	-5.7905459E-001	0
8.7402959E+003	4.596719904518977E+001	-5.8104640E-001	-6.647903284178325E-002	3.8627404E-005	-5.8105451E-001	0
8.7811221E+003	4.616719904013735E+001	-5.8305901E-001	-6.639914878099207E-002	3.8714621E-005	-5.8305460E-001	0
