EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : 50 kHz
Channel : Grounded
Acquisition started on : 02/24/2026 16:59:03.550
Technique started on : 02/24/2026 16:59:06.389
Loaded Setting File :  NONE
Saved on :
	File : Ni40_sqmagnet_2_24_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 127.0.0.1
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Ni40_mag
Initial state : 
Electrolyte : KOH (1M)
Comments : 
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

Rwe/Ohm	time/s	Ewe/V	<I>/mA	Pwe/W	control/V	error	
3.0656533E+003	1.250899989056052E+001	-2.4640724E-001	-8.037674681139939E-002	1.9805413E-005	-2.4657251E-001	0
3.1218757E+003	1.270899988550809E+001	-2.4841189E-001	-7.957135744777200E-002	1.9766472E-005	-2.4857241E-001	0
3.1762627E+003	1.290899988045567E+001	-2.5041085E-001	-7.883820464241142E-002	1.9741943E-005	-2.5057235E-001	0
3.2351802E+003	1.310899987540324E+001	-2.5241211E-001	-7.802103452601994E-002	1.9693454E-005	-2.5257227E-001	0
3.2885945E+003	1.330899987035082E+001	-2.5441656E-001	-7.736331045621236E-002	1.9682508E-005	-2.5457218E-001	0
3.3381091E+003	1.350899986529839E+001	-2.5641781E-001	-7.681528537622867E-002	1.9696807E-005	-2.5657210E-001	0
3.3958401E+003	1.370899986024597E+001	-2.5841695E-001	-7.609809036187098E-002	1.9665036E-005	-2.5857201E-001	0
3.4470999E+003	1.390899985519354E+001	-2.6039529E-001	-7.554039872956797E-002	1.9670364E-005	-2.6057193E-001	0
3.4998933E+003	1.410899985014112E+001	-2.6238766E-001	-7.497019067463651E-002	1.9671254E-005	-2.6257184E-001	0
3.5523425E+003	1.430899984508869E+001	-2.6438954E-001	-7.442681641843740E-002	1.9677673E-005	-2.6457176E-001	0
3.6058120E+003	1.450899984003627E+001	-2.6639062E-001	-7.387812469046898E-002	1.9680439E-005	-2.6657167E-001	0
3.6544241E+003	1.470899983498384E+001	-2.6838887E-001	-7.344217691464938E-002	1.9711062E-005	-2.6857156E-001	0
3.7066279E+003	1.490899982993142E+001	-2.7040225E-001	-7.295100920350062E-002	1.9726118E-005	-2.7057147E-001	0
3.7583818E+003	1.510899982487899E+001	-2.7240840E-001	-7.248023273993498E-002	1.9744224E-005	-2.7257141E-001	0
3.8076431E+003	1.530899981982657E+001	-2.7439398E-001	-7.206399499516825E-002	1.9773926E-005	-2.7457133E-001	0
3.8540640E+003	1.550899981477414E+001	-2.7639729E-001	-7.171580063542371E-002	1.9822053E-005	-2.7657124E-001	0
3.9060510E+003	1.570899980972172E+001	-2.7840436E-001	-7.127514346650543E-002	1.9843310E-005	-2.7857113E-001	0
3.9528884E+003	1.590899980466929E+001	-2.8039303E-001	-7.093370929434317E-002	1.9889318E-005	-2.8057104E-001	0
4.0025291E+003	1.610899979961687E+001	-2.8238988E-001	-7.055286342930667E-002	1.9923415E-005	-2.8257096E-001	0
4.0504417E+003	1.630899979456444E+001	-2.8440958E-001	-7.021693056058564E-002	1.9970368E-005	-2.8457087E-001	0
4.0982529E+003	1.650899978951202E+001	-2.8639597E-001	-6.988245315159197E-002	2.0014053E-005	-2.8657079E-001	0
4.1462100E+003	1.670899978445959E+001	-2.8842056E-001	-6.956245509966719E-002	2.0063242E-005	-2.8857073E-001	0
4.1928467E+003	1.690889977940969E+001	-2.9041016E-001	-6.926324178987114E-002	2.0114749E-005	-2.9057020E-001	0
4.2391533E+003	1.710879977435980E+001	-2.9239446E-001	-6.897473248522151E-002	2.0167830E-005	-2.9257053E-001	0
4.2891909E+003	1.730879976930737E+001	-2.9440290E-001	-6.863833243785514E-002	2.0207324E-005	-2.9457048E-001	0
4.3327881E+003	1.750879976425495E+001	-2.9640761E-001	-6.841036584809024E-002	2.0277354E-005	-2.9657036E-001	0
4.3740630E+003	1.770879975920252E+001	-2.9841393E-001	-6.822350712455039E-002	2.0358844E-005	-2.9857028E-001	0
4.4217466E+003	1.790879975415010E+001	-3.0040902E-001	-6.793899297959216E-002	2.0409487E-005	-3.0057019E-001	0
4.4670195E+003	1.810879974909767E+001	-3.0241287E-001	-6.769902447593346E-002	2.0473057E-005	-3.0257010E-001	0
4.5099063E+003	1.830879974404525E+001	-3.0440289E-001	-6.749650334058743E-002	2.0546131E-005	-3.0457002E-001	0
4.5551812E+003	1.850879973899282E+001	-3.0642045E-001	-6.726855571200141E-002	2.0612461E-005	-3.0656993E-001	0
4.5975244E+003	1.870879973394040E+001	-3.0840048E-001	-6.707968407198595E-002	2.0687407E-005	-3.0856985E-001	0
4.6400854E+003	1.890879972888797E+001	-3.1041408E-001	-6.689835293693644E-002	2.0766191E-005	-3.1056973E-001	0
4.6858784E+003	1.910879972383555E+001	-3.1238374E-001	-6.666492535510904E-002	2.0825039E-005	-3.1256968E-001	0
4.7293027E+003	1.930879971878312E+001	-3.1439796E-001	-6.647871471012246E-002	2.0900772E-005	-3.1456959E-001	0
4.7673813E+003	1.950879971373070E+001	-3.1640893E-001	-6.636954699072772E-002	2.0999918E-005	-3.1656951E-001	0
4.8057354E+003	1.970879970867827E+001	-3.1841937E-001	-6.625820029486845E-002	2.1097894E-005	-3.1856942E-001	0
4.8482427E+003	1.990879970362585E+001	-3.2041019E-001	-6.608790336356252E-002	2.1175238E-005	-3.2056934E-001	0
4.8893765E+003	2.010879969857342E+001	-3.2240635E-001	-6.594017863140567E-002	2.1259533E-005	-3.2256925E-001	0
4.9268379E+003	2.030879969352100E+001	-3.2442671E-001	-6.584887359927005E-002	2.1363134E-005	-3.2456917E-001	0
4.9695005E+003	2.050879968846857E+001	-3.2641163E-001	-6.568298446565682E-002	2.1439690E-005	-3.2656908E-001	0
5.0050215E+003	2.070879968341615E+001	-3.2840845E-001	-6.561579030427422E-002	2.1548780E-005	-3.2856897E-001	0
5.0449727E+003	2.090879967836372E+001	-3.3042261E-001	-6.549542270919662E-002	2.1641168E-005	-3.3056891E-001	0
5.0816460E+003	2.110879967331130E+001	-3.3241352E-001	-6.541453981814305E-002	2.1744678E-005	-3.3256879E-001	0
5.1177119E+003	2.130879966825887E+001	-3.3442560E-001	-6.534670302623240E-002	2.1853610E-005	-3.3456874E-001	0
5.1620483E+003	2.150869966320897E+001	-3.3640224E-001	-6.516836392861758E-002	2.1922784E-005	-3.3656800E-001	0
5.1970591E+003	2.170859965815907E+001	-3.3841202E-001	-6.511606274293037E-002	2.2036058E-005	-3.3856854E-001	0
5.2312710E+003	2.190859965310665E+001	-3.4042597E-001	-6.507519021885810E-002	2.2153285E-005	-3.4056845E-001	0
5.2647881E+003	2.210859964805422E+001	-3.4242511E-001	-6.504062503151797E-002	2.2271543E-005	-3.4256837E-001	0
5.3029678E+003	2.230859964300180E+001	-3.4442276E-001	-6.494905820428945E-002	2.2369934E-005	-3.4456828E-001	0
5.3351421E+003	2.250859963794937E+001	-3.4642890E-001	-6.493339711977611E-002	2.2494805E-005	-3.4656823E-001	0
5.3688862E+003	2.270859963289695E+001	-3.4842086E-001	-6.489629872711333E-002	2.2611224E-005	-3.4856817E-001	0
5.4067979E+003	2.290859962784452E+001	-3.5042295E-001	-6.481155146772888E-002	2.2711454E-005	-3.5056806E-001	0
5.4357500E+003	2.310859962279210E+001	-3.5240024E-001	-6.483010310455817E-002	2.2846145E-005	-3.5256797E-001	0
5.4666821E+003	2.330859961773967E+001	-3.5442141E-001	-6.483299931238851E-002	2.2978204E-005	-3.5456792E-001	0
5.5004531E+003	2.350859961268725E+001	-3.5642377E-001	-6.479898196657774E-002	2.3095898E-005	-3.5656777E-001	0
5.5311206E+003	2.370859960763482E+001	-3.5841379E-001	-6.479948573447991E-002	2.3225030E-005	-3.5856771E-001	0
5.5632085E+003	2.390859960258240E+001	-3.6040187E-001	-6.478309627493525E-002	2.3347950E-005	-3.6056760E-001	0
5.5917598E+003	2.410859959752997E+001	-3.6241081E-001	-6.481158537283327E-002	2.3488419E-005	-3.6256751E-001	0
5.6193511E+003	2.430859959247755E+001	-3.6439678E-001	-6.484677057392274E-002	2.3629955E-005	-3.6456746E-001	0
5.6482656E+003	2.450859958742512E+001	-3.6639971E-001	-6.486941925186673E-002	2.3768136E-005	-3.6656734E-001	0
5.6843418E+003	2.470859958237270E+001	-3.6839801E-001	-6.480926422818289E-002	2.3875604E-005	-3.6856726E-001	0
5.7080337E+003	2.490859957732027E+001	-3.7039119E-001	-6.488945565551796E-002	2.4034483E-005	-3.7056717E-001	0
5.7317798E+003	2.510859957226785E+001	-3.7241668E-001	-6.497400455216962E-002	2.4197403E-005	-3.7256709E-001	0
5.7639966E+003	2.530859956721542E+001	-3.7440330E-001	-6.495550106218273E-002	2.4319554E-005	-3.7456700E-001	0
5.7893062E+003	2.550859956216300E+001	-3.7639835E-001	-6.501614517963095E-002	2.4471970E-005	-3.7656692E-001	0
5.8162212E+003	2.570859955711057E+001	-3.7841895E-001	-6.506268022520695E-002	2.4620951E-005	-3.7856686E-001	0
5.8422842E+003	2.590859955205815E+001	-3.8039476E-001	-6.511062168138193E-002	2.4767740E-005	-3.8056675E-001	0
5.8495752E+003	2.610849954700825E+001	-3.8240340E-001	-6.537284857823034E-002	2.4998801E-005	-3.8256577E-001	0
5.8845527E+003	2.630839954195835E+001	-3.8441062E-001	-6.532537373830316E-002	2.5111767E-005	-3.8456661E-001	0
5.9090723E+003	2.650839953690593E+001	-3.8640532E-001	-6.539187392234669E-002	2.5267767E-005	-3.8656649E-001	0
5.9276904E+003	2.670839953185350E+001	-3.8841358E-001	-6.552528046270067E-002	2.5450909E-005	-3.8856640E-001	0
5.9534502E+003	2.690839952680108E+001	-3.9040887E-001	-6.557690916749792E-002	2.5601807E-005	-3.9056629E-001	0
5.9771328E+003	2.710839952174865E+001	-3.9240146E-001	-6.565044885828614E-002	2.5761332E-005	-3.9256623E-001	0
6.0044336E+003	2.730839951669623E+001	-3.9439616E-001	-6.568415664123739E-002	2.5905580E-005	-3.9456615E-001	0
6.0180171E+003	2.750839951164380E+001	-3.9638999E-001	-6.586720775749513E-002	2.6109103E-005	-3.9656603E-001	0
6.0392544E+003	2.770839950659138E+001	-3.9841101E-001	-6.597023318171102E-002	2.6283267E-005	-3.9856598E-001	0
6.0507324E+003	2.790839950153895E+001	-4.0039721E-001	-6.617334519318654E-002	2.6495623E-005	-4.0056589E-001	0
6.0633755E+003	2.810839949648653E+001	-4.0239355E-001	-6.636461034488961E-002	2.6704691E-005	-4.0256584E-001	0
6.0828188E+003	2.830839949143410E+001	-4.0439206E-001	-6.648103038668474E-002	2.6884401E-005	-4.0456569E-001	0
6.1020356E+003	2.850839948638168E+001	-4.0642387E-001	-6.660463551034002E-002	2.7069713E-005	-4.0656564E-001	0
6.1234780E+003	2.870839948132925E+001	-4.0840816E-001	-6.669545764749718E-002	2.7238970E-005	-4.0856552E-001	0
6.1413208E+003	2.890839947627683E+001	-4.1039968E-001	-6.682596489620274E-002	2.7425354E-005	-4.1056544E-001	0
6.1523872E+003	2.910839947122440E+001	-4.1243890E-001	-6.703721675303759E-002	2.7648755E-005	-4.1256535E-001	0
6.1672080E+003	2.930839946617198E+001	-4.1443208E-001	-6.719930278868014E-002	2.7849546E-005	-4.1456529E-001	0
6.1889150E+003	2.950839946111955E+001	-4.1645288E-001	-6.729012781431037E-002	2.8023167E-005	-4.1656518E-001	0
6.2061943E+003	2.970839945606713E+001	-4.1843399E-001	-6.742199416570138E-002	2.8211654E-005	-4.1856512E-001	0
6.2218354E+003	2.990839945101470E+001	-4.2043820E-001	-6.757462675875370E-002	2.8410954E-005	-4.2056498E-001	0
6.2368560E+003	3.010839944596228E+001	-4.2242441E-001	-6.773034526856717E-002	2.8610952E-005	-4.2256492E-001	0
6.2474180E+003	3.030839944090985E+001	-4.2444649E-001	-6.793950556390926E-002	2.8836685E-005	-4.2456484E-001	0
6.2673828E+003	3.050839943585743E+001	-4.2644241E-001	-6.804154561452425E-002	2.9015800E-005	-4.2656478E-001	0
6.2787334E+003	3.070839943080500E+001	-4.2843351E-001	-6.823565955474420E-002	2.9234443E-005	-4.2856467E-001	0
6.2987700E+003	3.090829942575510E+001	-4.3042290E-001	-6.833443739693656E-002	2.9412708E-005	-4.3056509E-001	0
6.3054707E+003	3.110819942070520E+001	-4.3243456E-001	-6.858085304743677E-002	2.9656730E-005	-4.3256453E-001	0
6.3247510E+003	3.130819941565278E+001	-4.3442753E-001	-6.868690126702226E-002	2.9839481E-005	-4.3456441E-001	0
6.3357227E+003	3.150819941060035E+001	-4.3643281E-001	-6.888445697950774E-002	3.0063436E-005	-4.3656433E-001	0
6.3465298E+003	3.170819940554793E+001	-4.3843877E-001	-6.908322986090742E-002	3.0288767E-005	-4.3856421E-001	0
6.3634893E+003	3.190819940049551E+001	-4.4043875E-001	-6.921340462164605E-002	3.0484265E-005	-4.4056416E-001	0
6.3797363E+003	3.210819939544308E+001	-4.4243529E-001	-6.935008859489877E-002	3.0682928E-005	-4.4256407E-001	0
6.3913481E+003	3.230819939039066E+001	-4.4444570E-001	-6.953864434708645E-002	3.0906151E-005	-4.4456401E-001	0
6.4052061E+003	3.250819938533823E+001	-4.4643825E-001	-6.969927820480482E-002	3.1116422E-005	-4.4656387E-001	0
6.4179258E+003	3.270819938028581E+001	-4.4843212E-001	-6.987181462267245E-002	3.1332766E-005	-4.4856381E-001	0
6.4327305E+003	3.290819937523338E+001	-4.5044288E-001	-7.002359005472647E-002	3.1541629E-005	-4.5056373E-001	0
6.4482935E+003	3.310819937018096E+001	-4.5244715E-001	-7.016540873878085E-002	3.1746138E-005	-4.5256367E-001	0
6.4556177E+003	3.330819936512853E+001	-4.5443287E-001	-7.039340045894438E-002	3.1989075E-005	-4.5456356E-001	0
6.4755190E+003	3.350819936007611E+001	-4.5643821E-001	-7.048673880848261E-002	3.2172840E-005	-4.5656350E-001	0
6.4901016E+003	3.370819935502368E+001	-4.5843413E-001	-7.063589412919635E-002	3.2381904E-005	-4.5856336E-001	0
6.5065986E+003	3.390819934997126E+001	-4.6042866E-001	-7.076333993000472E-002	3.2581469E-005	-4.6056330E-001	0
6.5237271E+003	3.410819934491883E+001	-4.6244711E-001	-7.088694865540801E-002	3.2781463E-005	-4.6256316E-001	0
6.5382510E+003	3.430819933986641E+001	-4.6443650E-001	-7.103375122246747E-002	3.2990665E-005	-4.6456316E-001	0
6.5561499E+003	3.450819933481398E+001	-4.6642223E-001	-7.114270450378379E-002	3.3182539E-005	-4.6656302E-001	0
6.5687661E+003	3.470819932976156E+001	-4.6842366E-001	-7.131075312630553E-002	3.3403645E-005	-4.6856299E-001	0
6.5817881E+003	3.490819932470913E+001	-4.7041202E-001	-7.147176434389446E-002	3.3621178E-005	-4.7056285E-001	0
6.6014082E+003	3.510819931965671E+001	-4.7242770E-001	-7.156468701629115E-002	3.3809141E-005	-4.7256285E-001	0
6.6192280E+003	3.530819931460428E+001	-4.7441921E-001	-7.167288899430169E-002	3.4002995E-005	-4.7456270E-001	0
6.6381289E+003	3.550809930955438E+001	-4.7642648E-001	-7.177120200542397E-002	3.4193701E-005	-4.7656289E-001	0
6.6627339E+003	3.570799930450448E+001	-4.7840607E-001	-7.180327014383026E-002	3.4351120E-005	-4.7856250E-001	0
6.6744370E+003	3.590799929945206E+001	-4.8042634E-001	-7.198005688562570E-002	3.4581117E-005	-4.8056245E-001	0
6.6961563E+003	3.610799929439963E+001	-4.8243269E-001	-7.204621309697484E-002	3.4757450E-005	-4.8256233E-001	0
6.7179448E+003	3.630799928934721E+001	-4.8441023E-001	-7.210690781786688E-002	3.4929322E-005	-4.8456228E-001	0
6.7360122E+003	3.650799928429478E+001	-4.8642936E-001	-7.221325337749518E-002	3.5126646E-005	-4.8656219E-001	0
6.7581143E+003	3.670799927924236E+001	-4.8843911E-001	-7.227446795219455E-002	3.5301677E-005	-4.8856211E-001	0
6.7850732E+003	3.690799927418993E+001	-4.9044436E-001	-7.228283763413357E-002	3.5450710E-005	-4.9056202E-001	0
6.8067964E+003	3.710799926913751E+001	-4.9241760E-001	-7.234205101308322E-002	3.5622499E-005	-4.9256191E-001	0
6.8160142E+003	3.730799926408508E+001	-4.9441567E-001	-7.253735768661573E-002	3.5863606E-005	-4.9456185E-001	0
6.7819712E+003	3.750799925903266E+001	-4.9642307E-001	-7.319746053167331E-002	3.6336907E-005	-4.9656174E-001	0
6.8685474E+003	3.770799925398023E+001	-4.9842286E-001	-7.256597824407374E-002	3.6168542E-005	-4.9856168E-001	0
6.8981694E+003	3.790799924892781E+001	-5.0041485E-001	-7.254313762603848E-002	3.6301662E-005	-5.0056159E-001	0
6.9274297E+003	3.810799924387538E+001	-5.0242376E-001	-7.252672151134454E-002	3.6439149E-005	-5.0256157E-001	0
6.9521108E+003	3.830799923882296E+001	-5.0441587E-001	-7.255578860102024E-002	3.6598292E-005	-5.0456142E-001	0
6.9813813E+003	3.850799923377053E+001	-5.0640911E-001	-7.253709519672680E-002	3.6733447E-005	-5.0656140E-001	0
7.0058843E+003	3.870799922871811E+001	-5.0841695E-001	-7.256999029197186E-002	3.6895814E-005	-5.0856125E-001	0
7.0369111E+003	3.890799922366568E+001	-5.1043195E-001	-7.253636308267808E-002	3.7024878E-005	-5.1056117E-001	0
7.0676523E+003	3.910799921861326E+001	-5.1241559E-001	-7.250152700717905E-002	3.7150912E-005	-5.1256102E-001	0
7.0944204E+003	3.930799921356083E+001	-5.1442856E-001	-7.251170874719015E-002	3.7302092E-005	-5.1456106E-001	0
7.1276772E+003	3.950799920850841E+001	-5.1641649E-001	-7.245228494952555E-002	3.7415553E-005	-5.1656091E-001	0
7.1539717E+003	3.970799920345598E+001	-5.1841599E-001	-7.246547984698454E-002	3.7567264E-005	-5.1856089E-001	0
7.1873926E+003	3.990799919840356E+001	-5.2042657E-001	-7.240825685642904E-002	3.7683181E-005	-5.2056074E-001	0
7.2135386E+003	4.010789919335366E+001	-5.2240741E-001	-7.242040971766994E-002	3.7832961E-005	-5.2256095E-001	0
7.2506479E+003	4.030779918830376E+001	-5.2440959E-001	-7.232589351991087E-002	3.7928392E-005	-5.2456057E-001	0
7.2815430E+003	4.050779918325134E+001	-5.2640855E-001	-7.229354351868789E-002	3.8055940E-005	-5.2656054E-001	0
7.3198574E+003	4.070779917819891E+001	-5.2842826E-001	-7.219105716287921E-002	3.8147795E-005	-5.2856040E-001	0
7.3474800E+003	4.090779917314649E+001	-5.3042847E-001	-7.219189243515745E-002	3.8292634E-005	-5.3056037E-001	0
7.3801348E+003	4.110779916809406E+001	-5.3239769E-001	-7.213929222311671E-002	3.8406793E-005	-5.3256023E-001	0
7.4158140E+003	4.130779916304164E+001	-5.3442144E-001	-7.206510898684593E-002	3.8513139E-005	-5.3456014E-001	0
7.4526548E+003	4.150779915798921E+001	-5.3642309E-001	-7.197745009473255E-002	3.8610367E-005	-5.3656006E-001	0
7.4832466E+003	4.170779915293679E+001	-5.3841656E-001	-7.194959505856058E-002	3.8738854E-005	-5.3855991E-001	0
7.5138027E+003	4.190779914788436E+001	-5.4042584E-001	-7.192440944155687E-002	3.8869810E-005	-5.4055989E-001	0
7.5599917E+003	4.210779914283194E+001	-5.4242748E-001	-7.174974472511164E-002	3.8919032E-005	-5.4255980E-001	0
7.5952676E+003	4.230779913777951E+001	-5.4442096E-001	-7.167896878157998E-002	3.9023533E-005	-5.4455972E-001	0
7.6314214E+003	4.250779913272709E+001	-5.4643112E-001	-7.160279885475068E-002	3.9125996E-005	-5.4655963E-001	0
7.6711372E+003	4.270779912767466E+001	-5.4843622E-001	-7.149347111154092E-002	3.9209608E-005	-5.4855955E-001	0
7.7139941E+003	4.290779912262224E+001	-5.5040818E-001	-7.135190771282343E-002	3.9272672E-005	-5.5055946E-001	0
7.7455215E+003	4.310779911756981E+001	-5.5240309E-001	-7.131902983067939E-002	3.9396851E-005	-5.5255938E-001	0
7.7798486E+003	4.330779911251739E+001	-5.5443233E-001	-7.126518295731496E-002	3.9511720E-005	-5.5455929E-001	0
7.8163608E+003	4.350779910746496E+001	-5.5643511E-001	-7.118851196679743E-002	3.9611787E-005	-5.5655921E-001	0
7.8605859E+003	4.370779910241254E+001	-5.5842489E-001	-7.104112900573922E-002	3.9671133E-005	-5.5855906E-001	0
7.8994419E+003	4.390779909736011E+001	-5.6041938E-001	-7.094417413582621E-002	3.9758492E-005	-5.6055903E-001	0
7.9340703E+003	4.410779909230769E+001	-5.6241995E-001	-7.088668538730514E-002	3.9868086E-005	-5.6255889E-001	0
7.9728491E+003	4.430779908725526E+001	-5.6442910E-001	-7.079390466082322E-002	3.9958140E-005	-5.6455886E-001	0
8.0169380E+003	4.450779908220284E+001	-5.6642419E-001	-7.065343103781252E-002	4.0019811E-005	-5.6655872E-001	0
8.0558584E+003	4.470769907715294E+001	-5.6842333E-001	-7.056024487386103E-002	4.0108091E-005	-5.6855869E-001	0
8.0974546E+003	4.490759907210304E+001	-5.7038593E-001	-7.044015092407747E-002	4.0178071E-005	-5.7055855E-001	0
8.1386221E+003	4.510759906705061E+001	-5.7240671E-001	-7.033214107094565E-002	4.0258590E-005	-5.7255852E-001	0
8.1816694E+003	4.530759906199819E+001	-5.7440674E-001	-7.020654596912063E-002	4.0327115E-005	-5.7455844E-001	0
8.2251992E+003	4.550759905694576E+001	-5.7640207E-001	-7.007757816864957E-002	4.0392861E-005	-5.7655835E-001	0
8.2547227E+003	4.570759905189334E+001	-5.7840967E-001	-7.007014941711343E-002	4.0529252E-005	-5.7855827E-001	0
8.3033555E+003	4.590759904684091E+001	-5.8040899E-001	-6.990053629832116E-002	4.0570900E-005	-5.8055818E-001	0
8.3458408E+003	4.610759904178849E+001	-5.8239841E-001	-6.978307582454873E-002	4.0641553E-005	-5.8255804E-001	0
8.3808828E+003	4.630759903673606E+001	-5.8441597E-001	-6.973202600536665E-002	4.0752511E-005	-5.8455801E-001	0
8.4246699E+003	4.650759903168364E+001	-5.8639944E-001	-6.960503042827590E-002	4.0816351E-005	-5.8655792E-001	0
